Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,363968735040,201244829760,145053481200,1584047520,0,66241987200,155668669920,715414560,0,0,182400267520,3840005632,4800007040,5760008448,28800042240,0,1104033120,144004320,192005760,38400056320,54720080256,0,960001408,1680117600,117120171776,8640012672,0,19200028160,384005760,0,0,912027360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66240097152,3648109440,3504105120,0,0,0,0,0,0,0,0,0,0,8640012672,107520157696,960001408,256320375936,354240519552,5526457440,libc-2.29.so,tcache_get,malloc.c,0x98bd9
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",204664911840,349208380800,230705536800,2784083520,528015840,92258767680,8832264960,907472160,0,0,339840498432,960001408,0,0,24960036608,0,0,0,48001440,61440090112,44160064768,0,62400091520,48003360,135360198528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400126720,0,0,0,0,0,0,0,0,0,0,0,960001408,0,8640012672,7680011264,275520404096,272640399872,6155446080,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
operator new,168304039200,150483611520,113552725200,1056031680,48001440,14304429120,5568167040,965089440,48001440,48001440,136320199936,2880004224,5760008448,960001408,33600049280,0,1584047520,0,48001440,44160064768,24960036608,0,0,816057120,134400197120,2880004224,0,21120030976,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,11520016896,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,93120136576,1920002816,174720256256,195840287232,6976492320,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
plm_analyzeClusters$omp$parallel_for@64,160653855600,552973271040,399309583200,3936118080,0,94370831040,21024630720,1027508160,0,48001440,538560789888,359040526592,379200556160,346560508288,422400619520,0,18960568800,96002880,2640079200,45120066176,53760078848,960001408,1920002816,720050400,144000211200,5760008448,0,495360726528,0,0,0,1056031680,0,0,0,0,0,0,0,0,0,0,0,0,96006720,2736082080,64320094336,6576197280,6480194400,0,48003360,96006720,0,0,0,0,0,0,0,6720009856,380160557568,6720009856,244800359040,234240343552,9161147520,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432d54
std::_Rb_tree_increment,156783762720,221045304960,161103866400,1872056160,192005760,84770543040,0,1666099680,1104033120,3120093600,212160311168,71040104192,68160099968,57600084480,119040174592,0,11280338400,0,0,49920073216,15360022528,0,6720009856,1680117600,95040139392,15360022528,0,167040244992,0,0,0,192005760,0,0,0,144004320,0,0,0,0,0,0,0,0,0,1824054720,83520122496,12672380160,17232516960,744312480,96006720,0,0,96002880,0,0,0,0,0,10560015488,97920143616,0,139200204160,171840252032,14413922880,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",152913669840,132843188160,104402505600,816024480,0,5568167040,159028770720,384115200,48001440,0,128640188672,4800007040,3840005632,960001408,49920073216,0,1488044640,96002880,48001440,34560050688,19200028160,0,0,2016141120,86400126720,2880004224,0,9600014080,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680011264,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,64320094336,0,184320270336,107520157696,2765629440,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ecee
__intel_ssse3_rep_memmove,148953574800,130503132000,104702512800,1200036000,0,41761252800,32256967680,388916640,48001440,96002880,140160205568,11520016896,5760008448,1920002816,25920038016,0,720021600,96002880,0,20160029568,24960036608,1920002816,1920002816,2208154560,110400161920,16320023936,960001408,59520087296,1248018720,0,48001440,768023040,0,0,0,0,0,0,0,0,0,0,0,0,0,2208066240,35520052096,2928087840,2784083520,48020160,0,0,0,0,0,0,0,0,960001408,2880004224,55680081664,5760008448,161280236544,125760184448,4239671520,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c830
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",141303391200,2253294077760,1666689999600,19488584640,0,58369751040,47473424160,825847680,0,0,2304003379200,2125443117312,1011841484032,986881447424,2138883137024,0,2880086400,0,0,27840040832,31680046464,0,2880004224,192013440,236160346368,960001408,0,2077443046912,0,0,0,528015840,0,0,0,48001440,0,0,0,0,0,0,0,0,240016800,576017280,55680081664,384011520,48001440,0,288020160,96006720,0,0,0,0,0,0,0,107520157696,2204163232768,5760008448,191040280192,111360163328,27665897280,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efbb
"std::vector<double, std::allocator<double>>::push_back",122132931120,119342864160,83702008800,1056031680,0,28800864000,2544076320,797039040,0,0,109440160512,6720009856,2880004224,960001408,37440054912,0,48001440,0,96002880,28800042240,21120030976,0,960001408,0,137280201344,0,0,7680011264,96001440,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,22080032384,48001440,0,0,0,0,0,0,0,0,0,0,0,3840005632,62400091520,960001408,172800253440,88320129536,5689706400,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43eed7
kmp_flag_native<unsigned long long>::get,119252862000,45181084320,32850788400,384011520,96002880,0,0,672201600,0,0,58560085888,0,0,0,0,0,48001440,0,0,960001408,18240026752,0,0,0,57600084480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,22080032384,83520122496,4705411200,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",104582509920,177664263840,138753330000,1584047520,48001440,62593877760,0,1800540000,240007200,240007200,195840287232,30720045056,19200028160,13440019712,43200063360,0,29712891360,0,0,40320059136,15360022528,0,0,4848339360,151680222464,12480018304,0,55680081664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59520087296,48001440,0,0,0,0,0,0,0,0,0,0,0,12480018304,115200168960,0,128640188672,93120136576,13179952800,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ec6e
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",103592486160,124742993760,94802275200,1008030240,0,29664889920,42577277280,821046240,0,0,110400161920,2880004224,960001408,3840005632,24000035200,0,96002880,0,0,22080032384,22080032384,960001408,2880004224,7680537600,92160135168,7680011264,0,9600014080,96001440,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31680046464,0,0,0,0,0,0,0,0,0,0,0,0,5760008448,67200098560,0,168960247808,83520122496,5867359680,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ec9d
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",73351760400,118982855520,85352048400,1056031680,144004320,18528555840,3840115200,259277760,0,0,100800147840,21120030976,8640012672,6720009856,32640047872,0,2592077760,0,96002880,18240026752,23040033792,0,0,672047040,104640153472,16320023936,0,46080067584,0,0,0,144004320,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,15360022528,96002880,144004320,72030240,96006720,48003360,0,0,0,0,0,0,0,0,34560050688,1920002816,129600190080,94080137984,3207361920,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41f9b0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",59941438560,43381041120,39750954000,96002880,0,0,34225026720,0,192005760,384011520,44160064768,15360022528,14400021120,14400021120,19200028160,0,2256067680,0,0,2880004224,7680011264,0,960001408,240016800,16320023936,2880004224,0,49920073216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48003360,0,0,0,0,0,0,0,0,0,0,48001440,0,0,0,0,0,0,32640047872,0,22080032384,34560050688,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f381
free_perturb,59671432080,30780738720,24000576000,144004320,0,6528195840,0,364909440,0,0,29760043648,960001408,0,0,5760008448,0,0,0,0,5760008448,5760008448,0,0,0,14400021120,0,0,0,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680011264,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,0,36480053504,53760078848,2679203520,libc-2.29.so,free_perturb,malloc.c,0x95192
tcache_put,49051177200,35820859680,28800691200,96002880,0,8928267840,39313179360,81624480,0,0,39360057728,0,960001408,960001408,2880004224,0,0,0,0,4800007040,7680011264,8640012672,0,48003360,17280025344,960001408,0,3840005632,192002880,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,192005760,1920002816,432012960,768023040,0,0,0,0,0,0,0,0,0,0,960001408,5760008448,14400021120,34560050688,48000070400,638591520,libc-2.29.so,tcache_put,malloc.c,0x95390
operator delete,48511164240,74341784160,54601310400,768023040,48001440,0,0,0,0,0,72000105600,2880004224,960001408,0,21120030976,0,10416312480,0,0,8640012672,13440019712,0,0,912063840,89280130944,4800007040,0,7680011264,192002880,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680011264,0,81600119680,44160064768,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
unlink_chunk,46801123200,59941438560,33900813600,432012960,144004320,13536406080,22512675360,288086400,0,0,48960071808,11520016896,7680011264,4800007040,24000035200,0,3840115200,192005760,1632048960,4800007040,7680011264,0,960001408,144010080,54720080256,960001408,0,53760078848,0,0,0,48001440,0,0,0,144004320,0,0,0,0,0,0,0,0,0,528015840,10560015488,912027360,864025920,384161280,0,0,0,0,0,0,0,0,0,3840005632,29760043648,960001408,67200098560,46080067584,3240972000,libc-2.29.so,unlink_chunk,malloc.c,0x94987
unlink_chunk,43381041120,79381905120,63751530000,768023040,192005760,21120633600,5616168480,331299360,48001440,0,85440125312,13440019712,17280025344,10560015488,25920038016,0,2832084960,48001440,432012960,11520016896,8640012672,0,2880004224,384026880,74880109824,9600014080,0,61440090112,0,0,0,48001440,0,0,0,96002880,0,0,0,0,0,0,0,0,0,1392041760,20160029568,1632048960,1200036000,216090720,0,0,0,0,0,0,0,0,0,3840005632,32640047872,0,80640118272,34560050688,3144943200,libc-2.29.so,unlink_chunk,malloc.c,0x93760
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",33930814320,17280414720,8850212400,192005760,0,0,6816204480,0,0,0,12480018304,960001408,0,0,3840005632,0,0,0,0,3840005632,2880004224,0,0,240016800,11520016896,0,0,3840005632,96001440,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720009856,0,18240026752,36480053504,0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43eee5
