Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
plm_analyzeClusters$omp$parallel_for@64,1494626793660,2783175756660,2007976300200,22752682560,576017280,599537985600,247111413120,7855155840,240007200,240007200,2704323966336,1137601668480,1142401675520,656640963072,1598402344320,23040033792,67298018880,3120093600,25584767520,324480475904,371520544896,94080137984,8640012672,10272719040,1154881693824,28800042240,960001408,1716482517504,384005760,0,336010080,5088152640,0,0,0,0,0,0,0,0,0,0,0,0,48003360,12048361440,539520791296,21600648000,20544616320,600252000,672047040,192013440,0,0,0,0,0,0,404160592768,1307521917696,2016002956800,261120382976,2023682968064,1931522832896,80428921440,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432dd4
std::_Rb_tree_increment,1444464887580,3917458857780,2961562535100,31968959040,1392041760,658819764000,0,10668799680,1536046080,432012960,3948485791104,2237763282048,1973762894848,950401393920,2496963662208,4800007040,34465033920,0,432012960,477120699776,307200450560,0,31680046464,13200924000,961921410816,139200204160,2880004224,2995204392960,0,0,0,5088152640,0,0,0,0,0,0,0,0,48003360,0,0,0,96006720,38929167840,648960951808,62497874880,53473604160,4081713600,1824127680,480033600,0,0,0,0,0,0,72000105600,1333441955712,2707203970560,203520298496,1975682897664,1668482447104,108973482240,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",994987808100,2058438217680,1499006960100,14208426240,912027360,363370900800,330057901440,3706711680,0,0,2053443011712,1319041934592,802561177088,768001126400,1388162035968,960001408,5280158400,2736082080,0,175680257664,160320235136,960001408,3840005632,1056073920,552960811008,960001408,0,1317121931776,192002880,0,0,2496074880,0,0,0,0,0,0,0,0,0,0,0,0,48003360,384011520,297600436480,9024270720,8256247680,0,624043680,48003360,0,0,0,0,0,0,57600084480,590400865920,1463042145792,128640188672,912001337600,729601070080,30810840480,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f03b
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",956706353460,918544903380,638574264900,7008210240,576017280,392171764800,0,12157246080,144004320,0,829441216512,31680046464,13440019712,3840005632,218880321024,3840005632,80258407680,48001440,0,228480335104,147840216832,0,0,12384866880,457920671616,46080067584,0,53760078848,192002880,0,0,432012960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416640611072,192005760,48001440,0,0,0,0,0,0,0,0,0,22080032384,250560367488,504000739200,53760078848,925441357312,572160839168,165932964960,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ecee
unlink_chunk,945155914560,641604380040,488268553500,5472164160,432012960,271688150400,478382351040,4811042880,288008640,48001440,650880954624,77760114048,69120101376,84480123904,178560261888,0,1920057600,96002880,432012960,169920249216,125760184448,13440019712,960001408,1920134400,276480405504,1920002816,0,192000281600,0,0,0,1056031680,0,0,0,0,0,0,0,0,0,0,0,0,0,720021600,286080419584,1152034560,672020160,0,192013440,0,0,0,0,0,0,0,3840005632,72000105600,118080173184,67200098560,898561317888,750721101056,41585271840,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::vector<double, std::allocator<double>>::push_back",912484673100,698216531220,508069305900,5184155520,192005760,200166004800,17280518400,4292487360,0,0,682561001088,11520016896,7680011264,1920002816,146880215424,0,96002880,1776053280,1008030240,162240237952,143040209792,6720009856,4800007040,0,446400654720,960001408,0,15360022528,288004320,0,0,2256067680,0,0,0,0,0,0,0,0,0,0,0,0,0,480014400,199680292864,384011520,528015840,0,0,0,0,0,0,0,0,0,7680011264,120960177408,293760430848,55680081664,967681419264,781441146112,34498346400,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43ef57
operator new,848462240340,749728488600,541820588400,6144184320,240007200,47041411200,56593697760,4983894720,48001440,0,817921199616,5760008448,13440019712,0,201600295680,12480018304,5952178560,288008640,192005760,179520263296,144960212608,5760008448,2880004224,4992349440,535680785664,9600014080,0,49920073216,288004320,0,0,2304069120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38400056320,0,0,0,0,0,0,0,0,0,0,0,25920038016,198720291456,408960599808,49920073216,1052161543168,910081334784,47563064640,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",800610422040,774209418840,569271631500,6048181440,624018720,24720741600,908667259200,2218265280,0,48001440,696961022208,17280025344,5760008448,0,146880215424,13440019712,11328339840,624018720,48001440,184320270336,164160240768,2880004224,0,10560739200,406080595584,8640012672,0,15360022528,0,0,0,2016060480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200028160,48001440,0,0,0,0,0,0,0,0,0,0,6720009856,152640223872,351360515328,51840076032,1134721664256,597120875776,16675401120,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ed6e
get_page_from_freelist,792360108540,657414980820,732177821700,6144184320,5904177120,162724881600,78338350080,2103030720,480014400,1680050400,702721030656,218880321024,151680222464,97920143616,264960388608,7680011264,20064601920,432012960,2640079200,40320059136,48000070400,70080102784,1920002816,240016800,541440794112,0,3840005632,368640540672,192002880,0,0,7104213120,0,0,0,96002880,0,0,9605280,0,48003360,240016800,0,0,0,4848145440,142080208384,3696110880,3024090720,24010080,432030240,0,0,0,0,0,0,0,40320059136,86400126720,264960388608,272640399872,664320974336,766081123584,56786630880,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b20f520
__intel_ssse3_rep_memmove,646164553320,869583042900,635424145200,7008210240,288008640,204966148800,177557326560,2189456640,1248037440,48001440,852481250304,210240308352,46080067584,9600014080,299520439296,13440019712,4992149760,1008030240,2544076320,146880215424,112320164736,60480088704,12480018304,9936695520,432000633600,43200063360,78720115456,610560895488,13632204480,0,48001440,3600108000,0,0,0,0,0,0,0,0,0,0,0,0,0,28896866880,180480264704,13872416160,13056391680,120050400,0,0,0,0,0,0,0,0,120960177408,239040350592,509760747648,240000352000,518400760320,648960951808,41806138080,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c930
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",589732408980,494718798600,382064517900,3456103680,144004320,162004860000,252727581600,3965989440,0,0,570240836352,5760008448,0,1920002816,118080173184,0,0,336010080,0,111360163328,117120171776,2880004224,6720009856,29522066400,388800570240,18240026752,0,0,96001440,0,0,1296038880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161280236544,48001440,0,0,0,0,0,0,0,0,0,0,3840005632,92160135168,230400337920,26880039424,641280940544,495360726528,42007798560,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ed1d
xas_load,529010101620,394244980740,481518297000,5088152640,5472164160,95762872800,48961468800,1161948480,48001440,144004320,362880532224,5760008448,5760008448,13440019712,149760219648,24000035200,22272668160,0,0,83520122496,49920073216,960001408,0,864060480,129600190080,960001408,0,15360022528,0,0,0,0,0,0,0,432012960,0,0,0,0,0,0,0,0,0,864025920,78720115456,912027360,1536046080,24010080,48003360,0,0,0,48001440,0,0,0,0,8640012672,60480088704,1920002816,681600999680,558720819456,11518654560,vmlinux,xas_load,[Unknown],0xffffffff8ba39ba0
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",440896753440,746668372320,542720622600,6240187200,2688080640,210006300000,17568527040,2371911360,0,0,734401077120,0,0,0,74880109824,1920002816,0,144004320,0,104640153472,67200098560,0,114240167552,0,299520439296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167040244992,0,0,0,0,0,0,0,0,0,0,0,1920002816,14400021120,57600084480,71040104192,577920847616,558720819456,31218962880,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
free_perturb,356083530660,164226240360,110704206600,960028800,48001440,23520705600,0,1738121280,0,0,164160240768,2880004224,1920002816,0,17280025344,0,0,0,0,38400056320,38400056320,0,0,0,106560156288,0,0,15360022528,0,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880039424,0,0,0,0,0,0,0,0,0,0,0,960001408,8640012672,5760008448,3840005632,261120382976,282240413952,25106729760,libc-2.29.so,free_perturb,malloc.c,0x95192
tcache_put,333972690480,203497732620,137705232600,1728051840,0,50641519200,291032730720,518555520,48001440,0,210240308352,2880004224,5760008448,1920002816,40320059136,4800007040,0,0,0,44160064768,42240061952,24960036608,0,384026880,103680152064,3840005632,0,26880039424,96001440,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,51840076032,1104033120,720021600,0,0,0,0,0,0,0,0,0,23040033792,66240097152,103680152064,30720045056,236160346368,305280447744,10399919040,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",287770934880,1109292151500,834781720500,8544256320,240007200,88082642400,20160604800,1872561600,624018720,0,1097281609344,671040984192,547200802560,426240625152,717121051776,1920002816,7104213120,96002880,0,144000211200,98880145024,960001408,3840005632,3600252000,403200591360,39360057728,0,725761064448,96001440,0,384011520,1296038880,0,0,0,0,0,0,0,0,96006720,0,0,0,48003360,144004320,84480123904,3456103680,2544076320,96040320,288020160,96006720,0,0,0,0,0,0,13440019712,210240308352,604800887040,65280095744,652800957440,453120664576,14529157440,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",282490734240,241749186120,166506327000,2112063360,0,0,189077672160,0,0,96002880,299520439296,11520016896,3840005632,1920002816,83520122496,0,4896146880,48001440,0,62400091520,62400091520,960001408,5760008448,1728120960,138240202752,13440019712,0,49920073216,0,0,0,960028800,0,0,0,0,0,0,0,0,0,0,48003360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63360092928,95040139392,15360022528,288000422400,295680433664,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f401
