Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
__kmpc_atomic_float8_add,793.878255,85.2,48.0,0.0,3.3,52.4,0.0,52.4,52801584000,5440163200,1120078400,0,0,320022400,0,0,356.700000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
clear_page_erms,767.903758,93.3,0.2,0.0,0.3,0.2,75.9,0.0,3520105600,1440043200,0,0,0,0,0,0,7.000000,vmlinux,clear_page_erms,[Unknown],0xffffffff8ba3c070
unlink_chunk,711.770952,79.5,5.2,0.0,4.0,72.2,0.5,40.4,106883206400,28160844800,4160291200,3040212800,0,1120078400,320022400,0,56.931034,libc-2.29.so,unlink_chunk,malloc.c,0x93760
unlink_chunk,689.108639,79.8,3.1,2.0,0.4,70.0,2.2,42.9,167365020800,261927857600,5280369600,3360235200,0,1280089600,640044800,0,29.632124,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",528.206217,90.4,8.1,0.0,11.3,73.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",507.635810,88.4,0.0,6.5,5.7,79.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
__intel_avx_rep_memcpy,476.257223,60.3,30.8,,0.9,,6.8,,960028800,960028800,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46f780
__intel_ssse3_rep_memmove,374.799791,22.7,15.1,5.3,0.0,13.8,8.8,0.0,272648179200,211366340800,160011200,0,0,0,0,0,12.449275,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c930
tcache_get,360.330776,1.0,12.1,2.0,1.1,0.8,0.6,0.0,386251587200,972029160000,0,0,0,0,0,0,7.995516,libc-2.29.so,tcache_get,malloc.c,0x98bd9
page_fault,335.053581,26.4,0.0,0.0,0.0,21.2,1.1,0.0,0,1600048000,0,0,0,0,0,0,0.0,vmlinux,page_fault,[Unknown],0xffffffff8bc01070
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",333.833302,5.9,23.3,0.0,0.3,2.7,0.0,0.0,412812384000,0,0,0,0,0,0,0,7.615260,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ecee
__handle_mm_fault,316.400754,83.6,7.1,0.1,5.0,7.4,62.7,0.0,21120633600,23200696000,0,0,0,0,0,0,11.789474,vmlinux,__handle_mm_fault,[Unknown],0xffffffff8b248830
__kmpc_atomic_float8_sub,315.877777,77.2,23.8,0.0,11.4,57.7,0.0,0.0,66561996800,10560316800,800056000,0,0,0,0,0,269.500000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
try_charge,307.510154,94.8,18.8,0.0,1.3,0.0,67.7,0.0,9920297600,14400432000,0,0,0,0,0,0,8.142857,vmlinux,try_charge,[Unknown],0xffffffff8b29fb50
mem_cgroup_try_charge,272.470732,94.4,4.1,0.0,0.5,0.0,90.9,0.0,16320489600,16320489600,0,0,0,0,0,0,7.111111,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff8b2a1f70
operator new,268.286920,0.0,19.9,0.4,0.4,0.4,0.8,0.0,82882486400,62561876800,0,0,0,0,0,0,7.443769,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",263.057156,0.0,18.5,0.0,1.5,0.4,0.0,0.0,22400672000,1115073451200,0,0,0,0,0,0,7.364964,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ed6e
get_page_from_freelist,258.176042,34.6,11.9,4.1,10.1,14.2,8.3,0.0,156164684800,69122073600,0,0,160011200,0,0,0,13.191176,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b20f520
get_mem_cgroup_from_mm,242.661074,93.7,82.5,0.0,10.1,3.4,1.7,0.0,5440163200,3520105600,0,0,0,0,0,0,10.666667,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff8b29b5c0
xas_load,233.596149,31.7,39.2,2.3,0.0,1.5,0.0,0.0,96962908800,49121473600,0,0,0,0,0,0,9.060241,vmlinux,xas_load,[Unknown],0xffffffff8ba39ba0
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",227.146106,13.9,10.9,0.0,0.0,0.4,0.0,0.0,168965068800,15520465600,0,0,0,0,0,0,6.994083,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
"std::vector<double, std::allocator<double>>::push_back",207.447326,1.0,18.8,0.0,0.0,2.9,1.0,0.0,185285558400,22240667200,0,0,0,0,0,0,7.119048,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43ef57
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",182.518782,5.1,9.7,2.9,0.6,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43ed1d
_raw_spin_lock,169.618696,82.8,79.4,0.0,3.2,0.8,0.0,0.0,4480134400,6720201600,0,0,0,0,0,0,15.500000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff8ba50560
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",168.049767,0.0,22.3,1.1,0.0,0.6,0.6,0.0,146884406400,244327329600,0,0,0,0,0,0,7.114983,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ed1d
mem_cgroup_throttle_swaprate,146.433407,88.1,74.3,0.1,0.9,2.7,10.9,0.0,8000240000,800024000,0,0,0,0,0,0,7.000000,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff8b269730
operator delete,133.010344,0.0,26.9,3.3,0.0,1.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
tcache_put,121.156212,19.1,35.4,3.5,0.0,0.9,0.0,0.0,3840115200,4160124800,0,0,0,0,0,0,23.846809,libc-2.29.so,tcache_put,malloc.c,0x967bc
__memmove_avx_unaligned_erms,118.541329,20.7,12.8,0.5,0.0,4.3,1.6,0.0,32320969600,25280758400,0,0,0,0,0,0,19.250000,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
generic_file_buffered_read,118.192678,7.5,6.6,,0.0,,0.0,,75522265600,36481094400,0,0,0,0,0,0,8.380952,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff8b205250
mem_cgroup_try_charge_delay,101.457432,93.9,1.5,0.0,0.0,0.0,80.0,0.0,960028800,2400072000,0,0,0,0,0,0,11.500000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff8b2a2100
__kmpc_atomic_fixed8_add,100.934455,29.1,50.4,8.0,0.0,3.4,0.0,0.0,87042611200,21600648000,0,0,0,0,0,0,57.777778,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
entry_SYSCALL_64,100.237153,20.6,1.9,3.8,0.0,0.0,7.5,0.0,13120393600,10080302400,0,0,0,0,0,0,12.000000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff8bc00010
renumberClustersContiguously,90.649252,60.6,28.4,2.7,13.7,13.7,0.0,0.0,67842035200,800024000,160011200,160011200,0,0,0,0,15.881356,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x4519f0
func@0x404370,87.511393,24.7,11.9,2.4,0.0,1.2,27.3,0.0,116163484800,0,0,0,0,0,0,0,7.475410,driverForGraphClustering,func@0x404370,[Unknown],0x404370
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",87.162742,7.6,24.0,2.3,0.0,12.6,0.0,0.0,0,207846235200,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f401
find_get_entry,86.116789,0.0,25.4,0.0,2.5,0.0,0.0,0.0,31360940800,11680350400,0,0,0,0,0,0,17.333333,vmlinux,find_get_entry,[Unknown],0xffffffff8b204140
prep_new_page,85.768138,90.1,13.1,,0.0,,59.1,,3520105600,5120153600,0,0,0,0,0,0,13.500000,vmlinux,prep_new_page,[Unknown],0xffffffff8b20c730
func@0x967a0,83.850558,0.2,13.9,0.0,4.6,1.2,0.0,0.0,221126633600,0,0,0,0,0,0,0,7.465839,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",77.923491,60.0,0.0,33.3,0.0,41.9,1.2,41.9,46721401600,28640859200,160011200,0,0,160011200,0,0,7.404762,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efc3
tcache_put,77.400515,0.0,9.3,0.0,2.3,1.2,8.2,0.0,68802064000,394571836800,0,0,0,0,0,0,7.593220,libc-2.29.so,tcache_put,malloc.c,0x95390
wakeup_kswapd,76.528888,93.5,19.5,,61.0,,0.0,,1600048000,320009600,0,0,0,0,0,0,0.0,vmlinux,wakeup_kswapd,[Unknown],0xffffffff8b221490
mark_page_accessed,70.253170,36.3,26.3,,0.0,,0.0,,67842035200,7200216000,0,0,0,0,0,0,12.576923,vmlinux,mark_page_accessed,[Unknown],0xffffffff8b21adb0
func@0x4043b0,62.931500,0.0,20.6,1.6,0.0,1.6,1.6,0.0,236807104000,0,0,0,0,0,0,0,7.316770,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
apic_timer_interrupt,62.059872,52.1,0.0,30.5,0.0,17.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff8bc01a60
__pagevec_lru_add_fn,61.536896,17.9,33.2,,2.8,,2.8,,39041171200,24960748800,0,0,0,0,0,0,13.066667,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff8b21a370
sync_regs,61.362570,19.7,2.5,,5.1,,0.0,,960028800,3360100800,0,0,0,0,0,0,15.250000,vmlinux,sync_regs,[Unknown],0xffffffff8b02f3b0
down_read_trylock,60.316618,71.3,26.6,13.3,24.7,5.7,0.0,0.0,5760172800,1440043200,0,0,0,0,0,0,1581.000000,vmlinux,down_read_trylock,[Unknown],0xffffffff8b0f09f0
__gnu_cxx::new_allocator<double>::allocate,55.958480,0.0,13.3,1.9,0.0,0.0,0.0,0.0,2560076800,98562956800,0,0,0,0,0,0,7.357143,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43f162
copy_page_to_iter,53.866575,17.5,19.0,0.0,0.0,0.0,0.0,0.0,28480854400,13440403200,0,0,0,0,0,0,7.584906,vmlinux,copy_page_to_iter,[Unknown],0xffffffff8b4ea050
calConstantForSecondTerm$omp$parallel_for@100,53.517924,63.2,2.0,,11.9,,0.0,,0,0,0,0,0,0,0,0,1184.000000,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@100,utilityClusteringFunctions.cpp,0x43e9a1
handle_mm_fault,48.113834,53.2,0.0,29.1,25.9,6.5,6.5,0.0,16640499200,6240187200,0,0,0,0,0,0,12.777778,vmlinux,handle_mm_fault,[Unknown],0xffffffff8b249ab0
__fget,46.544904,2.2,0.0,9.3,0.0,0.0,0.0,0.0,19200576000,14240427200,0,0,0,0,0,0,8.416667,vmlinux,__fget,[Unknown],0xffffffff8b2d7b60
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",46.196253,0.0,12.5,0.0,0.0,0.0,2.5,0.0,0,69282078400,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43ef65
up_read,46.021928,77.7,73.8,2.4,0.0,0.0,0.0,0.0,10880326400,2080062400,0,0,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffff8b0f0a70
free_perturb,45.847602,0.7,19.6,0.0,2.2,0.0,0.0,0.0,26560796800,0,0,0,0,0,0,0,7.713115,libc-2.29.so,free_perturb,malloc.c,0x95192
std::_Rb_tree_decrement,44.452998,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",43.755697,0.0,20.5,0.0,2.9,0.0,2.9,0.0,12160364800,5120153600,0,0,0,0,0,0,7.015152,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43efd9
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",42.535418,0.0,25.6,2.8,0.0,0.0,0.0,0.0,43841315200,0,0,0,0,0,0,0,7.404255,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43ec20
__lseek64,39.397559,5.7,5.1,0.0,0.0,0.0,0.0,0.0,23680710400,0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__lseek64,lseek64.c,0x13330
release_pages,38.525932,28.2,12.7,0.0,0.0,0.0,0.0,0.0,29760892800,14240427200,0,0,0,0,0,0,7.625000,vmlinux,release_pages,[Unknown],0xffffffff8b21a650
vmacache_find,38.525932,66.6,0.0,6.1,45.5,15.2,0.0,0.0,8320249600,320009600,0,0,0,0,0,0,6.600000,vmlinux,vmacache_find,[Unknown],0xffffffff8b23d720
_intel_fast_memmove,37.131328,0.0,18.4,0.0,0.0,2.6,0.0,0.0,92802784000,4320129600,0,0,0,0,0,0,9.954545,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46be20
__gnu_cxx::new_allocator<double>::deallocate,36.259701,13.7,21.3,0.0,0.0,0.0,2.7,0.0,18880566400,30880926400,0,0,0,0,0,0,7.268293,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43f009
func@0x404080,36.259701,0.0,23.5,0.0,0.0,0.0,0.0,0.0,176645299200,0,0,0,0,0,0,0,9.683099,driverForGraphClustering,func@0x404080,[Unknown],0x404080
main$omp$parallel@211,35.213748,45.5,13.8,1.7,0.0,12.1,0.0,0.0,8000240000,10240307200,0,0,0,0,0,0,8.333333,driverForGraphClustering,main$omp$parallel@211,driverForGraphClustering.cpp,0x4058c9
ktime_get_update_offsets_now,34.865097,57.8,36.2,,79.5,,0.0,,1280038400,800024000,0,0,0,0,0,0,8.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8b126be0
__libc_read,34.516446,14.3,0.0,6.5,0.0,0.0,0.0,0.0,0,4800144000,0,0,0,0,0,0,0.0,libpthread-2.29.so,__libc_read,read.c,0x12d80
ktime_get,34.342120,65.9,17.4,17.4,48.7,0.0,0.0,0.0,960028800,480014400,0,0,0,0,0,0,0.0,vmlinux,ktime_get,[Unknown],0xffffffff8b125d90
std::istream::read,34.342120,24.9,21.2,5.3,0.0,0.0,0.0,0.0,22720681600,11840355200,0,0,0,0,0,0,8.933333,libstdc++.so.6.0.26,"std::istream::read(char*, long)",[Unknown],0x1110e0
__alloc_pages_nodemask,34.167795,31.8,34.7,5.0,0.0,0.0,0.0,0.0,23040691200,17760532800,0,0,0,0,0,0,12.166667,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff8b211a00
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",33.993469,0.0,8.8,0.0,2.9,0.0,0.0,0.0,73282198400,32960988800,0,0,0,0,0,0,7.698630,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41fe50
task_tick_fair,33.644818,40.8,18.5,7.4,40.7,18.5,0.0,0.0,2880086400,640019200,0,0,0,0,0,0,1029.333333,vmlinux,task_tick_fair,[Unknown],0xffffffff8b0d77c0
func@0x4042b0,32.947517,0.0,25.0,0.0,3.6,0.0,0.0,0.0,351690550400,0,0,0,0,0,0,0,8.878049,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
xas_start,31.901564,0.5,19.6,0.0,13.1,0.0,0.0,0.0,35201056000,40641219200,0,0,0,0,0,0,8.714286,vmlinux,xas_start,[Unknown],0xffffffff8ba39b10
"std::vector<double, std::allocator<double>>::_M_check_len",31.727238,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43ef65
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",30.158309,19.1,12.1,21.2,6.1,9.1,0.0,0.0,0,26400792000,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41faf3
fput_many,29.461007,21.6,26.7,0.0,0.0,0.0,0.0,0.0,8320249600,9120273600,0,0,0,0,0,0,41.250000,vmlinux,fput_many,[Unknown],0xffffffff8b2b7d00
__gnu_cxx::new_allocator<double>::allocate,29.286681,7.5,15.9,0.0,0.0,0.0,0.0,0.0,14400432000,66722001600,0,0,0,0,0,0,9.615385,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x433539
workingset_activation,29.286681,46.2,26.4,13.2,0.0,0.0,0.0,0.0,5440163200,1120033600,0,0,0,0,0,0,21.400000,vmlinux,workingset_activation,[Unknown],0xffffffff8b23fde0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",29.112356,18.9,15.2,15.2,6.1,9.1,0.0,0.0,0,27360820800,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fadf
_raw_spin_lock_irqsave,28.938030,75.5,82.6,0.0,12.4,4.1,0.0,0.0,2880086400,3680110400,0,0,0,0,0,0,8.000000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff8ba50390
psi_task_change,28.763705,30.8,43.1,12.3,30.8,6.2,0.0,0.0,9920297600,2720081600,0,0,0,0,0,0,7.000000,vmlinux,psi_task_change,[Unknown],0xffffffff8b0efeb0
copyout,28.589379,56.2,21.6,0.0,0.0,0.0,0.0,0.0,5760172800,6080182400,0,0,0,0,0,0,7.333333,vmlinux,copyout,[Unknown],0xffffffff8b4e76b0
__do_page_fault,28.066403,46.0,24.4,9.8,4.9,0.0,0.0,0.0,10560316800,12800384000,0,0,0,0,0,0,8.500000,vmlinux,__do_page_fault,[Unknown],0xffffffff8b07c190
