Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,2009462431020,1120851556800,802266902580,9888296640,384011520,350506514880,955180654560,3543462720,0,48001440,1013761486848,37440054912,20160029568,14400021120,192960283008,22080032384,9024270720,1008030240,336010080,222720326656,224640329472,4800007040,1920002816,6720470400,820801203840,22080032384,1920002816,38400056320,672010080,0,0,5376161280,0,0,0,0,0,0,0,0,0,0,0,0,0,240007200,384000563200,8976269280,9936298080,24010080,0,0,0,0,0,0,0,0,16320023936,236160346368,529920777216,21120030976,1584002323200,1706882503424,35497045920,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1905177634140,4022585030400,2955075927240,31104933120,2976089280,726933807360,280952428320,9458836800,768023040,336010080,4085765992448,2203203231360,1967042884992,1998722931456,2373123480576,58560085888,165124953600,5376161280,17232516960,430080630784,407040596992,167040244992,6720009856,13776964320,1405442061312,44160064768,1920002816,3158404632320,576008640,0,288008640,7680230400,0,0,0,96002880,0,0,0,0,96006720,0,0,0,288020160,14976449280,718081053184,25296758880,23808714240,288120960,624043680,432030240,0,0,0,0,0,0,39360057728,935041371392,2718723987456,238080349184,2606403822720,2378883489024,143822333760,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432104
std::_Rb_tree_increment,1512459569940,9088618057200,6078969619740,68162044800,33745012320,686612597760,0,10207861440,10224306720,3936118080,9123853381632,7657931231616,7214410581120,6929290162944,7931531632896,8640012672,424524735360,432012960,240007200,498240730752,275520404096,0,38400056320,13200924000,1028161507968,158400232320,960001408,10008014678400,0,0,0,5424162720,0,0,0,3312099360,0,0,0,0,6000420000,96006720,0,0,1008070560,30384911520,666240977152,65089952640,51409542240,5234197440,14112987840,3744262080,0,288008640,0,0,0,0,13440019712,1655042427392,8159051966592,49920073216,2102403083520,1536002252800,269043888960,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
operator new,1078159593060,856839412800,645179676900,6912207360,1392041760,74306229120,68402052000,5531258880,96002880,0,894721312256,25920038016,5760008448,0,175680257664,24960036608,13248397440,720021600,288008640,196800288640,164160240768,1920002816,3840005632,7344514080,763201119360,47040068992,0,52800077440,192002880,0,0,2640079200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107520157696,0,0,0,0,0,0,0,0,0,0,0,2880004224,144000211200,475200696960,11520016896,1249921833216,1146241681152,44605377600,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",995325782880,883840654800,630899020020,7392221760,1536046080,23904717120,1232964987840,2237471040,0,0,890881306624,0,8640012672,2880004224,213120312576,13440019712,10560316800,1104033120,192005760,156480229504,142080208384,2880004224,960001408,8784614880,498240730752,23040033792,0,14400021120,0,0,0,2544076320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520016896,0,0,0,0,0,0,0,0,0,0,0,3840005632,138240202752,339840498432,21120030976,1376642019072,693121016576,22518753600,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e1d3
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",929652762060,1065048990000,731373641640,8928267840,1488044640,408108242880,0,10351904640,336010080,480014400,952321396736,48960071808,40320059136,25920038016,253440371712,9600014080,66625998720,48001440,0,228480335104,166080243584,0,960001408,30914163840,786241153152,30720045056,0,86400126720,96001440,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,432000633600,0,0,0,0,0,0,0,0,0,0,0,3840005632,272640399872,555840815232,15360022528,1290241892352,752641103872,129523645440,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b6
__intel_ssse3_rep_memmove,893681107440,1097450480400,798186714900,9600288000,2064061920,281384441280,212550376320,2429528640,1728051840,96002880,1125121650176,253440371712,60480088704,23040033792,380160557568,8640012672,14208426240,2160064800,4128123840,139200204160,112320164736,107520157696,19200028160,13920974400,610560895488,77760114048,78720115456,643200943360,10848162720,0,48001440,4176125280,0,0,0,48001440,0,0,0,0,48003360,0,0,0,0,19152574560,222720326656,11376341280,10752322560,144060480,0,48003360,0,0,0,0,0,0,80640118272,378240554752,547200802560,211200309760,915841343232,938881377024,46012199520,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c030
"std::vector<double, std::allocator<double>>::push_back",722733244200,651629973600,466161442440,4608138240,672020160,181445443200,17280518400,4618985280,0,0,710401041920,11520016896,5760008448,5760008448,144000211200,1920002816,1344040320,1248037440,2016060480,125760184448,122880180224,2880004224,4800007040,0,498240730752,15360022528,0,28800042240,384005760,0,0,1584047520,0,0,0,0,0,0,0,0,0,0,0,0,0,240007200,161280236544,96002880,144004320,0,0,0,0,0,0,0,0,0,1920002816,84480123904,270720397056,11520016896,938881377024,610560895488,42079820160,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e587
get_page_from_freelist,625048750920,949843690800,867549905460,7968239040,5088152640,138532155840,67394021760,1661298240,768023040,1344040320,990721453056,285120418176,239040350592,112320164736,423360620928,5760008448,38593157760,288008640,42673280160,39360057728,39360057728,88320129536,3840005632,480033600,702721030656,0,1920002816,652800957440,480007200,0,0,7968239040,0,0,0,864025920,144004320,9605280,0,0,144010080,0,0,0,0,6048181440,119040174592,4848145440,4656139680,120050400,336023520,0,48001440,0,0,0,0,0,82560121088,109440160512,501120734976,508800746240,495360726528,589440864512,20180452320,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9040f520
xas_load,600957642780,430819816800,533994562620,5472164160,5712171360,105411162240,60625818720,1094728320,0,144004320,410880602624,17280025344,11520016896,5760008448,169920249216,35520052096,26880806400,0,48001440,106560156288,83520122496,960001408,2880004224,720050400,167040244992,2880004224,0,19200028160,0,0,0,96002880,0,0,0,624018720,0,0,0,0,0,0,0,0,0,1152034560,80640118272,1248037440,1008030240,48020160,0,0,0,48001440,0,0,48001440,0,0,17280025344,74880109824,0,711361043328,616320903936,15801539040,vmlinux,xas_load,[Unknown],0xffffffff90c39ba0
unlink_chunk,532974515700,2568118128000,1651965986940,19392581760,13152394560,158404752000,265543966080,2477543040,8064241920,432012960,2449923593216,2076483045504,1860482728704,1944002851200,1972802893440,960001408,271304138880,2016060480,80114403360,131520192896,116160170368,32640047872,6720009856,2352164640,397440582912,22080032384,0,7387210834560,192002880,0,0,1776053280,0,0,0,2064061920,240007200,0,0,0,2784194880,144010080,0,0,480033600,6960208800,136320199936,10032300960,6048181440,504211680,4896342720,1584110880,0,0,0,0,0,0,5760008448,1334401957120,2062083024384,418560613888,817921199616,426240625152,96451326720,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",463671327900,782435990400,551845383720,6912207360,2496074880,200166004800,19728591840,1661298240,0,0,560640822272,2880004224,0,0,51840076032,0,0,0,0,112320164736,72960107008,0,130560191488,144010080,216000316800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,149760219648,0,48001440,0,0,0,0,0,0,0,0,0,7680011264,1920002816,34560050688,80640118272,587520861696,562560825088,12186054720,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
tcache_put,420439339320,264012144000,197889102480,1920057600,96002880,70274108160,393707810880,893067840,48001440,48001440,295680433664,8640012672,17280025344,8640012672,37440054912,2880004224,384011520,48001440,0,46080067584,55680081664,44160064768,960001408,720050400,138240202752,6720009856,0,9600014080,96001440,0,0,1392041760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71040104192,1440043200,1680050400,0,0,0,0,0,0,0,0,0,960001408,44160064768,92160135168,38400056320,383040561792,424320622336,17241971040,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",391067988300,1821083766000,1369412990100,13248397440,2496074880,114627438720,189221676480,1843752960,48001440,0,1728002534400,1480322171136,1025281503744,996481461504,1647362416128,0,10944328320,864025920,384011520,65280095744,50880074624,960001408,5760008448,576040320,270720397056,4800007040,0,1435202104960,96001440,0,0,1200036000,0,0,0,0,0,0,0,0,0,0,0,0,672047040,768023040,78720115456,2496074880,1920057600,0,672047040,288020160,0,0,0,0,0,0,14400021120,301440442112,1607042356992,63360092928,587520861696,353280518144,43520252160,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e667
native_queued_spin_lock_slowpath,376547320380,5199839181600,3874138202160,43489304640,4464133920,93026790720,432012960,1219565760,0,192005760,5022727366656,230400337920,218880321024,126720185856,907201330560,0,0,0,384011520,337920495616,960001408,0,1449602126080,144010080,2396163514368,1920002816,960001408,206400302720,0,0,48001440,0,0,0,0,0,0,28815840,0,0,0,0,48003360,48003360,0,48001440,61440090112,288008640,0,0,0,0,0,0,0,0,0,0,15360022528,574080841984,1828802682240,2490243652352,1120321643136,1088641596672,27152143200,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffff902f1320
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",349486075620,4296197616000,2813289405360,31104933120,19344580320,107427222720,19296578880,2103030720,3216096480,96002880,4623366780928,3867845672832,3879365689728,3562565225088,3810245588352,7680011264,225606768000,192005760,1824054720,179520263296,111360163328,960001408,2880004224,2784194880,452160663168,69120101376,960001408,5880008624000,384005760,0,672020160,2976089280,0,0,0,1392041760,0,0,0,0,1296090720,0,0,0,192013440,432012960,94080137984,5472164160,2784083520,456191520,2448171360,864060480,0,0,0,0,0,0,3840005632,435840639232,3620165309568,90240132352,898561317888,645120946176,29365607040,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",333645346980,277812778800,205539454380,2112063360,528015840,0,190085702400,0,576017280,240007200,284160416768,43200063360,43200063360,48960071808,74880109824,960001408,15744472320,48001440,0,54720080256,33600049280,960001408,5760008448,1584110880,181440266112,18240026752,0,153600225280,0,0,0,720021600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,0,0,0,0,0,36480053504,138240202752,3840005632,288000422400,301440442112,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43eb01
