Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,1241857254600,889166674200,599777992800,5856175680,48001440,279368380800,111075332160,3745123200,240007200,0,837121227776,51840076032,11520016896,3840005632,257280377344,960001408,4176125280,0,240007200,211200309760,168960247808,0,3840005632,13824967680,580800851840,38400056320,0,207360304128,480007200,0,0,1344040320,1584110880,0,0,0,0,0,0,0,0,0,0,0,0,9312279360,278400408320,12240367200,12240367200,96040320,48003360,0,0,0,0,0,0,0,0,5760008448,57600084480,4800007040,1175041723392,1116481637504,36812640480,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",1227456822600,2024250725700,1367141013000,15600468000,6912207360,509919297120,50497514880,6141041760,0,0,2102403083520,960001408,960001408,0,134400197120,0,0,0,0,332160487168,218880321024,0,366720537856,336023520,473280694144,0,0,1920002816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486720713856,0,0,0,0,0,0,0,0,0,0,0,0,0,77760114048,960001408,1637762402048,1608002358400,41638087680,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
operator new,858265747200,775553265900,576737301600,6288188640,48001440,57313719360,63457903680,3697108800,336010080,288008640,812161191168,28800042240,24000035200,19200028160,213120312576,10560015488,8784263520,0,0,216960318208,166080243584,0,3840005632,10224715680,778561141888,39360057728,0,99840146432,96001440,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59520087296,0,0,0,0,0,0,0,0,0,0,0,0,8640012672,269760395648,17280025344,824641209472,845761240448,32769828000,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,742342269600,696380890800,483314499000,5232156960,48001440,165316959360,152452573440,1642092480,1200036000,48001440,683521002496,43200063360,13440019712,12480018304,110400161920,1920002816,1824054720,192005760,240007200,143040209792,104640153472,10560015488,22080032384,12000840000,476160698368,55680081664,1920002816,197760290048,10080151200,0,0,2592077760,0,0,0,48001440,0,0,0,0,0,0,0,0,0,11424342720,155520228096,10848325440,8208246240,24010080,0,0,0,0,0,0,0,0,1920002816,4800007040,180480264704,71040104192,634560930688,764161120768,16464137760,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c030
kmp_flag_native<unsigned long long>::get,613458403200,224076722100,166324989600,1920057600,144004320,0,0,2895268320,0,0,213120312576,0,0,0,960001408,0,48001440,0,0,13440019712,77760114048,0,0,0,240960353408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,4800007040,13440019712,134400197120,416640611072,20286084000,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
func@0xbcd30,610398311400,667400021400,466573996800,5232156960,0,210678320160,0,1474042080,192005760,384011520,666240977152,48000070400,38400056320,28800042240,188160275968,1920002816,35233056960,672020160,0,160320235136,94080137984,0,7680011264,19729380960,695041019392,119040174592,0,119040174592,1056015840,0,0,1056031680,0,0,0,0,0,0,0,0,0,0,0,0,0,240007200,204480299904,768023040,624018720,0,0,0,0,0,0,0,0,0,0,7680011264,303360444928,1920002816,582720854656,607680891264,10543962240,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
"std::vector<double, std::allocator<double>>::push_back",576737301600,468944067900,326169784800,3456103680,0,134932047840,16416492480,2996098560,48001440,240007200,491520720896,12480018304,9600014080,9600014080,91200133760,0,48001440,576017280,96002880,125760184448,98880145024,0,5760008448,0,288960423808,6720009856,0,30720045056,96001440,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,144004320,121920178816,48001440,192005760,0,0,0,0,0,0,0,0,0,0,960001408,124800183040,6720009856,674880989824,420480616704,21481642560,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e587
tcache_put,446953408200,253897616700,192245767200,1488044640,0,52993589760,335530065600,696208800,144004320,0,274560402688,2880004224,960001408,0,37440054912,960001408,96002880,0,48001440,74880109824,67200098560,20160029568,0,1056073920,132480194304,11520016896,0,21120030976,96001440,0,0,1488044640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47040068992,1104033120,1488044640,0,0,0,0,0,0,0,0,0,0,3840005632,42240061952,46080067584,308160451968,444480651904,5228768160,libc-2.29.so,tcache_put,malloc.c,0x95390
std::_Rb_tree_increment,430932927600,655429662300,484394531400,5088152640,0,257479724160,0,6808441920,7968239040,24864745920,660480968704,248640364672,186240273152,211200309760,327360480128,1920002816,9888296640,48001440,192005760,173760254848,67200098560,0,23040033792,13488944160,358080525184,48960071808,0,612480898304,0,0,0,1344040320,0,0,0,0,0,0,0,0,0,0,48003360,0,0,5088152640,248640364672,32400972000,49297478880,192080640,0,0,0,96002880,0,0,0,0,0,3840005632,401280588544,10560015488,402240589952,408000598400,53617680480,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",421392641400,350920527300,246787403400,3216096480,0,22176665280,726357790080,1378013280,240007200,144004320,395520580096,18240026752,11520016896,16320023936,104640153472,5760008448,6864205920,576017280,144004320,119040174592,52800077440,0,1920002816,7296510720,233280342144,6720009856,0,34560050688,0,0,0,1152034560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800042240,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,135360198528,4800007040,440640646272,389760571648,9958186560,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e1d3
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",361630848600,560506814700,398351950200,4176125280,96002880,264535935840,0,7072521120,3120093600,1968059040,547200802560,122880180224,107520157696,75840111232,171840252032,1920002816,28464853920,96002880,0,116160170368,74880109824,0,960001408,17809246560,312960459008,46080067584,0,228480335104,0,0,0,192005760,0,0,0,0,0,0,0,0,0,0,144010080,0,0,0,260160381568,0,0,0,0,0,0,0,0,0,0,0,0,26880039424,357120523776,5760008448,485760712448,276480405504,50314289760,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b6
unlink_chunk,307809234000,206646199200,138604158000,1824054720,0,93458803680,143140294080,1574872320,144004320,0,193920284416,8640012672,960001408,960001408,45120066176,0,0,0,0,61440090112,49920073216,0,0,912063840,123840181632,960001408,0,23040033792,0,0,0,240007200,0,0,0,0,0,0,0,0,0,0,0,0,0,528015840,91200133760,528015840,336010080,48020160,0,0,0,0,0,0,0,0,0,1920002816,7680011264,960001408,316800464640,214080313984,12243672000,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",283868515800,815664469200,560536815600,5520165600,0,81938458080,123075692160,1257977280,96002880,336010080,831361219328,693121016576,584640857472,559680820864,616320903936,960001408,1392041760,336010080,0,46080067584,57600084480,0,960001408,432030240,149760219648,960001408,0,660480968704,0,0,0,960028800,0,0,0,48001440,0,0,0,0,240016800,768053760,0,0,0,384011520,84480123904,1056031680,240007200,0,1200084000,336023520,0,0,0,0,0,0,0,9600014080,661440970112,3840005632,381120558976,225600330880,17323595520,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e667
operator delete,273428202600,369821094300,270728121600,3408102240,0,0,0,0,96002880,48001440,405120594176,8640012672,0,0,94080137984,1920002816,32256967680,96002880,0,86400126720,86400126720,0,2880004224,8640604800,369600542080,19200028160,0,19200028160,480007200,0,0,624018720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,30720045056,5760008448,426240625152,298560437888,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",233827014600,158134743900,124023720600,1392041760,0,87266617920,39937198080,1382814720,96002880,0,165120242176,960001408,0,960001408,30720045056,960001408,0,144004320,0,48960071808,48960071808,0,960001408,1488104160,112320164736,960001408,0,0,192002880,0,0,480014400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68160099968,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,27840040832,17280025344,186240273152,204480299904,10625586720,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41f180
free_perturb,233647009200,97652929500,66241987200,768023040,0,18576557280,0,1344403200,0,0,120960177408,0,0,0,15360022528,0,0,48001440,0,24960036608,23040033792,0,0,0,53760078848,0,0,1920002816,0,0,0,624018720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17280025344,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,0,161280236544,197760290048,9857356320,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",209706291000,173045191200,112503375000,1392041760,0,0,174437232960,0,480014400,3312099360,178560261888,97920143616,90240132352,79680116864,81600119680,0,3024090720,0,0,41280060544,17280025344,0,960001408,2352164640,52800077440,7680011264,0,266880391424,0,0,0,240007200,0,0,0,0,0,0,0,0,0,0,144010080,0,0,0,0,0,0,0,0,0,0,96002880,0,0,0,0,0,960001408,137280201344,960001408,68160099968,136320199936,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43eb01
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",208806264000,179555386500,140044201200,1968059040,48001440,51697550880,6144184320,931479360,48001440,0,167040244992,2880004224,960001408,2880004224,34560050688,0,0,0,0,45120066176,47040068992,0,4800007040,960067200,89280130944,7680011264,0,5760008448,0,0,0,384011520,0,0,0,0,0,0,0,0,0,0,0,0,0,384011520,48960071808,288008640,240007200,0,0,0,0,48001440,0,0,0,0,0,960001408,49920073216,17280025344,157440230912,206400302720,9213963360,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43df4e
