Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,1616148483000,968969068200,737302118400,7632228960,240007200,279608388000,796055880960,2957687040,96002880,48001440,915841343232,113280166144,63360092928,11520016896,270720397056,6720009856,8832264960,240007200,288008640,212160311168,216000316800,10560015488,3840005632,7440520800,650880954624,6720009856,0,187200274560,288004320,0,0,3888116640,0,0,0,0,0,0,0,0,0,0,0,0,0,144004320,281280412544,6720201600,6720201600,48020160,0,0,0,0,0,0,0,0,132480194304,362880532224,627840920832,63360092928,1224961796608,1248001830400,28136438400,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1549246476000,2980829422200,2259787791600,23088692640,624018720,568097042400,239479184160,8392917120,672020160,144004320,3090244532352,1668482447104,1332481954304,885121298176,1800962641408,24000035200,73730211840,2256067680,23760712800,310080454784,334080489984,162240237952,10560015488,7968557760,1140481672704,29760043648,960001408,2191683214464,672010080,0,96002880,4800144000,0,0,0,0,0,0,0,0,0,0,0,0,48003360,14448433440,530880778624,25488764640,24288728640,624262080,192013440,48003360,0,0,0,0,0,0,628800922240,1455362134528,2283843349632,412800605440,1992962923008,1914242807552,137863746720,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432084
std::_Rb_tree_increment,1399841994000,2812404369600,2193545804400,22032660960,1248037440,661939857600,0,10361507520,5040151200,1248037440,2940484312704,1463042145792,1059841554432,449280658944,1660802435840,5760008448,27552826560,48001440,336010080,455040667392,307200450560,0,19200028160,11520806400,917761346048,124800183040,960001408,1788482623104,0,0,0,5616168480,0,0,0,0,0,0,0,0,144010080,0,0,0,0,36817104480,550080806784,62065861920,54913647360,3145320480,1296090720,0,0,0,0,0,0,0,35520052096,933121368576,1935362838528,167040244992,2154243159552,1553282278144,116209252320,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",990929727000,911427342000,684380530800,6912207360,336010080,412332369600,0,11734719360,336010080,240007200,927361360128,11520016896,1920002816,2880004224,176640259072,8640012672,27072812160,48001440,0,288000422400,177600260480,0,0,19777384320,501120734976,27840040832,0,23040033792,0,0,0,672020160,0,0,0,0,0,0,0,0,0,0,0,0,0,384011520,427200626560,0,192005760,0,0,0,0,0,0,0,0,0,29760043648,305280447744,506880743424,44160064768,1082881588224,721921058816,152172037920,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e036
unlink_chunk,915927477000,578777362800,416172484800,5376161280,192005760,269288078400,448861465440,5003100480,720021600,0,584640857472,38400056320,17280025344,16320023936,149760219648,0,1728051840,96002880,528015840,138240202752,151680222464,3840005632,960001408,2304161280,320640470272,4800007040,0,118080173184,192002880,0,0,2064061920,0,0,0,0,0,0,0,0,0,0,0,0,0,432012960,278400408320,816024480,384011520,24010080,48003360,0,0,0,0,0,0,0,0,28800042240,100800147840,48000070400,890881306624,800641174272,46986891840,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::vector<double, std::allocator<double>>::push_back",869726091000,669920097000,475934277600,5376161280,144004320,198965968800,21168635040,4378913280,0,48001440,636480933504,5760008448,0,4800007040,119040174592,1920002816,0,1392041760,720021600,157440230912,149760219648,960001408,8640012672,0,355200520960,960001408,0,14400021120,96001440,0,0,1728051840,0,0,0,0,0,0,0,0,0,0,0,0,0,816024480,183360268928,528015840,432012960,0,0,0,0,0,0,0,0,0,6720009856,111360163328,342720502656,49920073216,1057921551616,675840991232,58942477440,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e507
operator new,820824624000,731241936600,560536815600,5232156960,240007200,54001620000,40465213920,5704110720,96002880,48001440,725761064448,24960036608,11520016896,0,155520228096,13440019712,3072092160,336010080,96002880,194880285824,158400232320,3840005632,3840005632,6000420000,501120734976,14400021120,0,40320059136,192002880,0,0,2880086400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52800077440,0,0,0,0,0,0,0,0,0,0,0,24000035200,199680292864,374400549120,32640047872,913921340416,729601070080,47102126400,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,783023490000,848845464600,634339029600,7392221760,288008640,228246847200,180581417280,2323896960,1392041760,144004320,789121157376,167040244992,30720045056,5760008448,261120382976,2880004224,3648109440,1392041760,1680050400,129600190080,104640153472,27840040832,10560015488,10128708960,430080630784,43200063360,42240061952,394560578688,13152197280,0,48001440,2928087840,0,0,0,48001440,0,0,0,0,0,0,0,0,0,31728951840,164160240768,15936478080,14304429120,264110880,48003360,0,0,0,0,0,0,0,128640188672,284160416768,509760747648,168960247808,672000985600,731521072896,39919172160,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bf30
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",782123463000,810204305400,599777992800,6000180000,336010080,21120633600,1034527034880,2208662400,0,0,803521178496,5760008448,1920002816,960001408,138240202752,10560015488,7392221760,528015840,96002880,186240273152,178560261888,1920002816,960001408,9024631680,418560613888,15360022528,0,17280025344,480007200,0,0,1968059040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000035200,96002880,48001440,0,0,0,0,0,0,0,0,0,9600014080,167040244992,336960494208,67200098560,1253761838848,566400830720,22259475840,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e153
get_page_from_freelist,753322599000,663619908000,726141783600,7824234720,5856175680,169685090400,78338350080,2400720000,96002880,480014400,593280870144,228480335104,211200309760,129600190080,316800464640,4800007040,8256247680,0,816024480,39360057728,55680081664,91200133760,3840005632,432030240,414720608256,0,5760008448,498240730752,384005760,0,0,6528195840,0,0,0,0,0,0,0,0,0,96006720,0,0,96006720,4560136800,139200204160,3552106560,3408102240,0,336023520,0,0,0,0,0,0,0,43200063360,120960177408,293760430848,297600436480,725761064448,758401112320,37043109600,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9460f520
xas_load,556216686000,339790193400,452533575600,4416132480,5568167040,92882786400,50977529280,1094728320,0,0,296640435072,13440019712,5760008448,3840005632,119040174592,14400021120,3072092160,0,0,71040104192,61440090112,0,960001408,912063840,165120242176,1920002816,0,23040033792,0,0,0,96002880,0,0,0,96002880,0,0,0,0,0,0,0,0,0,960028800,82560121088,528015840,1008030240,48020160,0,0,0,0,0,0,0,0,0,0,17280025344,0,585600858880,547200802560,10217464320,vmlinux,xas_load,[Unknown],0xffffffff94e39ba0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",379211376000,927387820800,686900606400,7248217440,240007200,112083362400,196709901120,2160648000,96002880,48001440,938881377024,650880954624,357120523776,331200485760,658560965888,960001408,7776233280,480014400,48001440,63360092928,67200098560,0,2880004224,672047040,159360233728,3840005632,0,662400971520,0,0,0,816024480,0,0,0,0,0,0,0,0,0,0,0,0,0,864025920,108480159104,2976089280,3648109440,0,240016800,96006720,0,0,0,0,0,0,24000035200,395520580096,696961022208,55680081664,456960670208,261120382976,25217162880,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e5e7
tcache_put,354610638000,208746262200,146164384800,1536046080,96002880,42961288800,297368920800,825847680,0,48001440,195840287232,15360022528,3840005632,960001408,15360022528,2880004224,288008640,0,48001440,49920073216,48960071808,32640047872,960001408,816057120,145920214016,1920002816,0,28800042240,0,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,52800077440,1056031680,960028800,0,0,0,0,0,0,0,0,0,20160029568,76800112640,112320164736,38400056320,316800464640,374400549120,6333099360,libc-2.29.so,tcache_put,malloc.c,0x95390
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",348310449000,560716821000,387731631600,3552106560,1536046080,126003780000,11520345600,1824547200,0,0,593280870144,0,0,0,51840076032,0,0,48001440,0,90240132352,57600084480,0,94080137984,96006720,151680222464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125760184448,48001440,0,0,0,0,0,0,0,0,0,0,960001408,0,14400021120,48000070400,460800675840,474240695552,45306387840,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
free_perturb,345910377000,157924737600,110883326400,1392041760,0,26640799200,0,1891767360,0,0,152640223872,7680011264,0,960001408,23040033792,0,0,0,0,48000070400,34560050688,0,0,48003360,115200168960,0,0,2880004224,0,0,0,864025920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25920038016,96002880,0,0,0,0,0,0,0,0,0,0,2880004224,3840005632,11520016896,7680011264,289920425216,353280518144,14769229440,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",272708181000,782483473800,574937247600,6192185760,96002880,90242707200,23040691200,2007001920,1584047520,144004320,835201224960,249600366080,199680292864,123840181632,424320622336,3840005632,3168095040,96002880,48001440,134400197120,109440160512,960001408,1920002816,3456241920,449280658944,45120066176,0,357120523776,96001440,0,288008640,1200036000,0,0,0,0,0,0,0,0,96006720,0,0,0,0,240007200,110400161920,2832084960,2352070560,168070560,288020160,0,0,0,0,0,0,0,3840005632,105600154880,368640540672,38400056320,602880884224,451200661760,20963087040,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ece0
sumVertexDegree$omp$parallel_for@74,271808154000,75569507017200,55208016190800,596609897760,6144184320,93122793600,3024090720,835450560,720021600,144004320,75628910922240,67793379430144,61908570799104,49264392254336,64204894167040,0,245767372800,0,41521245600,123840181632,35520052096,11520016896,21120030976,576040320,40711739710464,2880004224,2535363718528,336813613992576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648255360,44209326240,17280025344,19776593280,1824054720,0,12624883680,6624463680,0,0,0,0,0,0,19957469270912,59781207678976,70574503509120,33029808443648,362880532224,270720397056,799391745600,driverForGraphClustering,sumVertexDegree$omp$parallel_for@74,utilityClusteringFunctions.cpp,0x43d8ec
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",268808064000,255367660800,157684730400,2016060480,144004320,0,177701330880,0,288008640,48001440,250560367488,21120030976,5760008448,1920002816,63360092928,960001408,4704141120,0,0,62400091520,59520087296,0,6720009856,1344094080,128640188672,12480018304,0,92160135168,0,0,0,864025920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,40320059136,106560156288,5760008448,278400408320,232320340736,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43ea81
