Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,1629248425560,947739803400,728340589020,6768203040,240007200,268808064000,778343349600,3207361920,96002880,96002880,1019521495296,117120171776,74880109824,10560015488,247680363264,5760008448,7680230400,672020160,384011520,232320340736,197760290048,9600014080,1920002816,7440520800,579840850432,19200028160,0,161280236544,480007200,0,0,3744112320,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,301440442112,5664169920,6528195840,24010080,0,0,0,0,0,0,0,0,96000140800,326400478720,529920777216,82560121088,1190401745920,1382402027520,39102927360,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1554995307060,3606871482240,2683012681800,28176845280,672020160,593057791200,248263447680,7778332800,768023040,240007200,3435845039232,1996802928640,1816322663936,1281601879680,2386563500288,22080032384,71906157120,2448073440,19824594720,345600506880,336000492800,121920178816,4800007040,9696678720,1184641737472,24000035200,0,3084484523904,288004320,0,288008640,5472164160,0,0,0,0,0,0,0,0,48003360,48003360,0,0,48003360,14112423360,523200767360,23328699840,25296758880,1128473760,336023520,48003360,0,0,0,0,0,0,598080877184,1647362416128,2766724057856,471360691328,2136963134208,1831682686464,98943274080,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432d54
std::_Rb_tree_increment,1427549954580,2782766871300,2105488426800,24240727200,1248037440,654499634400,0,10102229760,4368131040,1440043200,2707203970560,1296001900800,1011841484032,402240589952,1616642371072,6720009856,23808714240,48001440,384011520,439680644864,267840392832,960001408,28800042240,15121058400,929281362944,116160170368,0,1647362416128,96001440,0,0,5424162720,0,0,0,0,0,0,0,0,288020160,48003360,0,0,0,38209146240,622080912384,63985919520,56257687680,4441864800,1392097440,0,0,0,0,0,0,0,49920073216,789121157376,1766402590720,148800218240,1952642863872,1562882292224,117812933280,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",1008222343560,1339316248920,989051538420,11232336960,384011520,349690490400,338986169280,3437831040,0,0,1235521812096,664320974336,447360656128,434880637824,798721171456,0,3360100800,2064061920,0,192000281600,167040244992,0,960001408,960067200,501120734976,4800007040,0,535680785664,96001440,0,0,2928087840,0,0,0,0,0,0,0,0,0,0,0,0,96006720,240007200,315840463232,8928267840,8544256320,0,336023520,144010080,0,0,0,0,0,0,19200028160,243840357632,912001337600,86400126720,927361360128,800641174272,53603276160,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efbb
unlink_chunk,962050404420,592824897600,427037934840,4416132480,336010080,259447783200,455485664160,4820645760,768023040,96002880,656640963072,23040033792,11520016896,11520016896,142080208384,0,384011520,96002880,144004320,121920178816,135360198528,1920002816,0,1488104160,284160416768,4800007040,0,60480088704,96001440,0,0,1968059040,0,0,0,0,0,0,0,0,0,0,0,0,0,288008640,255360374528,960028800,720021600,0,48003360,0,0,0,0,0,0,0,960001408,51840076032,86400126720,24000035200,894721312256,716161050368,39669497280,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",957190200300,940329492180,669268108080,6816204480,480014400,402492074400,0,11657896320,48001440,144004320,907201330560,19200028160,11520016896,2880004224,147840216832,5760008448,76706301120,144004320,0,233280342144,147840216832,0,0,12960907200,483840709632,25920038016,0,77760114048,0,0,0,432012960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397440582912,144004320,288008640,0,0,0,0,0,0,0,0,0,19200028160,301440442112,497280729344,63360092928,887041300992,547200802560,117755316000,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ec6e
"std::vector<double, std::allocator<double>>::push_back",921548703420,658347649440,516801704760,5520165600,144004320,214326429600,19728591840,4292487360,0,0,567360832128,9600014080,7680011264,5760008448,130560191488,0,96002880,1920057600,576017280,168960247808,158400232320,4800007040,1920002816,0,439680644864,0,0,8640012672,192002880,0,0,1920057600,0,0,0,0,0,0,0,0,0,0,0,0,0,1008030240,240960353408,336010080,672020160,0,0,0,0,0,0,0,0,0,1920002816,76800112640,311040456192,37440054912,983041441792,769921129216,34032606720,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43eed7
operator new,824344621020,719580221100,535612494780,5568167040,576017280,49921497600,47089412640,5070320640,48001440,0,809281186944,17280025344,5760008448,960001408,174720256256,9600014080,5856175680,288008640,192005760,183360268928,138240202752,2880004224,2880004224,5424379680,518400760320,13440019712,0,37440054912,288004320,0,48001440,2928087840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38400056320,0,0,0,0,0,0,0,0,0,0,0,16320023936,153600225280,410880602624,51840076032,1011841484032,833281222144,53536056000,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",784382942700,772622448780,598315128180,6912207360,336010080,25920777600,905499164160,2199059520,96002880,0,783361148928,0,11520016896,2880004224,167040244992,10560015488,12480374400,672020160,0,170880250624,149760219648,1920002816,960001408,12048843360,460800675840,10560015488,0,5760008448,96001440,0,0,3024090720,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,23040033792,48001440,0,0,0,0,0,0,0,0,0,0,6720009856,134400197120,401280588544,46080067584,1190401745920,574080841984,17443631520,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ecee
__intel_ssse3_rep_memmove,735240878820,745321302180,559373492700,5904177120,192005760,214806444000,178565356800,1910973120,2064061920,288008640,671040984192,111360163328,28800042240,7680011264,190080278784,7680011264,2208066240,816024480,1536046080,142080208384,102720150656,36480053504,13440019712,8352584640,412800605440,34560050688,32640047872,357120523776,11808177120,0,0,3408102240,0,0,0,0,0,0,0,0,0,0,0,0,0,29760892800,199680292864,13584407520,14400432000,216090720,48003360,0,0,0,0,0,0,0,90240132352,222720326656,366720537856,130560191488,629760923648,675840991232,21620884320,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c830
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",581064403680,498830950020,402286895340,3792113760,240007200,177605328000,264391931520,4340501760,0,0,509760747648,7680011264,1920002816,960001408,99840146432,960001408,288008640,336010080,0,99840146432,96960142208,4800007040,7680011264,28658005920,362880532224,23040033792,0,5760008448,0,0,0,1248037440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171840252032,0,48001440,0,0,0,0,0,0,0,0,0,3840005632,94080137984,201600295680,30720045056,687361008128,558720819456,37182351360,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ec9d
xas_load,419327611020,301482661740,194048149680,2640079200,2400072000,76322289600,40321209600,787436160,0,0,282240413952,23040033792,11520016896,22080032384,144000211200,20160029568,16896506880,0,0,60480088704,55680081664,0,960001408,1056073920,134400197120,0,0,31680046464,0,0,0,432012960,0,0,0,432012960,0,0,0,0,0,0,0,0,0,768023040,71040104192,1344040320,1296038880,72030240,0,0,0,0,0,0,0,0,0,34560050688,96000140800,2880004224,453120664576,449280658944,7989596160,vmlinux,xas_load,[Unknown],0xffffffff9f039ba0
get_page_from_freelist,387196261560,570203947560,401626867620,3792113760,3072092160,92642779200,42193265760,1363608960,288008640,528015840,639360937728,213120312576,224640329472,140160205568,309120453376,1920002816,14880446400,48001440,11328339840,24960036608,33600049280,113280166144,960001408,0,215040315392,0,2880004224,460800675840,192002880,0,0,5664169920,0,0,0,144004320,48001440,0,0,0,0,0,0,0,48003360,4704141120,75840111232,3792113760,3600108000,0,96006720,48003360,0,0,0,0,0,0,34560050688,113280166144,282240413952,341760501248,387840568832,372480546304,35314591200,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9e80f520
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",376395807960,627146339040,420437657640,4656139680,2448073440,169925097600,16848505440,1862958720,0,0,630720925056,0,0,0,32640047872,960001408,0,48001440,48001440,82560121088,55680081664,0,92160135168,0,188160275968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103680152064,0,0,0,0,0,0,0,0,0,0,0,10560015488,0,34560050688,51840076032,549120805376,537600788480,23378211360,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
free_perturb,344264458500,156786584760,114184795560,1104033120,0,30240907200,0,1795738560,0,0,141120206976,5760008448,3840005632,0,24960036608,0,0,0,0,37440054912,47040068992,0,0,0,117120171776,0,0,14400021120,0,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37440054912,0,0,0,0,0,0,0,0,0,0,0,2880004224,3840005632,17280025344,5760008448,238080349184,322560473088,13890565920,libc-2.29.so,free_perturb,malloc.c,0x95192
tcache_put,329953857480,194228157240,155436528060,1200036000,192005760,53281598400,286136583840,595378560,0,48001440,178560261888,7680011264,7680011264,0,30720045056,0,96002880,48001440,0,44160064768,42240061952,23040033792,0,672047040,84480123904,1920002816,0,34560050688,192002880,0,0,1392041760,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,49920073216,1152034560,1440043200,0,0,0,0,0,0,0,0,0,17280025344,76800112640,107520157696,33600049280,305280447744,349440512512,4364508960,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",270281351340,239470057320,172267234920,1968059040,96002880,0,187205616000,0,192005760,0,195840287232,23040033792,11520016896,960001408,30720045056,960001408,4128123840,0,0,60480088704,42240061952,0,3840005632,2448171360,142080208384,14400021120,0,92160135168,0,0,0,672020160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,38400056320,115200168960,11520016896,309120453376,276480405504,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f381
sumVertexDegree$omp$parallel_for@83,268121260620,43871382520680,31994513713140,345370360800,5472164160,93122793600,1008030240,873862080,336010080,96002880,43790464225920,40567739499264,38252216103168,31355565988096,39836218426368,0,137092112640,0,18960568800,49920073216,19200028160,8640012672,1920002816,0,12529938377216,0,2347203442560,220346243174016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936275520,49153474560,3840005632,24672740160,2208066240,0,17377216320,10512735840,0,0,0,0,0,0,14841621767680,36808373985536,41700541160704,17868506207104,286080419584,209280306944,1202842344480,driverForGraphClustering,sumVertexDegree$omp$parallel_for@83,utilityClusteringFunctions.cpp,0x43e5bc
