Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
std::_Rb_tree_increment,156.736330,30.5,9.8,0.2,0.6,33.0,0.0,0.0,277460323560,0,0,0,0,0,0,42002940,7.499264,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",152.029534,18.6,3.0,0.0,5.2,14.1,0.0,0.0,291194735580,0,0,0,0,0,0,168011760,7.103243,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43d636
parallelLouvianMethod$omp$parallel_for@210,134.771279,81.4,0.0,31.5,10.1,49.3,0.0,0.0,13860415800,0,252017640,294020580,336023520,0,0,0,162.840909,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x430ee3
operator new,134.614386,0.8,13.0,0.8,0.6,2.3,0.0,0.0,75602268000,50233506960,0,0,0,0,0,42002940,7.206289,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,131.319628,6.1,7.1,0.2,0.4,3.4,2.1,0.0,186863605740,140284208400,0,0,0,0,0,0,11.980716,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47b5b0
func@0xbcd30,116.807005,4.4,14.1,0.0,0.8,11.9,0.0,0.0,242935287840,0,0,0,0,0,0,0,7.869969,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",108.570111,9.7,0.0,2.0,4.1,6.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43d65e
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",90.448943,8.6,4.5,2.8,0.0,4.8,0.0,0.0,7812234360,1180319408520,0,0,0,0,0,0,7.455556,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43d753
tcache_put,82.525836,28.3,20.5,6.9,0.6,1.5,0.0,0.0,2772083160,3024090720,0,0,0,0,0,0,30.378947,libc-2.29.so,tcache_put,malloc.c,0x967bc
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",79.701758,56.4,1.6,9.6,0.0,50.7,0.0,0.0,45361360800,62077862280,168011760,0,126008820,0,0,0,7.361991,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dbe7
kmp_flag_native<unsigned long long>::get,69.268358,0.1,0.7,0.0,0.0,0.0,0.0,0.0,126003780,0,0,0,0,0,0,0,7.075619,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
tcache_put,64.483115,3.8,9.1,0.0,0.4,0.0,9.5,0.0,54055621620,313413402120,0,0,0,0,0,0,7.575163,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::vector<double, std::allocator<double>>::push_back",63.855542,0.0,2.4,3.2,10.4,4.0,0.0,0.0,92990789640,2688080640,0,0,0,0,0,0,7.241436,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43db07
operator delete,58.442726,9.3,13.3,0.0,0.0,2.1,0.8,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",49.970492,0.0,9.2,2.9,0.0,0.0,0.0,0.0,54559636740,6888206640,0,0,0,0,0,42002940,7.645914,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",49.892045,0.0,7.5,8.0,7.0,2.5,0.0,0.0,81398441880,160528815720,0,0,0,0,0,0,7.274576,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43d65e
func@0x967a0,46.832627,0.0,13.1,0.5,0.5,0.0,0.0,0.0,119325579660,0,0,0,0,0,0,0,7.224824,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",45.342142,39.9,10.6,0.0,7.1,47.9,0.0,0.0,0,172961188680,0,0,0,0,0,84005880,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e081
func@0x4043b0,42.518064,0.0,6.4,0.6,0.0,1.3,0.0,0.0,211308339060,0,0,0,0,0,0,0,7.191283,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",41.498258,0.0,10.9,0.7,0.0,1.4,0.0,0.0,87824634660,38473154160,0,0,0,0,0,0,7.734007,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
__gnu_cxx::new_allocator<double>::allocate,39.929325,0.0,15.3,0.0,3.2,3.2,0.0,0.0,4410132300,70814124360,0,0,0,0,0,0,7.107527,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd07
func@0x404370,39.458646,2.9,8.4,1.2,0.0,0.6,7.2,0.0,107859235680,0,0,0,0,0,0,0,8.011820,driverForGraphClustering,func@0x404370,[Unknown],0x404370
unlink_chunk,38.203500,11.1,19.1,1.3,0.0,0.0,0.0,0.0,51535546020,139444183200,0,0,0,0,0,0,9.478723,libc-2.29.so,unlink_chunk,malloc.c,0x94987
func@0x404080,30.201946,14.0,14.3,2.5,4.2,4.2,0.0,0.0,127767832920,0,0,0,0,0,0,0,13.131387,driverForGraphClustering,func@0x404080,[Unknown],0x404080
__kmpc_atomic_float8_add,28.633013,78.0,31.3,1.5,2.2,51.4,0.0,0.0,1386041580,84002520,168011760,42002940,42002940,0,0,0,7.000000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",28.083887,0.0,10.6,1.1,0.0,1.1,0.0,0.0,0,40069202040,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db17
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",27.691654,0.6,8.7,1.7,0.0,0.9,0.0,0.0,10080302400,1764052920,0,0,0,0,0,0,7.312139,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43db83
"std::vector<double, std::allocator<double>>::operator[]",27.377867,14.0,18.5,0.0,10.9,5.4,0.0,0.0,218364550740,0,0,0,0,0,0,42002940,7.100697,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d644
unlink_chunk,24.240003,0.0,11.9,10.9,0.0,2.0,0.0,0.0,26586797580,6468194040,42002940,0,0,0,0,0,8.625000,libc-2.29.so,unlink_chunk,malloc.c,0x93760
"std::vector<double, std::allocator<double>>::_M_check_len",20.866799,0.0,25.4,0.0,6.3,2.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db17
__gnu_cxx::new_allocator<double>::deallocate,19.768546,17.5,14.7,0.0,0.0,4.0,0.0,0.0,12474374220,23100693000,0,0,0,0,0,0,7.685185,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbb3
sched_yield,18.984080,9.2,11.8,0.0,0.0,0.0,0.0,0.0,17892536760,0,0,0,0,0,0,0,7.000000,libc-2.29.so,sched_yield,syscall-template.S,0x101860
__gnu_cxx::new_allocator<double>::allocate,18.748740,0.0,22.8,0.0,0.0,0.0,0.0,0.0,6804204120,59977799280,0,0,0,0,0,0,11.867647,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431de9
func@0x4042b0,17.415148,16.8,28.3,5.4,8.1,8.1,0.0,0.0,212064361740,0,0,0,0,0,0,0,8.229965,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
_intel_fast_memmove,17.336701,4.8,6.2,1.6,0.0,0.0,0.0,0.0,51157534680,4368131040,0,0,0,0,0,0,7.333333,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aaa0
renumberClustersContiguously,14.747963,56.9,65.3,4.8,1.6,0.0,0.0,0.0,6930207900,336010080,0,0,0,0,0,0,13.565217,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450670
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",14.120390,0.0,15.4,0.0,0.0,0.0,0.0,0.0,5670170100,0,0,0,0,0,0,0,13.088235,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a3b
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",13.728157,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a6d
"std::vector<double, std::allocator<double>>::_M_check_len",11.374759,3.7,9.5,0.0,0.0,0.0,0.0,0.0,41455243620,20328609840,0,0,0,0,0,0,12.448276,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x4319ea
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",10.747186,0.0,13.3,0.0,0.0,0.0,2.7,0.0,0,20748622440,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d23
free_perturb,10.041166,0.2,5.8,0.0,0.0,0.0,0.0,0.0,9198275940,0,0,0,0,0,0,0,7.459770,libc-2.29.so,free_perturb,malloc.c,0x95192
get_max_fast,9.962720,0.0,7.7,2.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
func@0x95d60,9.256700,0.0,11.5,0.0,2.9,0.0,0.0,0.0,439627188420,0,0,0,0,0,0,0,7.077626,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",9.099807,16.4,16.5,3.3,3.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e089
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",8.315341,11.6,0.0,8.1,0.0,18.8,0.0,0.0,18774563220,25032750960,0,0,0,0,0,0,7.339623,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43db75
__kmpc_atomic_float8_sub,7.923108,85.8,47.4,18.4,5.3,31.6,0.0,0.0,2016060480,168005040,84005880,0,42002940,0,0,0,22.000000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,7.687768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84002520,0,0,0,0,0,0,7.000000,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",7.217088,3.4,7.6,0.0,3.8,0.0,0.0,0.0,0,6132183960,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",7.060195,17.2,13.0,0.0,0.0,0.0,0.0,0.0,0,3192095760,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431ce7
tcache_get,6.824855,7.8,11.8,0.0,0.0,0.0,0.0,0.0,17010510300,12012360360,0,0,0,0,0,0,7.357143,libc-2.29.so,tcache_get,malloc.c,0x974b8
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.746409,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",6.511069,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0,5040151200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d0f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",6.432622,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,6972209160,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",6.354176,0.0,18.6,0.0,0.0,0.0,0.0,0.0,25704771120,0,0,0,0,0,0,0,8.024390,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x4319ea
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",6.040389,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0,2016060480,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43194f
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.040389,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.255923,39.0,27.5,0.0,0.0,0.0,0.0,0.0,0,4284128520,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431cfb
std::_Rb_tree_decrement,5.099030,,3.5,3.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
kmp_basic_flag_native<unsigned long long>::notdone_check,4.942137,5.6,9.1,0.0,0.0,4.5,0.0,0.0,19656589680,0,0,0,0,0,0,0,7.052011,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
"__gnu_cxx::new_allocator<double>::construct<double, double>",4.785243,7.7,22.2,0.0,0.0,0.0,0.0,0.0,0,19992599760,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x431a64
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.785243,0.0,4.9,9.8,0.0,0.0,0.0,0.0,0,8568257040,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e38f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.373204,4.5,12.7,0.0,0.0,0.0,0.0,0.0,0,5712171360,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e37b
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",3.294758,0.0,25.0,0.0,8.3,0.0,0.0,0.0,15372461160,0,0,0,0,0,0,0,7.027027,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x41e99b
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",2.745631,-0.0,0.0,22.2,0.0,11.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43dbae
__kmp_x86_pause,2.588738,12.7,8.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x62448
alloc_perturb,2.588738,,0.0,0.0,20.5,0.0,0.0,0.0,87446623320,0,0,0,0,0,0,0,7.387755,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",2.588738,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,7182215460,0,0,0,0,0,0,0,7.068966,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41e91d
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",2.510292,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,7938238140,0,0,0,0,0,0,0,8.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e349
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",2.274952,48.6,34.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x431961
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.118059,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0,2604078120,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e367
"std::vector<double, std::allocator<double>>::operator[]",2.118059,0.0,19.0,0.0,19.0,0.0,0.0,0.0,16254487620,0,0,0,0,0,0,0,7.088235,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43dfc1
__intel_avx_rep_memcpy,1.882719,100.0,66.7,66.7,0.0,66.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e400
__kmpc_atomic_fixed8_add,1.882719,0.0,80.0,0.0,16.0,16.0,0.0,0.0,3276098280,756022680,0,0,0,0,0,0,7.000000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
