Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
free_perturb,9.577110,3.9,12.8,2.8,0.0,0.0,0.0,0.0,12978389340,0,0,0,0,0,0,0,9.155642,libc-2.28.so,free_perturb,malloc.c,0x91f54
tcache_put,8.956069,0.0,13.4,1.7,0.0,0.0,1.7,0.0,8610258300,34420032570,0,0,0,0,0,0,19.383929,libc-2.28.so,tcache_put,malloc.c,0x921c0
func@0x4043b0,8.661892,0.0,23.7,1.4,0.0,0.0,3.3,0.0,11718351540,0,0,0,0,0,0,0,11.593354,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
__kmpc_atomic_float8_sub,8.269655,67.7,45.2,0.0,10.0,50.2,0.0,0.0,1764052920,231006930,77005390,0,49003430,0,0,0,315.625000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",8.008164,0.0,19.4,3.2,0.0,1.6,0.0,0.0,0,1869056070,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431ddb
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",7.877418,32.6,12.2,0.0,10.7,10.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e350
std::_Rb_tree_decrement,7.027573,0.0,16.9,0.0,1.9,1.9,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xaaff0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.243099,41.1,30.1,13.2,0.0,26.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e350
__gnu_cxx::new_allocator<double>::allocate,6.177727,0.0,28.1,0.0,2.2,4.3,0.7,0.0,168005040,11991359730,0,0,0,0,0,0,7.707317,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dde7
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",5.883549,9.1,20.5,2.3,0.0,2.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d84c
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.589372,0.0,28.5,2.8,0.0,0.0,0.0,0.0,0,2226066780,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431dc7
func@0x404090,5.229821,7.1,19.4,0.0,5.6,0.0,0.0,0.0,19446583380,0,0,0,0,0,0,0,9.116236,driverForGraphClustering,func@0x404090,[Unknown],0x404090
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.935644,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0,1260037800,0,7000490,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431def
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",4.804898,0.0,7.9,7.9,2.6,0.0,0.0,0.0,1344040320,210006300,0,0,0,0,0,0,28.717105,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43dc63
"std::vector<double, std::allocator<double>>::_M_check_len",4.608780,7.3,2.7,0.0,0.0,2.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43dbf7
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.510721,0.0,10.8,5.4,0.0,0.0,0.0,0.0,0,4578137340,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3e3
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",4.412662,13.5,13.5,0.0,2.7,0.0,0.0,0.0,0,4893146790,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43dbf7
renumberClustersContiguously,4.379975,70.1,32.3,17.4,17.4,0.0,0.0,0.0,4494134820,63001890,0,0,0,0,0,0,12.541667,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x4507f0
_intel_fast_memmove,4.118484,0.0,20.7,3.5,0.0,0.0,2.3,0.0,6174185220,105003150,0,0,0,0,0,0,10.611111,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46ac20
"std::vector<double, std::allocator<double>>::operator[]",4.118484,0.0,5.7,11.5,0.0,5.7,0.0,0.0,27090812700,0,0,0,0,0,0,0,14.098377,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d724
tcache_get,4.085798,0.0,17.9,0.0,0.0,4.5,0.0,0.0,6132183960,0,0,0,0,0,0,0,19.097561,libc-2.28.so,tcache_get,malloc.c,0x942e2
func@0x4042d0,3.628189,16.0,14.0,0.0,17.5,10.5,0.0,0.0,51913557360,0,0,0,0,0,0,0,11.277311,driverForGraphClustering,func@0x4042d0,[Unknown],0x4042d0
__gnu_cxx::new_allocator<double>::deallocate,3.562816,0.0,30.1,3.8,3.8,3.8,0.0,0.0,1386041580,4956148680,0,0,0,0,0,0,7.825000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dc93
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",3.497443,0.7,18.8,3.8,0.0,0.0,0.0,0.0,6762202860,0,14000980,14000980,0,0,0,0,11.675000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e389
sched_yield,3.366698,11.2,9.7,0.0,0.0,0.0,0.0,0.0,2142064260,0,0,0,0,0,0,0,7.000000,libc-2.28.so,sched_yield,syscall-template.S,0xfe8d0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.941775,0.6,4.1,0.0,0.0,0.0,0.0,0.0,0,4452133560,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3cf
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",2.778343,52.3,0.0,21.0,0.0,67.3,0.0,0.0,1092032760,588017640,7000490,0,7000490,0,0,0,7.291667,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dc55
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",2.712970,0.0,48.6,4.9,0.0,0.0,0.0,0.0,2940088200,189005670,0,0,0,0,0,0,18.375000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43d5ae
get_max_fast,2.647597,-0.0,0.0,11.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.28.so,get_max_fast,malloc.c,0x936af
write_pmem,2.582224,85.3,0.0,0.0,0.0,0.0,68.2,0.0,294008820,693020790,0,0,0,0,0,0,19.666667,nd_pmem,write_pmem,[Unknown],0x100
__kmpc_atomic_fixed8_add,2.189988,43.0,63.6,0.0,14.1,0.0,0.0,0.0,1512045360,630018900,0,0,0,0,0,0,384.166667,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",2.189988,0.0,22.8,0.0,0.0,0.0,0.0,0.0,4830144900,1386041580,0,0,0,0,0,0,7.500000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e740
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.026556,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0,588017640,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431e03
func@0x404410,1.928497,7.2,13.7,0.0,6.9,0.0,0.0,0.0,28980869400,0,0,0,0,0,0,0,8.911111,driverForGraphClustering,func@0x404410,[Unknown],0x404410
tcache_get,1.895810,14.0,18.9,0.0,0.0,0.0,0.0,0.0,2184065520,4683140490,0,0,0,0,0,0,7.861111,libc-2.28.so,tcache_get,malloc.c,0x94307
pmem_do_bvec,1.699692,79.5,27.5,0.0,0.0,0.0,61.8,0.0,336010080,105003150,0,0,0,0,0,0,7.954545,nd_pmem,pmem_do_bvec,[Unknown],0x330
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,1.601633,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,23.489130,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",1.470887,0.0,58.3,0.0,0.0,0.0,0.0,0.0,3318099540,0,21001470,14000980,0,0,0,0,8.444444,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e392
tcache_put,1.470887,1.7,9.0,0.0,0.0,0.0,0.0,0.0,420012600,756022680,0,0,0,0,0,0,11.250000,libc-2.28.so,tcache_put,malloc.c,0x93bb1
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",1.372828,0.0,10.6,0.0,0.0,10.6,0.0,0.0,252007560,0,0,0,0,0,0,0,11.888889,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431b1b
alloc_perturb,1.340142,13.3,14.6,0.0,0.0,0.0,0.0,0.0,16254487620,0,0,0,0,0,0,0,7.819149,libc-2.28.so,alloc_perturb,malloc.c,0x93f13
tcache_put,1.242083,0.0,30.7,0.0,0.0,0.0,0.0,0.0,1260037800,2709081270,0,0,0,0,0,0,11.527778,libc-2.28.so,tcache_put,malloc.c,0x93d28
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",1.176710,14.7,29.8,0.0,19.9,0.0,0.0,0.0,0,2436073080,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3bb
__gnu_cxx::new_allocator<double>::allocate,0.784473,0.0,20.3,0.0,0.0,0.0,0.0,0.0,504015120,3738112140,0,0,0,0,0,0,10.464286,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431ec9
__intel_avx_rep_memcpy,0.751787,100.0,100.0,0.0,51.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e580
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",0.751787,-0.0,0.0,13.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431b4d
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.686414,,62.2,0.0,0.0,0.0,5.2,0.0,0,378011340,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a7
pmem_make_request,0.686414,53.8,77.8,0.0,0.0,0.0,8.6,0.0,966028980,84002520,0,0,0,0,0,0,9.250000,nd_pmem,pmem_make_request,[Unknown],0x7b0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",0.653728,7.2,27.5,0.0,0.0,0.0,0.0,0.0,0,399011970,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x431923
"std::vector<double, std::allocator<double>>::_M_check_len",0.621041,0.0,0.0,0.0,0.0,0.0,14.1,0.0,2016060480,1680050400,0,0,0,0,0,0,13.750000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x431aca
alloc_perturb,0.588355,-0.0,0.0,22.2,0.0,0.0,0.0,0.0,2982089460,0,0,0,0,0,0,0,7.343750,libc-2.28.so,alloc_perturb,malloc.c,0x94434
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",0.588355,-0.0,0.0,20.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e169
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",0.555669,0.0,46.7,0.0,0.0,0.0,0.0,0.0,1050031500,0,0,0,0,0,0,0,7.968750,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x431aca
