Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
std::_Rb_tree_increment,62.208415,21.0,11.5,0.9,9.8,29.8,0.0,0.0,84002520000,0,91006370,133009310,0,0,0,182012740,13.958128,libstdc++.so.6.0.25,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xaaf90
tcache_get,58.554095,0.1,14.5,0.9,0.0,1.4,0.1,0.0,59641789200,150889526550,0,7000490,0,0,0,0,14.447712,libc-2.28.so,tcache_get,malloc.c,0x95d29
operator new,49.630757,0.0,19.8,0.3,0.5,0.9,0.1,0.0,7805234150,8022240660,0,0,0,0,0,14000980,13.887658,libstdc++.so.6.0.25,operator new(unsigned long),[Unknown],0x94280
"std::vector<double, std::allocator<double>>::push_back",46.967920,0.0,13.0,1.0,2.1,4.2,0.1,0.0,34336030050,4389131670,0,0,0,0,0,0,13.668174,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43db37
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",44.956628,16.4,21.9,0.0,6.6,8.7,0.1,0.0,62826884750,0,0,0,0,0,0,21001470,13.197959,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43d666
__intel_ssse3_rep_memmove,40.934043,0.0,7.0,8.9,0.0,3.4,1.2,0.0,41651249500,29652889560,0,0,0,0,0,0,17.646809,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47b570
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",35.098463,2.0,22.9,0.0,3.0,0.8,0.1,0.0,6055181650,167774033070,0,0,0,0,0,7000490,13.039033,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43d783
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",32.180674,6.9,18.1,0.0,6.2,5.4,0.0,0.0,16590497700,3507105210,0,21001470,0,0,0,0,9.718487,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
__kmpc_atomic_float8_add,29.886101,80.7,32.2,0.0,7.5,59.1,0.0,0.0,595017850,126003780,56003920,7000490,28001960,0,0,0,161.833333,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
operator delete,26.713358,0.0,22.2,1.1,0.0,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,operator delete(void*),[Unknown],0x923c0
parallelLouvianMethod$omp$parallel_for@237,26.345094,86.8,3.4,46.8,3.4,13.7,13.3,0.0,2345070350,1197035910,7000490,14000980,7000490,0,0,0,44.735294,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@237,parallelLouvainMethod-nrt.cpp,0x430c00
tcache_put,20.311217,35.9,24.3,21.1,1.5,0.4,0.0,0.0,70002100,63001890,0,0,0,0,0,0,17.653084,libc-2.28.so,tcache_put,malloc.c,0x93764
plm_init$omp$parallel_for@285,19.999609,91.9,0.0,0.0,0.0,0.6,97.2,0.0,0,1449043470,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x431fc0
func@0x8b430,17.308443,0.0,16.7,0.0,1.0,0.5,1.0,0.0,42001260000,0,0,0,0,0,0,0,10.626935,libstdc++.so.6.0.25,func@0x8b430,[Unknown],0x8b430
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",16.373617,38.1,12.5,5.4,4.8,36.4,0.0,0.0,0,30177905310,0,0,0,0,0,14000980,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e0b1
parallelLouvianMethod$omp$parallel_for@210,14.702262,77.9,11.1,36.2,1.9,31.6,0.0,0.0,945028350,0,28001960,28001960,0,0,0,0,60.200000,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x430f13
kmp_flag_native<unsigned long long>::get,12.521001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,14.356125,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
func@0x8ab70,11.756144,1.3,12.1,1.1,0.0,3.7,0.0,0.0,97582927400,0,0,0,0,0,0,0,12.352740,libstdc++.so.6.0.25,func@0x8ab70,[Unknown],0x8ab70
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",10.339741,58.8,13.7,0.0,30.7,77.8,0.0,0.0,2030060900,651019530,35002450,14000980,14000980,0,0,0,12.258065,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dba5
free_perturb,10.056460,4.1,13.7,0.0,0.0,0.0,0.0,0.0,12845385350,0,0,0,0,0,0,0,8.114000,libc-2.28.so,free_perturb,malloc.c,0x91f54
func@0x4043b0,9.376587,0.7,9.7,0.0,0.9,1.8,0.0,0.0,30100903000,0,0,0,0,0,0,0,15.615635,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
func@0x404380,8.725042,0.0,5.8,2.9,0.0,0.0,3.4,0.0,11585347550,0,0,0,0,0,0,0,7.696552,driverForGraphClustering,func@0x404380,[Unknown],0x404380
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",8.696714,0.0,16.7,5.6,0.0,0.0,0.0,0.0,0,1743052290,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d2b
std::_Rb_tree_decrement,8.470089,1.1,25.8,0.0,1.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xaaff0
tcache_put,8.356777,0.0,0.0,8.0,0.5,1.1,0.0,0.0,7945238350,35848075410,0,0,0,0,0,0,21.042373,libc-2.28.so,tcache_put,malloc.c,0x921c0
__kmpc_atomic_float8_sub,8.215137,67.3,48.8,0.0,12.5,44.5,0.0,0.0,1435043050,147004410,63004410,14000980,28001960,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",7.195327,25.8,15.6,6.2,6.2,15.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
__gnu_cxx::new_allocator<double>::allocate,7.082014,0.0,17.6,3.9,0.0,5.2,0.7,0.0,140004200,11508345240,0,0,0,0,0,0,7.535714,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd37
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",7.025358,0.0,9.2,1.8,0.0,0.0,0.0,0.0,6545196350,42547276380,0,0,0,0,0,0,11.025641,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43d68e
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.232173,43.5,15.0,0.0,8.8,21.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",6.175517,19.2,33.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d79c
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.325675,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0,2247067410,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d17
func@0x404080,5.297347,0.0,38.8,2.8,0.0,1.8,0.0,0.0,19915597450,0,0,0,0,0,0,0,17.780083,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.985738,0.0,12.2,0.0,6.1,0.0,1.0,0.0,0,4683140490,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.900754,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0,1071032130,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d3f
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",4.900754,4.6,10.4,0.0,0.0,5.2,0.0,0.0,910027300,189005670,0,0,0,0,0,0,10.365169,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43dbb3
renumberClustersContiguously,4.759114,75.8,37.6,14.1,30.6,0.0,0.0,0.0,1855055650,42001260,0,0,0,0,0,0,25.472222,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450630
"std::vector<double, std::allocator<double>>::operator[]",4.589145,17.6,8.7,0.0,7.7,9.7,0.0,0.0,26950808500,0,0,0,0,0,0,0,13.495939,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d674
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",4.419177,6.5,31.6,0.0,5.7,0.0,0.0,0.0,0,5943178290,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db47
"std::vector<double, std::allocator<double>>::_M_check_len",4.164224,7.9,14.8,0.0,17.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db47
_intel_fast_memmove,3.994256,0.0,12.1,0.0,1.0,2.0,0.0,0.0,5985179550,231006930,0,0,0,0,0,0,9.634615,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aa60
func@0x4042b0,3.880944,9.1,0.0,26.5,0.0,29.4,0.0,0.0,47496424850,0,0,0,0,0,0,0,13.878723,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
sched_yield,3.795960,13.0,12.8,0.0,0.0,0.0,0.0,0.0,1960058800,0,0,0,0,0,0,0,7.000000,libc-2.28.so,sched_yield,syscall-template.S,0xfe8d0
__gnu_cxx::new_allocator<double>::deallocate,3.625991,6.3,24.2,0.0,0.0,4.6,0.0,0.0,1330039900,4872146160,0,0,0,0,0,0,9.911765,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbe3
tcache_get,3.342711,0.0,26.8,0.0,0.0,0.0,0.0,0.0,5915177450,0,0,0,0,0,0,0,9.103448,libc-2.28.so,tcache_get,malloc.c,0x942e2
get_max_fast,2.917790,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.28.so,get_max_fast,malloc.c,0x936af
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.747822,0.0,25.9,0.0,5.2,0.0,0.0,0.0,0,5187155610,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e38f
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",2.691165,0.0,9.7,0.0,0.0,3.2,0.0,0.0,6650199500,0,7000490,14000980,0,0,0,0,9.425000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e349
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",2.351229,0.0,5.8,0.0,0.0,7.7,0.0,0.0,5565166950,1155034650,0,0,0,0,0,0,16.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
__kmpc_atomic_fixed8_add,2.237917,60.2,75.1,0.0,2.3,4.6,0.0,0.0,2065061950,525015750,7000490,0,0,0,0,0,82.600000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
tcache_get,2.181260,0.0,23.3,0.0,0.0,0.0,0.0,0.0,2450073500,4431132930,0,0,0,0,0,0,7.300000,libc-2.28.so,tcache_get,malloc.c,0x94307
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.011292,0.4,5.9,0.0,0.0,0.0,0.0,0.0,0,1071032130,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d53
tcache_put,1.982964,0.0,44.4,0.0,0.0,0.0,3.0,0.0,1190035700,2793083790,0,0,0,0,0,0,7.954545,libc-2.28.so,tcache_put,malloc.c,0x93d28
alloc_perturb,1.784668,-0.0,0.0,0.0,7.8,0.0,0.0,0.0,16170485100,0,0,0,0,0,0,0,7.886364,libc-2.28.so,alloc_perturb,malloc.c,0x93f13
func@0x4043e0,1.784668,24.1,36.4,0.0,0.0,0.0,0.0,0.0,31255937650,0,0,0,0,0,0,0,7.636364,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",1.756340,0.0,10.8,0.0,10.8,0.0,0.0,0.0,3220096600,0,0,0,7000490,0,0,0,36.500000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e352
tcache_put,1.586371,4.0,24.3,0.0,0.0,0.0,0.0,0.0,350010500,1092032760,0,0,0,0,0,0,7.400000,libc-2.28.so,tcache_put,malloc.c,0x93bb1
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,1.359747,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,19.680851,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",1.189778,0.0,9.8,0.0,0.0,0.0,0.0,0.0,665019950,0,0,0,0,0,0,0,10.000000,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a6b
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",1.161450,1.4,31.1,0.0,10.4,0.0,0.0,0.0,0,2079062370,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e37b
__intel_avx_rep_memcpy,0.878170,80.3,100.0,0.0,0.0,14.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e3c0
__gnu_cxx::new_allocator<double>::allocate,0.849842,0.0,14.7,0.0,0.0,0.0,0.0,0.0,315009450,3801114030,0,0,0,0,0,0,8.625000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431e19
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.849842,0.0,46.7,0.0,0.0,0.0,38.9,0.0,0,504015120,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e367
"std::vector<double, std::allocator<double>>::_M_check_len",0.849842,11.5,18.7,0.0,6.2,12.4,6.2,0.0,1435043050,1512045360,0,0,0,0,0,7000490,12.100000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x431a1a
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",0.736529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16555496650,0,14000980,14000980,0,0,0,0,10.910000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e340
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",0.651545,6.4,24.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a9d
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left",0.566561,12.9,0.0,37.3,0.0,0.0,12.4,0.0,3710111300,0,7000490,0,0,0,0,0,9.122449,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_left(std::_Rb_tree_node_base*)",stl_tree.h,0x41e3a6
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",0.566561,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43dbde
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",0.566561,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42001260,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",0.424921,5.0,86.2,0.0,0.0,14.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b9
alloc_perturb,0.368265,0.0,28.0,0.0,0.0,18.7,0.0,0.0,3675110250,0,0,0,0,0,0,0,7.423077,libc-2.28.so,alloc_perturb,malloc.c,0x94434
__kmp_yield,0.283281,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_yield,z_Linux_util.cpp,0xeb370
_intel_fast_memmove,0.283281,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aa50
initCommAss$omp$parallel_for@99,0.283281,6.7,0.0,0.0,0.0,0.0,100.0,0.0,0,84002520,0,0,0,0,0,0,0.0,driverForGraphClustering,initCommAss$omp$parallel_for@99,utilityClusteringFunctions.cpp,0x43ebf0
kmp_basic_flag_native<unsigned long long>::notdone_check,0.283281,53.3,0.0,0.0,100.0,0.0,0.0,0.0,210006300,0,0,0,0,0,0,0,10.767475,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
