Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",77.853674,0.0,15.2,3.9,0.1,0.8,0.4,0.0,61363840860,11550346500,0,0,14000980,0,0,0,18.451182,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
tcache_put,72.676213,44.1,32.1,18.6,0.1,0.8,0.0,0.0,0,140004200,0,0,0,0,0,0,17.314935,libc-2.28.so,tcache_put,malloc.c,0x93764
func@0x8b430,71.717424,0.0,15.4,0.0,0.0,0.0,0.7,0.0,219750592320,0,0,0,0,0,0,0,14.405316,libstdc++.so.6.0.25,func@0x8b430,[Unknown],0x8b430
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",54.842736,34.8,3.7,6.8,5.9,37.1,0.0,0.0,0,167375021100,0,0,0,0,0,56003920,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e0b1
func@0x8ab70,52.349884,0.0,9.4,0.0,0.0,1.9,0.1,0.0,409260277440,0,0,0,0,0,0,0,14.526083,libstdc++.so.6.0.25,func@0x8ab70,[Unknown],0x8ab70
func@0x404380,44.391935,0.0,12.9,0.9,0.0,0.0,8.3,0.0,121089632580,0,0,0,0,0,0,0,16.579068,driverForGraphClustering,func@0x404380,[Unknown],0x404380
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",41.323810,0.0,13.9,0.0,1.9,0.8,0.9,0.0,81020430540,34721041600,0,0,0,0,0,0,11.802363,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
__gnu_cxx::new_allocator<double>::allocate,41.036173,0.0,16.6,4.1,1.7,0.0,0.0,0.0,2394071820,73852215500,0,0,0,0,0,0,16.130662,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd37
func@0x4043b0,40.365021,2.5,15.3,1.5,0.2,1.3,0.2,0.0,229956898500,0,0,0,0,0,0,0,16.199434,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
__kmpc_atomic_float8_add,38.639200,77.8,16.2,13.6,12.3,56.6,0.0,0.0,378011340,70002100,238016660,56003920,56003920,0,0,0,30.428571,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",34.516407,1.2,6.4,3.7,1.9,0.8,0.0,0.0,4914147420,1820054600,0,0,0,0,0,0,10.585415,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43dbb3
free_perturb,31.352403,1.7,9.0,0.0,1.1,0.0,0.0,0.0,45109353240,0,0,0,0,0,0,0,15.066159,libc-2.28.so,free_perturb,malloc.c,0x91f54
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",31.064766,0.6,15.1,2.2,0.0,0.0,0.4,0.0,0,35771073100,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db47
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",25.503790,64.3,0.0,0.0,17.7,64.2,0.0,0.0,13734412020,7490224700,112007840,35002450,42002940,0,0,0,14.771429,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dba5
func@0x404080,23.969727,17.3,28.7,0.0,1.6,0.0,0.0,0.0,149818494420,0,0,0,0,0,0,0,15.918301,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"std::vector<double, std::allocator<double>>::operator[]",23.682090,4.9,4.4,8.8,0.2,1.3,0.0,0.0,200472013980,0,0,0,0,0,0,0,11.029987,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d674
"std::vector<double, std::allocator<double>>::_M_check_len",23.298575,0.0,3.0,1.5,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db47
sched_yield,23.010938,6.3,11.3,0.0,0.0,0.0,0.0,0.0,10836325080,0,0,0,0,0,0,0,64.000000,libc-2.28.so,sched_yield,syscall-template.S,0xfe8d0
_intel_fast_memmove,21.476876,0.0,15.5,1.6,1.7,1.4,0.2,0.0,57835735020,2240067200,0,0,0,0,0,0,11.105911,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aa60
__gnu_cxx::new_allocator<double>::deallocate,20.805723,0.0,16.5,1.7,3.3,0.0,0.2,0.0,12222366660,21490644700,0,0,0,0,0,0,14.491634,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbe3
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",19.559297,11.2,36.5,0.0,0.2,1.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d79c
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",18.121114,0.0,13.1,0.0,0.0,0.0,0.5,0.0,7434223020,0,0,0,0,0,0,0,10.118367,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a6b
func@0x4042b0,15.915899,3.6,35.1,2.5,6.0,6.6,0.0,0.0,206142184080,0,0,0,0,0,0,0,16.749104,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",15.052989,1.8,9.1,11.4,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",15.052989,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a9d
__gnu_cxx::new_allocator<double>::allocate,14.285957,3.0,13.8,0.0,0.0,0.0,0.3,0.0,10332309960,52291568700,0,0,0,0,0,0,10.295775,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431e19
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",13.710684,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0,13370401100,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d53
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",13.710684,0.0,7.5,2.5,0.0,0.0,4.1,0.0,0,15890476700,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
"std::vector<double, std::allocator<double>>::_M_check_len",13.614805,0.0,16.3,0.0,2.7,0.0,2.0,0.0,30996929880,25620768600,0,0,0,0,0,0,8.896552,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x431a1a
renumberClustersContiguously,13.518926,57.0,36.4,6.4,2.1,0.0,0.0,0.0,12852385560,280008400,0,0,0,0,0,0,10.542125,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450630
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",12.847774,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0,5110153300,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d2b
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",12.176621,0.0,8.9,5.9,0.0,0.0,0.0,0.0,0,4970149100,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d3f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",11.505469,0.0,28.6,3.2,0.0,0.0,0.0,0.0,0,4970149100,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d17
std::_Rb_tree_decrement,11.505469,0.0,21.3,3.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xaaff0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",10.834317,4.1,22.0,7.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",9.875528,4.8,25.8,3.7,0.0,0.0,5.5,0.0,0,14560436800,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e38f
__kmpc_atomic_float8_sub,9.587891,60.7,10.6,0.0,0.0,96.1,0.4,0.0,2268068040,210006300,126008820,7000490,98006860,0,0,0,7.142857,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
get_max_fast,9.300254,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.28.so,get_max_fast,malloc.c,0x936af
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",7.190918,5.1,12.5,0.0,0.0,0.0,0.0,0.0,0,5810174300,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
tcache_get,6.999160,0.0,13.7,0.0,0.0,3.0,0.0,0.0,18648559440,0,0,0,0,0,0,0,16.147186,libc-2.28.so,tcache_get,malloc.c,0x942e2
alloc_perturb,6.807403,0.0,6.7,0.0,13.3,0.0,0.0,0.0,59725791720,0,0,0,0,0,0,0,11.736453,libc-2.28.so,alloc_perturb,malloc.c,0x93f13
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",6.423887,0.0,24.4,0.0,6.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b9
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",6.232129,15.5,27.7,0.0,0.0,0.0,0.0,0.0,21924657720,0,0,0,0,0,0,0,9.835866,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x431a1a
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",6.040371,3.8,25.5,0.0,6.4,0.0,0.0,0.0,0,1820054600,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43197f
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,5.752735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8.635204,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",5.369219,0.0,37.9,7.6,0.0,0.0,0.0,0.0,13482404460,0,0,0,0,0,0,0,10.011905,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e349
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",5.273340,0.0,16.9,8.4,0.0,0.0,0.0,0.0,12222366660,0,0,0,0,0,0,0,37.714286,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e352
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.985703,0.0,28.5,5.7,0.0,0.0,0.0,0.0,0,8190245700,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e37b
"__gnu_cxx::new_allocator<double>::construct<double, double>",4.602188,13.3,25.8,0.0,0.0,0.0,0.0,0.0,0,9380281400,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x431a94
tcache_put,4.602188,0.0,19.1,0.0,0.0,0.0,0.0,0.0,3150094500,6090182700,0,0,0,0,0,0,11.142857,libc-2.28.so,tcache_put,malloc.c,0x93d28
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.506309,12.9,26.6,0.0,0.0,0.0,21.6,0.0,0,3220096600,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e367
tcache_get,3.739277,0.0,28.6,9.5,0.0,8.4,0.0,0.0,5796173880,11270338100,0,0,0,0,0,0,7.828571,libc-2.28.so,tcache_get,malloc.c,0x94307
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",3.451641,0.0,32.1,0.0,10.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43dbde
func@0x4043e0,3.355762,17.1,16.3,0.0,0.0,0.0,0.0,0.0,32004960120,0,0,0,0,0,0,0,14.043189,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",3.259883,7.1,0.0,0.0,10.2,0.0,0.0,0.0,19782593460,0,0,0,0,0,0,0,7.575630,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x41e99b
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",2.876367,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,9072272160,0,0,0,0,0,0,0,13.046332,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41e91d
tcache_put,2.780488,0.0,29.3,0.0,0.0,0.0,0.0,0.0,1386041580,2240067200,0,0,0,0,0,0,8.142857,libc-2.28.so,tcache_put,malloc.c,0x93bb1
__kmpc_atomic_fixed8_add,2.684609,47.7,51.7,0.0,27.5,11.3,0.0,0.0,2646079380,350010500,0,0,0,0,0,0,13.571429,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
