Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
kmp_flag_native<unsigned long long>::get,19.385360,0.0,1.6,0.0,0.0,0.0,0.0,0.0,7000210,0,0,0,0,0,0,0,7.114173,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
sumVertexDegree$omp$parallel_for@74,16.657115,90.8,0.0,0.0,19.9,64.1,0.0,0.0,210006300,0,7000490,7000490,0,0,0,0,549.250000,driverForGraphClustering,sumVertexDegree$omp$parallel_for@74,utilityClusteringFunctions.cpp,0x43cf1c
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",14.521587,76.5,4.5,24.7,8.8,52.3,0.0,0.0,2289068670,2835085050,0,0,0,0,0,0,19.120690,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dc17
parallelLouvianMethod$omp$parallel_for@237,13.680451,83.2,7.8,52.1,6.6,7.0,4.9,0.0,847025410,448013440,0,0,0,0,0,0,54.647059,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@237,parallelLouvainMethod-nrt.cpp,0x430c00
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",10.546891,8.5,14.2,0.0,17.2,4.3,0.0,0.0,14714441420,0,0,0,0,0,0,0,7.176871,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43d666
std::_Rb_tree_increment,10.416144,0.0,22.1,5.3,1.0,4.8,0.0,0.0,12026360780,0,0,0,0,0,0,0,7.174242,libstdc++.so.6.0.25,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xaaf90
tcache_get,8.093213,0.0,7.9,0.6,0.0,1.7,0.0,0.0,8743262290,23373701190,0,0,0,0,0,0,7.488889,libc-2.28.so,tcache_get,malloc.c,0x95d29
__intel_ssse3_rep_memmove,7.931959,0.0,1.9,9.9,0.0,0.0,0.0,0.0,7560226800,4781143430,0,0,0,0,0,0,8.338235,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47b570
sched_yield,6.384791,7.4,9.0,0.0,0.0,0.0,0.0,0.0,2289068670,0,0,0,0,0,0,0,7.000000,libc-2.28.so,sched_yield,syscall-template.S,0xfe8d0
operator new,5.534939,0.0,16.2,1.7,0.9,0.9,0.0,0.0,721021630,1316039480,0,0,0,0,0,0,7.260163,libstdc++.so.6.0.25,operator new(unsigned long),[Unknown],0x94280
parallelLouvianMethod$omp$parallel_for@210,5.504431,94.4,0.0,39.4,9.6,43.4,0.0,0.0,245007350,0,0,0,0,0,0,0,1184.333333,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x430f13
duplicateGivenGraph$omp$parallel_for@152,4.733026,88.9,0.0,0.0,12.2,35.5,22.2,0.0,1008030240,763022890,0,0,0,0,0,0,430.466667,driverForGraphClustering,duplicateGivenGraph$omp$parallel_for@152,utilityFunctions.cpp,0x44cd3b
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",3.904965,0.0,7.7,8.8,2.2,0.0,0.0,0.0,749022470,13300399000,0,0,0,0,0,0,7.404255,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43d783
"std::vector<double, std::allocator<double>>::push_back",3.669621,0.0,23.1,4.9,0.0,1.2,0.0,0.0,2527075810,455013650,0,0,0,0,0,0,7.451923,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43db37
__kmpc_atomic_float8_add,3.264306,68.4,25.2,9.8,0.0,64.4,0.0,0.0,112003360,7000210,7000490,0,0,0,0,0,250.000000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
operator delete,3.150993,0.0,18.2,2.8,0.0,1.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,operator delete(void*),[Unknown],0x923c0
malloc_consolidate,3.011530,15.4,27.0,1.4,5.7,2.8,0.0,0.0,2415072450,1785053550,0,0,0,0,0,0,9.897959,libc-2.28.so,malloc_consolidate,malloc.c,0x903b0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",2.745678,75.6,14.8,34.6,13.2,36.2,0.0,0.0,399011970,210006300,0,0,0,0,0,0,7.000000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dba5
tcache_put,2.641081,2.3,23.7,0.0,0.0,0.0,11.0,0.0,1589047670,10871326130,0,0,0,0,0,0,7.882353,libc-2.28.so,tcache_put,malloc.c,0x921c0
tcache_put,2.505976,28.7,67.9,3.8,1.9,1.9,0.0,0.0,0,14000420,0,0,0,0,0,0,19.255556,libc-2.28.so,tcache_put,malloc.c,0x93764
func@0x8b430,2.331647,0.0,10.5,0.0,0.0,0.0,6.3,0.0,5180155400,0,0,0,0,0,0,0,7.340659,libstdc++.so.6.0.25,func@0x8b430,[Unknown],0x8b430
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",2.187826,0.0,0.0,19.5,13.0,4.3,0.0,0.0,0,4144124320,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e0b1
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",2.096304,0.0,11.7,0.0,2.3,0.0,0.0,0.0,1351040530,224006720,0,0,0,0,0,0,7.270270,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
__gnu_cxx::new_allocator<double>::allocate,1.939408,0.0,12.8,10.7,0.0,4.3,0.0,0.0,77002310,3255097650,0,0,0,0,0,0,7.040000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd37
func@0x8ab70,1.564601,0.0,9.7,0.0,0.0,9.7,0.0,0.0,7483224490,0,0,0,0,0,0,0,7.305085,libstdc++.so.6.0.25,func@0x8ab70,[Unknown],0x8ab70
func@0x404380,1.551526,10.6,18.5,3.1,0.0,0.0,6.2,0.0,2324069720,0,0,0,0,0,0,0,7.156250,driverForGraphClustering,func@0x404380,[Unknown],0x404380
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",1.521019,3.7,2.9,2.9,0.0,0.0,0.0,0.0,357010710,84002520,0,0,0,0,0,0,7.150000,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43dbb3
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",1.473078,0.0,7.3,3.6,0.0,0.0,0.0,0.0,0,1050031500,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db47
kmp_basic_flag_native<unsigned long long>::notdone_check,1.412063,0.0,5.7,0.0,0.0,0.0,0.0,0.0,4151124530,0,0,0,0,0,0,0,7.276886,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
func@0x8530,1.268242,98.1,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libittnotify_collector.so,func@0x8530,[Unknown],0x8530
func@0x4043b0,1.211585,0.0,7.5,0.0,7.5,0.0,0.0,0.0,4662139860,0,0,0,0,0,0,0,7.246753,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
plm_init$omp$parallel_for@285,1.189794,47.9,0.0,0.0,0.0,0.0,32.7,0.0,0,609018270,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x431fc0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",1.115704,0.0,27.9,0.0,0.0,4.6,0.0,0.0,0,504015120,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d3f
"std::vector<double, std::allocator<double>>::_M_check_len",1.089555,0.0,0.0,4.3,4.3,4.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db47
__gnu_cxx::new_allocator<double>::deallocate,0.945734,0.0,19.3,4.8,0.0,9.7,0.0,0.0,315009450,889026670,0,0,0,0,0,0,7.312500,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbe3
_intel_fast_memmove,0.937017,0.0,10.4,0.0,0.0,0.0,0.0,0.0,1974059220,77002310,0,0,0,0,0,0,9.250000,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aa60
free_perturb,0.910868,0.0,17.0,5.7,0.0,0.0,0.0,0.0,966028980,0,0,0,0,0,0,0,7.357143,libc-2.28.so,free_perturb,malloc.c,0x91f54
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.862927,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0,455013650,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d2b
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.788838,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0,441013230,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d53
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",0.788838,-0.0,0.0,0.0,5.0,0.0,0.0,0.0,1673050190,532015960,0,0,0,0,0,0,7.875000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
func@0x404080,0.784479,0.0,20.6,6.9,0.0,6.9,0.0,0.0,2331069930,0,0,0,0,0,0,0,7.241379,driverForGraphClustering,func@0x404080,[Unknown],0x404080
__kmpc_atomic_float8_sub,0.710390,58.7,53.2,11.8,0.0,47.3,0.0,0.0,224006720,21000630,0,0,0,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
std::_Rb_tree_decrement,0.710390,1.0,6.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xaaff0
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,0.653733,-0.0,0.0,8.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.702128,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
func@0x4042b0,0.645016,0.0,36.7,0.0,0.0,0.0,0.0,0.0,6104183120,0,0,0,0,0,0,0,8.159091,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",0.627584,7.0,0.0,12.5,6.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d79c
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",0.562210,0.0,16.8,8.4,0.0,0.0,0.0,0.0,343010290,3598107940,0,0,0,0,0,0,7.416667,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43d68e
"std::vector<double, std::allocator<double>>::operator[]",0.483762,7.5,10.7,10.7,10.7,0.0,0.0,0.0,1771053130,0,0,0,0,0,0,0,7.148760,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d674
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",0.457613,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b9
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.422747,-0.0,0.0,11.8,0.0,0.0,0.0,0.0,0,154004620,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d17
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",0.422747,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,126003780,0,0,0,0,0,0,0,9.500000,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a6b
__kmp_x86_pause,0.400956,15.2,9.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x62448
__gnu_cxx::new_allocator<double>::allocate,0.305075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287008610,1316039480,0,0,0,0,0,0,13.000000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431e19
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",0.296359,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a9d
"std::vector<double, std::allocator<double>>::_M_check_len",0.274568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455013650,546016380,0,0,0,0,0,0,13.000000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x431a1a
__kmpc_atomic_fixed8_add,0.261493,81.0,100.0,0.0,0.0,0.0,0.0,0.0,259007770,56001680,0,0,0,0,0,0,7.000000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.235344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147004410,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
__kmp_yield,0.226627,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_yield,z_Linux_util.cpp,0xeb370
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",0.213553,8.8,27.4,0.0,0.0,0.0,0.0,0.0,0,147004410,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x431873
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",0.196120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
func@0x4043e0,0.174329,-0.0,0.0,26.7,0.0,0.0,0.0,0.0,4501135030,0,0,0,0,0,0,0,7.111111,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",0.174329,0.0,0.0,0.0,25.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
get_max_fast,0.143821,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.28.so,get_max_fast,malloc.c,0x936af
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",0.135105,0.0,0.0,0.0,0.0,64.4,0.0,0.0,0,70002100,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
tcache_get,0.135105,22.2,100.0,0.0,0.0,0.0,0.0,0.0,140004200,0,0,0,0,0,0,0,7.000000,libc-2.28.so,tcache_get,malloc.c,0x942e2
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",0.130747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210006300,0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e349
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.113314,25.2,31.1,31.1,0.0,0.0,0.0,0.0,0,168005040,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e38f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",0.108955,-0.0,0.0,49.1,0.0,0.0,0.0,0.0,0,21000630,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43197f
renumberClustersContiguously,0.104597,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450630
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",0.104597,65.4,34.6,0.0,0.0,0.0,0.0,0.0,497014910,0,0,0,0,0,0,0,7.650000,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x431a1a
__intel_avx_rep_memcpy,0.095881,100.0,0.0,71.8,0.0,71.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e3c0
"__gnu_cxx::new_allocator<double>::construct<double, double>",0.091523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,217006510,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x431a94
[Import thunk sched_yield],0.087164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660079800,0,0,0,0,0,0,0,8.500000,libiomp5.so,[Import thunk sched_yield],[Unknown],0x27a48
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",0.082806,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43dbde
kmp_basic_flag_native<unsigned long long>::notdone_check,0.078448,33.3,66.7,0.0,0.0,0.0,0.0,0.0,147004410,0,0,0,0,0,0,0,7.840000,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x630b3
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",0.065373,0.0,0.0,77.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43db84
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",0.061015,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,231006930,0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41e91d
tcache_put,0.056657,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000630,49001470,0,0,0,0,0,0,7.250000,libc-2.28.so,tcache_put,malloc.c,0x93d28
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",0.052299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497014910,0,0,0,0,0,0,0,8.285714,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x41e99b
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",0.047940,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49001470,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e37b
