Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,386403477600,386463478140,276572489130,3936118080,576017280,82418472480,47377421280,950685120,0,0,397440582912,62400091520,38400056320,12480018304,138240202752,960001408,8352250560,624018720,1920057600,61440090112,64320094336,0,2880004224,5280369600,259200380160,17280025344,0,178560261888,96001440,0,0,192005760,720050400,0,0,288008640,0,0,0,0,192013440,0,0,0,0,3888116640,76800112640,7008210240,6624198720,1176493920,96006720,0,0,0,0,0,0,0,0,7680011264,60480088704,0,482880708224,383040561792,11288185440,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",290762616840,483394350510,336333026970,3264097920,1488044640,114195425760,10944328320,1305991680,0,0,441600647680,0,960001408,0,34560050688,0,48001440,0,0,63360092928,45120066176,0,72000105600,0,165120242176,1920002816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106560156288,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,1920002816,423360620928,432000633600,8829848160,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
operator new,219541975860,190891718010,138601247400,1920057600,0,11808354240,11520345600,926677920,48001440,48001440,199680292864,8640012672,1920002816,4800007040,50880074624,0,1680050400,0,48001440,45120066176,30720045056,0,960001408,2016141120,168960247808,18240026752,0,20160029568,96001440,0,0,480014400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640012672,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,87360128128,0,192000281600,193920284416,6803640480,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
plm_analyzeClusters$omp$parallel_for@64,162541462860,323372910330,238412145690,2832084960,0,99362980800,19584587520,1056316800,336010080,0,325440477312,131520192896,105600154880,109440160512,175680257664,1920002816,2064061920,144004320,0,56640083072,49920073216,960001408,1920002816,1104077280,181440266112,10560015488,0,168960247808,96001440,0,0,624018720,0,0,0,48001440,0,0,0,0,48003360,0,0,0,0,3216096480,63360092928,5904177120,6864205920,24010080,96006720,0,0,0,0,0,0,0,0,5760008448,160320235136,7680011264,316800464640,233280342144,11028907680,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432104
__intel_ssse3_rep_memmove,151861366740,128611157490,92970836730,672020160,0,42241267200,31824954720,422526720,96002880,96002880,125760184448,13440019712,4800007040,0,24000035200,0,336010080,0,0,19200028160,21120030976,0,1920002816,2592181440,99840146432,9600014080,1920002816,70080102784,2112031680,0,48001440,528015840,0,0,0,0,0,0,0,0,0,0,0,0,0,3024090720,36480053504,2592077760,2256067680,0,0,0,0,48001440,0,0,0,0,1920002816,5760008448,50880074624,2880004224,166080243584,146880215424,4220465760,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c030
std::_Rb_tree_increment,149761347840,202771824930,149311343790,1392041760,240007200,84098522880,0,1718915520,1968059040,4224126720,208320305536,72000105600,79680116864,62400091520,109440160512,0,4032120960,0,48001440,42240061952,23040033792,0,7680011264,1632114240,92160135168,13440019712,0,171840252032,0,0,0,240007200,0,0,0,192005760,0,0,0,0,96006720,0,48003360,0,0,1632048960,72000105600,10416312480,13632408960,552231840,96006720,0,0,96002880,0,0,0,0,0,1920002816,137280201344,960001408,152640223872,153600225280,13703309760,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",142801285200,126361137240,91170820530,1392041760,0,5040151200,178661359680,312093600,0,0,132480194304,2880004224,5760008448,2880004224,33600049280,0,2784083520,0,0,26880039424,21120030976,0,0,1488104160,73920108416,4800007040,0,9600014080,0,0,0,576017280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014080,48001440,0,0,0,0,0,0,0,0,0,0,0,960001408,72000105600,960001408,163200239360,128640188672,2218265280,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e1d3
"std::vector<double, std::allocator<double>>::push_back",117481057320,130051170450,95220856980,816024480,48001440,28752862560,4272128160,763428960,48001440,144004320,120000176000,2880004224,4800007040,2880004224,24960036608,0,0,48001440,0,24000035200,23040033792,0,960001408,0,78720115456,4800007040,0,5760008448,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37440054912,48001440,0,0,0,0,0,0,0,0,0,0,0,0,53760078848,960001408,187200274560,79680116864,5473641600,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e587
kmp_flag_native<unsigned long long>::get,94500850500,36270326430,25920233280,288008640,0,0,0,393718080,0,0,35520052096,0,0,0,0,0,48001440,0,0,960001408,12480018304,0,0,0,39360057728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,960001408,20160029568,69120101376,2756026560,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",93480841320,169741527660,124291118610,1632048960,0,65569967040,0,1738121280,432012960,288008640,156480229504,30720045056,32640047872,15360022528,46080067584,0,12864385920,0,0,35520052096,17280025344,0,960001408,5232366240,107520157696,7680011264,0,62400091520,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45120066176,0,0,0,0,0,0,96002880,0,0,0,0,0,8640012672,129600190080,960001408,147840216832,73920108416,12426126720,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b6
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",68820619380,119341074060,81720735480,960028800,48001440,17088512640,4272128160,374512320,0,0,101760149248,20160029568,13440019712,3840005632,36480053504,0,2496074880,48001440,96002880,25920038016,13440019712,0,0,336023520,62400091520,11520016896,0,31680046464,96001440,0,48001440,192005760,0,0,0,96002880,0,0,0,0,0,0,0,0,0,0,14400021120,240007200,48001440,96040320,0,0,0,0,0,0,0,0,0,960001408,22080032384,0,103680152064,88320129536,3130538880,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
free_perturb,65940593460,28530256770,26370237330,192005760,0,4224126720,0,441732480,0,0,28800042240,0,0,0,5760008448,0,48001440,0,0,8640012672,5760008448,0,0,0,22080032384,0,0,0,0,0,0,336010080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,0,44160064768,70080102784,3274582080,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",56280506520,40140361260,35190316710,144004320,48001440,0,33312999360,0,240007200,384011520,43200063360,22080032384,24960036608,24000035200,24960036608,0,864025920,0,0,5760008448,1920002816,0,0,48003360,7680011264,2880004224,0,44160064768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48003360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,34560050688,0,20160029568,29760043648,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43eb01
operator delete,54120487080,87390786510,68130613170,864025920,0,0,0,0,0,0,96000140800,0,0,0,17280025344,0,11904357120,0,0,11520016896,10560015488,0,960001408,528036960,92160135168,5760008448,0,6720009856,96001440,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,960001408,99840146432,53760078848,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
tcache_put,52740474660,34200307800,22950206550,480014400,0,7632228960,38353150560,120036000,48001440,0,31680046464,960001408,0,0,1920002816,0,48001440,0,0,3840005632,5760008448,0,0,48003360,16320023936,1920002816,0,7680011264,192002880,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,5760008448,864025920,672020160,0,0,0,0,0,0,0,0,0,0,0,3840005632,5760008448,48000070400,42240061952,926677920,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",49440444960,223202008800,160291442610,2016060480,0,16272488160,27504825120,360108000,48001440,48001440,202560297088,174720256256,154560226688,128640188672,188160275968,0,48001440,0,0,8640012672,9600014080,0,960001408,144010080,32640047872,0,0,174720256256,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,240007200,13440019712,432012960,192005760,0,192013440,0,0,0,0,0,0,0,0,3840005632,220800323840,2880004224,84480123904,42240061952,2736820800,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e667
unlink_chunk,44700402300,78480706320,54270488430,672020160,192005760,19680590400,6144184320,364909440,48001440,0,90240132352,7680011264,7680011264,1920002816,19200028160,0,3168095040,192005760,720021600,14400021120,7680011264,0,0,336023520,82560121088,6720009856,0,47040068992,0,0,0,96002880,0,0,0,96002880,0,0,0,0,48003360,0,0,0,0,1248037440,17280025344,2016060480,1536046080,312131040,48003360,0,0,0,0,0,0,0,0,1920002816,18240026752,0,87360128128,30720045056,3721116000,libc-2.29.so,unlink_chunk,malloc.c,0x93760
unlink_chunk,43920395280,51390462510,38160343440,384011520,0,13200396000,23664709920,153646080,0,0,47040068992,7680011264,960001408,1920002816,19200028160,0,4032120960,288008640,1104033120,5760008448,6720009856,0,0,240016800,56640083072,1920002816,0,55680081664,0,0,0,0,0,0,0,96002880,0,0,0,0,0,0,0,0,0,720021600,13440019712,1008030240,864025920,360151200,0,0,0,0,0,0,0,0,0,8640012672,10560015488,0,67200098560,45120066176,1675702560,libc-2.29.so,unlink_chunk,malloc.c,0x94987
func@0x967a0,37320335880,53550481950,44640401760,240007200,0,44257327680,0,355306560,0,0,46080067584,960001408,0,0,16320023936,0,1584047520,0,0,14400021120,9600014080,0,0,96006720,79680116864,2880004224,0,5760008448,0,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45120066176,240007200,144004320,0,0,0,0,0,0,0,0,0,0,0,960001408,0,75840111232,29760043648,2592777600,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",31920287280,17280155520,13680123120,144004320,0,0,7248217440,0,48001440,0,19200028160,0,0,0,2880004224,0,0,0,0,4800007040,3840005632,0,0,96006720,13440019712,0,0,960001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680011264,0,17280025344,26880039424,0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e597
