Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>",1208.891891,12.4,9.5,0.0,0.1,0.0,0.0,0.0,983549505600,89714691360,0,0,0,0,0,0,8.303855,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62210
native_queued_spin_lock_slowpath,1199.112292,20.2,14.2,0.2,1.5,1.0,0.0,0.0,67394021760,288008640,48003360,0,0,0,0,0,7.486111,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffffaecf1320
__GI_,1027.524768,0.0,22.8,5.1,3.4,3.6,0.1,3.6,1676786302080,146020380480,384026880,0,0,48003360,0,0,10.289046,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
malloc_consolidate,1015.967059,18.3,14.2,11.7,4.1,12.9,0.8,9.2,861433842240,241063231680,384026880,48003360,0,48003360,0,0,12.506876,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
copy_user_enhanced_fast_string,975.292815,71.7,0.0,0.0,6.4,55.3,0.2,47.3,38881166400,21888656640,288020160,0,96006720,48003360,288020160,0,63.125850,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffffaf63c560
plm_analyzeClusters$omp$parallel_for@64,947.732125,34.2,7.8,7.1,19.2,27.2,2.8,27.2,591857755200,241207236000,240016800,0,0,0,144010080,0,12.111323,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432104
func@0xbcd30,608.113296,0.3,26.5,0.6,0.6,0.3,0.0,0.0,1034815043520,0,0,0,0,0,0,0,8.271930,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
apic_timer_interrupt,605.668396,56.4,0.0,0.0,0.2,35.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffffaf801a60
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",499.426380,75.8,0.0,70.0,5.1,20.5,0.1,20.5,118371551040,181877456160,192013440,0,0,0,48003360,0,19.476562,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e667
call_function_interrupt,394.073419,58.5,0.0,,0.1,,0.0,,0,144004320,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffffaf801b20
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",358.733501,44.4,17.7,2.3,17.0,32.5,0.1,28.6,83810514240,23760712800,240016800,48003360,0,144010080,0,0,9.260000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",328.061120,15.2,9.3,0.0,0.0,0.0,0.0,0.0,196421892480,18864565920,0,0,0,0,0,0,8.473856,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
__intel_ssse3_rep_memmove,327.616593,30.2,18.8,5.6,4.1,9.8,7.1,0.0,205926177600,174965248800,0,0,0,0,0,0,23.396635,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c030
get_page_from_freelist,315.836620,36.9,7.5,2.7,18.2,11.9,8.0,0.0,108579257280,58609758240,240016800,96006720,96006720,0,0,48003360,11.740223,vmlinux,get_page_from_freelist,[Unknown],0xffffffffaee0f520
tcache_get,312.058139,2.8,15.9,3.4,3.6,2.7,0.7,0.0,274472233920,760342809600,0,0,0,0,0,0,9.497015,libc-2.29.so,tcache_get,malloc.c,0x98bd9
__kmpc_atomic_float8_add,304.278911,70.9,50.0,0.0,19.1,31.2,0.0,0.0,46369391040,7920237600,192013440,0,0,0,0,0,13.075000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",292.276675,5.9,22.7,1.9,0.0,0.6,0.0,0.0,396011880000,0,0,0,0,0,0,0,13.689266,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b6
__intel_avx_rep_memcpy,263.826931,64.2,21.7,,0.5,,11.7,,576017280,576017280,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46ee80
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",252.713749,0.0,18.4,1.9,0.4,0.0,0.9,0.0,20448613440,1085216555520,0,0,0,0,0,0,7.826754,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e1d3
operator new,240.933776,0.0,23.2,1.5,0.0,0.5,0.8,0.0,46657399680,51841555200,0,0,0,0,0,0,8.269369,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
page_fault,228.931540,35.9,0.0,0.0,8.1,19.9,3.6,0.0,0,432012960,0,0,0,0,0,0,3.500000,vmlinux,page_fault,[Unknown],0xffffffffaf801070
xas_load,224.041741,29.6,31.8,0.0,2.7,1.0,0.0,0.0,93602808000,47377421280,0,0,0,0,0,0,12.030435,vmlinux,xas_load,[Unknown],0xffffffffaf639ba0
unlink_chunk,211.594977,4.3,27.0,0.0,2.2,7.8,1.2,7.8,268136043840,465565966560,144010080,0,0,48003360,0,0,8.074388,libc-2.29.so,unlink_chunk,malloc.c,0x94987
try_charge,202.704432,85.4,13.5,0.0,3.5,1.4,72.2,0.0,11232336960,11088332640,0,0,0,0,0,0,14.266667,vmlinux,try_charge,[Unknown],0xffffffffaee9fb50
"std::vector<double, std::allocator<double>>::push_back",200.704059,0.0,23.4,0.0,0.6,0.3,0.7,0.0,210534315840,21168635040,0,0,0,0,0,0,8.054280,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e587
ktime_get_update_offsets_now,172.698842,38.6,29.9,0.0,39.2,5.7,0.0,0.0,4608138240,432012960,48003360,0,0,0,0,0,7.700000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffffaed26be0
ktime_get,171.587523,47.3,20.1,0.0,33.4,0.4,0.2,0.0,4320129600,864025920,0,0,0,0,0,0,11.285714,vmlinux,ktime_get,[Unknown],0xffffffffaed25d90
__handle_mm_fault,163.808296,36.5,6.1,0.3,20.9,3.8,20.9,0.0,11232336960,9072272160,0,0,0,0,0,0,10.583333,vmlinux,__handle_mm_fault,[Unknown],0xffffffffaee48830
get_mem_cgroup_from_mm,159.140760,76.7,55.2,0.0,19.2,5.3,3.8,0.0,5760172800,2736082080,0,0,0,0,0,0,23.318182,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffffaee9b5c0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",155.362278,63.6,2.4,11.9,10.1,51.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",153.139642,70.9,15.8,0.0,28.8,32.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
generic_file_buffered_read,147.583051,31.8,41.2,1.2,2.1,4.3,0.0,0.0,64225926720,29952898560,0,0,0,0,0,0,8.747126,vmlinux,generic_file_buffered_read,[Unknown],0xffffffffaee05250
__kmpc_atomic_float8_sub,134.024970,63.1,26.2,6.4,0.0,50.2,0.0,0.0,55585667520,6768203040,432030240,0,0,0,0,0,51.882353,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
_raw_spin_lock,133.802706,70.3,34.1,0.0,7.0,1.1,27.3,0.0,4320129600,5328159840,0,0,0,0,0,0,15.500000,vmlinux,_raw_spin_lock,[Unknown],0xffffffffaf650560
mem_cgroup_try_charge,116.688407,78.7,2.1,0.0,4.6,0.0,66.9,0.0,10368311040,11808354240,0,0,0,0,0,0,7.571429,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffffaeea1f70
unlink_chunk,115.799352,37.1,5.5,16.6,0.8,31.5,0.0,31.5,56161684800,16128483840,192013440,0,0,48003360,0,0,15.105634,libc-2.29.so,unlink_chunk,malloc.c,0x93760
tcache_put,107.575598,15.1,34.1,,0.0,,0.0,,1440043200,2880086400,0,0,0,0,0,0,13.770227,libc-2.29.so,tcache_put,malloc.c,0x967bc
native_flush_tlb_one_user,104.908434,48.3,2.3,0.0,0.0,0.0,0.0,0.0,864025920,0,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffffaec73e10
operator delete,102.241270,0.0,15.6,4.6,0.0,0.6,0.3,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
find_get_entry,99.574107,26.4,18.0,0.0,2.0,0.0,0.0,0.0,25632768960,11808354240,0,0,0,0,0,0,13.150000,vmlinux,find_get_entry,[Unknown],0xffffffffaee04140
entry_SYSCALL_64,94.684307,17.0,1.6,1.6,0.0,0.0,13.1,0.0,8352250560,6912207360,0,0,0,0,0,0,22.750000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffffaf800010
__memmove_avx_unaligned_erms,92.017143,17.7,19.3,0.9,0.0,7.7,9.3,0.0,30816924480,20592617760,0,0,0,0,0,0,12.597561,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
clear_huge_page,91.128089,99.2,1.0,0.0,0.0,0.0,100.0,0.0,0,432012960,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffaee4bbe0
update_cfs_group,90.461298,74.2,47.2,0.0,50.2,8.1,0.0,0.0,1728051840,288008640,0,0,0,0,0,0,464.000000,vmlinux,update_cfs_group,[Unknown],0xffffffffaecd3380
task_tick_fair,86.682816,22.9,1.0,0.6,28.1,26.2,0.0,0.0,2880086400,1008030240,48003360,0,0,0,0,0,268.500000,vmlinux,task_tick_fair,[Unknown],0xffffffffaecd77c0
flush_tlb_func_remote,84.460180,44.8,4.5,0.0,51.0,26.6,0.0,0.0,0,144004320,0,0,0,0,0,0,0.0,vmlinux,flush_tlb_func_remote,[Unknown],0xffffffffaec84330
wakeup_kswapd,84.460180,78.9,30.2,0.4,45.2,14.9,1.1,0.0,576017280,144004320,0,0,0,0,0,0,0.0,vmlinux,wakeup_kswapd,[Unknown],0xffffffffaee21490
mem_cgroup_try_charge_delay,81.126225,85.4,1.4,0.0,0.0,0.0,79.0,0.0,0,1728051840,0,0,0,0,0,0,3.500000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffffaeea2100
pfn_pte,78.236798,89.7,0.0,1.9,1.9,0.0,100.0,0.0,2592077760,0,0,0,0,0,0,0,15.750000,vmlinux,pfn_pte,[Unknown],0xffffffffaee43530
func@0x967a0,77.125480,0.0,22.7,0.0,0.0,0.0,0.0,0.0,174821244480,0,0,0,0,0,0,0,7.762681,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
_cond_resched,76.236426,89.7,4.6,0.0,0.0,0.0,72.6,0.0,18432552960,8496254880,0,0,0,0,0,0,7.224138,vmlinux,_cond_resched,[Unknown],0xffffffffaf64b1c0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",73.124735,0.0,2.4,9.6,0.0,1.6,1.2,0.0,0,179717391360,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43eb01
sync_regs,68.901726,10.3,0.0,,11.0,,2.4,,576017280,1872056160,0,0,0,0,0,0,0.0,vmlinux,sync_regs,[Unknown],0xffffffffaec2f3b0
__pagevec_lru_add_fn,68.679462,20.7,32.1,,5.0,,0.0,,37153114560,17280518400,0,0,0,0,0,0,12.880952,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffffaee1a370
func@0x404370,68.234935,0.7,16.8,2.6,0.0,0.0,25.4,0.0,110019300480,0,0,0,0,0,0,0,8.821862,driverForGraphClustering,func@0x404370,[Unknown],0x404370
trigger_load_balance,67.345880,61.2,36.3,0.0,54.6,0.0,0.0,0.0,576017280,144004320,0,0,0,0,0,0,7.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffffaecdb5d0
__kmpc_atomic_fixed8_add,65.345508,12.0,33.1,2.8,1.4,0.0,0.0,0.0,73442203200,19440583200,0,0,0,0,0,0,18.692308,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",63.567399,81.6,12.3,65.7,0.0,15.5,0.0,0.0,18144544320,20160604800,0,0,0,0,0,0,27.281250,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e5f5
prep_new_page,63.345135,73.6,9.7,0.0,0.6,0.0,51.2,0.0,0,4752142560,0,0,0,0,0,0,8.285714,vmlinux,prep_new_page,[Unknown],0xffffffffaee0c730
tcache_put,62.011553,0.0,13.5,1.4,4.1,0.0,10.4,0.0,51265537920,291896756640,0,0,0,0,0,0,12.075342,libc-2.29.so,tcache_put,malloc.c,0x95390
rcu_sched_clock_irq,60.677971,46.6,3.1,0.0,51.5,9.4,0.0,0.0,1440043200,288008640,48003360,0,0,0,0,0,52.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffaed14a20
func@0x4043b0,60.455708,0.0,8.9,3.0,0.0,0.0,2.0,0.0,185189555520,0,0,0,0,0,0,0,8.482877,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
handle_mm_fault,60.455708,43.8,26.8,1.6,24.7,5.2,7.9,0.0,10080302400,2880086400,0,0,0,0,0,0,8.666667,vmlinux,handle_mm_fault,[Unknown],0xffffffffaee49ab0
renumberClustersContiguously,60.233444,50.9,43.8,0.0,0.4,3.2,0.0,0.0,77186315520,1008030240,0,0,48003360,0,0,0,9.000000,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x4510f0
mark_page_accessed,58.233071,49.4,37.9,0.0,0.0,0.0,0.0,0.0,59329779840,6336190080,0,0,0,0,0,0,22.050000,vmlinux,mark_page_accessed,[Unknown],0xffffffffaee1adb0
down_read_trylock,53.565535,42.9,45.0,19.6,16.3,1.3,0.0,0.0,2304069120,1728051840,0,0,0,0,0,0,5.500000,vmlinux,down_read_trylock,[Unknown],0xffffffffaecf09f0
update_curr,53.343272,42.0,0.0,3.4,48.4,12.4,2.3,0.0,3456103680,6480194400,48003360,0,0,0,0,0,7.666667,vmlinux,update_curr,[Unknown],0xffffffffaecd2fd0
main$omp$parallel@210,53.121008,14.8,37.2,0.0,21.1,0.0,0.0,0.0,9216276480,9792293760,48003360,0,0,0,0,0,37.692308,driverForGraphClustering,main$omp$parallel@210,driverForGraphClustering.cpp,0x4058ab
__alloc_pages_nodemask,52.454217,0.0,0.0,1.8,21.1,9.9,0.0,0.0,16992509760,14832444960,0,0,0,0,0,0,25.500000,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffffaee11a00
__update_load_avg_cfs_rq,52.009690,43.5,34.5,0.0,15.4,16.3,13.0,0.0,3168095040,2160064800,0,0,0,0,0,0,516.375000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffaece7ca0
copy_page_to_iter,52.009690,34.0,38.0,0.0,0.0,0.0,0.0,0.0,25344760320,10368311040,0,0,0,0,0,0,7.238095,vmlinux,copy_page_to_iter,[Unknown],0xffffffffaf0ea050
__gnu_cxx::new_allocator<double>::allocate,51.565162,0.0,21.6,0.0,0.0,0.0,2.2,0.0,2304069120,67826034720,0,0,0,0,0,0,70.310345,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e787
up_read,51.565162,47.6,79.3,2.0,0.0,0.0,0.0,0.0,4608138240,1584047520,0,0,0,0,0,0,5.250000,vmlinux,up_read,[Unknown],0xffffffffaecf0a70
free_perturb,50.676108,0.0,17.9,1.8,1.8,0.0,0.0,0.0,26496794880,0,0,0,0,0,0,0,7.793860,libc-2.29.so,free_perturb,malloc.c,0x95192
update_sd_lb_stats,50.231581,0.0,0.0,0.0,31.6,9.0,1.7,0.0,864025920,576017280,0,0,0,0,0,0,5.250000,vmlinux,update_sd_lb_stats,[Unknown],0xffffffffaecd8eb0
_raw_spin_lock_irqsave,49.120263,48.3,72.5,0.0,5.2,15.5,0.0,0.0,4320129600,3168095040,0,0,0,0,0,0,12.375000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffaf650390
mem_cgroup_throttle_swaprate,48.231208,73.0,12.4,0.6,7.4,21.7,19.8,0.0,2016060480,432012960,0,0,0,0,0,0,6.500000,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffffaee69730
tick_sched_timer,47.564417,74.5,16.7,,42.0,,0.0,,288008640,144004320,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffffaed34880
calConstantForSecondTerm$omp$parallel_for@91,47.119890,65.7,0.0,13.3,18.5,63.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43dcd1
std::_Rb_tree_decrement,46.230835,5.3,16.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
flush_smp_call_function_queue,46.008572,0.0,54.2,0.0,15.2,4.3,1.4,0.0,288008640,288008640,0,0,0,0,0,0,713.000000,vmlinux,flush_smp_call_function_queue,[Unknown],0xffffffffaed39e00
__do_page_fault,45.341781,0.0,30.5,0.0,33.0,0.0,0.0,0.0,3456103680,7632228960,0,0,0,0,0,0,9.227273,vmlinux,__do_page_fault,[Unknown],0xffffffffaec7c190
func@0x404080,43.785935,8.3,41.3,0.0,2.4,0.0,0.8,0.0,192965788800,0,0,0,0,0,0,0,8.086957,driverForGraphClustering,func@0x404080,[Unknown],0x404080
vmacache_find,43.119145,3.2,17.3,0.0,58.6,3.3,0.0,0.0,2592077760,0,0,0,0,0,0,0,8.555556,vmlinux,vmacache_find,[Unknown],0xffffffffaee3d720
__fget,38.007081,12.2,12.3,0.0,0.0,0.0,0.0,0.0,14688440640,13824414720,0,0,0,0,0,0,9.571429,vmlinux,__fget,[Unknown],0xffffffffaeed7b60
release_pages,38.007081,20.5,50.5,3.4,0.0,0.0,0.0,0.0,16128483840,8352250560,0,0,0,0,0,0,7.437500,vmlinux,release_pages,[Unknown],0xffffffffaee1a650
pagevec_lru_move_fn,36.673499,18.4,22.4,0.0,22.4,19.2,0.0,0.0,3744112320,13104393120,0,0,0,0,0,0,7.277778,vmlinux,pagevec_lru_move_fn,[Unknown],0xffffffffaee1aa40
pci_conf1_read,36.673499,25.4,27.3,0.0,0.0,0.0,0.9,0.0,0,144004320,0,0,0,0,0,0,0.0,vmlinux,pci_conf1_read,[Unknown],0xffffffffaf49ae40
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",36.228972,0.0,2.6,31.7,2.6,0.0,0.0,0.0,25056751680,3024090720,0,0,0,0,0,0,7.340659,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43df4e
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",34.895390,1.7,2.5,,7.4,,3.3,,6624198720,2304069120,0,0,0,0,0,0,7.413043,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e603
kthread_blkcg,34.673127,93.7,14.5,0.0,0.0,10.9,56.9,0.0,3744112320,144004320,0,0,0,0,0,0,0.0,vmlinux,kthread_blkcg,[Unknown],0xffffffffaecbcd80
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",34.006336,0.0,19.9,0.0,0.0,0.0,3.3,0.0,0,45649369440,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e597
hrtimer_active,33.784072,42.6,12.9,0.0,75.1,2.1,0.0,0.0,1152034560,0,0,0,0,0,0,0,7.500000,vmlinux,hrtimer_active,[Unknown],0xffffffffaed22c80
rcu_all_qs,32.895017,53.6,6.8,0.0,1.1,5.7,53.5,0.0,4032120960,15264457920,0,0,0,0,0,0,11.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffffaed121e0
__libc_read,32.005963,20.8,9.7,4.9,0.0,0.0,0.0,0.0,0,3456103680,0,0,0,0,0,0,15.125000,libpthread-2.29.so,__libc_read,read.c,0x12d80
mem_cgroup_charge_statistics,31.783699,11.4,0.0,0.8,36.2,7.1,0.0,0.0,7200216000,6048181440,48003360,0,0,0,0,0,46.357143,vmlinux,mem_cgroup_charge_statistics,[Unknown],0xffffffffaee9bf80
ext4_mpage_readpages,31.339172,4.2,0.0,,1.8,,3.6,,27360820800,9216276480,0,0,0,0,0,0,9.595238,vmlinux,ext4_mpage_readpages,[Unknown],0xffffffffaef97b80
__schedule,30.894645,8.8,0.0,29.1,27.9,4.8,0.0,0.0,8064241920,5184155520,0,0,0,0,0,0,8.000000,vmlinux,__schedule,[Unknown],0xffffffffaf64a700
xas_start,30.450118,7.5,10.5,0.0,19.3,7.0,0.0,0.0,28512855360,37153114560,0,0,0,0,0,48003360,9.351852,vmlinux,xas_start,[Unknown],0xffffffffaf639b10
func@0x4042b0,30.005590,9.2,27.8,4.0,0.0,0.0,13.3,0.0,313353400320,0,0,0,0,0,0,0,7.675000,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
