Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,2082026982720,1133514690160,826810715328,8000240000,320009600,386251587200,972029160000,3569070400,0,0,1155201755904,44800068096,22400034048,9600014592,182400277248,12800019456,7040211200,1120033600,320009600,220800335616,272000413440,6400009728,0,6400448000,710401079808,12800019456,0,86400131328,320004800,0,0,3360100800,0,0,0,160004800,0,0,0,0,0,0,0,0,0,320009600,352000535040,10080302400,12480374400,0,0,0,0,0,0,0,0,0,6400009728,188800286976,544000826880,19200029184,1516802305536,1699202582784,28536558400,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1822223615712,3379543798320,2458831866048,25440763200,2080062400,744662339200,297448923200,9410822400,480014400,160004800,3241604927232,1523202315264,1440002188800,1350402052608,1875202850304,22400034048,115203456000,4480134400,12320369600,403200612864,364800554496,176000267520,12800019456,14881041600,1468802232576,38400058368,0,2441603711232,0,0,480014400,8160244800,0,0,0,0,0,0,0,0,0,0,0,0,0,13440403200,604800919296,26560796800,24800744000,80033600,1120078400,320022400,0,0,0,0,0,0,28800043776,768001167360,2166403292928,256000389120,2656004037120,2169603297792,118291476800,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432dd4
std::_Rb_tree_increment,1475419121184,8492610062800,5737674359296,55841675200,27200816000,683860515200,0,10547163200,9280278400,2240067200,8576013035520,7673611663872,7468811352576,7142410856448,8211212481024,9600014592,344810344000,0,160004800,473600719872,278400423168,0,22400034048,17121198400,1068801624576,144000218880,3200004864,10035215253504,0,0,0,9280278400,0,0,0,4320129600,0,0,0,0,6400448000,0,0,0,640044800,25920777600,649600987392,64001920000,48321449600,5042116800,12480873600,3840268800,0,0,0,0,0,0,0,1433602179072,6611210049024,121600184832,2096003185920,1555202363904,289110707200,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",1025113285296,1073013906080,766009927360,8640259200,800024000,412812384000,0,9858956800,480014400,320009600,1100801673216,32000048640,32000048640,28800043776,281600428032,9600014592,147524425600,0,0,211200321024,153600233472,0,0,18241276800,713601084672,41600063232,0,86400131328,0,0,0,320009600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380800578816,0,160004800,0,0,0,0,0,0,0,0,0,3200004864,259200393984,601600914432,6400009728,1203201828864,617600938752,75078516800,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ecee
operator new,1023013258080,835510828080,615607978176,8480254400,640019200,82882486400,62561876800,5265579200,0,0,857601303552,9600014592,6400009728,3200004864,176000267520,3200004864,13280398400,160004800,640019200,224000340480,201600306432,6400009728,3200004864,3840268800,723201099264,16000024320,0,19200029184,640009600,0,0,2720081600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83200126464,0,0,0,0,0,0,0,0,0,0,0,0,153600233472,390400593408,6400009728,1244801892096,1030401566208,39195755200,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,946812270528,1125514586480,860011145600,10080302400,1760052800,272648179200,211366340800,2208662400,1760052800,0,1161601765632,201600306432,32000048640,44800068096,371200564224,9600014592,12160364800,1600048000,2240067200,137600209152,137600209152,99200150784,32000048640,13120918400,665601011712,67200102144,60800092416,675201026304,3200048000,0,0,2400072000,0,0,0,0,0,0,0,0,0,0,0,0,0,23040691200,275200418304,11360340800,10880326400,80033600,160011200,0,0,0,0,0,0,0,70400107008,336000510720,572800870656,220800335616,832001264640,947201439744,27496246400,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c930
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",908111768976,846010964160,603607822656,7200216000,1440043200,22400672000,1115073451200,2192657600,160004800,160004800,864001313280,6400009728,16000024320,3200004864,163200248064,6400009728,17120513600,800024000,160004800,182400277248,163200248064,0,0,13280929600,518400787968,32000048640,0,16000024320,320004800,0,0,2400072000,0,0,0,160004800,0,0,0,0,0,0,0,0,0,0,19200029184,0,0,0,0,0,0,0,0,0,0,0,0,124800189696,307200466944,6400009728,1443202193664,771201172224,16148843200,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ed6e
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",841510905840,3135540636080,2180428257984,22720681600,3360100800,353930617600,311209336000,3681104000,0,0,3216004888320,2243203409664,1894402879488,1830402782208,2444803716096,0,7680230400,1600048000,320009600,227200345344,211200321024,0,3200004864,1760123200,860801308416,6400009728,0,2512003818240,320004800,0,0,2400072000,0,0,0,160004800,0,0,0,0,0,0,0,0,320022400,1760052800,268800408576,5920177600,4320129600,0,2560179200,640044800,0,0,0,0,0,0,12800019456,278400423168,2515203823104,54400082688,899201366784,710401079808,77975385600,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f03b
"std::vector<double, std::allocator<double>>::push_back",794710299312,665008618400,476006168960,3520105600,800024000,185285558400,22240667200,4705411200,0,0,572800870656,9600014592,9600014592,19200029184,134400204288,0,1280038400,800024000,1440043200,147200223744,115200175104,6400009728,6400009728,0,652800992256,0,0,28800043776,320004800,0,0,1440043200,0,0,0,0,0,0,0,0,0,0,0,0,0,480014400,201600306432,320009600,160004800,0,0,0,0,0,0,0,0,0,0,73600111872,307200466944,3200004864,940801430016,668801016576,33498046400,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43ef57
get_page_from_freelist,719409323424,540006998400,592407677504,6560196800,2880086400,156164684800,69122073600,2176652800,160004800,800024000,550400836608,153600233472,115200175104,60800092416,217600330752,3200004864,25440763200,800024000,1920057600,22400034048,48000072960,44800068096,0,640044800,252800384256,3200004864,6400009728,265600403712,320004800,0,0,6400192000,0,0,0,960028800,0,0,0,0,0,160011200,0,0,0,6560196800,150400228608,5440163200,4000120000,80033600,0,0,0,0,0,0,0,0,28800043776,64000097280,166400252928,150400228608,656000997120,777601181952,28712611200,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b20f520
unlink_chunk,570607394976,2481032153760,1581220492352,15040451200,14560436800,167365020800,261927857600,3088926400,11200336000,160004800,2627203993344,1795202728704,1734402636288,1724802621696,1872002845440,6400009728,243527305600,2080062400,79522385600,134400204288,118400179968,54400082688,0,1920134400,416000632320,16000024320,3200004864,6880010457600,0,0,0,2240067200,0,0,0,1920057600,480014400,0,0,0,3360235200,0,0,0,640044800,8960268800,179200272384,10400312000,6880206400,560235200,5280369600,1280089600,0,0,0,0,0,0,3200004864,1110401687808,2076803156736,486400739328,921601400832,547200831744,91531451200,libc-2.29.so,unlink_chunk,malloc.c,0x94987
xas_load,564007309440,416505397840,536006946560,6240187200,6560196800,96962908800,49121473600,1328398400,0,0,457600695552,16000024320,6400009728,6400009728,179200272384,28800043776,14880446400,0,0,96000145920,67200102144,0,0,960067200,166400252928,0,0,9600014592,0,0,0,320009600,0,0,0,160004800,0,0,0,0,0,0,0,0,0,800024000,80000121600,2080062400,2400072000,0,0,0,0,0,0,0,0,0,0,3200004864,57600087552,0,649600987392,521600792832,12035609600,vmlinux,xas_load,[Unknown],0xffffffff8ba39ba0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",525006804000,559507251120,385604997376,4160124800,480014400,146884406400,244327329600,4593377600,0,0,531200807424,6400009728,0,3200004864,131200199424,0,1120033600,320009600,160004800,108800165376,112000170240,3200004864,3200004864,36002520000,412800627456,44800068096,0,6400009728,320004800,0,0,1440043200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131200199424,0,0,0,0,0,0,0,0,0,0,0,0,73600111872,246400374528,6400009728,787201196544,508800773376,32681801600,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ed1d
native_queued_spin_lock_slowpath,514506667920,6805588199280,4984464597824,48001440000,2560076800,115523465600,160004800,1440432000,0,0,6176009387520,73600111872,70400107008,28800043776,1011201537024,0,0,0,0,412800627456,0,0,1939202947584,0,2352003575040,0,0,80000121600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54400082688,0,0,0,320022400,0,0,0,0,0,0,0,163200248064,115200175104,435200661504,1276801940736,1292801965056,1318402003968,10083024000,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffff8b0f1320
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",459905960304,763509894960,521206754752,4640139200,1760052800,168965068800,15520465600,2704811200,0,0,995201512704,0,0,3200004864,83200126464,0,160004800,0,0,115200175104,80000121600,0,118400179968,0,262400398848,0,0,6400009728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147200223744,0,0,0,0,0,0,0,0,0,0,0,6400009728,9600014592,38400058368,19200029184,646400982528,633600963072,18917673600,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
tcache_put,419405435424,274503557520,177602301696,2240067200,160004800,68802064000,394571836800,944283200,0,0,265600403712,6400009728,9600014592,3200004864,32000048640,3200004864,160004800,0,0,64000097280,48000072960,22400034048,0,1440100800,179200272384,3200004864,0,25600038912,0,0,0,640019200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76800116736,1760052800,1440043200,0,0,0,0,0,0,0,0,0,0,48000072960,83200126464,38400058368,403200612864,409600622592,7170150400,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",368104770576,3855049960800,2622833991488,24160724800,16160484800,108483254400,22240667200,1792537600,3040091200,0,3552005399040,3024004596480,3065604659712,2838404314368,3091204698624,6400009728,204966148800,0,1600048000,176000267520,128000194560,0,3200004864,4320302400,531200807424,64000097280,0,4569606945792,0,0,160004800,2080062400,0,0,0,320009600,0,0,0,0,800056000,0,0,0,160011200,800024000,124800189696,3680110400,2400072000,160067200,2240156800,640044800,0,0,0,0,0,0,3200004864,380800578816,3513605340672,137600209152,918401395968,572800870656,79079716800,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
