Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Memory Bound:Persistent Memory Bound(%),Memory Bound:Persistent Memory Bound:Local Persistent Memory(%),Memory Bound:Persistent Memory Bound:Remote Persistent Memory(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
plm_analyzeClusters$omp$parallel_for@64,521.353404,16.0,13.0,0.5,0.4,8.0,3.8,19.2,12.5,6.0,1.3,0.0,0.0,0.0,0.0,562858885260,328953868320,126008820,294020580,42002940,0,0,0,10.514382,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x431684
__GI_,517.823325,0.0,16.8,1.0,0.1,0.4,1.4,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105557165720,111219336480,0,0,0,0,0,0,7.703911,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
parallelLouvianMethod$omp$parallel_for@237,264.128335,79.7,2.6,52.7,1.5,14.4,59.6,31.9,0.0,80.5,0.0,0.0,0.0,0.0,0.0,37171115100,18816564480,168011760,84005880,0,0,0,0,70.687500,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@237,parallelLouvainMethod-nrt.cpp,0x430bd0
malloc_consolidate,240.516030,5.7,15.0,3.8,0.9,0.5,0.6,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320175604980,100635018960,0,0,0,0,0,0,13.772559,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
plm_init$omp$parallel_for@285,219.257112,89.4,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27300819000,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x431f90
tcache_get,173.366088,0.0,9.8,0.0,0.3,0.6,3.4,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203622108480,578189345160,0,0,0,0,0,0,7.369427,libc-2.29.so,tcache_get,malloc.c,0x98bd9
std::_Rb_tree_increment,171.640272,34.0,4.3,0.0,5.6,27.9,19.9,41.9,0.0,0.0,0.0,3.6,0.0,0.0,0.0,283760512560,0,0,0,0,0,0,84005880,7.651093,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",156.970834,14.5,2.0,0.0,2.3,16.4,12.3,45.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,293084792280,0,0,0,0,0,0,126008820,7.105263,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43d636
operator new,150.852031,7.5,10.7,2.3,1.5,2.5,3.6,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77996339820,47713431360,0,0,0,0,0,0,7.776570,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,150.773584,1.9,9.8,0.4,2.1,2.1,2.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190265707800,139864195800,0,0,0,0,0,0,10.520286,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47b5b0
func@0xbcd30,131.162036,10.0,10.8,1.8,0.4,9.0,5.7,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241045231140,0,0,0,0,0,0,0,6.945714,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
sumVertexDegree$omp$parallel_for@74,117.669291,85.9,0.0,0.0,42.7,66.6,85.4,14.6,0.0,59.5,0.0,0.0,0.0,0.0,0.0,2898086940,252007560,210014700,210014700,0,0,0,0,1039.833333,driverForGraphClustering,sumVertexDegree$omp$parallel_for@74,utilityClusteringFunctions.cpp,0x43ceec
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",114.374551,10.1,0.0,0.0,4.3,7.1,10.7,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43d65e
parallelLouvianMethod$omp$parallel_for@210,107.941963,80.1,0.0,34.1,0.0,50.8,88.3,3.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14490434700,0,420029400,504035280,0,0,0,0,168.500000,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x430ee3
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",98.371527,9.1,4.7,1.0,0.0,4.2,2.9,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6804204120,1203084091440,0,0,0,0,0,0,7.283019,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43d753
tcache_put,86.839937,26.9,14.7,9.3,0.9,0.6,0.6,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024090720,1008030240,0,0,0,0,0,0,28.279793,libc-2.29.so,tcache_put,malloc.c,0x967bc
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",80.328902,44.8,0.0,10.0,0.0,51.0,7.4,66.4,66.7,4.3,13.3,0.0,0.0,0.0,0.0,52039561140,61993859760,336023520,42002940,84005880,0,0,0,7.333333,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dbe7
kmp_flag_native<unsigned long long>::get,69.817112,0.5,2.3,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.024578,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::vector<double, std::allocator<double>>::push_back",69.032651,3.8,12.5,0.4,9.7,5.5,3.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94376831220,3024090720,0,0,0,0,0,0,7.416667,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43db07
tcache_put,66.993050,0.6,9.8,0.0,0.0,0.0,1.8,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59095772820,315849475200,0,0,0,0,0,0,7.657718,libc-2.29.so,tcache_put,malloc.c,0x95390
operator delete,61.423370,1.1,13.0,0.4,0.0,0.4,0.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",55.539905,0.0,11.6,3.7,0.0,0.0,3.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55063651860,6552196560,0,0,0,0,0,0,7.472924,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",55.069228,42.8,4.4,2.8,0.0,44.3,30.4,53.7,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,173213196240,0,0,0,0,0,84005880,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e081
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",53.264966,0.0,5.9,2.0,5.4,3.9,0.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90344710260,157672730040,0,0,0,0,0,0,7.154351,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43d65e
func@0x967a0,49.499548,0.8,7.0,0.0,0.0,1.6,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116553496500,0,0,0,0,0,0,0,7.280840,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
func@0x4043b0,45.185008,2.7,5.4,0.6,0.0,5.4,2.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213954418440,0,0,0,0,0,0,0,7.139535,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
__gnu_cxx::new_allocator<double>::allocate,44.243653,11.7,14.5,2.6,0.0,6.6,3.3,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040151200,70310109240,0,0,0,0,0,0,7.473684,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd07
func@0x404370,41.968714,15.0,13.7,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107229216780,0,0,0,0,0,0,0,7.614379,driverForGraphClustering,func@0x404370,[Unknown],0x404370
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",40.086005,0.1,14.5,0.0,0.0,2.8,1.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86438593080,39565186920,0,0,0,0,0,0,7.943894,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
unlink_chunk,37.105050,14.3,15.8,2.1,0.0,0.7,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53929617840,142216266360,0,0,0,0,0,0,9.729050,libc-2.29.so,unlink_chunk,malloc.c,0x94987
func@0x404080,33.653417,12.3,15.6,1.6,3.3,2.5,2.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126885806460,0,0,0,0,0,0,0,12.158065,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",31.221585,3.6,19.1,0.0,2.7,0.0,1.8,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8946268380,2436073080,0,0,0,0,0,0,7.114754,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43db83
unlink_chunk,28.319076,3.1,18.2,10.0,0.0,1.8,0.9,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24948748440,5712171360,0,0,0,0,0,0,8.135338,libc-2.29.so,unlink_chunk,malloc.c,0x93760
"std::vector<double, std::allocator<double>>::operator[]",26.122583,14.8,16.0,3.4,2.3,1.1,3.4,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213576407100,0,0,0,0,0,0,0,7.142219,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d644
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",25.965690,3.6,9.4,3.1,0.0,0.0,4.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44185325520,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db17
__kmpc_atomic_float8_add,25.416567,54.1,14.9,0.0,0.0,62.8,1.1,76.6,50.0,21.3,33.0,0.0,0.0,0.0,0.0,2268068040,588017640,84005880,84005880,84005880,0,0,0,156.333333,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
"std::vector<double, std::allocator<double>>::_M_check_len",22.278719,21.9,11.1,0.0,4.4,0.0,1.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db17
_intel_fast_memmove,19.219317,0.0,11.0,0.0,1.4,1.4,5.5,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58087742580,4536136080,0,0,0,0,0,0,7.157895,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aaa0
sched_yield,18.434856,6.2,7.4,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14994449820,0,0,0,0,0,0,0,7.000000,libc-2.29.so,sched_yield,syscall-template.S,0x101860
__gnu_cxx::new_allocator<double>::deallocate,17.807286,0.0,10.8,2.7,2.7,1.4,2.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11592347760,22260667800,0,0,0,0,0,0,7.398148,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbb3
__gnu_cxx::new_allocator<double>::allocate,17.571947,0.0,15.7,0.0,0.0,0.0,1.6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7938238140,54601638000,0,0,0,0,0,0,10.636364,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431de9
func@0x4042b0,16.473701,19.5,13.7,0.0,4.1,16.4,4.1,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214710441120,0,0,0,0,0,0,0,8.175627,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",16.473701,0.0,1.9,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536136080,0,0,0,0,0,0,0,12.966667,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a3b
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",14.747884,0.0,13.4,0.0,0.0,0.0,3.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a6d
renumberClustersContiguously,13.414299,63.0,64.6,3.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930207900,84002520,0,0,0,0,0,0,10.759259,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450670
"std::vector<double, std::allocator<double>>::_M_check_len",11.296252,0.0,11.5,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44857345680,18984569520,0,0,0,0,0,0,12.977273,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x4319ea
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",10.825575,12.3,14.0,2.8,0.0,2.8,5.6,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21252637560,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d23
get_max_fast,10.276451,0.0,4.6,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",10.198005,17.4,11.6,0.0,0.0,17.4,5.8,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e089
func@0x95d60,10.041113,0.0,12.2,0.0,0.0,2.4,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444037320720,0,0,0,0,0,0,0,7.293722,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
free_perturb,9.491989,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11466343980,0,0,0,0,0,0,0,7.371681,libc-2.29.so,free_perturb,malloc.c,0x95192
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",8.393743,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3024090720,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431ce7
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",8.315297,14.6,9.9,0.0,9.9,13.2,9.9,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19530585900,24780743400,0,0,0,0,0,0,7.400000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43db75
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",8.158404,0.0,6.9,0.0,0.0,0.0,3.4,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
__kmpc_atomic_float8_sub,8.001512,58.5,26.7,3.8,0.0,53.3,0.0,57.1,0.0,61.9,0.0,0.0,0.0,0.0,0.0,2142064260,672020160,126008820,42002940,0,0,0,0,345.000000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",7.530835,4.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4536136080,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431cfb
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",7.452388,19.6,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8904267120,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,7.373942,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",7.217050,,13.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5880176400,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d0f
tcache_get,7.060157,0.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19404582120,11592347760,0,0,0,0,0,0,7.177778,libc-2.29.so,tcache_get,malloc.c,0x974b8
std::_Rb_tree_decrement,6.589480,36.5,13.5,0.0,9.0,0.0,0.0,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",6.432588,0.0,16.8,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1680050400,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43194f
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",6.197249,4.4,17.8,0.0,0.0,4.4,4.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6384191520,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.040357,14.8,0.0,4.5,0.0,0.0,4.5,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
