Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,2675025474660,8730838421730,5856099552000,66109983240,40615218420,650683519920,248227446600,6646393320,9031693246464,6262209184560,5541488127504,5216407650720,6945130186176,13440019712,292328769600,8946268380,55273658160,437640641872,394800579040,295680433664,20160029568,126008820,1910162801568,131880193424,2520003696,13255219440960,420006300,0,0,6552196560,1932135240,0,0,3234097020,0,0,0,0,8232576240,42002940,0,0,1680117600,38641159200,502320736736,52879586340,37717131480,2500049580,14070984900,4578320460,15120022176,1938722843456,6662889772224,1868162739968,3301204841760,2368803474240,0,0,232581753600,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
tcache_get,1942413020460,988396802460,717132191040,8064241920,1512045360,335674069920,904077121500,3949184400,1011361483328,42840062832,27720040656,15120022176,204120299376,15120022176,9450283500,840025200,462013860,210000308000,225120330176,3360004928,0,0,796321167936,19320028336,840001232,63840093632,84001260,0,0,4998149940,0,0,0,0,0,0,0,0,0,0,0,0,0,126003780,367920539616,9156274680,8904267120,63026460,0,0,9240013552,203280298144,438480643104,13440019712,1610282361744,1565762296448,0,0,57326192700,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1826251045740,4147390504440,3116212974720,32844985320,5712171360,698312948760,299384981280,8948683800,4105926022016,2388963503808,2376363485328,2154603160080,2560323755136,27720040656,171575147100,4494134820,13566406980,372120545776,381360559328,206640303072,7560011088,126008820,1365842003232,44520065296,840001232,3601925282816,672010080,0,462013860,9282278460,0,0,0,84002520,0,0,0,0,336023520,42002940,0,0,336023520,11802354060,616560904288,22092662760,22302669060,273114660,1344094080,588041160,37800055440,888721303456,2852644183872,258720379456,2540163725568,2373843481632,0,0,122286074820,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x431de4
std::_Rb_tree_increment,1501195519890,9592123063320,6462829866240,68882066400,42589277640,693524805120,0,10251074400,9512173951168,7512131017776,7711211309760,6935050171392,8089211864160,13440019712,401952058200,336010080,672020160,418320613536,248640364672,0,41160060368,0,1227241799952,157080230384,3360004928,11219056454592,0,0,0,5460163800,0,0,0,3948118440,0,8404620,0,0,4914343980,168011760,0,0,1764123480,33685010520,650160953568,63043891260,48259447740,4453869840,12222855540,4284299880,7560011088,1727042532992,8232852074832,80640118272,2114283100944,1597682343264,0,0,226074001860,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
operator new,1015427261970,805993701660,596170134720,6888206640,1638049140,90974729160,68924067660,5369210280,722401059520,17640025872,0,5040007392,146160214368,11760017248,9870296100,168005040,336010080,153720225456,148680218064,5880008624,3360004928,84005880,670320983136,18480027104,0,30240044352,168002520,0,0,3444103320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92400135520,0,0,0,0,0,1680002464,139440204512,367920539616,16800024640,1481762173248,1092001601600,0,0,65543857260,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",976486599990,847604409030,595690126560,7224216720,2478074340,16380491400,1342948287240,2142642600,853441251712,2520003696,2520003696,0,186480273504,13440019712,8820264600,882026460,126003780,152040222992,120120176176,0,0,0,514080753984,15960023408,0,6720009856,168002520,0,0,3402102060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200036960,0,42001260,0,0,0,3360004928,149520219296,362880532224,16800024640,1769042594592,714001047200,0,0,21615482700,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43deb3
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",957016269000,1023737403240,739212566400,7224216720,2688080640,453361600440,0,9830948400,1001281468544,37800055440,35280051744,12600018480,269640395472,13440019712,65731971900,126003780,42001260,255360374528,175560257488,0,1680002464,42002940,677880994224,20160029568,840001232,80640118272,84001260,0,0,1386041580,0,0,0,42001260,0,0,0,0,0,0,0,0,0,0,467040684992,0,0,0,0,0,3360004928,230160337568,551880809424,15120022176,1406162062368,759361113728,0,0,97259169000,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43dd96
__intel_ssse3_rep_memmove,892335169440,1218110707530,928815789600,9324279720,3738112140,269900096760,210300308820,2461938360,1290241892352,292320428736,70560103488,40320059136,511560750288,9240013552,11550346500,1890056700,3150094500,115920170016,99960146608,222600326480,29400043120,84005880,551880809424,71400104720,136080199584,967681419264,9912148680,0,42001260,4410132300,0,0,0,126003780,0,0,0,0,0,0,0,0,0,18942568260,255360374528,10542316260,12432372960,168070560,84005880,0,66360097328,453600665280,718201053360,396480581504,846721241856,828241214752,0,0,41000096340,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bd30
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",697301853930,1309882267620,903855365280,10752322560,3696110880,308457253440,29484884520,4318895280,1656482429504,0,2520003696,0,110880162624,0,0,0,0,183960269808,121800178640,0,162960239008,0,841681234464,2520003696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231840340032,0,0,0,0,0,8400012320,36960054208,120960177408,260400381920,952561397088,863521266496,0,0,31774129380,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
get_page_from_freelist,695651825880,677171511720,618250510080,8652259560,4074122220,140872226040,62749882440,1781334240,598080877184,226800332640,171360251328,131040192192,239400351120,5880008624,39481184400,126003780,2394071820,28560041888,52080076384,71400104720,4200006160,84005880,393120576576,3360004928,6720009856,393120576576,252003780,0,0,6258187740,0,0,0,1596047880,42001260,0,0,0,42002940,84005880,0,0,0,3318099540,132720194656,2688080640,2016060480,84035280,84005880,0,26880039424,94080137984,307440450912,297360436128,630000924000,675360990528,0,0,25001698260,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9120f520
"std::vector<double, std::allocator<double>>::push_back",688721708070,576849806280,437767441920,5124153720,1050031500,147172415040,16632498960,4444933080,567840832832,17640025872,15120022176,5040007392,181440266112,0,2310069300,840025200,2352070560,101640149072,87360128128,1680002464,6720009856,0,483840709632,13440019712,0,26880039424,84001260,0,0,1554046620,0,0,0,0,0,0,0,0,0,0,0,0,0,84002520,144480211904,42001260,42001260,0,0,0,840001232,92400135520,246960362208,6720009856,932401367520,534240783552,0,0,43004097360,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e267
unlink_chunk,523718903070,2472702035220,1669948388640,17808534240,12054361620,153472604040,255661669620,2764429080,2701443962112,2028602975280,2041202993760,1877402753520,1985762912448,6720009856,258937767900,1764052920,77492324700,111720163856,91560134288,58800086240,1680002464,84005880,461160676368,29400043120,0,7415530876096,0,0,0,2016060480,0,0,0,2100063000,210006300,0,0,0,2982208740,0,0,0,252017640,7308219240,131040192192,12180365400,5628168840,420176400,5250367500,1764123480,8400012320,1248241830752,2104203086160,477120699776,854281252944,482160707168,0,0,101586466800,libc-2.29.so,unlink_chunk,malloc.c,0x94987
tcache_put,394686709560,283864825620,188163198720,1848055440,504015120,77366320920,368309048940,764629320,268800394240,10080014784,2520003696,7560011088,22680033264,840001232,630018900,0,0,47880070224,47880070224,47040068992,1680002464,42002940,176400258720,9240013552,0,20160029568,84001260,0,0,2646079380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75600110880,1092032760,1092032760,0,0,0,840001232,38640056672,93240136752,53760078848,372960547008,411600603680,0,0,6024606840,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",352115985870,1526485949820,1182740106240,12264367920,3528105840,114915447360,152968588920,1915774560,1666562444288,1305361914528,693001016400,642600942480,1353241984752,1680002464,12600378000,420012600,126003780,48720071456,47880070224,840001232,2520003696,42002940,219240321552,3360004928,1680002464,1458242138752,168002520,0,0,1302039060,0,0,0,42001260,0,0,0,0,0,0,0,0,168011760,1344040320,78960115808,1428042840,1134034020,0,378026460,336023520,13440019712,347760510048,1370882010624,52080076384,554400813120,292320428736,0,0,23816942940,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e347
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",332645654880,281014777170,196323337440,2520075600,378011340,0,194549836320,0,305760448448,65520096096,25200036960,45360066528,103320151536,2520003696,14700441000,0,84002520,63840093632,36960054208,0,3360004928,0,133560195888,21840032032,0,127680187264,0,0,0,588017640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33600049280,143640210672,5040007392,337680495264,282240413952,0,0,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7e1
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",330995626830,4198691376540,2828688086880,31080932400,21672650160,95762872800,22554676620,1957787160,4156326095936,3873245680752,3694325418336,3626285318544,3782525547696,2520003696,215886476400,168005040,2058061740,163800240240,131040192192,1680002464,2520003696,0,504000739200,43680064064,0,5429767963648,168002520,0,1050031500,4284128520,0,0,0,924027720,0,0,0,0,1218085260,0,0,0,294020580,630018900,89040130592,4284128520,2058061740,441185220,1470102900,546038220,840001232,483840709632,3805205580960,65520096096,897121315776,576240845152,0,0,20947482360,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
operator delete,295685026560,362526162840,276484700160,2604078120,546016380,0,0,0,406560596288,12600018480,2520003696,2520003696,88200129360,3360004928,28350850500,252007560,42001260,89880131824,68880101024,840001232,3360004928,0,393120576576,28560041888,0,20160029568,252003780,0,378011340,1638049140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33600049280,80640118272,6720009856,627480920304,372960547008,0,0,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",270934605810,143072432190,92641574880,1176035280,84002520,0,58087742580,0,94080137984,2520003696,0,0,17640025872,0,0,126003780,0,34440050512,31080045584,840001232,840001232,0,83160121968,840001232,0,0,168002520,0,0,1218036540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840001232,20160029568,57960085008,5040007392,209160306768,258720379456,0,0,0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e277
__gnu_cxx::new_allocator<double>::allocate,259054403850,172712936070,113761933920,1428042840,84002520,3528105840,111513345300,604981440,157920231616,2520003696,2520003696,0,37800055440,0,210006300,420012600,0,32760048048,35280051744,0,2520003696,0,181440266112,0,0,3360004928,84001260,0,0,672020160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680002464,0,126003780,0,0,0,0,28560041888,88200129360,0,289800425040,210000308000,0,0,17048713080,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e467
sumVertexDegree$omp$parallel_for@74,248824229940,45086056449930,33033201554880,353314599120,35701071000,91226736720,2520075600,873862080,45024066035200,38263736120064,32004046939200,27001839602640,37505215007568,0,70142104200,0,26124783720,120120176176,31080045584,9240013552,25200036960,42002940,26591079000192,2520003696,911401336720,206062382224384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822267540,46327389780,11760017248,17304519120,1722051660,0,10542737940,6174432180,6140409005920,32499647666080,38926497092112,10118654840672,299880439824,233520342496,0,0,350448102900,driverForGraphClustering,sumVertexDegree$omp$parallel_for@74,utilityClusteringFunctions.cpp,0x43d64c
