Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
func@0x8ab70,50.306272,6.5,6.4,0.0,1.4,2.1,0.1,0.0,477204315700,0,0,0,0,0,0,0,14.192045,libstdc++.so.6.0.25,func@0x8ab70,[Unknown],0x8ab70
func@0x8b430,47.787254,10.8,9.7,0.5,0.1,0.4,4.8,0.0,93179795310,0,0,0,0,0,0,0,11.781857,libstdc++.so.6.0.25,func@0x8b430,[Unknown],0x8b430
func@0x4043e0,46.972278,13.9,3.4,1.1,0.0,3.7,10.7,0.0,228724861540,0,0,0,0,0,0,0,13.312933,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",45.416414,33.3,11.2,1.1,0.0,35.2,0.0,0.0,0,173507205060,0,0,0,0,0,14000980,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e161
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",44.082816,0.0,8.3,1.1,1.2,0.5,0.2,0.0,29155874650,6174185220,0,0,0,0,0,0,13.903657,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e350
func@0x4043b0,36.081229,1.8,4.9,0.0,0.0,0.0,4.2,0.0,91751752470,0,0,7000490,0,0,0,0,12.200100,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
__gnu_cxx::new_allocator<double>::allocate,31.265459,0.0,16.8,0.0,5.3,3.8,0.0,0.0,2975089250,81461443770,0,0,0,0,0,0,11.869497,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dde7
free_perturb,28.301909,29.5,23.5,1.7,0.0,0.0,0.1,0.0,87229616810,0,0,0,0,0,0,0,12.672559,libc-2.28.so,free_perturb,malloc.c,0x91f54
__kmpc_atomic_float8_add,27.783287,68.5,26.4,0.0,13.2,50.1,0.0,0.0,2380071400,315009450,154010780,14000980,70004900,0,0,0,142.083333,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
"std::vector<double, std::allocator<double>>::operator[]",24.671559,7.1,6.7,6.7,1.9,3.7,0.0,0.0,205281158250,0,0,0,0,0,0,7000490,10.161462,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d724
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",24.597470,0.0,4.2,4.2,0.0,3.5,0.2,0.0,11424342720,1197035910,0,0,0,0,0,0,14.665663,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43dc63
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",22.522985,0.7,14.6,2.2,0.0,0.0,0.4,0.0,0,37360120770,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43dbf7
sched_yield,22.300719,11.6,11.5,0.0,0.0,0.0,0.0,0.0,17374521220,0,0,0,0,0,0,0,6.944444,libc-2.28.so,sched_yield,syscall-template.S,0xfe8d0
"std::vector<double, std::allocator<double>>::_M_check_len",21.559831,4.6,18.6,2.5,0.0,6.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43dbf7
func@0x4042d0,19.337168,10.7,11.2,0.0,8.5,17.7,0.0,0.0,195522865510,0,0,0,0,0,0,28001960,13.121745,driverForGraphClustering,func@0x4042d0,[Unknown],0x4042d0
_intel_fast_memmove,18.966724,0.0,1.5,7.4,1.5,0.0,0.0,0.0,34511035300,945028350,0,0,0,0,0,0,16.282051,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46ac20
__gnu_cxx::new_allocator<double>::deallocate,17.040416,6.6,15.1,1.4,3.0,1.1,0.2,0.0,5117153510,17388521640,0,0,0,0,0,0,12.056122,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dc93
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,16.003173,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9.151515,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",15.929085,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431b4d
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",15.854996,0.0,4.5,0.0,0.0,0.0,0.0,0.0,5474164220,0,0,0,0,0,0,0,10.852941,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431b1b
func@0x404090,15.262286,25.3,17.9,1.5,6.5,2.5,0.0,0.0,82588477580,0,0,0,0,0,0,0,12.604452,driverForGraphClustering,func@0x404090,[Unknown],0x404090
renumberClustersContiguously,13.261889,58.8,53.3,8.3,0.0,1.4,0.0,0.0,13328399840,378011340,0,0,0,0,0,0,10.516260,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x4507f0
__gnu_cxx::new_allocator<double>::allocate,12.743268,0.0,9.7,0.0,0.0,0.0,0.3,0.0,8687260610,54811644300,0,0,0,0,0,0,8.543478,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431ec9
kmp_basic_flag_native<unsigned long long>::notdone_check,11.409670,0.0,12.9,0.0,0.0,2.1,0.0,0.0,2618078540,0,0,0,0,0,0,0,10.454722,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x6253a
"std::vector<double, std::allocator<double>>::_M_check_len",10.150161,0.0,5.5,0.0,0.0,0.0,0.0,0.0,46768403010,17703531090,0,0,0,0,0,0,10.032258,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x431aca
get_max_fast,9.631540,1.8,21.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.28.so,get_max_fast,malloc.c,0x936af
__kmpc_atomic_float8_sub,8.075676,84.8,52.5,5.5,0.0,36.8,0.0,0.0,2261067830,504015120,84005880,28001960,56003920,0,0,0,95.500000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",7.482965,0.0,20.7,0.0,0.0,0.0,0.9,0.0,0,10521315630,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421b30
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",6.890255,0.0,12.6,0.0,0.0,3.5,2.8,0.0,119003570,16695500850,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431e03
std::_Rb_tree_decrement,6.593900,20.3,0.0,12.4,0.7,3.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.25,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xaaff0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",6.297545,2.9,7.2,0.0,0.6,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d84c
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",6.075279,-0.0,0.0,3.5,0.0,0.0,0.0,0.0,0,3528105840,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431dc7
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",6.001190,0.0,8.7,0.0,0.0,0.0,0.0,0.0,27013810390,0,0,0,0,0,0,0,8.740506,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x431aca
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",5.556657,18.4,4.5,0.0,0.0,0.0,10.5,0.0,0,1386041580,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x431a2f
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",5.186214,58.1,9.9,4.9,0.0,8.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e350
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",4.815770,55.8,0.0,0.0,0.0,72.1,0.0,0.0,12495374850,16506495180,0,7000490,14000980,0,0,0,12.967262,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dc55
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",4.815770,2.1,0.0,16.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e350
kmp_basic_flag_native<unsigned long long>::notdone_check,4.741681,0.0,11.4,0.0,0.0,0.0,0.0,0.0,238007140,0,0,0,0,0,0,0,8.747619,libiomp5.so,kmp_basic_flag_native<unsigned long long>::notdone_check(void),kmp_wait_release.h,0x630b3
"__gnu_cxx::new_allocator<double>::construct<double, double>",4.148971,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0,16191485730,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x431b44
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.704438,8.9,0.0,7.0,0.0,0.0,0.0,0.0,0,7245217350,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3cf
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.704438,11.1,24.3,0.0,0.0,0.0,1.0,0.0,0,8757262710,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3e3
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",3.704438,95.7,0.0,0.0,0.0,4.2,78.4,0.0,0,9072272160,0,0,0,0,0,0,5.666667,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x431923
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.630350,5.8,6.1,0.0,0.0,0.0,0.0,0.0,0,4284128520,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431ddb
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.556261,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0,4473134190,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431def
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",3.185817,13.0,18.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e169
__kmp_x86_pause,3.111728,5.2,19.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmp_x86_pause,kmp.h,0x62448
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==",2.815373,17.0,24.7,0.0,0.0,0.0,0.0,0.0,21182635460,0,0,0,0,0,0,0,11.333333,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator==(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x41e9db
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.667196,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6867206010,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3bb
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",2.519018,0.0,7.2,0.0,0.0,0.0,0.0,0.0,8330249900,0,0,0,0,0,0,0,8.088889,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41e95d
"std::_Vector_base<double, std::allocator<double>>::_M_deallocate",2.519018,-0.0,0.0,0.0,0.0,7.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_deallocate(double*, unsigned long)",stl_vector.h,0x43dc8e
tcache_get,2.444929,0.0,8.9,0.0,0.0,0.0,0.0,0.0,16303489090,0,0,0,0,0,0,0,11.517544,libc-2.28.so,tcache_get,malloc.c,0x942e2
__intel_avx_rep_memcpy,2.370841,100.0,60.0,0.0,10.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e580
tcache_get,2.296752,35.3,17.9,0.0,0.0,0.0,0.0,0.0,3689110670,11277338310,0,0,0,0,0,0,11.538462,libc-2.28.so,tcache_get,malloc.c,0x94307
alloc_perturb,2.148574,0.0,0.0,0.0,7.5,0.0,0.0,0.0,86872606100,0,0,0,0,0,0,0,14.123563,libc-2.28.so,alloc_perturb,malloc.c,0x93f13
func@0x404410,2.148574,0.0,0.0,0.0,0.0,9.7,0.0,0.0,31535946050,0,0,0,0,0,0,0,13.469298,driverForGraphClustering,func@0x404410,[Unknown],0x404410
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.000397,6.8,0.0,0.0,0.0,0.0,1.7,0.0,0,2835085050,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a7
alloc_perturb,1.852219,,64.6,0.0,0.0,0.0,0.0,0.0,9282278460,0,0,0,0,0,0,0,15.217949,libc-2.28.so,alloc_perturb,malloc.c,0x94434
