Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
unlink_chunk,740.531876,80.8,7.5,2.2,1.4,28.1,0.9,52.3,110883326400,31878956340,4872341040,2982208740,42002940,1722120540,420029400,0,45.378238,libc-2.29.so,unlink_chunk,malloc.c,0x93760
unlink_chunk,727.771298,78.4,0.0,0.0,6.6,27.5,2.4,48.4,153472604040,255661669620,5250367500,2982208740,0,1764123480,252017640,0,36.747720,libc-2.29.so,unlink_chunk,malloc.c,0x94987
__intel_avx_rep_memcpy,612.089342,64.7,36.6,0.0,0.9,19.4,9.6,0.0,504015120,378011340,0,0,0,0,0,0,56.500000,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46eb80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",581.129252,92.3,2.0,3.7,0.0,92.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",567.741105,91.5,3.9,0.0,13.2,81.9,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",515.443656,77.1,3.1,40.1,3.3,0.0,0.1,42.1,114915447360,152968588920,378026460,0,0,336023520,168011760,0,12.432018,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e347
__intel_ssse3_rep_memmove,404.782254,42.3,18.0,3.4,2.5,18.1,18.3,0.0,269900096760,210300308820,84005880,0,0,0,0,0,16.653584,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bd30
__handle_mm_fault,395.368713,86.9,9.1,0.0,16.0,4.4,56.2,0.0,24444733320,14490434700,42002940,0,0,0,0,0,29.057143,vmlinux,__handle_mm_fault,[Unknown],0xffffffff91248830
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",393.904385,11.8,8.5,0.0,0.2,0.0,0.0,0.0,308457253440,29484884520,0,0,0,0,0,0,7.357004,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
try_charge,337.423140,95.7,7.6,0.0,0.0,0.9,85.6,0.0,10080302400,10206306180,0,0,0,0,0,0,8.590909,vmlinux,try_charge,[Unknown],0xffffffff9129fb50
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",322.152285,11.7,22.6,0.0,2.2,1.5,0.0,0.0,453361600440,0,0,0,0,0,0,0,9.893162,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43dd96
tcache_get,312.529554,0.0,16.3,1.5,1.3,1.5,0.3,0.0,335674069920,904077121500,0,0,0,0,0,0,14.515957,libc-2.29.so,tcache_get,malloc.c,0x98bd9
get_page_from_freelist,269.436457,43.4,1.9,8.2,6.0,19.4,10.5,0.0,140872226040,62749882440,84005880,42002940,84005880,0,0,0,14.035377,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9120f520
operator new,259.813726,0.0,15.9,2.2,0.0,0.6,0.7,0.0,90974729160,68924067660,0,0,0,0,0,0,12.207355,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",259.604536,0.0,21.7,0.0,0.3,0.0,0.0,0.0,16380491400,1342948287240,0,0,0,0,0,0,10.088235,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43deb3
mem_cgroup_try_charge,252.492083,95.3,3.3,0.0,0.4,0.4,90.1,0.0,22176665280,13608408240,0,0,0,0,0,0,9.000000,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff912a1f70
apic_timer_interrupt,236.384469,61.7,0.0,0.0,4.7,17.3,0.0,0.0,0,126003780,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff91c01a60
wakeup_kswapd,233.246622,83.3,17.1,1.0,31.2,47.7,0.8,0.0,1260037800,630018900,42002940,0,0,0,0,0,15.750000,vmlinux,wakeup_kswapd,[Unknown],0xffffffff91221490
page_fault,226.134169,27.7,0.0,0.0,5.4,8.1,6.6,0.0,0,1260037800,0,0,0,0,0,0,6.500000,vmlinux,page_fault,[Unknown],0xffffffff91c01070
get_mem_cgroup_from_mm,202.704912,87.9,71.9,0.1,7.4,8.9,3.0,0.0,5292158760,3150094500,0,0,0,0,0,0,109.500000,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff9129b5c0
__kmpc_atomic_fixed8_add,197.684357,63.9,66.8,0.0,3.9,1.9,0.0,0.0,79130373840,19530585900,42002940,0,0,0,0,42002940,112.761905,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"std::vector<double, std::allocator<double>>::push_back",190.781093,0.0,28.4,0.4,1.7,0.9,0.3,0.0,147172415040,16632498960,0,0,0,0,0,0,9.674858,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e267
_raw_spin_lock,167.770216,87.3,76.3,1.1,0.0,2.2,0.4,0.0,6300189000,5922177660,0,0,0,0,0,0,141.750000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff91a50560
_raw_spin_lock_irq,138.902024,76.5,99.5,0.0,0.0,4.4,0.2,0.0,2520075600,5418162540,0,0,0,0,0,0,7.000000,vmlinux,_raw_spin_lock_irq,[Unknown],0xffffffff91a50590
_raw_spin_trylock,131.162002,88.4,27.4,0.0,40.1,42.0,0.0,0.0,1764052920,0,0,0,0,0,0,0,11.000000,vmlinux,_raw_spin_trylock,[Unknown],0xffffffff91a501b0
tcache_put,129.906863,25.9,32.9,2.5,0.0,0.0,0.0,0.0,2268068040,3024090720,0,0,0,0,0,0,16.672941,libc-2.29.so,tcache_put,malloc.c,0x967bc
ktime_get,123.003600,53.0,29.3,0.0,36.6,6.0,0.0,0.0,3276098280,630018900,0,0,0,0,0,0,14.166667,vmlinux,ktime_get,[Unknown],0xffffffff91125d90
operator delete,120.493322,0.0,20.9,2.8,0.0,0.7,0.2,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
down_read_trylock,110.452212,74.7,38.3,29.5,12.0,8.0,0.0,0.0,4284128520,2394071820,0,0,0,0,0,0,19.500000,vmlinux,down_read_trylock,[Unknown],0xffffffff910f09f0
ktime_get_update_offsets_now,104.594898,48.7,36.6,0.0,29.3,18.3,0.0,0.0,1764052920,378011340,0,0,0,0,0,0,7.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff91126be0
renumberClustersContiguously,96.645686,61.2,25.5,4.0,14.8,10.0,0.0,5.5,95258857680,882026460,294020580,252017640,0,0,42002940,0,11.849315,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450dd0
up_read,96.227306,85.8,88.8,2.8,0.0,0.9,0.0,0.0,6048181440,2520075600,0,0,0,0,0,42002940,5.250000,vmlinux,up_read,[Unknown],0xffffffff910f0a70
pmd_pfn,94.762977,98.9,0.0,0.0,0.0,0.0,91.9,0.0,2772083160,126003780,0,0,0,0,0,0,5.833333,vmlinux,pmd_pfn,[Unknown],0xffffffff912434e0
task_tick_fair,88.068904,46.3,14.7,0.4,42.2,25.1,0.0,0.0,3276098280,504015120,0,42002940,42002940,0,0,0,7.500000,vmlinux,task_tick_fair,[Unknown],0xffffffff910d77c0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",85.558626,8.2,13.5,14.3,0.0,16.1,0.0,0.0,0,194549836320,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7e1
func@0x404370,84.512677,21.9,5.3,1.8,0.9,0.0,38.5,0.0,112395371760,0,0,0,0,0,0,0,8.721649,driverForGraphClustering,func@0x404370,[Unknown],0x404370
func@0x967a0,83.466728,0.0,31.1,0.0,2.0,2.0,0.0,0.0,181697450760,0,0,0,0,0,0,0,13.513846,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",82.211590,78.4,9.2,47.0,0.0,0.0,0.0,38.8,23688710640,25704771120,0,0,0,0,84005880,0,8.905405,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e2d5
tcache_put,82.002400,11.0,4.4,2.7,0.0,2.7,16.6,0.0,77366320920,368309048940,0,0,0,0,0,0,7.879121,libc-2.29.so,tcache_put,malloc.c,0x95390
xas_load,74.471567,41.7,39.3,3.4,1.7,5.1,0.6,0.0,28980869400,13608408240,0,0,0,0,0,0,14.888889,vmlinux,xas_load,[Unknown],0xffffffff91a39ba0
mem_cgroup_try_charge_delay,74.262377,94.7,2.5,0.0,0.0,0.0,65.9,0.0,252007560,1134034020,0,0,0,0,0,0,7.500000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff912a2100
prep_new_page,66.522355,75.2,13.7,0.0,0.0,0.0,36.1,0.0,1512045360,7812234360,0,0,0,0,0,0,12.866667,vmlinux,prep_new_page,[Unknown],0xffffffff9120c730
func@0x4043b0,65.685596,0.0,11.5,1.2,0.0,0.0,0.0,0.0,240919227360,0,0,0,0,0,0,0,11.190184,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
calConstantForSecondTerm$omp$parallel_for@91,64.639647,56.1,25.3,14.6,0.0,0.0,0.0,65.2,252007560,0,0,0,0,42002940,0,0,136.500000,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43d9b1
handle_mm_fault,59.828282,64.5,20.3,1.8,22.1,7.4,10.4,0.0,10584317520,4788143640,0,0,0,0,0,0,9.605263,vmlinux,handle_mm_fault,[Unknown],0xffffffff91249ab0
hrtimer_active,59.409902,78.6,40.3,0.0,64.8,14.4,0.0,0.0,252007560,0,42002940,0,0,0,0,0,36.000000,vmlinux,hrtimer_active,[Unknown],0xffffffff91122c80
trigger_load_balance,56.481245,77.7,9.0,0.0,55.1,20.5,0.0,0.0,1260037800,0,0,0,0,0,0,0,30.500000,vmlinux,trigger_load_balance,[Unknown],0xffffffff910db5d0
__pagevec_lru_add_fn,55.226106,11.8,6.4,4.3,4.3,2.1,2.1,0.0,36793103760,21042631260,0,0,0,0,0,0,18.880952,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff9121a370
std::_Rb_tree_decrement,52.925018,16.6,16.7,1.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
generic_file_buffered_read,52.088259,67.4,34.4,0.0,11.5,0.0,0.0,0.0,9576287280,2646079380,0,0,0,0,0,0,8.968750,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff91205250
__gnu_cxx::new_allocator<double>::allocate,49.577982,0.0,20.4,0.0,1.5,0.0,0.0,0.0,3528105840,111513345300,0,0,0,0,0,0,28.180556,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e467
mem_cgroup_throttle_swaprate,47.067704,82.8,46.2,0.0,7.3,0.0,42.9,0.0,3780113400,504015120,0,0,0,0,0,0,6.333333,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff91269730
update_curr,46.230945,48.4,3.3,14.9,26.5,19.9,2.2,0.0,6048181440,7938238140,84005880,0,0,0,0,0,10.869565,vmlinux,update_curr,[Unknown],0xffffffff910d2fd0
vmacache_find,45.394186,64.1,0.0,12.9,34.5,32.3,0.0,0.0,3024090720,504015120,0,0,0,0,0,0,13.666667,vmlinux,vmacache_find,[Unknown],0xffffffff9123d720
_raw_spin_lock_irqsave,43.720667,74.6,75.1,0.0,8.7,8.7,0.0,0.0,2268068040,3906117180,0,0,0,0,0,0,67.000000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff91a50390
__acct_update_integrals,41.419580,74.2,24.8,7.6,38.1,22.9,0.0,0.0,504015120,252007560,0,0,0,0,0,0,4.500000,vmlinux,__acct_update_integrals,[Unknown],0xffffffff9117ef80
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",41.210390,3.6,16.9,0.0,1.9,0.0,2.5,0.0,15120453600,2898086940,0,0,0,0,0,0,18.729592,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e2e3
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",40.373631,0.8,10.6,1.8,0.0,0.0,0.6,0.0,0,58087742580,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e277
__list_lru_walk_one,40.164441,78.3,91.6,0.0,34.4,16.0,0.0,0.0,2772083160,378011340,0,0,0,0,0,0,28.000000,vmlinux,__list_lru_walk_one,[Unknown],0xffffffff9123e2e0
free_perturb,39.327682,0.0,15.5,2.2,2.2,2.2,0.0,0.0,25956778680,0,0,0,0,0,0,0,13.809955,libc-2.29.so,free_perturb,malloc.c,0x95192
rcu_sched_clock_irq,38.490922,56.9,30.0,0.0,36.0,28.0,0.0,0.0,504015120,252007560,0,42002940,0,0,0,0,17.500000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff91114a20
tick_sched_timer,37.654163,86.2,44.2,0.0,44.2,4.7,0.0,0.0,0,252007560,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffff91134880
page_counter_try_charge,37.235784,86.8,68.4,0.0,23.7,0.0,6.1,0.0,1764052920,378011340,0,0,0,0,0,0,0.0,vmlinux,page_counter_try_charge,[Unknown],0xffffffff91299db0
__do_page_fault,36.399024,56.3,19.0,0.0,29.8,5.0,0.0,0.0,5796173880,12474374220,0,0,0,0,0,0,11.416667,vmlinux,__do_page_fault,[Unknown],0xffffffff9107c190
__update_load_avg_cfs_rq,36.189835,42.5,0.0,20.3,2.3,18.0,15.8,0.0,4284128520,2016060480,0,0,0,0,0,0,8.666667,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff910e7ca0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",35.562265,0.0,7.1,7.1,0.0,0.0,0.0,0.0,40321209600,3150094500,0,0,0,0,0,0,7.784483,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43dc2e
func@0x404080,34.934696,0.9,23.5,2.6,0.0,0.0,0.0,0.0,197069911920,0,0,0,0,0,0,0,8.946640,driverForGraphClustering,func@0x404080,[Unknown],0x404080
__schedule,34.725506,7.2,53.5,2.8,5.6,19.7,0.0,0.0,8568257040,6300189000,0,0,0,0,0,0,9.133333,vmlinux,__schedule,[Unknown],0xffffffff91a4a700
__alloc_pages_nodemask,34.097937,5.0,4.5,0.0,13.5,0.0,3.0,0.0,19656589680,16632498960,0,0,0,0,0,0,8.454545,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff91211a00
update_cfs_group,33.470367,74.1,36.8,27.6,33.8,0.0,0.0,0.0,2016060480,504015120,0,0,0,0,0,0,7.000000,vmlinux,update_cfs_group,[Unknown],0xffffffff910d3380
_intel_fast_memmove,33.261177,0.0,10.6,2.1,0.0,0.0,0.0,0.0,82658479680,9198275940,0,0,0,0,0,0,9.837500,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b200
"std::vector<double, std::allocator<double>>::operator[]",33.261177,15.7,35.1,0.0,0.0,2.1,0.0,0.0,311985359280,0,0,0,0,0,0,0,15.171262,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43dda4
__gnu_cxx::new_allocator<double>::deallocate,33.051988,18.5,17.3,0.0,0.0,0.0,1.6,0.0,17388521640,24696740880,0,0,0,0,0,0,8.058442,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43e313
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",33.051988,35.7,12.6,9.5,9.5,28.4,0.0,0.0,0,24066721980,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41eaef
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",32.215229,2.7,9.4,0.0,0.0,4.7,0.0,0.0,86186585520,27720831600,0,0,0,0,0,0,12.144928,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41ee60
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",32.006039,33.6,0.0,29.1,6.2,8.3,0.0,0.0,0,22554676620,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41eb03
__intel_avx_rep_memset,31.169280,82.7,0.0,2.9,0.0,0.0,6.7,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x470350
clear_huge_page,30.541710,100.0,0.0,0.0,0.0,0.0,94.1,0.0,0,504015120,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffff9124bbe0
try_to_wake_up,29.914141,66.1,3.7,29.5,11.1,33.2,0.0,0.0,756022680,882026460,168011760,0,0,0,0,0,31.500000,vmlinux,try_to_wake_up,[Unknown],0xffffffff910c8e70
func@0x4042b0,29.286571,0.0,9.6,0.0,4.8,2.4,1.6,0.0,365158954440,0,0,0,0,0,0,0,8.542601,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
psi_task_change,26.776294,42.9,0.0,16.4,36.8,8.2,0.0,0.0,8316249480,1638049140,0,0,0,0,0,0,8.444444,vmlinux,psi_task_change,[Unknown],0xffffffff910efeb0
release_pages,25.730345,32.7,38.0,0.0,3.5,0.0,0.0,0.0,24948748440,14868446040,0,0,0,0,0,0,31.666667,vmlinux,release_pages,[Unknown],0xffffffff9121a650
get_max_fast,25.102775,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
kmp_flag_native<unsigned long long>::get,25.102775,7.1,8.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.932432,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
