Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,1281187153350,528495325920,397811536200,4746142380,2898086940,213450403320,581381440920,2693007660,487200714560,5880008624,4200006160,4200006160,52080076384,0,336010080,0,0,94920139216,98280144144,0,0,0,536760787248,7560011088,0,117600172480,84001260,0,0,3864115920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244440358512,4494134820,4032120960,21008820,0,0,0,30240044352,188160275968,2520003696,1081921586816,1008001478400,0,0,19481242620,libc-2.29.so,tcache_get,malloc.c,0x98bd9
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",1208435043600,1910395399860,1329518554920,13608408240,12936388080,487382621040,47293418760,6268279920,1928642828672,1680002464,0,840001232,104160152768,0,42001260,0,42001260,330120484176,185640272272,0,328440481712,0,388080569184,0,0,1680002464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472080692384,0,0,0,0,0,840001232,0,139440204512,0,1619522375296,1651442422112,0,0,42415920960,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
func@0xbcd30,699320279700,402671677140,280448132760,2856085680,2436073080,253393601580,0,1340201940,386400566720,38640056672,33600049280,47880070224,96600141680,0,34273028160,0,0,53760078848,36960054208,0,7560011088,0,521640765072,84840124432,0,131040192192,84001260,0,0,1218036540,0,0,0,0,0,0,0,0,0,0,0,0,0,84002520,243600357280,126003780,336010080,0,0,0,0,48720071456,239400351120,840001232,433440635712,735841079232,0,0,9721715640,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
__intel_ssse3_rep_memmove,646368744150,427332392280,332829651780,3864115920,1848055440,193541806080,132807984120,1529258640,426720625856,29400043120,15120022176,11760017248,44520065296,840001232,756022680,126003780,126003780,55440081312,61320089936,4200006160,9240013552,0,359520527296,38640056672,0,156240229152,4200063000,0,0,3528105840,0,0,0,0,0,0,0,0,0,0,0,0,0,6636199080,174720256256,7098212940,6930207900,21008820,0,0,840001232,17640025872,145320213136,33600049280,546000800800,640920940016,0,0,15267378840,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bd30
operator new,620718000300,442992846420,331209604800,3654109620,2982089460,80390411640,48385451520,3318995400,456960670208,9240013552,15960023408,9240013552,60480088704,0,7854235620,84002520,42001260,54600080080,60480088704,0,840001232,0,324240475552,3360004928,0,78960115808,0,0,42001260,2142064260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86520126896,0,0,0,0,0,0,15120022176,150360220528,1680002464,974401429120,577920847616,0,0,28156844520,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
std::_Rb_tree_increment,514064907450,522015138000,401231635380,4494134820,3360100800,285272557920,0,5499449340,551040808192,191520280896,158760232848,168000246400,215040315392,1680002464,6678200340,0,84002520,137760202048,73080107184,0,12600018480,0,249480365904,19320028336,0,850081246784,0,0,0,1848055440,0,0,0,0,0,0,0,0,0,0,42002940,0,0,8442253260,257880378224,17136514080,31164934920,126052920,0,0,0,120120176176,341040500192,6720009856,510720749056,475440697312,0,0,41609279040,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
kmp_flag_native<unsigned long long>::get,484814059200,221766431040,165424797180,1932057960,1134034020,0,0,2844253020,235200344960,0,0,0,1680002464,0,0,0,0,19320028336,127680187264,0,0,0,346920508816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840001232,840001232,178080261184,257040376992,0,0,20019003900,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",435762636750,318969249840,217086295320,1974059220,2184065520,7560226800,1200648018360,1235170440,267120391776,15960023408,10080014784,5880008624,34440050512,840001232,5418162540,42001260,252007560,39480057904,36120052976,0,840001232,0,195720287056,11760017248,0,72240105952,0,0,42001260,2142064260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880008624,0,0,0,0,0,0,11760017248,124320182336,840001232,714001047200,396480581504,0,0,9053715300,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43deb3
"std::vector<double, std::allocator<double>>::push_back",422712258300,239586947820,164164760640,1932057960,1344040320,91982759400,3192095760,2592177420,210000308000,33600049280,26880039424,18480027104,43680064064,0,294008820,0,84002520,31920046816,31920046816,0,5040007392,0,204120299376,11760017248,0,72240105952,0,0,0,1344040320,0,0,0,0,0,0,0,0,0,0,0,0,0,42001260,90720133056,0,0,0,0,0,0,9240013552,93240136752,2520003696,551040808192,319200468160,0,0,18489745260,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e267
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",394961453550,485654083560,344169980640,3738112140,2940088200,294848845200,0,6852255060,460320675136,83160121968,90720133056,66360097328,113400166320,1680002464,28938868140,0,84002520,78960115808,80640118272,0,840001232,0,339360497728,30240044352,0,319200468160,0,0,0,588017640,0,0,0,0,0,0,0,0,0,0,252017640,0,0,0,273840401632,0,0,0,0,0,0,81480119504,307440450912,3360004928,714001047200,320880470624,0,0,48600175680,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43dd96
tcache_put,348010092000,189365491440,141664108140,1512045360,420012600,56071682100,313749412200,668000340,184800271040,840001232,840001232,0,22680033264,0,756022680,0,0,35280051744,42840062832,15120022176,0,0,162120237776,5040007392,0,20160029568,84001260,0,0,1386041580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57960085008,378011340,378011340,0,0,0,0,3360004928,26880039424,28560041888,325920478016,410760602448,0,0,5058317040,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",247207168800,297548628660,226806577200,2604078120,1680050400,45235357020,63505905120,962088540,300720441056,182280267344,152880224224,170520250096,226800332640,0,1722051660,0,0,21000030800,26880039424,0,840001232,0,99960146608,2520003696,0,258720379456,0,0,0,966028980,0,0,0,0,0,0,0,0,0,0,0,0,0,210006300,62160091168,504015120,126003780,0,126008820,0,0,21840032032,254520373296,1680002464,366240537152,220080322784,0,0,12763427880,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e347
func@0x404080,239856955650,98282850120,75962202840,966028980,588017640,126255787560,0,1251975480,102480150304,4200006160,4200006160,840001232,18480027104,0,1050031500,0,0,13440019712,11760017248,0,1680002464,0,70560103488,2520003696,0,15120022176,0,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114240167552,336010080,378011340,0,0,0,0,4200006160,25200036960,0,191520280896,120120176176,0,0,17073920640,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",224706516300,168484885920,128163716640,1302039060,294008820,57961738800,4452133560,999899880,161280236544,840001232,840001232,2520003696,22680033264,0,0,0,0,44520065296,31920046816,0,2520003696,0,66360097328,7560011088,0,3360004928,0,0,0,630018900,0,0,0,0,0,0,0,0,0,0,0,0,0,84002520,42840062832,42001260,84002520,0,0,0,0,5040007392,45360066528,1680002464,139440204512,190680279664,0,0,7070720580,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43dc2e
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",221406420600,141844113360,95402766600,1344040320,252007560,85304559060,43093292760,1272981780,110880162624,840001232,840001232,2520003696,18480027104,0,210006300,84002520,42001260,27720040656,30240044352,0,0,0,133560195888,0,0,0,0,0,0,546016380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97440142912,0,0,0,0,0,0,840001232,23520034496,1680002464,149520219296,206640303072,0,0,9788935800,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41ee60
func@0x4043b0,214356216150,136263951540,106023074580,1470044100,588017640,211938357960,0,1793938020,137760202048,3360004928,1680002464,840001232,8400012320,0,2898086940,0,0,15120022176,17640025872,0,0,0,84000123200,1680002464,0,13440019712,84001260,0,0,504015120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219240321552,42001260,84002520,0,0,0,0,3360004928,40320059136,840001232,342720502656,149520219296,0,0,12939880800,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",209406072600,150664369140,121683528720,1092032760,588017640,0,178925367600,0,157920231616,57120083776,70560103488,64680094864,76440112112,0,1974059220,0,0,43680064064,24360035728,0,4200006160,0,64680094864,6720009856,0,253680372064,0,0,0,756022680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33600049280,108360158928,0,141120206976,139440204512,0,0,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7e1
__gnu_cxx::new_allocator<double>::allocate,196955711550,128343721860,96842808360,1092032760,378011340,4032120960,73082192400,470541120,119280174944,4200006160,3360004928,2520003696,18480027104,0,42001260,0,0,29400043120,20160029568,0,0,0,142800209440,0,0,23520034496,0,0,0,546016380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040007392,0,0,0,0,0,0,6720009856,53760078848,0,184800271040,163800240240,0,0,3365209260,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e467
unlink_chunk,179555206950,125283633120,92342677860,1092032760,756022680,55693670760,148096442760,1537661160,137760202048,5880008624,840001232,0,26040038192,0,168005040,0,0,21840032032,24360035728,0,840001232,0,140280205744,840001232,0,15120022176,0,0,0,546016380,0,0,0,0,0,0,0,0,0,0,0,0,0,462013860,48720071456,336010080,546016380,21008820,0,0,0,0,3360004928,1680002464,215040315392,216720317856,0,0,14443931880,libc-2.29.so,unlink_chunk,malloc.c,0x94987
operator delete,175355085150,188105454900,144364186440,1764052920,756022680,0,0,0,194880285824,5040007392,1680002464,0,29400043120,0,8526255780,42001260,0,29400043120,36960054208,840001232,840001232,0,176400258720,10080014784,0,8400012320,168002520,0,378011340,1134034020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200006160,21000030800,5040007392,433440635712,285600418880,0,0,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",166954841550,73802140200,54541581660,714021420,168005040,0,41161234800,0,72240105952,0,0,840001232,9240013552,0,0,0,42001260,18480027104,9240013552,0,0,0,41160060368,1680002464,0,6720009856,420006300,0,0,588017640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720009856,29400043120,0,139440204512,136920200816,0,0,0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e277
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",144754197750,178925188680,128163716640,1302039060,798023940,51787553580,7980239400,970491060,174720256256,840001232,0,0,29400043120,0,1470044100,0,0,35280051744,25200036960,0,0,0,166320243936,11760017248,0,20160029568,84001260,0,1344040320,1218036540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49560072688,42001260,84002520,0,84005880,0,0,2520003696,15960023408,840001232,347760510048,309120453376,0,0,7259777280,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
