Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,382751482200,387461623500,269108073000,2496074880,336010080,82610478240,49393481760,1152345600,96002880,0,364800535040,72000105600,51840076032,20160029568,121920178816,960001408,8208246240,720021600,2016060480,70080102784,63360092928,0,960001408,5904413280,260160381568,22080032384,0,188160275968,0,0,0,816024480,720050400,0,0,192005760,0,0,0,0,96006720,0,0,0,0,3168095040,76800112640,7968239040,6624198720,768322560,288020160,0,0,0,0,0,0,0,0,6720009856,61440090112,1920002816,481920706816,347520509696,14730817920,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",343330299600,559726791300,397151914200,4752142560,2064061920,165220956480,16176485280,1733319840,0,0,601920882816,0,0,0,47040068992,0,0,0,0,77760114048,49920073216,0,82560121088,0,128640188672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127680187264,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014080,4800007040,491520720896,481920706816,11840351040,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
plm_analyzeClusters$omp$parallel_for@64,171005130000,350200505700,250207506000,2592077760,48001440,94946848320,21600648000,955486560,96002880,48001440,327360480128,116160170368,122880180224,113280166144,195840287232,0,2160064800,288008640,48001440,61440090112,39360057728,0,1920002816,1104077280,148800218240,11520016896,0,186240273152,192002880,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,3024090720,68160099968,6240187200,5520165600,48020160,192013440,0,0,0,0,0,0,0,0,1920002816,161280236544,6720009856,288960423808,222720326656,8661797760,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432d54
operator new,157684730400,151474544100,108123243600,1008030240,0,12576377280,6576197280,825847680,96002880,96002880,163200239360,960001408,960001408,3840005632,38400056320,0,768023040,48001440,0,43200063360,29760043648,0,960001408,1008070560,118080173184,3840005632,0,9600014080,96001440,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12480018304,0,48001440,0,0,0,0,0,0,0,0,0,0,0,64320094336,0,188160275968,214080313984,6021005760,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,150424512600,138964168800,94142824200,720021600,0,41329239840,31872956160,321696480,192005760,96002880,127680187264,12480018304,960001408,2880004224,24000035200,0,336010080,0,48001440,37440054912,17280025344,0,1920002816,2688188160,94080137984,15360022528,960001408,65280095744,1248018720,0,0,336010080,0,0,0,0,0,0,0,0,0,0,0,0,0,3024090720,30720045056,2304069120,2784083520,24010080,0,0,0,0,0,0,0,0,960001408,1920002816,42240061952,3840005632,137280201344,139200204160,4378913280,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c830
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",144064321800,696620898000,511815354000,5712171360,0,56497694880,47377421280,691407360,48001440,144004320,716161050368,569280834944,537600788480,493440723712,572160839168,0,144004320,0,48001440,41280060544,37440054912,0,0,192013440,149760219648,0,0,550080806784,0,0,0,336010080,0,0,0,0,0,0,0,0,96006720,384026880,0,0,0,48001440,45120066176,1248037440,96002880,0,576040320,0,0,0,0,0,0,0,0,2880004224,579840850432,0,155520228096,96000140800,17832548160,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efbb
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",141604248000,121773653100,98042941200,720021600,48001440,6672200160,154276628160,340902240,96002880,192005760,144000211200,5760008448,2880004224,4800007040,48000070400,0,1584047520,192005760,0,27840040832,17280025344,0,960001408,2064144480,96000140800,0,0,11520016896,0,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800007040,0,0,0,0,0,0,0,0,0,0,0,0,0,53760078848,0,156480229504,101760149248,2400720000,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ecee
std::_Rb_tree_increment,135304059000,204846145200,148204446000,1824054720,0,82802484000,0,1656496800,2112063360,4848145440,205440301312,86400126720,86400126720,68160099968,107520157696,960001408,4080122400,0,96002880,44160064768,20160029568,0,6720009856,2448171360,72000105600,11520016896,0,162240237952,0,0,0,96002880,0,0,0,144004320,0,0,0,0,0,0,144010080,0,0,1584047520,72960107008,9744292320,13872416160,888372960,48003360,0,0,0,0,0,0,0,0,2880004224,93120136576,960001408,134400197120,125760184448,15835149120,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::vector<double, std::allocator<double>>::push_back",120543616200,117003510000,89222676600,912027360,96002880,30432912960,2736082080,787436160,0,48001440,121920178816,2880004224,4800007040,2880004224,32640047872,0,96002880,0,144004320,25920038016,18240026752,0,1920002816,0,108480159104,0,0,7680011264,0,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23040033792,0,0,0,0,0,0,0,0,0,0,0,0,0,30720045056,960001408,129600190080,97920143616,5584074720,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43eed7
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",115203456000,184235526900,132003960000,1440043200,144004320,64465933920,0,1675702560,624018720,672020160,182400267520,27840040832,26880039424,23040033792,44160064768,0,29472884160,0,0,34560050688,17280025344,0,960001408,5040352800,122880180224,12480018304,0,58560085888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66240097152,0,0,0,0,0,0,48001440,0,0,0,0,0,7680011264,97920143616,0,122880180224,75840111232,11912372640,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ec6e
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",100083002400,126453793500,97622928600,1152034560,0,28848865440,38929167840,821046240,96002880,48001440,120000176000,960001408,960001408,1920002816,24960036608,0,0,0,0,27840040832,22080032384,0,4800007040,5760403200,85440125312,12480018304,0,7680011264,0,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000035200,0,0,0,0,0,0,0,0,0,0,0,0,0,33600049280,0,179520263296,93120136576,6001800000,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ec9d
kmp_flag_native<unsigned long long>::get,90602718000,36991109700,25320759600,288008640,0,48001440,0,508952640,0,0,37440054912,0,0,0,0,0,0,0,0,960001408,11520016896,0,0,0,44160064768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,15360022528,56640083072,3562668480,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",75362260800,123033690900,84722541600,1104033120,144004320,18768563040,4272128160,297689280,0,0,111360163328,20160029568,13440019712,7680011264,41280060544,0,2448073440,0,0,22080032384,19200028160,0,960001408,528036960,72960107008,15360022528,0,38400056320,0,0,0,96002880,0,0,0,48001440,0,0,0,0,48003360,0,0,0,0,0,25920038016,240007200,48001440,96040320,48003360,0,0,0,0,0,0,0,0,1920002816,11520016896,1920002816,112320164736,79680116864,2227868160,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41f9b0
free_perturb,65161954800,34201026000,23760712800,192005760,48001440,4656139680,0,451335360,0,0,28800042240,0,0,0,4800007040,0,0,0,0,10560015488,10560015488,0,0,0,22080032384,0,0,0,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55680081664,71040104192,3274582080,libc-2.29.so,free_perturb,malloc.c,0x95192
tcache_put,52801584000,32940988200,23280698400,240007200,0,7872236160,37201116000,67220160,0,48001440,35520052096,2880004224,0,0,1920002816,0,0,0,0,5760008448,5760008448,0,0,48003360,17280025344,0,0,5760008448,96001440,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720009856,384011520,480014400,0,0,0,0,0,0,0,0,0,0,0,960001408,4800007040,27840040832,51840076032,523356960,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",52381571400,41131233900,37741132200,192005760,0,0,31296938880,0,240007200,672020160,40320059136,23040033792,24960036608,20160029568,28800042240,0,1152034560,0,0,7680011264,3840005632,0,960001408,288020160,10560015488,1920002816,0,54720080256,0,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,34560050688,0,22080032384,27840040832,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f381
operator delete,45661369800,82262467800,61681850400,576017280,48001440,0,0,0,0,0,91200133760,0,0,960001408,27840040832,0,11760352800,0,0,7680011264,13440019712,0,0,912063840,84480123904,6720009856,0,2880004224,384005760,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680011264,2880004224,101760149248,55680081664,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
unlink_chunk,44641339200,51571547100,31860955800,336010080,192005760,12864385920,23328699840,225667680,0,0,60480088704,13440019712,9600014080,6720009856,24960036608,0,4512135360,480014400,1344040320,4800007040,8640012672,0,0,192013440,41280060544,1920002816,0,57600084480,0,0,0,240007200,0,0,0,192005760,48001440,0,0,0,0,0,0,0,0,480014400,3840005632,1152034560,480014400,288120960,0,0,0,0,0,0,0,0,0,6720009856,19200028160,960001408,75840111232,46080067584,2218265280,libc-2.29.so,unlink_chunk,malloc.c,0x94987
unlink_chunk,44521335600,79202376000,56941708200,432012960,48001440,20064601920,5856175680,302490720,0,0,74880109824,12480018304,12480018304,1920002816,26880039424,0,2736082080,240007200,480014400,14400021120,9600014080,0,960001408,288020160,79680116864,8640012672,0,52800077440,0,0,0,96002880,0,0,0,96002880,0,0,0,0,96006720,0,0,0,0,1392041760,23040033792,1488044640,1248037440,240100800,48003360,0,0,0,0,0,0,0,0,4800007040,14400021120,0,92160135168,36480053504,3538661280,libc-2.29.so,unlink_chunk,malloc.c,0x93760
func@0x967a0,37441123200,55621668600,39241177200,288008640,0,42769283040,0,489746880,0,48001440,49920073216,960001408,0,0,11520016896,0,2016060480,0,0,11520016896,12480018304,0,0,240016800,66240097152,2880004224,0,5760008448,96001440,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46080067584,192005760,48001440,0,0,0,0,0,0,0,0,0,0,0,960001408,0,50880074624,32640047872,3697108800,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
