Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
plm_analyzeClusters$omp$parallel_for@64,1393.630194,51.8,4.3,1.4,2.4,50.3,8.9,713433402360,300393011520,504035280,168011760,42002940,210014700,0,0,14.877650,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x431da4
__kmpc_atomic_float8_add,1356.185012,89.8,47.0,0.0,9.0,51.8,0.0,59221776600,7812234360,798055860,252017640,168011760,126008820,84005880,0,139.729167,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
native_queued_spin_lock_slowpath,1305.769990,23.4,13.9,0.0,0.8,2.4,0.0,73334199960,378011340,42002940,0,0,0,0,0,16.390977,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffff8aef1320
__GI_,1112.895922,3.7,22.6,2.3,0.0,15.3,0.2,1635781071960,148684460400,4284299880,3150220500,588041160,42002940,0,0,12.339149,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
clear_page_erms,1077.542650,86.9,0.0,0.0,0.1,0.7,75.1,4284128520,3024090720,0,0,0,0,0,0,11.500000,vmlinux,clear_page_erms,[Unknown],0xffffffff8b83c070
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>",1040.515849,11.8,8.4,0.0,0.1,0.0,0.0,870938127360,76862305800,0,0,0,0,0,0,15.474359,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62210
func@0xbcd30,920.231046,5.0,25.1,0.0,2.7,7.8,0.0,1346476393080,0,1050073500,504035280,0,42002940,0,0,9.024611,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
plm_init$omp$parallel_for@285,821.911293,84.6,0.0,0.0,0.3,0.2,71.3,0,24696740880,0,0,0,0,0,0,8.000000,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x4326b0
__kmpc_atomic_float8_sub,721.499631,88.8,26.7,0.0,17.2,48.9,0.0,61489844640,11214336420,924064680,168011760,210014700,42002940,0,42002940,102.173913,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",603.934310,69.0,8.5,0.4,6.5,66.2,0.0,88454653560,24444733320,2646185220,1806126420,210014700,0,0,0,21.050218,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
copy_user_enhanced_fast_string,586.780651,86.7,0.0,0.0,0.0,85.1,0.0,10080302400,5166154980,630044100,0,42002940,210014700,336023520,0,425.412791,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffff8b83c560
parallelLouvianMethod$omp$parallel_for@237,569.417801,94.1,0.0,76.5,11.0,13.7,5.4,32004960120,16254487620,126008820,42002940,42002940,0,0,0,299.500000,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@237,parallelLouvainMethod-nrt.cpp,0x4312f0
page_fault,541.386212,23.6,0.0,0.0,2.2,37.0,1.4,0,2646079380,0,0,0,0,0,0,7.000000,vmlinux,page_fault,[Unknown],0xffffffff8ba01070
parallelLouvianMethod$omp$parallel_for@210,526.324463,89.8,0.0,28.7,11.3,58.0,0.0,14616438480,0,1092076440,168011760,84005880,252017640,0,0,638.933333,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x431603
try_charge,425.912800,97.2,6.6,0.0,0.2,1.2,90.5,6300189000,9828294840,42002940,0,0,0,0,0,8.038462,vmlinux,try_charge,[Unknown],0xffffffff8b09fb50
unlink_chunk,392.442246,64.3,8.3,0.0,11.4,58.4,0.3,158764762800,262717881300,5502385140,4578320460,378026460,0,0,0,16.379310,libc-2.29.so,unlink_chunk,malloc.c,0x94987
__handle_mm_fault,376.543733,90.6,14.9,0.0,4.8,0.7,76.1,29736892080,22806684180,0,0,0,0,0,0,25.108696,vmlinux,__handle_mm_fault,[Unknown],0xffffffff8b048830
unlink_chunk,358.553310,57.3,6.2,12.7,4.3,58.7,0.4,112143364200,30744922320,5208364560,4956346920,546038220,0,0,0,38.055233,libc-2.29.so,unlink_chunk,malloc.c,0x93760
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",336.797450,7.8,16.3,1.2,0.0,2.2,0.0,449077471920,0,0,0,0,0,0,0,14.609806,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43dd56
tcache_get,327.593048,0.0,13.7,1.0,0.0,1.6,0.2,361378841040,867410021520,0,0,0,0,0,0,8.975638,libc-2.29.so,tcache_get,malloc.c,0x98bd9
mem_cgroup_try_charge,306.464761,97.1,1.6,0.0,0.0,0.5,87.9,17640529200,8442253260,0,0,0,0,0,0,14.850000,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff8b0a1f70
__intel_ssse3_rep_memmove,306.255570,17.7,10.9,12.8,0.8,2.5,4.9,264859945560,211812354180,42002940,0,0,0,0,0,13.960289,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bc70
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",295.796021,1.7,15.8,0.6,0.0,0.3,0.2,23436703080,1338160143600,0,0,0,0,0,0,8.829960,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43de73
operator new,293.494921,2.9,21.4,0.0,0.0,0.9,0.3,87446623320,67916037420,0,0,0,0,0,0,10.052795,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",272.785016,80.2,9.5,2.0,11.0,64.5,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",264.835759,81.9,0.0,9.2,14.2,67.2,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",262.325467,88.8,9.3,50.3,0.3,36.2,0.0,28476854280,27090812700,0,0,0,42002940,0,0,30.921053,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e295
call_function_interrupt,195.384359,83.4,0.0,7.5,0.0,39.8,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffff8ba01b20
_raw_spin_lock,193.501641,90.8,90.0,0.0,2.6,0.4,0.0,8316249480,6300189000,0,0,0,0,0,0,7.000000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff8b850560
get_mem_cgroup_from_mm,193.083259,94.2,81.5,0.0,4.9,3.3,7.5,2772083160,1764052920,42002940,0,0,0,0,0,34.772727,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff8b09b5c0
"std::vector<double, std::allocator<double>>::push_back",191.618922,0.0,22.5,1.6,0.0,1.2,0.1,150196505760,19782593460,0,0,0,0,0,0,9.478011,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e227
apic_timer_interrupt,183.669665,76.1,0.0,12.3,5.9,45.1,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff8ba01a60
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",175.511218,10.8,7.7,0.0,0.0,0.0,0.0,137848135320,12474374220,0,0,0,0,0,0,10.260101,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
get_page_from_freelist,167.143579,51.3,11.1,0.8,14.8,26.9,10.3,96770903040,50779523340,210014700,42002940,84005880,0,126008820,0,43.191860,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b00f520
ktime_get,141.203900,62.9,44.6,0.0,48.6,1.7,0.0,2268068040,504015120,0,0,0,0,0,0,220.928571,vmlinux,ktime_get,[Unknown],0xffffffff8af25d90
__kmpc_atomic_fixed8_add,139.739563,50.5,72.0,0.0,1.8,2.4,0.0,80390411640,18774563220,0,0,0,0,0,0,54.413793,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
operator delete,123.004286,0.0,17.3,0.0,0.7,0.7,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
func@0x404360,118.402085,34.9,6.1,0.0,1.3,0.7,38.0,100299008880,0,0,0,0,0,0,0,13.501608,driverForGraphClustering,func@0x404360,[Unknown],0x404360
tcache_put,109.825255,27.6,26.4,9.3,0.0,0.0,0.0,504015120,504015120,0,0,0,0,0,0,17.608295,libc-2.29.so,tcache_put,malloc.c,0x967bc
ktime_get_update_offsets_now,103.967909,48.7,14.6,11.2,62.0,7.7,0.0,1764052920,882026460,0,0,0,0,0,0,7.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8af26be0
tcache_put,91.207260,15.1,8.7,0.0,4.4,3.5,23.6,73838215080,371585147220,0,0,0,0,0,0,10.977273,libc-2.29.so,tcache_put,malloc.c,0x95390
renumberClustersContiguously,90.579687,58.2,27.7,4.4,14.6,11.7,0.0,81398441880,1008030240,168011760,126008820,0,0,0,0,8.736641,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450d20
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",90.579687,5.7,7.9,14.9,1.8,7.9,0.0,0,198329949720,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7a1
mem_cgroup_throttle_swaprate,87.860204,90.3,53.6,0.0,0.0,0.8,28.6,7560226800,1386041580,0,0,0,0,0,0,7.214286,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff8b069730
mem_cgroup_try_charge_delay,86.814250,92.8,1.0,0.0,0.0,1.0,80.7,1008030240,1386041580,0,0,0,0,0,0,13.000000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff8b0a2100
func@0x967a0,85.977486,0.0,18.8,3.0,0.0,2.0,0.0,199337979960,0,0,0,0,0,0,0,15.106811,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
__intel_avx_rep_memcpy,84.303958,99.5,48.9,0.0,1.0,28.9,9.3,756022680,630018900,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46eac0
func@0x4043a0,67.568681,4.5,11.3,0.0,0.0,1.3,0.0,237139113960,0,0,0,0,0,0,0,10.700893,driverForGraphClustering,func@0x4043a0,[Unknown],0x4043a0
trigger_load_balance,65.267580,92.3,16.3,0.0,65.3,21.0,0.0,1260037800,378011340,0,0,0,0,0,0,7.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffff8aedb5d0
pmd_pfn,60.037806,98.8,2.1,0.0,0.0,0.0,81.2,3528105840,0,0,0,0,0,0,0,0.0,vmlinux,pmd_pfn,[Unknown],0xffffffff8b0434e0
calConstantForSecondTerm$omp$parallel_for@91,57.109133,78.2,0.0,14.5,9.7,38.8,0.0,504015120,0,42002940,0,0,0,0,0,1012.000000,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43d971
std::_Rb_tree_decrement,55.226414,9.5,15.9,1.4,1.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
wakeup_kswapd,50.833404,81.3,24.7,0.0,44.5,21.4,0.0,252007560,0,0,0,0,0,0,0,0.0,vmlinux,wakeup_kswapd,[Unknown],0xffffffff8b021490
__gnu_cxx::new_allocator<double>::allocate,50.415022,0.0,30.2,0.0,1.6,0.0,0.0,4032120960,101307039120,0,0,0,0,0,0,7.760870,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e427
__do_page_fault,43.302529,51.5,0.0,6.9,29.7,32.1,0.0,11088332640,17766532980,0,0,0,0,0,0,9.250000,vmlinux,__do_page_fault,[Unknown],0xffffffff8ae7c190
free_perturb,43.302529,0.4,5.4,0.0,0.0,5.4,0.0,25452763560,0,0,0,0,0,0,0,8.004367,libc-2.29.so,free_perturb,malloc.c,0x95192
prep_new_page,41.838193,84.5,19.7,1.8,0.0,1.8,19.7,1260037800,5166154980,0,0,0,0,0,0,9.500000,vmlinux,prep_new_page,[Unknown],0xffffffff8b00c730
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",41.419811,4.4,10.5,0.0,0.0,0.0,0.7,0,63505905120,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e237
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",41.001429,0.0,16.8,1.9,3.7,0.0,1.2,12096362880,5166154980,0,0,0,0,0,0,10.852174,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e2a3
up_read,38.909519,71.7,65.1,0.0,2.2,0.0,0.0,9576287280,4536136080,0,0,0,0,0,0,17.000000,vmlinux,up_read,[Unknown],0xffffffff8aef0a70
try_to_wake_up,38.072755,76.9,58.9,0.0,15.9,27.2,0.0,2016060480,756022680,84005880,0,0,0,0,0,123.875000,vmlinux,try_to_wake_up,[Unknown],0xffffffff8aec8e70
func@0x404080,37.445182,14.4,6.3,2.1,0.0,0.0,0.0,192281768280,0,0,0,0,0,0,0,11.757576,driverForGraphClustering,func@0x404080,[Unknown],0x404080
down_read_trylock,37.235991,58.0,2.2,0.0,20.1,55.8,0.0,7812234360,2520075600,42002940,0,0,0,0,0,18.250000,vmlinux,down_read_trylock,[Unknown],0xffffffff8aef09f0
__gnu_cxx::new_allocator<double>::deallocate,36.817609,5.5,11.1,2.2,0.0,0.0,0.7,22932687960,29988899640,0,0,0,0,0,0,8.484375,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43e2d3
"std::vector<double, std::allocator<double>>::operator[]",35.562464,7.8,35.9,0.0,2.4,0.0,0.0,308205245880,0,0,0,0,0,0,0,9.899797,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43dd64
unmap_page_range,35.353273,73.6,14.6,5.5,5.5,36.6,0.0,11340340200,8694260820,42002940,0,42002940,0,0,0,27.833333,vmlinux,unmap_page_range,[Unknown],0xffffffff8b045c80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",33.679745,0.0,11.1,0.0,0.0,0.0,0.9,74342230200,30366910980,0,0,0,0,0,0,7.793919,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41edf0
sync_regs,33.679745,13.9,0.0,0.0,11.5,31.7,7.7,0,1008030240,0,0,0,0,0,0,16.125000,vmlinux,sync_regs,[Unknown],0xffffffff8ae2f3b0
func@0x4042b0,33.052172,0.0,21.2,0.0,4.7,2.4,0.8,352306568880,0,0,0,0,0,0,0,9.226829,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
_intel_fast_memmove,32.633790,0.0,8.3,4.1,2.1,0.0,0.0,92486774520,8568257040,0,0,0,0,0,0,51.125000,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b150
handle_mm_fault,32.633790,46.5,35.5,2.5,12.7,2.5,0.8,18900567000,8820264600,0,0,0,0,0,0,14.470588,vmlinux,handle_mm_fault,[Unknown],0xffffffff8b049ab0
kthread_blkcg,32.215408,94.1,0.0,0.0,0.0,2.2,99.3,7812234360,378011340,0,0,0,0,0,0,11.000000,vmlinux,kthread_blkcg,[Unknown],0xffffffff8aebcd80
__schedule,31.378644,1.2,43.6,0.0,16.8,10.1,0.0,11592347760,6678200340,126008820,0,0,0,0,0,11.346154,vmlinux,__schedule,[Unknown],0xffffffff8b84a700
pfn_pte,31.378644,94.9,69.7,0.0,0.0,1.9,18.7,3780113400,0,0,0,0,0,0,0,10.000000,vmlinux,pfn_pte,[Unknown],0xffffffff8b043530
"std::vector<double, std::allocator<double>>::_M_check_len",30.332690,0.0,20.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43e237
vmacache_find,30.332690,67.7,12.0,0.0,38.5,12.0,0.0,6804204120,630018900,84005880,0,0,0,0,0,82.382353,vmlinux,vmacache_find,[Unknown],0xffffffff8b03d720
rcu_sched_clock_irq,30.123499,70.1,41.8,0.0,61.1,19.3,0.0,756022680,126003780,0,0,0,0,0,0,0.0,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff8af14a20
task_tick_fair,29.286735,44.7,55.1,0.0,32.4,35.6,0.0,3528105840,756022680,126008820,168011760,0,0,0,0,7.562500,vmlinux,task_tick_fair,[Unknown],0xffffffff8aed77c0
free_pcppages_bulk,28.868353,67.6,0.0,36.3,0.0,44.1,1.7,21924657720,15750472500,42002940,0,42002940,0,0,0,21.162500,vmlinux,free_pcppages_bulk,[Unknown],0xffffffff8b00d780
osq_lock,28.868353,55.0,38.0,0.0,0.0,27.1,0.0,3276098280,126003780,84005880,0,0,0,0,0,9.750000,vmlinux,osq_lock,[Unknown],0xffffffff8aef0db0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",28.659162,5.2,15.4,6.1,6.1,3.1,0.0,0,25074752220,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ea93
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",28.449971,0.0,16.8,2.8,0.0,0.0,0.0,23688710640,207906237000,0,0,0,0,0,0,17.409434,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43dd7e
release_pages,27.822398,20.5,28.1,0.0,0.0,2.3,0.0,29736892080,13104393120,0,0,0,0,0,0,20.833333,vmlinux,release_pages,[Unknown],0xffffffff8b01a650
_raw_spin_lock_irqsave,27.613207,76.6,94.1,3.9,0.0,15.7,0.0,1260037800,4662139860,0,0,0,0,0,0,9.750000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff8b850390
xas_load,27.613207,54.0,51.5,0.0,13.6,10.9,0.0,18648559440,6426192780,0,0,0,0,0,0,51.395833,vmlinux,xas_load,[Unknown],0xffffffff8b839ba0
page_counter_try_charge,26.358061,94.2,84.2,0.1,7.2,4.7,11.2,756022680,252007560,0,0,0,0,0,0,126.250000,vmlinux,page_counter_try_charge,[Unknown],0xffffffff8b099db0
tick_sched_timer,26.148870,93.2,0.0,3.5,73.7,14.0,0.0,252007560,378011340,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffff8af34880
__pagevec_lru_add_fn,25.730488,0.0,3.3,10.0,0.0,3.3,0.0,29736892080,15750472500,0,0,0,0,0,0,25.472222,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff8b01a370
psi_task_change,24.893725,59.6,11.4,15.2,30.4,3.8,3.8,9576287280,3024090720,0,0,0,0,0,0,14.600000,vmlinux,psi_task_change,[Unknown],0xffffffff8aeefeb0
__alloc_pages_nodemask,24.684534,4.1,3.7,18.5,3.7,0.0,1.2,19908597240,15372461160,0,0,0,0,0,0,88.131579,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff8b011a00
pick_next_task_fair,24.266152,24.1,13.7,4.6,9.2,22.9,0.0,12096362880,6174185220,0,0,0,0,0,0,8.950000,vmlinux,pick_next_task_fair,[Unknown],0xffffffff8aedac90
rwsem_down_read_failed,23.638579,67.9,100.0,0.0,29.2,17.5,0.0,1260037800,252007560,42002940,0,0,0,0,0,8.000000,vmlinux,rwsem_down_read_failed,[Unknown],0xffffffff8b84e5a0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",23.220197,0.0,10.6,24.7,0.0,17.7,0.0,0,25452763560,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ea7f
run_local_timers,23.220197,87.2,3.9,0.0,81.7,0.0,0.0,1260037800,378011340,0,0,0,0,0,0,7.000000,vmlinux,run_local_timers,[Unknown],0xffffffff8af22820
get_max_fast,22.383433,4.0,18.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
update_curr,22.383433,19.6,13.3,13.3,22.2,22.2,1.5,7812234360,6174185220,42002940,84005880,0,0,0,0,20.583333,vmlinux,update_curr,[Unknown],0xffffffff8aed2fd0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",21.755860,0.0,20.9,0.0,0.0,0.0,0.0,0,13104393120,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43241b
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",20.500714,8.0,19.6,0.0,0.0,0.0,0.0,0,9450283500,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432407
page_remove_rmap,20.500714,74.4,61.0,3.6,3.6,7.2,0.0,7056211680,5796173880,0,0,126008820,0,0,0,26.050000,vmlinux,page_remove_rmap,[Unknown],0xffffffff8b059db0
