Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Memory Bound:Persistent Memory Bound(%),Memory Bound:Persistent Memory Bound:Local Persistent Memory(%),Memory Bound:Persistent Memory Bound:Remote Persistent Memory(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
std::_Rb_tree_decrement,7.413250,0.0,8.7,4.3,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
__kmpc_atomic_float8_sub,6.981791,60.8,33.5,0.0,0.0,55.8,0.0,40.9,100.0,0.0,98.8,0.0,0.0,0.0,0.0,1638049140,126003780,42002940,0,42002940,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.981791,18.8,0.0,22.9,0.0,13.1,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.785673,31.5,10.6,14.2,0.0,14.2,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
try_charge,6.393438,98.2,18.9,0.0,0.0,4.7,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798023940,588017640,0,0,0,0,0,0,8.000000,vmlinux,try_charge,[Unknown],0xffffffff8f69fb50
__gnu_cxx::new_allocator<double>::allocate,6.236543,25.4,36.7,0.0,4.1,8.2,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168005040,12768383040,0,0,0,0,0,0,7.000000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e467
__handle_mm_fault,6.158096,67.2,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756022680,1008030240,0,0,0,0,0,0,13.200000,vmlinux,__handle_mm_fault,[Unknown],0xffffffff8f648830
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",6.079649,0.0,21.7,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2100063000,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43245b
tcache_get,5.530520,0.0,16.1,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9030270900,6090182700,0,0,0,0,0,0,7.500000,libc-2.29.so,tcache_get,malloc.c,0x974b8
update_curr,5.452072,35.8,23.7,14.2,0.0,14.2,4.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3234097020,3150094500,0,0,0,0,0,0,8.450000,vmlinux,update_curr,[Unknown],0xffffffff8f4d2fd0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.216731,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1890056700,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432447
ktime_get,5.099061,89.6,35.7,0.0,65.4,5.9,0.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168005040,42001260,0,0,0,0,0,0,0.0,vmlinux,ktime_get,[Unknown],0xffffffff8f525d90
generic_file_buffered_read,5.020614,55.2,50.4,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336010080,126003780,0,0,0,0,0,0,7.000000,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff8f605250
mem_cgroup_try_charge,4.942166,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008030240,882026460,0,0,0,0,0,0,7.000000,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff8f6a1f70
_intel_fast_memmove,4.589155,0.0,13.0,13.0,0.0,0.0,6.5,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980239400,420012600,0,0,0,0,0,0,16.000000,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b200
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",4.510707,25.0,12.3,6.1,0.0,6.1,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260037800,168005040,0,0,0,0,0,0,7.068966,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e2e3
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.432260,12.2,24.6,0.0,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5292158760,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41eb03
renumberClustersContiguously,4.393037,80.6,73.2,36.6,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5838175140,294008820,0,0,0,0,0,0,15.235294,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450dd0
entry_SYSCALL_64,4.353813,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,378011340,0,0,0,0,0,0,20.500000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff90000010
get_page_from_freelist,4.314590,27.9,27.4,0.0,20.6,6.9,34.3,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528105840,2310069300,0,0,0,0,0,0,8.222222,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8f60f520
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",4.275366,48.0,18.5,12.4,18.5,24.7,6.2,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890056700,1512045360,0,0,0,0,0,0,7.750000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e2d5
__schedule,4.196919,0.0,20.4,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4914147420,2478074340,0,0,0,0,0,0,9.529412,vmlinux,__schedule,[Unknown],0xffffffff8fe4a700
pick_next_task_fair,4.157696,0.0,20.3,0.0,6.8,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6216186480,4452133560,0,0,0,0,0,0,7.428571,vmlinux,pick_next_task_fair,[Unknown],0xffffffff8f4dac90
"std::vector<double, std::allocator<double>>::operator[]",4.040025,33.3,18.4,0.0,12.3,6.1,6.1,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30660919800,0,0,0,0,0,0,0,7.732484,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43dda4
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",4.000801,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7308219240,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e277
__gnu_cxx::new_allocator<double>::deallocate,3.961578,0.0,6.5,6.5,0.0,6.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352070560,4242127260,0,0,0,0,0,0,7.300000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43e313
ktime_get_update_offsets_now,3.804684,57.6,43.4,0.0,43.4,0.0,14.5,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,84002520,0,0,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8f526be0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.647790,10.6,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1428042840,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43246f
sched_yield,3.569342,10.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520075600,0,0,0,0,0,0,0,7.000000,libc-2.29.so,sched_yield,syscall-template.S,0x101860
func@0x4042b0,3.451672,18.8,0.0,42.1,0.0,35.1,0.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50653519560,0,0,0,0,0,0,0,8.224719,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
"std::vector<double, std::allocator<double>>::_M_check_len",3.412448,4.2,6.5,0.0,0.0,6.5,0.0,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43e277
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.137883,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1092032760,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432483
func@0x95d60,3.020213,18.6,17.9,0.0,9.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99710991240,0,0,0,0,0,0,0,7.425532,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
get_mem_cgroup_from_mm,2.941766,91.6,41.9,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210006300,84002520,0,0,0,0,0,0,7.000000,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff8f69b5c0
