Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.935858,2.4,14.2,0.0,0.0,0.0,0.0,0,1248037440,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4333df
entry_SYSCALL_64,5.883559,3.2,8.8,0.0,0.0,0.0,13.2,432012960,720021600,0,0,0,0,0,0,17.000000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffffac800010
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",5.412875,0.0,27.6,11.1,0.0,0.0,0.0,0,7536226080,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43eee5
update_curr,5.151383,0.0,0.0,7.1,14.2,28.4,0.0,3552106560,3552106560,0,48003360,0,0,0,0,7.083333,vmlinux,update_curr,[Unknown],0xffffffffabcd2fd0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",5.046787,0.0,0.0,29.0,7.3,0.0,0.0,1440043200,384011520,0,0,0,0,0,0,7.575758,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43ef59
func@0x404080,4.916041,0.0,24.5,6.1,0.0,12.3,0.0,20064601920,0,0,0,0,0,0,0,7.492958,driverForGraphClustering,func@0x404080,[Unknown],0x404080
clear_huge_page,4.863742,95.2,0.0,0.0,0.0,0.0,100.0,0,48001440,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffabe4bbe0
renumberClustersContiguously,4.811444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x451900
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.732997,0.0,23.4,5.9,0.0,0.0,0.0,0,5088152640,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa43
task_tick_fair,4.654549,68.3,38.1,,0.0,,0.0,528015840,96002880,0,0,0,0,0,0,0.0,vmlinux,task_tick_fair,[Unknown],0xffffffffabcd77c0
__gnu_cxx::new_allocator<double>::deallocate,4.419207,3.1,14.3,0.0,14.3,0.0,0.0,2352070560,4176125280,0,0,0,0,0,0,7.750000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43ef89
"std::vector<double, std::allocator<double>>::_M_check_len",4.393058,0.0,7.6,0.0,7.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43eee5
_intel_fast_memmove,4.236163,0.0,7.5,7.5,0.0,0.0,0.0,7296218880,336010080,0,0,0,0,0,0,10.166667,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46bd30
func@0x95d60,4.183864,0.0,0.0,7.7,0.0,0.0,0.0,86450593440,0,0,0,0,0,0,0,7.434783,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
pick_next_task_fair,4.105417,0.0,8.1,0.0,0.0,0.0,0.0,7872236160,4992149760,0,0,0,0,0,0,8.500000,vmlinux,pick_next_task_fair,[Unknown],0xffffffffabcdac90
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",3.791627,0.0,0.0,17.9,0.0,0.0,0.0,8160244800,0,0,0,0,0,0,0,11.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9e9
"std::vector<double, std::allocator<double>>::operator[]",3.791627,26.5,17.3,8.7,0.0,0.0,0.0,23760712800,0,0,0,0,0,0,0,7.195946,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43ec7c
__gnu_cxx::new_allocator<double>::allocate,3.765478,0.0,23.7,0.0,0.0,0.0,0.0,2064061920,3648109440,0,0,0,0,0,0,9.250000,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x4334b9
__schedule,3.687031,0.0,13.3,0.0,6.7,0.0,0.0,6672200160,3456103680,0,0,0,0,0,0,9.000000,vmlinux,__schedule,[Unknown],0xffffffffac64a700
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",3.451688,36.3,38.4,0.0,7.7,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43ed07
apic_timer_interrupt,3.399390,73.5,19.0,0.0,66.7,0.0,0.0,0,48001440,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffffac801a60
func@0x4042b0,3.347092,9.4,0.0,18.2,0.0,18.2,0.0,52561576800,0,0,0,0,0,0,0,7.191781,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
sched_yield,3.320942,10.7,17.3,0.0,8.7,0.0,0.0,1344040320,0,0,0,0,0,0,0,0.0,libc-2.29.so,sched_yield,syscall-template.S,0x101860
__memmove_avx_unaligned_erms,3.242495,32.6,7.8,0.0,0.0,0.0,0.0,1104033120,528015840,0,0,0,0,0,0,32.600000,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
_cond_resched,3.216346,91.7,26.4,0.0,0.0,0.0,70.5,672020160,192005760,0,0,0,0,0,0,0.0,vmlinux,_cond_resched,[Unknown],0xffffffffac64b1c0
_raw_spin_lock,2.850258,0.0,29.6,0.0,0.0,0.0,0.0,2016060480,2640079200,0,0,0,0,0,0,10.200000,vmlinux,_raw_spin_lock,[Unknown],0xffffffffac650560
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.745661,14.8,21.5,10.8,0.0,0.0,0.0,0,5568167040,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fa2f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.719512,0.0,12.3,0.0,0.0,0.0,0.0,0,1344040320,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4333f3
get_max_fast,2.693363,0.0,18.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
tcache_put,2.693363,-0.0,0.0,0.0,0.0,0.0,0.0,1248037440,4224126720,0,0,0,0,0,0,7.583333,libc-2.29.so,tcache_put,malloc.c,0x96e44
ktime_get,2.641064,84.3,10.5,10.5,31.4,0.0,0.0,144004320,48001440,0,0,0,0,0,0,0.0,vmlinux,ktime_get,[Unknown],0xffffffffabd25d90
ktime_get_update_offsets_now,2.641064,73.1,0.0,75.4,0.0,32.3,0.0,192005760,48001440,0,0,0,0,0,0,3384.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffffabd26be0
native_sched_clock,2.588766,0.0,49.0,0.0,0.0,24.5,0.0,1776053280,0,0,0,0,0,0,0,7.000000,vmlinux,native_sched_clock,[Unknown],0xffffffffabc38f10
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",2.431871,0.0,0.0,11.9,0.0,0.0,0.0,6240187200,2496074880,0,0,0,0,0,0,7.444444,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41fda0
__calc_delta,2.353424,0.6,12.9,0.0,0.0,0.0,0.0,1536046080,0,0,0,0,0,0,0,239.000000,vmlinux,__calc_delta,[Unknown],0xffffffffabccdda0
func@0x4043d0,2.222678,13.8,45.1,0.0,0.0,0.0,0.0,25200756000,0,0,0,0,0,0,0,7.678571,driverForGraphClustering,func@0x4043d0,[Unknown],0x4043d0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",2.144231,0.0,0.0,36.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43f389
__kmpc_atomic_fixed8_add,2.013485,0.0,43.2,14.4,0.0,14.4,0.0,1584047520,192005760,0,0,0,0,0,0,7.000000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
tcache_put,2.013485,0.3,30.5,0.0,0.0,0.0,0.0,432012960,1632048960,0,0,0,0,0,0,8.750000,libc-2.29.so,tcache_put,malloc.c,0x96c61
trigger_load_balance,1.987336,100.0,0.0,14.2,56.9,14.2,0.0,48001440,48001440,0,0,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffffabcdb5d0
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,1.961186,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
cpuacct_charge,1.961186,0.0,14.4,0.0,28.8,0.0,0.0,2208066240,816024480,0,0,0,0,0,0,7.666667,vmlinux,cpuacct_charge,[Unknown],0xffffffffabcee270
cgroup_rstat_updated,1.935037,16.9,14.0,14.0,0.0,14.0,0.0,1920057600,1536046080,0,0,0,0,0,0,12.800000,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffffabd515c0
clear_subpage,1.856590,76.6,34.4,0.0,0.0,0.0,34.4,624018720,0,0,0,0,0,0,0,10.500000,vmlinux,clear_subpage,[Unknown],0xffffffffabe43800
entry_SYSCALL_64_after_hwframe,1.856590,0.0,16.4,,0.0,,49.2,1056031680,2160064800,0,0,0,0,0,0,7.666667,vmlinux,entry_SYSCALL_64_after_hwframe,[Unknown],0xffffffffac800048
native_queued_spin_lock_slowpath,1.778142,100.0,23.7,0.0,0.0,0.0,0.0,48001440,0,0,0,0,0,0,0,0.0,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffffabcf1320
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",1.778142,0.0,0.0,0.0,0.0,0.0,0.0,3312099360,0,0,0,0,0,0,0,11.333333,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41f9f2
xas_load,1.621247,6.7,0.0,15.2,0.0,30.5,0.0,2016060480,1248037440,0,0,0,0,0,0,8.500000,vmlinux,xas_load,[Unknown],0xffffffffac639ba0
syscall_return_via_sysret,1.595098,0.0,22.7,0.0,0.0,0.0,0.0,4320129600,240007200,0,0,0,0,0,0,8.000000,vmlinux,syscall_return_via_sysret,[Unknown],0xffffffffac8000f1
do_syscall_64,1.516651,0.0,0.0,28.1,0.0,0.0,0.0,2784083520,4704141120,0,0,0,0,0,0,7.923077,vmlinux,do_syscall_64,[Unknown],0xffffffffabc04210
account_user_time,1.464353,50.8,65.6,16.4,32.8,32.8,0.0,48001440,48001440,0,48003360,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffabcccfa0
rcu_all_qs,1.464353,70.6,19.0,0.0,0.0,0.0,100.0,48001440,432012960,0,0,0,0,0,0,7.200000,vmlinux,rcu_all_qs,[Unknown],0xffffffffabd121e0
pick_next_entity,1.438203,-0.0,0.0,0.0,0.0,0.0,0.0,4944148320,720021600,0,0,0,0,0,0,7.111111,vmlinux,pick_next_entity,[Unknown],0xffffffffabccee90
