Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Memory Bound:Persistent Memory Bound(%),Memory Bound:Persistent Memory Bound:Local Persistent Memory(%),Memory Bound:Persistent Memory Bound:Remote Persistent Memory(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
std::_Rb_tree_increment,1349.143698,51.3,2.7,11.3,28.8,0.7,37.1,37.5,38.5,0.3,0.0,0.0,24.4,9.4,7.8,652447572840,0,1806126420,42002940,0,294020580,210014700,0,9.733361,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
clear_page_erms,1172.158806,87.8,0.0,0.0,0.5,0.2,5.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780113400,1260037800,0,0,0,0,0,0,307.000000,vmlinux,clear_page_erms,[Unknown],0xffffffff8c03c070
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>",1160.234292,11.0,7.4,0.0,0.0,0.1,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894122822880,86942608200,0,0,0,0,0,0,9.432069,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62210
copy_user_enhanced_fast_string,1040.779950,81.2,0.0,0.0,1.2,17.5,75.3,9.4,84.6,0.4,2.7,0.0,52.0,1.7,14.1,8064241920,5418162540,546038220,42002940,168011760,42002940,294020580,0,221.993333,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffff8c03c560
__GI_,1014.211296,0.0,20.2,6.9,3.2,0.8,15.1,16.4,12.5,0.9,0.0,0.0,3.7,4.7,1.4,1651405540680,146794403700,210014700,126008820,0,168011760,42002940,0,10.143635,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
malloc_consolidate,976.554936,21.6,12.9,11.6,8.1,0.6,19.2,20.2,14.3,0.5,0.0,0.0,9.9,10.3,2.4,864385930800,256543696080,882061740,42002940,0,210014700,42002940,0,14.734283,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
plm_analyzeClusters$omp$parallel_for@64,962.956806,38.4,10.6,8.5,12.5,0.0,43.8,27.3,37.5,0.0,0.0,0.0,30.7,8.3,5.8,593477803800,247093412580,462032340,0,0,210014700,126008820,0,11.913904,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x431de4
parallelLouvianMethod$omp$parallel_for@210,854.171766,77.7,0.0,23.2,12.4,0.0,69.3,13.4,0.0,0.0,0.0,0.0,60.0,100.0,0.0,11088332640,0,798055860,0,0,168011760,0,0,632.357143,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x431643
__intel_avx_rep_memcpy,572.585874,66.6,24.8,0.0,1.6,21.1,26.9,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504015120,504015120,0,0,0,0,0,0,9.250000,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46eb80
func@0xbcd30,562.753380,3.3,24.0,1.0,0.1,0.3,14.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900927027000,0,0,0,0,0,0,0,8.307373,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",544.343604,74.4,2.0,46.5,0.7,0.0,40.1,46.8,100.0,0.0,0.0,0.0,35.6,0.0,8.1,112143364200,193163794740,84005880,0,0,0,126008820,0,8.630252,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e347
apic_timer_interrupt,482.001408,58.8,0.0,0.0,3.4,31.5,27.9,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252007560,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff8c201a60
try_charge,409.408314,96.5,3.3,0.0,0.0,0.9,0.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7308219240,8190245700,0,0,0,0,0,0,18.761905,vmlinux,try_charge,[Unknown],0xffffffff8b89fb50
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",379.492428,46.1,13.8,8.9,8.2,0.0,22.3,44.8,0.0,0.0,0.0,0.0,41.5,3.1,0.0,90218706480,21672650160,210014700,0,0,42002940,0,0,10.587786,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
__handle_mm_fault,343.509684,84.8,6.4,0.0,5.2,1.6,3.2,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20160604800,18396551880,0,0,0,0,0,0,11.750000,vmlinux,__handle_mm_fault,[Unknown],0xffffffff8b848830
__intel_ssse3_rep_memmove,311.710980,32.8,14.9,16.2,7.1,0.7,36.2,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212694380640,177539326020,0,0,0,0,0,0,24.769962,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bd30
__kmpc_atomic_float8_add,304.388910,72.0,51.0,0.0,20.8,0.0,31.5,49.4,50.0,0.0,0.0,0.0,35.5,5.7,6.6,48133443960,8190245700,126008820,0,0,42002940,42002940,0,14.062500,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",301.250880,9.6,14.9,2.4,0.0,0.9,34.7,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432948988080,0,0,0,0,0,0,0,11.701045,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43dd96
tcache_get,295.811628,7.1,13.4,7.2,6.0,0.7,34.8,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287792633520,772151163840,0,0,0,0,0,0,8.843023,libc-2.29.so,tcache_get,malloc.c,0x98bd9
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",285.351528,8.8,7.1,0.0,0.0,0.0,1.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195305859000,18270548100,0,0,0,0,0,0,12.690939,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
mem_cgroup_try_charge,271.334994,95.5,2.3,0.0,0.6,0.0,1.1,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14112423360,9072272160,0,0,0,0,0,0,6.818182,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff8b8a1f70
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",262.130106,2.0,17.3,1.3,0.3,0.0,22.9,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32004960120,1074182224500,0,0,0,0,0,0,7.748889,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43deb3
operator new,243.720330,0.0,20.2,1.7,0.5,0.2,27.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50149504440,48889466640,0,0,0,0,0,0,9.444444,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
unlink_chunk,217.360878,9.7,16.0,3.3,0.0,0.0,13.1,7.4,0.0,0.0,0.0,0.0,12.3,9.8,0.0,274940247960,464953948200,126008820,0,0,42002940,0,0,13.801127,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::vector<double, std::allocator<double>>::push_back",204.181152,0.0,22.6,0.4,0.0,0.0,13.8,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196061881680,21924657720,0,0,0,0,0,0,7.894068,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e267
get_page_from_freelist,200.833920,44.6,6.6,1.8,17.2,12.3,16.8,35.3,50.0,2.9,4.6,0.0,0.0,0.0,0.0,103323099600,48763462860,168011760,42002940,42002940,0,0,0,24.453125,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b80f520
ktime_get,196.859082,56.3,24.5,5.8,34.7,4.4,1.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032120960,504015120,0,0,0,0,0,0,174.681818,vmlinux,ktime_get,[Unknown],0xffffffff8b725d90
_raw_spin_lock,183.888558,86.2,78.6,0.0,1.3,4.3,1.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5544166320,6174185220,0,0,0,0,0,0,234.875000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff8c050560
page_fault,162.549954,21.5,0.0,0.0,4.4,8.8,24.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1260037800,0,0,0,0,0,0,7.000000,vmlinux,page_fault,[Unknown],0xffffffff8c201070
ktime_get_update_offsets_now,156.483096,47.1,23.4,0.0,40.8,7.5,5.6,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016060480,126003780,0,0,0,0,0,0,53.750000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8b726be0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",153.972672,64.6,2.8,14.6,13.4,46.6,25.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",153.135864,70.5,20.9,5.0,16.7,47.4,25.9,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea70
__kmpc_atomic_float8_sub,137.864118,68.9,32.1,0.0,8.3,0.0,24.3,47.5,100.0,0.0,0.0,0.0,52.2,0.0,21.5,52417572480,8820264600,378026460,0,0,0,84005880,0,110.631579,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
operator delete,128.659230,0.0,25.5,0.0,1.3,0.0,9.2,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
get_mem_cgroup_from_mm,123.847584,85.7,50.8,0.0,16.5,4.9,4.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4788143640,1386041580,0,0,0,0,0,0,17.850000,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff8b89b5c0
unlink_chunk,123.638382,39.8,3.7,3.1,15.3,6.4,35.4,27.3,20.0,6.8,0.0,0.0,26.7,27.2,15.8,55945678320,14868446040,210014700,84005880,0,84005880,42002940,0,10.677778,libc-2.29.so,unlink_chunk,malloc.c,0x93760
tcache_put,101.462970,20.5,24.0,7.7,0.9,0.0,29.2,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520075600,2646079380,0,0,0,0,0,0,25.119845,libc-2.29.so,tcache_put,malloc.c,0x967bc
wakeup_kswapd,89.747658,84.9,67.2,1.8,32.5,9.6,57.3,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008030240,630018900,0,0,0,0,0,0,353.750000,vmlinux,wakeup_kswapd,[Unknown],0xffffffff8b821490
trigger_load_balance,87.237234,71.7,8.8,0.0,42.7,15.2,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,252007560,0,0,0,0,0,0,7.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffff8b6db5d0
task_tick_fair,85.354416,42.7,0.0,0.6,42.8,20.8,13.2,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772083160,252007560,42002940,0,0,0,0,0,239.375000,vmlinux,task_tick_fair,[Unknown],0xffffffff8b6d77c0
pmd_pfn,79.287558,99.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780113400,0,0,0,0,0,0,0,0.0,vmlinux,pmd_pfn,[Unknown],0xffffffff8b8434e0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",77.404740,0.0,12.3,4.5,4.8,0.7,20.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,178547356260,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7e1
func@0x967a0,76.777134,0.0,13.5,0.0,2.2,0.0,4.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181445443200,0,0,0,0,0,0,0,7.831746,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
mem_cgroup_try_charge_delay,71.965488,92.6,3.5,0.0,0.4,0.8,1.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756022680,1764052920,0,0,0,0,0,0,7.000000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff8b8a2100
update_cfs_group,69.036660,76.2,15.8,0.0,73.8,3.0,11.3,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512045360,126003780,0,0,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffff8b6d3380
mem_cgroup_throttle_swaprate,66.317034,88.8,54.2,0.0,2.6,1.8,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772083160,1260037800,0,0,0,0,0,0,134.500000,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff8b869730
tick_sched_timer,66.317034,86.9,32.6,0.0,62.3,4.2,5.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,504015120,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffff8b734880
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",66.107832,77.6,0.0,76.7,3.0,29.0,47.3,51.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18648559440,17766532980,0,0,0,0,0,0,9.617647,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e2d5
__update_load_avg_cfs_rq,65.061822,58.1,18.1,7.2,17.7,13.7,2.4,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772083160,1890056700,0,0,0,0,0,0,7.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff8b6e7ca0
tcache_put,64.852620,7.8,10.2,0.0,5.1,0.0,29.4,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53677610280,294974848980,0,0,0,0,0,0,25.451220,libc-2.29.so,tcache_put,malloc.c,0x95390
__kmpc_atomic_fixed8_add,64.434216,12.4,18.4,6.1,0.0,0.0,51.6,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74846245320,19404582120,0,0,0,0,0,0,15.282609,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
down_read_trylock,64.434216,56.2,57.2,39.1,2.5,8.0,24.1,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292158760,1890056700,0,0,0,0,0,0,7.000000,vmlinux,down_read_trylock,[Unknown],0xffffffff8b6f09f0
func@0x404370,60.877782,12.1,17.0,0.0,1.2,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118947568320,0,0,0,0,0,0,0,8.457006,driverForGraphClustering,func@0x404370,[Unknown],0x404370
renumberClustersContiguously,60.250176,49.4,41.8,2.1,0.3,2.8,1.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96770903040,1008030240,42002940,0,0,0,0,0,8.720779,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450dd0
func@0x4043b0,59.831772,0.0,7.6,1.3,1.3,0.0,25.2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194297828760,0,0,0,0,0,0,0,10.472727,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
rcu_sched_clock_irq,57.321348,69.2,0.0,0.0,41.4,27.6,12.3,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008030240,126003780,42002940,0,0,0,0,0,0.0,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff8b714a20
up_read,55.438530,71.9,93.0,0.0,1.6,0.0,20.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7812234360,3528105840,0,0,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffff8b6f0a70
__acct_update_integrals,55.020126,64.1,15.6,37.3,23.3,18.7,18.7,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008030240,126003780,0,0,0,0,0,0,7.000000,vmlinux,__acct_update_integrals,[Unknown],0xffffffff8b77ef80
run_local_timers,53.555712,88.5,53.7,0.0,41.7,11.9,13.4,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504015120,126003780,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffff8b722820
call_function_interrupt,53.137308,62.5,0.0,0.0,14.5,35.1,23.3,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,call_function_interrupt,[Unknown],0xffffffff8c201b20
update_curr,51.882096,51.3,13.1,0.0,53.1,20.0,16.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292158760,5166154980,42002940,0,0,0,0,0,150.200000,vmlinux,update_curr,[Unknown],0xffffffff8b6d2fd0
std::_Rb_tree_decrement,50.836086,2.3,18.4,0.0,3.1,0.0,18.4,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
xas_load,50.417682,33.8,31.1,4.8,0.0,16.0,9.6,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25452763560,14994449820,0,0,0,0,0,0,29.788889,vmlinux,xas_load,[Unknown],0xffffffff8c039ba0
free_perturb,48.325662,1.6,10.5,0.0,3.5,0.0,8.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26460793800,0,0,0,0,0,0,0,7.836735,libc-2.29.so,free_perturb,malloc.c,0x95192
__gnu_cxx::new_allocator<double>::allocate,46.233642,0.0,16.8,0.0,3.4,0.0,40.4,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276098280,74090222640,0,0,0,0,0,0,7.186047,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e467
handle_mm_fault,45.396834,54.4,22.9,5.3,23.5,1.2,15.8,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12852385560,5040151200,0,0,0,0,0,0,83.933333,vmlinux,handle_mm_fault,[Unknown],0xffffffff8b849ab0
func@0x404080,40.794390,0.0,23.7,0.0,0.0,0.0,11.8,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226050781320,0,0,0,0,0,0,0,8.472103,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",40.585188,0.0,10.6,21.2,0.0,0.0,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29988899640,3024090720,0,0,0,0,0,0,7.762136,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43dc2e
__do_page_fault,37.028754,24.5,2.1,4.3,7.6,37.6,22.7,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9072272160,11592347760,0,0,0,0,0,0,7.850000,vmlinux,__do_page_fault,[Unknown],0xffffffff8b67c190
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",37.028754,0.0,9.6,2.4,0.0,3.2,33.5,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7812234360,2394071820,0,0,0,0,0,0,7.622093,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e2e3
__pagevec_lru_add_fn,36.401148,29.9,24.8,0.0,2.5,5.0,2.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26964808920,12600378000,0,0,0,0,0,0,71.550000,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff8b81a370
prep_new_page,34.936734,70.2,15.2,0.0,0.0,0.0,2.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260037800,5166154980,0,0,0,0,0,0,10.833333,vmlinux,prep_new_page,[Unknown],0xffffffff8b80c730
update_min_vruntime,34.518330,68.3,18.4,0.0,26.1,42.9,0.0,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016060480,1386041580,42002940,0,0,0,0,0,7.857143,vmlinux,update_min_vruntime,[Unknown],0xffffffff8b6cde80
sync_regs,34.309128,0.0,2.8,0.0,17.8,15.9,36.5,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126003780,0,0,0,0,0,0,0.0,vmlinux,sync_regs,[Unknown],0xffffffff8b62f3b0
