Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",1282380269040,2062506933270,1410726301020,15840475200,7680230400,531663949440,52609578240,6049814400,0,0,2167683179264,0,0,0,155520228096,0,48001440,0,96002880,346560508288,212160311168,0,370560543488,96006720,501120734976,0,0,0,0,0,0,0,0,0,0,0,0,9605280,0,0,48003360,0,0,0,0,0,521280764544,0,0,0,0,0,0,0,0,0,0,0,960001408,0,119040174592,9600014080,1718402520320,1720322523136,41196355200,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
malloc_consolidate,1217037198060,868390812450,641910168360,6384191520,96002880,291608748000,106563196800,3917975040,336010080,0,879361289728,72960107008,13440019712,6720009856,250560367488,0,3936118080,0,192005760,217920319616,166080243584,0,5760008448,13056913920,535680785664,39360057728,0,174720256256,768011520,0,0,1440043200,1392097440,0,0,0,0,0,0,0,0,0,0,0,0,8064241920,245760360448,11040331200,11472344160,168070560,48003360,0,0,0,0,0,0,0,0,11520016896,63360092928,4800007040,1221121790976,1060801555840,40917871680,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
operator new,869980887180,751625324730,541285439220,5472164160,48001440,62065861920,58465753920,3850754880,624018720,432012960,769921129216,29760043648,20160029568,18240026752,170880250624,1920002816,8352250560,144004320,720021600,228480335104,183360268928,960001408,3840005632,12240856800,722881060224,31680046464,0,101760149248,96001440,0,0,528015840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52800077440,0,0,0,0,0,0,48001440,0,0,0,0,0,4800007040,202560297088,16320023936,910081334784,788161155968,29159145120,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,783756834840,772416301860,548125760700,5424162720,0,160420812480,152068561920,1536460800,1200036000,144004320,741121086976,43200063360,15360022528,10560015488,133440195712,4800007040,1584047520,48001440,384011520,157440230912,126720185856,3840005632,21120030976,14641024800,523200767360,67200098560,0,192000281600,10368155520,0,96002880,2448073440,0,0,0,48001440,0,0,0,0,0,0,0,0,0,12144364320,143040209792,11424342720,9888296640,96040320,0,0,0,0,0,0,0,0,1920002816,3840005632,160320235136,72000105600,752641103872,819841202432,18605580000,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bf30
func@0xbcd30,610048670940,696392728920,484402765860,4080122400,96002880,212550376320,0,1406821920,672020160,384011520,645120946176,40320059136,39360057728,51840076032,160320235136,0,35185055520,480014400,96002880,143040209792,112320164736,0,13440019712,19105337280,721921058816,114240167552,0,88320129536,1056015840,0,0,864025920,0,0,0,0,0,9605280,0,0,0,0,0,0,0,144004320,192000281600,672020160,528015840,0,0,0,0,0,0,0,0,0,0,2880004224,255360374528,960001408,579840850432,638400936320,10155045600,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
kmp_flag_native<unsigned long long>::get,593127875700,224290541160,164167715520,1104033120,240007200,0,0,2895268320,0,0,215040315392,0,0,0,2880004224,0,0,0,0,12480018304,88320129536,0,0,0,239040350592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,5760008448,147840216832,393600577280,20276481120,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::vector<double, std::allocator<double>>::push_back",562526437500,451731230370,307094432760,3216096480,0,149764492800,16224486720,3015304320,144004320,240007200,422400619520,9600014080,11520016896,4800007040,76800112640,0,48001440,96002880,0,95040139392,90240132352,0,5760008448,0,292800429440,8640012672,0,32640047872,96001440,0,0,912027360,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,148800218240,0,96002880,0,0,0,0,0,0,0,0,0,0,960001408,72960107008,3840005632,648000950400,371520544896,21707310240,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e507
tcache_put,465681886020,257472100620,190808967600,2160064800,0,43633308960,343402301760,705811680,48001440,48001440,257280377344,6720009856,1920002816,0,42240061952,0,144004320,0,0,69120101376,63360092928,27840040832,0,1152080640,121920178816,5760008448,0,28800042240,0,0,0,672020160,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,28800042240,1152034560,1392041760,24010080,0,0,0,0,0,0,0,0,0,7680011264,28800042240,48960071808,308160451968,408960599808,5425627200,libc-2.29.so,tcache_put,malloc.c,0x95390
std::_Rb_tree_increment,429680194020,632549728440,481162613580,4704141120,48001440,244663339680,0,6779633280,7344220320,25968779040,691201013760,224640329472,217920319616,208320305536,318720467456,2880004224,11136334080,0,48001440,157440230912,61440090112,0,18240026752,12048843360,335040491392,58560085888,0,541440794112,0,0,0,768023040,0,0,0,48001440,0,0,0,0,0,0,144010080,0,0,4944148320,250560367488,33024990720,46273388160,216090720,0,0,0,144004320,0,0,0,0,0,2880004224,360000528000,8640012672,387840568832,403200591360,54097824480,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",413839449540,359116877700,247871649420,2688080640,0,22176665280,733654008960,1478843520,96002880,96002880,328320481536,20160029568,15360022528,9600014080,96000140800,960001408,7344220320,192005760,96002880,85440125312,56640083072,0,0,6768473760,197760290048,11520016896,0,34560050688,192002880,0,0,672020160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18240026752,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,88320129536,1920002816,473280694144,386880567424,10663998240,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e153
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",348136361640,554846076540,414919500300,3888116640,48001440,284696540640,0,7168549920,4608138240,1536046080,543360796928,117120171776,116160170368,88320129536,188160275968,1920002816,29808894240,48001440,0,144960212608,71040104192,0,0,18193273440,344640505472,61440090112,0,236160346368,0,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,295680433664,0,0,0,0,0,0,288008640,0,0,0,0,0,6720009856,261120382976,9600014080,454080665984,299520439296,52138836960,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e036
unlink_chunk,313214720400,204549613380,142746708780,1440043200,0,91154734560,141124233600,1637291040,144004320,0,207360304128,4800007040,2880004224,960001408,44160064768,0,48001440,0,0,50880074624,40320059136,0,0,1392097440,110400161920,2880004224,0,15360022528,0,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,480014400,72960107008,336010080,480014400,24010080,0,0,0,0,0,0,0,0,0,960001408,15360022528,1920002816,312000457600,213120312576,12776631840,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",251831835540,168427915740,128346031980,864025920,0,82658479680,49633488960,1219565760,48001440,48001440,157440230912,960001408,960001408,960001408,20160029568,0,48001440,48001440,0,48960071808,35520052096,0,960001408,1104077280,120000176000,1920002816,0,0,96001440,0,0,480014400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75840111232,0,0,0,0,0,0,0,0,0,0,0,0,2880004224,25920038016,10560015488,194880285824,232320340736,9578872800,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41f0d0
operator delete,242471395620,343576147320,245891556360,2880086400,0,0,0,0,48001440,48001440,324480475904,5760008448,2880004224,0,97920143616,960001408,26832804960,48001440,0,72960107008,59520087296,0,3840005632,11280789600,384960564608,16320023936,0,11520016896,576008640,0,0,576017280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,18240026752,3840005632,382080560384,266880391424,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",231490879560,456351447510,322035134940,3840115200,0,73874216160,110019300480,1171551360,192005760,240007200,495360726528,300480440704,289920425216,229440336512,326400478720,0,192005760,48001440,0,59520087296,37440054912,0,1920002816,192013440,110400161920,3840005632,0,320640470272,0,0,0,672020160,0,0,0,0,0,0,0,0,192013440,240016800,0,0,0,384011520,54720080256,576017280,240007200,0,480033600,0,0,0,0,0,0,0,0,3840005632,354240519552,2880004224,298560437888,189120277376,15758326080,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e5e7
free_perturb,231130862640,99124658640,68223206340,1008030240,0,17856535680,0,1248374400,0,0,134400197120,0,0,0,13440019712,0,0,0,0,33600049280,29760043648,0,0,0,49920073216,0,0,1920002816,0,0,0,576017280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360022528,0,0,24010080,0,0,0,0,0,0,0,0,0,0,0,0,154560226688,214080313984,9242772000,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",207909771300,174098182230,119165600520,864025920,0,0,179429382720,0,672020160,2832084960,188160275968,81600119680,85440125312,71040104192,109440160512,1920002816,2544076320,0,0,39360057728,15360022528,0,3840005632,2256157920,72000105600,6720009856,0,197760290048,0,0,0,144004320,0,0,0,0,0,0,0,0,0,0,48003360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126720185856,2880004224,84480123904,114240167552,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43ea81
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",205569661320,283303314630,205029635940,2544076320,0,95762872800,14880446400,1305991680,0,0,307200450560,10560015488,0,960001408,78720115456,960001408,1152034560,240007200,48001440,73920108416,54720080256,960001408,960001408,5184362880,239040350592,26880039424,0,36480053504,192002880,0,0,720021600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102720150656,192005760,144004320,0,0,0,0,0,0,0,0,0,0,0,6720009856,7680011264,293760430848,258240378752,9602880000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ece0
