Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,1092213276630,858662575980,581701745100,6768203040,0,259783793280,97250917440,3389816640,0,0,892801309440,132480194304,26880039424,40320059136,288000422400,0,4512135360,192005760,336010080,177600260480,134400197120,0,4800007040,10032702240,456000668800,32640047872,0,272640399872,192002880,0,0,1440043200,1680117600,0,0,0,0,0,0,0,0,0,0,0,0,7728231840,241920354816,9984299520,9600288000,168070560,48003360,0,0,0,0,0,0,0,0,25920038016,149760219648,7680011264,1111681630464,996481461504,37974588960,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
kmp_flag_native<unsigned long long>::get,820892462670,320760962280,225600676800,2832084960,192005760,288008640,0,4186855680,0,0,272640399872,0,0,0,5760008448,0,96002880,0,0,21120030976,102720150656,0,0,0,304320446336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,15360022528,9600014080,186240273152,574080841984,30873259200,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
operator new,747812243430,615121845360,426901280700,4560136800,48001440,43345300320,56641699200,3437831040,48001440,96002880,668160979968,15360022528,7680011264,7680011264,120960177408,1920002816,5568167040,432012960,0,190080278784,125760184448,1920002816,0,6672467040,520320763136,17280025344,0,19200028160,192002880,0,0,1056031680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50880074624,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,163200239360,6720009856,768001126400,579840850432,48965085120,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,626851880550,632611897830,448801346400,4512135360,48001440,144724341600,132963988800,1373211840,336010080,0,666240977152,26880039424,7680011264,7680011264,147840216832,8640012672,2304069120,432012960,288008640,126720185856,103680152064,25920038016,12480018304,12624883680,387840568832,52800077440,30720045056,145920214016,6432096480,0,48001440,2064061920,0,0,0,0,0,9605280,0,0,0,0,0,0,0,9456283680,116160170368,8304249120,8112243360,24010080,0,0,0,0,0,0,0,0,960001408,1920002816,126720185856,121920178816,516480757504,693121016576,37422423360,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c830
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",600181800540,960632881890,672602017800,8160244800,3408102240,279656389440,25056751680,2909672640,0,0,973441427712,0,0,0,76800112640,0,192005760,48001440,0,144000211200,110400161920,0,160320235136,48003360,241920354816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228480335104,0,0,0,0,0,0,0,0,0,0,0,0,5760008448,21120030976,9600014080,823681208064,848641244672,20775830880,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
func@0xbcd30,543691631070,547141641420,406201218600,4272128160,96002880,194117823360,0,1277183040,96002880,0,622080912384,17280025344,7680011264,15360022528,165120242176,960001408,40705221120,1152034560,96002880,111360163328,86400126720,0,11520016896,17569229760,633600929280,110400161920,0,61440090112,1152017280,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,144004320,185280271744,960028800,624018720,24010080,0,0,0,0,0,0,0,0,0,0,224640329472,5760008448,462720678656,529920777216,17189155200,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",506311518930,3360730082160,2289306867900,25008750240,96002880,176405292000,163492904640,2573571840,96002880,240007200,3513605153280,2968324353536,2830084150784,2638083869184,3039364457728,960001408,3264097920,336010080,0,114240167552,95040139392,0,0,1008070560,294720432256,4800007040,0,2935684305664,96001440,0,0,1584047520,0,0,0,0,0,0,0,0,0,0,0,0,1296090720,672020160,158400232320,3120093600,288008640,0,3312231840,1968137760,0,0,0,0,0,0,0,9600014080,3131524592896,13440019712,570240836352,374400549120,65434024320,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efbb
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",486991460970,379501138500,268200804600,2496074880,0,123267697920,114051421440,2554366080,0,0,432000633600,7680011264,5760008448,5760008448,65280095744,0,96002880,240007200,48001440,76800112640,75840111232,1920002816,2880004224,11232786240,217920319616,21120030976,0,7680011264,192002880,0,0,912027360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111360163328,0,0,0,0,0,0,0,0,0,0,0,0,960001408,92160135168,960001408,566400830720,472320692736,34027805280,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ec9d
"std::vector<double, std::allocator<double>>::push_back",425671277010,332970998910,229200687600,2304069120,0,86402592000,10848325440,2592777600,48001440,0,318720467456,17280025344,5760008448,11520016896,55680081664,0,288008640,192005760,96002880,60480088704,71040104192,960001408,1920002816,0,268800394240,0,0,23040033792,192002880,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,91200133760,0,48001440,0,0,0,0,0,0,0,0,0,0,960001408,71040104192,1920002816,412800605440,362880532224,45944979360,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43eed7
std::_Rb_tree_increment,380101140300,576181728540,405301215900,3936118080,0,228822864480,0,6251474880,5088152640,22080662400,591360867328,176640259072,184320270336,180480264704,259200380160,0,26016780480,48001440,96002880,149760219648,51840076032,0,23040033792,10176712320,295680433664,30720045056,0,518400760320,96001440,0,0,1296038880,0,0,0,0,0,0,0,0,0,0,0,0,0,6144184320,212160311168,29472884160,45937378080,96040320,0,0,0,240007200,0,0,0,0,0,2880004224,324480475904,18240026752,351360515328,378240554752,99663490080,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
tcache_put,371281113840,244860734580,186000558000,2016060480,0,43633308960,300489014400,739421760,48001440,0,232320340736,7680011264,0,0,26880039424,0,0,0,0,61440090112,48960071808,44160064768,0,912063840,123840181632,4800007040,0,28800042240,288004320,0,0,864025920,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,55680081664,1104033120,1296038880,0,0,0,0,0,0,0,0,0,0,0,36480053504,49920073216,245760360448,305280447744,5862558240,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",367501102500,504571513710,365701097100,4272128160,48001440,229830894720,0,5876962560,480014400,672020160,576000844800,67200098560,78720115456,51840076032,186240273152,3840005632,48385451520,48001440,0,124800183040,73920108416,0,0,23617653120,353280518144,52800077440,0,122880180224,0,0,0,144004320,0,0,0,48001440,0,0,0,0,0,0,48003360,0,0,0,223680328064,0,96002880,0,0,0,0,48001440,0,0,0,0,0,8640012672,186240273152,6720009856,385920566016,312960459008,106414314720,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ec6e
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",346501039500,329010987030,230400691200,2304069120,0,15984479520,586961608320,1104331200,0,48001440,324480475904,1920002816,3840005632,7680011264,76800112640,1920002816,11616348480,336010080,96002880,72960107008,48000070400,0,0,3264228480,243840357632,11520016896,0,17280025344,96001440,0,0,432012960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014080,0,48001440,0,0,0,0,0,0,0,0,0,0,960001408,88320129536,4800007040,378240554752,320640470272,26038209120,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ecee
unlink_chunk,252840758520,173910521730,123900371700,1344040320,48001440,77186315520,122403672000,1257977280,0,0,205440301312,3840005632,7680011264,5760008448,55680081664,0,0,48001440,0,33600049280,48000070400,960001408,960001408,720050400,85440125312,1920002816,0,11520016896,0,0,0,240007200,0,0,0,0,0,0,0,0,48003360,0,0,0,0,144004320,68160099968,432012960,480014400,72030240,0,0,0,0,0,0,0,0,0,2880004224,9600014080,1920002816,241920354816,207360304128,30671598720,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",203280609840,150810452430,96300288900,1344040320,0,73730211840,46945408320,1123536960,48001440,0,165120242176,1920002816,0,1920002816,17280025344,0,0,144004320,0,32640047872,48960071808,0,0,1104077280,96960142208,0,0,3840005632,192002880,0,0,336010080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74880109824,0,0,0,0,0,0,0,0,0,0,0,0,960001408,11520016896,3840005632,145920214016,190080278784,8647393440,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41fda0
pick_next_task_fair,191730575190,106260318780,74400223200,1200036000,48001440,57601728000,36865105920,297689280,0,0,71040104192,0,0,0,11520016896,0,288008640,0,0,23040033792,18240026752,0,0,2016141120,171840252032,1920002816,0,1920002816,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55680081664,96002880,0,0,0,0,0,0,0,0,0,0,0,960001408,3840005632,3840005632,151680222464,186240273152,2232669600,vmlinux,pick_next_task_fair,[Unknown],0xffffffff8b0dac90
free_perturb,190890572670,82830248490,60000180000,720021600,0,22752682560,0,1200360000,0,0,78720115456,0,0,0,15360022528,0,96002880,0,0,21120030976,19200028160,0,0,0,52800077440,0,0,1920002816,0,0,0,576017280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17280025344,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,0,132480194304,188160275968,18370309440,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",185850557550,153120459360,97500292500,1008030240,0,0,146308389120,0,144004320,2496074880,140160205568,67200098560,46080067584,65280095744,88320129536,0,6432192960,0,0,38400056320,11520016896,0,3840005632,2448171360,46080067584,5760008448,0,170880250624,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,0,0,0,0,0,0,99840146432,0,76800112640,101760149248,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f381
operator delete,184170552510,252120756360,191100573300,1632048960,0,0,0,0,0,0,293760430848,0,1920002816,0,92160135168,0,22848685440,48001440,48001440,52800077440,65280095744,960001408,3840005632,4128288960,289920425216,16320023936,0,9600014080,672010080,0,0,528015840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,13440019712,1920002816,339840498432,241920354816,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
