Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
__GI_,146.187306,0.0,22.3,2.7,0.0,2.0,0.0,247513425180,23436703080,42002940,0,0,0,0,0,7.714888,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
malloc_consolidate,117.318549,12.7,16.8,3.8,6.7,10.3,0.0,83078492280,46327389780,168011760,168011760,0,0,0,0,11.725490,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",114.455208,80.3,3.9,21.4,2.7,61.8,0.0,17052511560,24780743400,126008820,84005880,42002940,0,0,0,12.741935,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e307
plm_analyzeClusters$omp$parallel_for@64,85.861018,26.1,7.0,4.3,5.8,28.7,0.3,78962368800,20664619920,42002940,84005880,42002940,0,0,0,9.027397,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x431da4
clear_page_erms,72.014997,96.7,0.0,0.0,0.0,0.0,95.4,126003780,84002520,0,0,0,0,0,0,0.0,vmlinux,clear_page_erms,[Unknown],0xffffffff8b83c070
std::_Rb_tree_increment,58.718110,34.1,19.6,8.3,0.0,38.3,0.0,80726421720,0,378026460,210014700,0,0,0,0,9.439306,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
tcache_get,51.304802,0.0,10.9,2.7,0.0,2.2,0.0,55189655640,132219966480,0,0,0,0,0,0,7.916084,libc-2.29.so,tcache_get,malloc.c,0x98bd9
operator new,49.382833,0.0,13.5,3.1,0.6,1.2,0.0,13986419580,7812234360,0,0,0,0,0,0,7.223256,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",49.382833,11.5,0.0,5.6,3.1,11.2,0.0,66109983240,0,0,0,0,0,0,42002940,8.496386,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43dd56
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",38.047139,3.7,17.0,0.0,2.1,1.4,0.0,5460163800,215844475140,0,0,0,0,0,0,7.348837,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43de73
"std::vector<double, std::allocator<double>>::push_back",35.105350,4.3,8.6,0.0,2.3,5.4,0.0,26250787500,3612108360,0,0,0,0,0,0,7.189873,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e227
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",34.163977,16.7,14.1,0.0,4.5,18.6,0.0,16968509040,2310069300,84005880,42002940,0,0,0,0,11.447059,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
__intel_ssse3_rep_memmove,32.908814,0.0,4.5,9.1,1.5,3.0,0.0,41581247400,30912927360,0,0,0,0,0,0,9.097222,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bc70
unlink_chunk,23.730432,5.1,12.4,13.5,0.0,14.7,0.0,19908597240,4494134820,84005880,168011760,0,0,0,0,8.243902,libc-2.29.so,unlink_chunk,malloc.c,0x93760
__kmpc_atomic_float8_add,23.142074,81.5,29.3,0.0,0.0,70.5,0.0,1134034020,0,0,0,0,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
tcache_put,22.161478,37.7,34.5,11.9,0.0,2.4,0.0,42001260,42001260,0,0,0,0,0,0,17.897059,libc-2.29.so,tcache_put,malloc.c,0x967bc
operator delete,19.690375,0.0,26.5,0.0,1.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
copy_user_enhanced_fast_string,18.042973,68.4,15.9,0.0,8.0,42.4,0.0,336010080,252007560,0,0,0,0,0,0,62.800000,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffff8b83c560
parallelLouvianMethod$omp$parallel_for@237,16.160228,69.1,0.0,25.8,0.0,30.9,0.0,2184065520,966028980,0,0,0,0,0,0,56.333333,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@237,parallelLouvainMethod-nrt.cpp,0x4312f0
unlink_chunk,16.042557,0.0,15.5,17.0,0.0,12.4,0.0,11424342720,22260667800,0,0,0,0,0,0,8.890625,libc-2.29.so,unlink_chunk,malloc.c,0x94987
plm_init$omp$parallel_for@285,14.552050,53.6,0.0,0.0,0.0,0.0,9.8,0,1764052920,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x4326b0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",14.355931,37.9,0.0,6.7,0.0,37.9,0.0,0,32550976500,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7a1
func@0x967a0,14.316707,0.0,16.9,0.0,1.9,0.0,0.0,31752952560,0,0,0,0,0,0,0,7.366337,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
kmp_flag_native<unsigned long long>::get,11.531813,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.141667,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
func@0x404360,9.962859,0.0,17.8,5.1,0.0,0.0,2.5,11004330120,0,0,0,0,0,0,0,7.333333,driverForGraphClustering,func@0x404360,[Unknown],0x404360
func@0x4043a0,9.766740,3.7,0.0,8.0,0.0,0.0,0.0,30534916020,0,0,0,0,0,0,0,7.108911,driverForGraphClustering,func@0x4043a0,[Unknown],0x4043a0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",8.982263,0.0,25.4,0.0,5.6,31.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
tcache_put,8.786143,0.0,6.6,0.0,0.0,3.3,0.0,6720201600,33096992880,0,0,0,0,0,0,7.333333,libc-2.29.so,tcache_put,malloc.c,0x95390
parallelLouvianMethod$omp$parallel_for@210,8.511576,76.7,18.7,28.0,0.0,37.3,0.0,1008030240,0,42002940,0,0,0,0,0,0.0,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x431603
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",8.393905,61.6,0.0,71.6,0.0,32.8,0.0,1554046620,1302039060,0,0,0,0,0,0,7.250000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e295
free_perturb,8.040890,0.0,8.0,4.0,4.0,0.0,0.0,5670170100,0,0,0,0,0,0,0,7.438776,libc-2.29.so,free_perturb,malloc.c,0x95192
__gnu_cxx::new_allocator<double>::allocate,7.570204,0.0,24.6,0.0,4.1,8.2,0.0,210006300,11634349020,0,0,0,0,0,0,7.444444,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e427
apic_timer_interrupt,7.295637,64.9,0.0,0.0,17.2,20.6,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff8ba01a60
std::_Rb_tree_decrement,7.295637,12.3,7.8,0.0,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",7.060294,0.0,3.7,0.0,0.0,0.0,0.0,0,2142064260,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43241b
func@0x404080,6.589608,9.8,29.5,3.7,0.0,11.1,0.0,21672650160,0,0,0,0,0,0,0,8.693182,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",6.354264,41.9,10.8,17.9,3.6,35.9,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
__kmpc_atomic_float8_sub,6.197369,76.9,38.9,0.0,8.6,34.6,0.0,1512045360,378011340,0,0,42002940,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
clear_huge_page,5.805130,99.3,8.6,0.0,0.0,0.0,81.7,0,84002520,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffff8b04bbe0
task_tick_fair,5.765907,58.5,19.5,14.7,48.9,14.7,0.0,462013860,0,42002940,42002940,42002940,0,0,0,0.0,vmlinux,task_tick_fair,[Unknown],0xffffffff8aed77c0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.569787,0.0,29.2,0.0,0.0,0.0,0.0,0,2814084420,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432407
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",5.216773,0.0,39.6,0.0,0.0,0.0,0.0,4662139860,37591127700,0,0,0,0,0,0,7.051948,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43dd7e
_cond_resched,5.177549,100.0,0.0,0.0,0.0,0.0,89.2,294008820,294008820,0,0,0,0,0,0,0.0,vmlinux,_cond_resched,[Unknown],0xffffffff8b84b1c0
renumberClustersContiguously,5.099101,0.0,0.0,18.7,74.7,0.0,0.0,1638049140,0,0,0,0,0,0,0,55.500000,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450d20
generic_file_buffered_read,5.020653,81.4,100.0,10.6,0.0,0.0,0.0,420012600,252007560,0,0,0,0,0,0,7.000000,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff8b005250
ktime_get,4.863758,87.3,0.0,25.4,25.4,12.7,0.0,42001260,126003780,0,0,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffff8af25d90
"std::vector<double, std::allocator<double>>::_M_check_len",4.746086,0.0,27.9,0.0,7.0,7.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43e237
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",4.706863,0.0,7.4,7.4,0.0,7.4,0.0,1050031500,210006300,0,0,0,0,0,0,7.045455,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e2a3
tcache_get,4.706863,0.0,10.3,0.0,0.0,0.0,0.0,8526255780,5376161280,0,0,0,0,0,0,7.166667,libc-2.29.so,tcache_get,malloc.c,0x974b8
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.667639,1.1,25.6,0.0,0.0,0.0,0.0,0,1092032760,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43242f
"std::vector<double, std::allocator<double>>::operator[]",4.589191,0.0,0.0,13.0,0.0,13.0,0.0,31332939960,0,0,0,0,0,0,0,7.125000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43dd64
pick_next_task_fair,4.471519,0.0,8.6,0.0,0.0,0.0,0.0,7308219240,4578137340,0,0,0,0,0,0,7.411765,vmlinux,pick_next_task_fair,[Unknown],0xffffffff8aedac90
__gnu_cxx::new_allocator<double>::deallocate,4.432296,9.8,16.1,8.0,0.0,0.0,0.0,2226066780,4242127260,0,0,0,0,0,0,7.066667,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43e2d3
entry_SYSCALL_64,4.236176,-0.0,0.0,0.0,0.0,0.0,0.0,84002520,378011340,0,0,0,0,0,0,9.000000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff8ba00010
update_curr,4.040057,13.0,0.0,17.8,29.7,17.8,0.0,3528105840,3318099540,84005880,0,0,0,0,0,12.304348,vmlinux,update_curr,[Unknown],0xffffffff8aed2fd0
_intel_fast_memmove,4.000833,0.0,0.0,0.0,0.0,6.6,0.0,7392221760,336010080,0,0,0,0,0,0,11.100000,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b150
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",3.961609,0.0,0.0,7.5,0.0,0.0,0.0,0,6636199080,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e237
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",3.883162,0.0,27.7,0.0,0.0,0.0,0.0,0,4788143640,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ea93
__schedule,3.726266,0.0,7.3,7.3,0.0,0.0,0.0,4998149940,2982089460,0,0,0,0,0,0,7.000000,vmlinux,__schedule,[Unknown],0xffffffff8b84a700
sched_yield,3.412475,1.8,8.3,0.0,0.0,0.0,0.0,2184065520,0,0,0,0,0,0,0,0.0,libc-2.29.so,sched_yield,syscall-template.S,0x101860
_raw_spin_lock,3.255580,22.8,66.1,0.0,14.7,0.0,0.0,2562076860,2184065520,0,0,0,0,0,0,21.571429,vmlinux,_raw_spin_lock,[Unknown],0xffffffff8b850560
get_page_from_freelist,3.098685,,0.0,12.4,0.0,62.2,0.0,2268068040,1218036540,0,0,0,0,0,0,21.375000,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b00f520
func@0x4042b0,3.020237,2.9,0.0,15.7,15.7,0.0,0.0,52921587600,0,0,0,0,0,0,0,7.205882,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
ktime_get_update_offsets_now,2.863341,27.4,51.8,0.0,72.6,20.7,0.0,42001260,0,0,0,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8af26be0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.824118,0.0,28.7,0.0,0.0,0.0,0.0,0,798023940,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432443
xas_load,2.745670,15.2,17.0,0.0,17.0,0.0,0.0,1932057960,1218036540,0,0,0,0,0,0,11.000000,vmlinux,xas_load,[Unknown],0xffffffff8b839ba0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",2.627998,0.0,21.7,0.0,0.0,0.0,0.0,5796173880,0,0,0,0,0,0,0,17.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41ea39
func@0x95d60,2.588774,20.2,32.2,16.1,0.0,0.0,0.0,92822784600,0,0,0,0,0,0,0,7.107527,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
get_max_fast,2.549551,18.9,16.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
hrtimer_active,2.510327,95.1,9.7,0.0,29.2,38.9,0.0,126003780,0,0,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffff8af22c80
clear_subpage,2.471103,85.3,10.1,0.0,0.0,0.0,71.0,336010080,168005040,0,0,0,0,0,0,10.500000,vmlinux,clear_subpage,[Unknown],0xffffffff8b043800
native_sched_clock,2.314207,,0.0,0.0,0.0,10.7,0.0,1764052920,42001260,0,0,0,0,0,0,8.666667,vmlinux,native_sched_clock,[Unknown],0xffffffff8ae38f10
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,2.235760,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
native_queued_spin_lock_slowpath,2.235760,36.3,0.0,26.3,13.1,0.0,0.0,42001260,0,0,0,0,0,0,0,0.0,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffff8aef1320
__calc_delta,2.196536,,12.4,0.0,0.0,0.0,0.0,1638049140,42001260,0,0,0,0,0,0,7.000000,vmlinux,__calc_delta,[Unknown],0xffffffff8aecdda0
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",2.118088,12.5,36.4,0.0,12.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43de8c
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.118088,4.5,0.0,0.0,12.3,0.0,0.0,0,4746142380,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ea7f
rcu_all_qs,2.118088,59.1,0.0,0.0,0.0,0.0,60.2,84002520,294008820,0,0,0,0,0,0,9.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffff8af121e0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",2.118088,0.0,0.0,11.0,0.0,11.0,0.0,5334160020,1722051660,0,0,0,0,0,0,8.214286,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41edf0
cgroup_rstat_updated,2.078864,,67.9,0.0,0.0,0.0,0.0,2016060480,1134034020,0,0,0,0,0,0,8.285714,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff8af515c0
tcache_put,2.078864,0.0,0.0,40.6,0.0,0.0,0.0,252007560,1722051660,0,0,0,0,0,0,7.333333,libc-2.29.so,tcache_put,malloc.c,0x96c61
__kmpc_atomic_fixed8_add,1.961193,,25.9,0.0,0.0,13.0,0.0,1890056700,126003780,0,0,0,0,0,0,0.0,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",1.961193,,0.0,23.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e7a9
update_min_vruntime,1.843521,34.4,29.2,0.0,0.0,14.6,0.0,1512045360,798023940,0,0,0,0,0,0,7.000000,vmlinux,update_min_vruntime,[Unknown],0xffffffff8aecde80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",1.804297,0.0,36.6,0.0,0.0,0.0,0.0,3696110880,0,42002940,84005880,0,0,0,0,6.666667,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41ea42
tcache_put,1.686626,0.0,13.3,0.0,0.0,0.0,0.0,2016060480,3948118440,0,0,0,0,0,0,6.944444,libc-2.29.so,tcache_put,malloc.c,0x96e44
do_syscall_64,1.568954,-0.0,0.0,0.0,0.0,0.0,0.0,2604078120,3402102060,0,0,0,0,0,0,10.875000,vmlinux,do_syscall_64,[Unknown],0xffffffff8ae04210
account_user_time,1.490506,25.0,0.0,83.3,0.0,66.7,0.0,84002520,42001260,0,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffff8aeccfa0
func@0x4043d0,1.451283,15.2,68.3,0.0,0.0,0.0,0.0,32550976500,0,0,0,0,0,0,0,7.209302,driverForGraphClustering,func@0x4043d0,[Unknown],0x4043d0
syscall_return_via_sysret,1.333611,27.8,44.4,0.0,0.0,0.0,0.0,3360100800,336010080,0,0,0,0,0,0,8.222222,vmlinux,syscall_return_via_sysret,[Unknown],0xffffffff8ba000f1
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",1.255163,0.0,18.3,18.3,0.0,0.0,0.0,0,2394071820,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ea6b
pick_next_entity,1.255163,9.1,50.9,0.0,0.0,0.0,0.0,3822114660,546016380,0,0,0,0,0,0,7.000000,vmlinux,pick_next_entity,[Unknown],0xffffffff8aecee90
run_local_timers,1.215939,90.7,0.0,18.7,0.0,37.3,0.0,168005040,0,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffff8af22820
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",1.215939,-0.0,0.0,0.0,0.0,0.0,0.0,672020160,0,0,0,0,0,0,0,14.666667,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43215b
