Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,387676669380,383146474590,276131873160,3312099360,288008640,88610658240,48625458720,1003500960,48001440,0,378240554752,62400091520,41280060544,16320023936,126720185856,2880004224,7104213120,768023040,1296038880,81600119680,68160099968,0,0,5184362880,256320375936,18240026752,0,177600260480,0,0,0,432012960,432030240,0,0,0,0,0,0,0,48003360,0,0,0,0,3936118080,64320094336,7824234720,6816204480,840352800,48003360,0,0,0,0,0,0,0,0,9600014080,63360092928,2880004224,464640681472,350400513920,14370709920,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",300012900000,487370956050,343454767920,3072092160,1008030240,104307129120,9552286560,1694908320,0,0,544320798336,0,0,0,37440054912,0,0,96002880,0,94080137984,69120101376,0,107520157696,96006720,174720256256,0,0,960001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131520192896,0,0,0,0,0,0,0,0,0,0,0,2880004224,0,0,0,298560437888,289920425216,11533058880,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
operator new,200408617200,181897821270,130055592150,1584047520,96002880,12912387360,11424342720,969890880,48001440,144004320,174720256256,7680011264,6720009856,5760008448,52800077440,0,1632048960,48001440,144004320,48960071808,26880039424,0,960001408,3216225120,165120242176,14400021120,0,22080032384,0,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640012672,48001440,0,0,0,0,0,0,0,0,0,0,0,5760008448,86400126720,0,224640329472,179520263296,6995698080,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
plm_analyzeClusters$omp$parallel_for@64,168667252380,350295062040,264521373930,2928087840,0,98306949120,22752682560,902670720,96002880,0,359040526592,133440195712,132480194304,133440195712,179520263296,0,2160064800,48001440,144004320,47040068992,48000070400,0,1920002816,1008070560,176640259072,11520016896,0,184320270336,96001440,0,0,624018720,0,0,0,0,0,0,0,0,96006720,0,0,0,0,3216096480,72960107008,7248217440,6624198720,24010080,48003360,0,0,0,0,0,0,0,0,9600014080,146880215424,4800007040,312960459008,241920354816,8008801920,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432144
__intel_ssse3_rep_memmove,146586302940,138335948190,94144048020,1296038880,48001440,40801224000,32688980640,388916640,96002880,0,130560191488,15360022528,1920002816,1920002816,24000035200,0,528015840,0,144004320,31680046464,26880039424,0,2880004224,2448171360,113280166144,18240026752,1920002816,50880074624,1824027360,0,48001440,480014400,0,0,0,0,0,0,0,0,0,0,0,0,0,3216096480,34560050688,2496074880,2832084960,24010080,0,0,0,0,0,0,0,0,960001408,960001408,52800077440,7680011264,139200204160,142080208384,3874762080,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c130
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",140886057840,128705534100,89643854520,1056031680,0,4080122400,174485234400,384115200,0,0,105600154880,4800007040,2880004224,0,31680046464,0,960028800,0,0,45120066176,19200028160,0,0,1248087360,87360128128,3840005632,0,18240026752,0,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880004224,0,0,0,0,0,0,0,0,0,0,0,0,2880004224,72960107008,960001408,174720256256,82560121088,2727217920,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e213
std::_Rb_tree_increment,138845970120,202598711370,150216459030,1536046080,96002880,84098522880,0,1872561600,2016060480,4704141120,206400302720,74880109824,74880109824,56640083072,109440160512,0,4752142560,0,48001440,41280060544,24000035200,0,6720009856,2400168000,88320129536,14400021120,0,155520228096,0,0,0,96002880,0,0,0,192005760,0,0,0,0,144010080,0,0,0,0,1632048960,87360128128,8304249120,13296398880,672282240,96006720,0,0,96002880,0,0,0,0,0,5760008448,127680187264,0,144000211200,128640188672,15575871360,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::vector<double, std::allocator<double>>::push_back",116044989720,122585270940,92883993840,1440043200,0,30960928800,4656139680,893067840,0,48001440,136320199936,8640012672,4800007040,4800007040,33600049280,0,48001440,0,0,23040033792,24960036608,0,1920002816,0,116160170368,4800007040,0,13440019712,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20160029568,48001440,0,0,0,0,0,0,0,0,0,0,0,960001408,55680081664,960001408,176640259072,92160135168,6352305120,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e5c7
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",98944254420,162817000830,121955243850,1296038880,0,67442023200,0,1718915520,336010080,384011520,172800253440,27840040832,29760043648,13440019712,47040068992,0,14784443520,0,0,32640047872,24000035200,0,0,6192433440,132480194304,14400021120,0,45120066176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54720080256,0,0,0,0,0,0,144004320,0,0,0,0,0,8640012672,127680187264,0,173760254848,69120101376,12171650400,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0f6
kmp_flag_native<unsigned long long>::get,79743428820,34831497690,25471095210,96002880,0,0,0,427328160,0,0,34560050688,0,0,0,0,0,0,0,0,3840005632,21120030976,0,0,0,45120066176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,960001408,1920002816,23040033792,45120066176,2996098560,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",74463201780,960611304510,704640298230,7104213120,48001440,24768743040,31152934560,388916640,0,96002880,1017601492480,865921270016,769921129216,734401077120,938881377024,0,144004320,0,0,27840040832,12480018304,0,0,288020160,64320094336,960001408,0,871681278464,0,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,432012960,10560015488,960028800,48001440,0,720050400,0,0,0,0,0,0,0,0,8640012672,965761416448,3840005632,147840216832,64320094336,28933477440,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e6a7
free_perturb,67742912820,31411350630,20700890100,48001440,0,5472164160,0,364909440,0,0,31680046464,0,960001408,0,3840005632,0,48001440,0,0,8640012672,11520016896,0,0,0,25920038016,0,0,960001408,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,0,60480088704,56640083072,2717615040,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",66182845740,116555011650,85683684240,768023040,144004320,18576557280,3504105120,432129600,0,0,115200168960,21120030976,14400021120,5760008448,32640047872,0,3120093600,0,0,32640047872,17280025344,0,0,432030240,68160099968,12480018304,0,34560050688,0,0,96002880,240007200,0,0,0,48001440,0,0,0,0,48003360,0,0,0,0,48001440,28800042240,48001440,48001440,72030240,0,0,0,0,0,0,0,0,0,0,20160029568,960001408,122880180224,101760149248,3197759040,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41edd0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",57962492280,73353154050,51032194290,864025920,0,18192545760,43057291680,768230400,0,48001440,56640083072,960001408,960001408,1920002816,14400021120,0,0,0,0,13440019712,17280025344,0,960001408,144010080,55680081664,11520016896,0,7680011264,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18240026752,0,0,0,0,0,0,0,0,0,0,0,0,960001408,30720045056,0,97920143616,58560085888,5459237280,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43e11e
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",57782484540,42661834380,35641532520,816024480,0,0,33312999360,0,144004320,240007200,39360057728,11520016896,16320023936,19200028160,27840040832,0,1008030240,0,0,5760008448,4800007040,0,960001408,192013440,14400021120,2880004224,0,46080067584,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,26880039424,960001408,21120030976,36480053504,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43eb41
tcache_put,49442125920,30601315800,21150909450,336010080,0,7056211680,38449153440,38411520,0,0,25920038016,2880004224,0,0,5760008448,0,0,0,0,7680011264,8640012672,0,0,192013440,12480018304,960001408,0,6720009856,96001440,0,0,144004320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760008448,192005760,384011520,0,0,0,0,0,0,0,0,0,0,0,9600014080,0,47040068992,48000070400,321696480,libc-2.29.so,tcache_put,malloc.c,0x95390
__memcpy_flushcache,47582045940,399617182800,235180112310,2496074880,2496074880,16416492480,15696470880,196859040,0,0,375360550528,0,0,0,13440019712,0,0,0,0,6720009856,5760008448,363840533632,0,0,12480018304,0,83520122496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600014080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59520087296,60480088704,1378013280,vmlinux,__memcpy_flushcache,[Unknown],0xffffffff9fa3f0e0
unlink_chunk,45481955640,53012279430,36811582830,528015840,96002880,13920417600,23760712800,216064800,0,0,49920073216,13440019712,7680011264,960001408,15360022528,0,3216096480,288008640,1152034560,8640012672,7680011264,0,0,48003360,44160064768,0,0,42240061952,0,0,0,96002880,0,0,0,96002880,0,0,0,0,48003360,0,0,0,0,576017280,11520016896,1104033120,768023040,168070560,0,0,0,0,0,0,0,0,0,5760008448,9600014080,960001408,75840111232,43200063360,1819745760,libc-2.29.so,unlink_chunk,malloc.c,0x94987
operator delete,45421953060,83883606840,63542732220,480014400,0,0,0,0,0,0,92160135168,0,0,0,26880039424,0,11904357120,0,0,15360022528,20160029568,0,960001408,1680117600,106560156288,12480018304,0,5760008448,96001440,0,0,48001440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840005632,0,91200133760,55680081664,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
unlink_chunk,44401909200,77403328200,55352380050,768023040,144004320,21312639360,5808174240,441732480,48001440,0,71040104192,8640012672,13440019712,2880004224,27840040832,0,2304069120,192005760,480014400,21120030976,12480018304,0,1920002816,624043680,78720115456,1920002816,0,35520052096,0,0,0,240007200,0,0,0,48001440,48001440,0,0,0,0,0,0,0,0,1200036000,21120030976,1440043200,1104033120,360151200,0,0,0,0,0,0,0,0,0,2880004224,22080032384,0,80640118272,37440054912,5824146720,libc-2.29.so,unlink_chunk,malloc.c,0x93760
