Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,2149877392800,1064198309760,820289529360,9504285120,624018720,352090562400,936460092960,3524256960,288008640,0,1195201752960,37440054912,26880039424,13440019712,175680257664,9600014080,6912207360,1008030240,192005760,270720397056,257280377344,1920002816,5760008448,6336443520,850561247488,18240026752,0,80640118272,384005760,0,0,4752142560,0,0,0,0,0,0,0,0,0,0,0,0,0,192005760,439680644864,10416312480,10272308160,48020160,0,0,0,0,0,0,0,0,19200028160,289920425216,532800781440,21120030976,1630082390784,1714562514688,32563366080,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1919469098400,4822253594880,3574748686320,38785163520,2880086400,733462003200,299096972640,8988295680,576017280,624018720,4919047214592,2681283932544,2663043905792,2728324001536,3139204604160,28800042240,121251637440,4992149760,8976269280,413760606848,426240625152,330240484352,13440019712,14353004640,1311361923328,48960071808,960001408,4227846200832,576008640,0,288008640,8256247680,0,0,0,0,0,0,0,0,0,0,0,0,288020160,17136514080,554880813824,27696830880,25296758880,288120960,720050400,96006720,0,0,0,0,0,0,108480159104,1338241962752,3528005174400,447360656128,2601603815680,2279043342592,118144232640,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432084
std::_Rb_tree_increment,1481153319600,7198339130880,4951558249680,51937558080,26208786240,678260347200,0,10707211200,8064241920,21888656640,7295050699392,5636168266368,5376007884800,4871047144192,5745608426880,11520016896,309033270720,288008640,240007200,501120734976,272640399872,0,29760043648,14929044960,1134721664256,150720221056,960001408,7595531140096,0,0,0,3888116640,0,0,0,4416132480,0,0,0,0,3072215040,10464732480,0,0,0,31824954720,618240906752,67394021760,53953618560,5690388960,14545018080,0,0,96002880,0,0,0,0,14400021120,1290241892352,5736968414208,57600084480,2023682968064,1589762331648,190002583680,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
operator new,1029037044000,875551518720,640523058000,7296218880,1056031680,76322289600,70994129760,5819345280,96002880,48001440,930241364352,8640012672,1920002816,5760008448,227520333696,14400021120,9504285120,624018720,336010080,201600295680,146880215424,1920002816,4800007040,7776544320,775681137664,32640047872,0,26880039424,384005760,0,0,2688080640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105600154880,0,0,0,0,0,0,0,0,0,0,0,0,182400267520,518400760320,28800042240,1240321819136,1138561669888,75680297280,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,973835056800,1128040608000,812309242080,9696290880,1008030240,275048251200,208230246720,2698409280,768023040,4176125280,1065601562880,201600295680,42240061952,23040033792,331200485760,13440019712,12096362880,1776053280,4272128160,146880215424,133440195712,116160170368,31680046464,12912903840,593280870144,73920108416,69120101376,618240906752,9600144000,0,0,3360100800,0,0,0,240007200,0,0,0,0,0,0,0,0,0,20064601920,222720326656,14160424800,15360460800,72030240,0,0,0,0,0,0,0,0,62400091520,416640611072,668160979968,272640399872,819841202432,965761416448,54141037440,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bf30
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",944433998400,902432486400,673704252480,8736262080,1680050400,19920597600,1238581156320,1987796160,0,288008640,970561423488,8640012672,5760008448,5760008448,190080278784,13440019712,11952358560,1104033120,96002880,194880285824,132480194304,960001408,960001408,9648675360,510720749056,30720045056,0,23040033792,96001440,0,0,3504105120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15360022528,96002880,96002880,0,0,0,0,0,0,0,0,0,0,153600225280,478080701184,28800042240,1441922114816,652800957440,25020303840,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e153
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",912032832000,1019076685440,745946853120,8256247680,1104033120,401052031200,0,10716814080,672020160,1248037440,1031041512192,43200063360,34560050688,21120030976,279360409728,10560015488,63937918080,288008640,0,222720326656,168000246400,0,960001408,29810086560,710401041920,34560050688,0,122880180224,96001440,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399360585728,0,48001440,0,0,0,0,0,0,0,0,0,4800007040,301440442112,576000844800,23040033792,1223041793792,677760994048,112152035520,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e036
"std::vector<double, std::allocator<double>>::push_back",747326902800,659063725440,470836949520,4224126720,624018720,168725061600,15696470880,4513353600,48001440,96002880,671040984192,14400021120,9600014080,9600014080,120960177408,960001408,1152034560,864025920,1536046080,129600190080,112320164736,1920002816,11520016896,0,422400619520,16320023936,0,38400056320,192002880,0,0,1488044640,0,0,0,0,0,0,0,0,0,0,0,0,0,96002880,184320270336,48001440,144004320,0,0,0,0,0,0,0,0,0,0,92160135168,273600401280,17280025344,940801379840,648960951808,46405917600,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e507
xas_load,630622701600,338412182400,493097750880,4416132480,4800144000,93842815200,65665969920,1219565760,0,0,360000528000,5760008448,0,3840005632,106560156288,18240026752,864025920,0,0,73920108416,71040104192,0,0,768053760,207360304128,960001408,0,7680011264,0,0,0,192005760,0,0,0,96002880,0,0,0,0,0,0,0,0,0,960028800,94080137984,1248037440,912027360,48020160,0,0,0,0,0,0,96002880,0,0,0,8640012672,0,660480968704,662400971520,9213963360,vmlinux,xas_load,[Unknown],0xffffffff94e39ba0
get_page_from_freelist,577520790000,522738817920,578780835360,7776233280,4272128160,126243787200,63073892160,1680504000,96002880,384011520,599040878592,253440371712,193920284416,113280166144,273600401280,960001408,6336190080,192005760,3360100800,28800042240,48000070400,15360022528,1920002816,480033600,345600506880,960001408,7680011264,526080771584,96001440,0,0,5856175680,0,0,0,0,96002880,0,0,0,0,48003360,0,0,48003360,5328159840,120960177408,3648109440,3408102240,24010080,144010080,48003360,0,0,0,0,0,0,32640047872,111360163328,267840392832,157440230912,581760853248,562560825088,20473340160,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9460f520
unlink_chunk,547819720800,1789984437120,1148741353200,12288368640,6624198720,148564456800,251575547040,2948084160,3936118080,10944328320,1848962711808,1172161719168,1113601633280,1069441568512,1307521917696,960001408,163732911840,1872056160,48097442880,120000176000,82560121088,40320059136,5760008448,2208154560,410880602624,30720045056,1920002816,4765446989312,96001440,0,0,2400072000,0,0,0,1872056160,144004320,0,0,0,1200084000,3744262080,0,0,0,8112243360,138240202752,12480374400,5856175680,576241920,5040352800,0,0,0,0,0,0,0,6720009856,806401182720,1347841976832,798721171456,743041089792,503040737792,86651587680,libc-2.29.so,unlink_chunk,malloc.c,0x94987
tcache_put,459916556400,297130696320,241508694000,2880086400,96002880,76082282400,403068091680,749024640,48001440,48001440,328320481536,8640012672,28800042240,28800042240,31680046464,4800007040,144004320,96002880,0,45120066176,57600084480,77760114048,960001408,1056073920,199680292864,9600014080,0,11520016896,192002880,0,0,1632048960,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,105600154880,1488044640,1296038880,0,0,0,0,0,0,0,0,0,5760008448,57600084480,138240202752,55680081664,380160557568,455040667392,7034109600,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",395714245200,2479289251200,1846806482640,20928627840,3168095040,114243427200,165748972320,1872561600,0,96002880,2554563746688,2252163303168,1453442131712,1459202140160,2430723565056,2880004224,12672380160,528015840,240007200,51840076032,62400091520,960001408,1920002816,816057120,230400337920,2880004224,0,2215683249664,96001440,0,0,1248037440,0,0,0,48001440,0,0,0,0,0,0,0,0,48003360,2016060480,99840146432,2544076320,1632048960,0,816057120,240016800,0,0,0,0,0,0,4800007040,399360585728,2419203548160,80640118272,579840850432,276480405504,18456735360,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e5e7
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",349212571200,2266161578880,1589337214080,15936478080,8304249120,111603348000,23760712800,2035810560,1632048960,3840115200,2246403294720,1817282665344,1772162599168,1655042427392,1825922678016,3840005632,119379581280,432012960,576017280,149760219648,118080173184,960001408,2880004224,4032282240,503040737792,68160099968,960001408,2741764021248,192002880,0,576017280,2208066240,0,0,0,960028800,0,0,0,0,480033600,1296090720,0,0,0,480014400,130560191488,4560136800,2880086400,408171360,1776124320,0,0,0,0,0,0,0,0,207360304128,1808642652672,161280236544,829441216512,518400760320,62682799200,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ece0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",342312322800,298570748160,207067454160,2208066240,432012960,0,206934207840,0,624018720,1008030240,279360409728,57600084480,30720045056,19200028160,100800147840,960001408,10656319680,0,48001440,60480088704,50880074624,960001408,1920002816,1728120960,142080208384,28800042240,0,76800112640,0,0,0,912027360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880004224,48000070400,167040244992,3840005632,334080489984,282240413952,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43ea81
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",305410994400,515538558720,339792232080,3840115200,1344040320,115683470400,11952358560,1305991680,0,0,498240730752,0,0,0,37440054912,0,0,48001440,0,75840111232,52800077440,0,83520122496,0,88320129536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136320199936,0,0,0,0,0,0,0,0,0,0,0,6720009856,0,0,36480053504,345600506880,337920495616,15076521600,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
free_perturb,287710357200,141605097600,112984067280,960028800,144004320,27600828000,0,2074222080,192005760,48001440,120960177408,11520016896,7680011264,5760008448,23040033792,0,0,96002880,0,27840040832,35520052096,0,0,0,97920143616,960001408,0,11520016896,0,0,0,480014400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30720045056,48001440,0,0,0,0,0,0,0,0,0,0,0,0,20160029568,0,249600366080,282240413952,18384713760,libc-2.29.so,free_perturb,malloc.c,0x95192
