Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
tcache_get,1529612711550,941108583870,682797993570,6576197280,96002880,269288078400,780935427360,2900069760,48001440,0,933121368576,117120171776,55680081664,9600014080,276480405504,24000035200,6240187200,336010080,144004320,237120347776,184320270336,4800007040,960001408,6672467040,675840991232,7680011264,0,112320164736,96001440,0,0,3504105120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000422400,6768203040,6768203040,0,0,0,0,0,0,0,0,0,96000140800,295680433664,589440864512,73920108416,1251841836032,1272961867008,42723213120,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_analyzeClusters$omp$parallel_for@64,1500181504920,2957881268160,2219010975720,22464673920,576017280,594737841600,237175115040,7509452160,432012960,144004320,2903044257792,1493762190848,1416962078208,865921270016,1822082672384,20160029568,66722001600,3168095040,24672740160,323520474496,312960459008,96960142208,3840005632,12144850080,1196161754368,23040033792,960001408,2350083446784,288004320,0,384011520,4896146880,0,0,0,0,0,9605280,0,0,0,0,48003360,0,96006720,12096362880,522240765952,23520705600,21936658080,960403200,192013440,144010080,0,0,0,0,0,0,406080595584,1301761909248,2171523184896,318720467456,2071683038464,1749122565376,85163141280,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432104
std::_Rb_tree_increment,1451849523390,3956712218550,3049985044260,30912927360,2112063360,643699310400,0,9814143360,960028800,288008640,4029125909376,2486403646720,2065923030016,1303681912064,2689923945216,4800007040,34177025280,96002880,528015840,436800640640,296640435072,0,32640047872,10608742560,915841343232,144960212608,0,3124804583040,0,0,0,5088152640,0,0,0,0,0,0,0,0,0,0,0,0,96006720,37393121760,616320903936,60673820160,53857615680,3913643040,1392097440,576040320,0,0,0,0,0,0,62400091520,1384322030336,3160324635136,233280342144,2031362979328,1555202280960,106010993760,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",978250106610,924727912290,695998534770,6240187200,816024480,402732081600,0,11629087680,96002880,96002880,930241364352,13440019712,3840005632,5760008448,155520228096,7680011264,32928987840,0,0,224640329472,176640259072,0,960001408,18625303680,435840639232,37440054912,0,23040033792,192002880,0,0,336010080,0,0,0,0,0,0,0,0,0,0,0,0,0,144004320,367680539264,48001440,48001440,0,0,0,0,0,0,0,0,0,36480053504,253440371712,562560825088,57600084480,1008001478400,681600999680,116286075360,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b6
unlink_chunk,941798612160,674337646710,484129848510,5952178560,288008640,268808064000,469454083200,4974291840,96002880,0,648000950400,65280095744,76800112640,49920073216,205440301312,0,1152034560,48001440,336010080,156480229504,132480194304,16320023936,0,2256157920,301440442112,4800007040,0,328320481536,0,0,0,1728051840,0,0,0,0,0,0,0,0,0,0,0,0,0,624018720,267840392832,912027360,1008030240,0,144010080,0,0,0,0,0,0,0,3840005632,72960107008,126720185856,42240061952,931201365760,737281081344,41777329440,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::vector<double, std::allocator<double>>::push_back",911287361250,660297071070,521751390930,5952178560,48001440,186485594400,17712531360,4426927680,48001440,0,613440899712,13440019712,5760008448,2880004224,132480194304,960001408,0,1440043200,1248037440,150720221056,157440230912,1920002816,4800007040,0,336000492800,2880004224,960001408,14400021120,0,0,0,2304069120,0,0,0,0,0,0,0,0,0,0,0,0,0,768023040,186240273152,240007200,240007200,0,48003360,0,0,0,0,0,0,0,6720009856,96000140800,270720397056,40320059136,1071361571328,675840991232,44509348800,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e587
native_queued_spin_lock_slowpath,872405767170,12159138504240,8812681305120,94658839680,15024450720,221526645600,1008030240,3197759040,0,96002880,11597777010048,368640540672,370560543488,261120382976,2221443258112,0,96002880,0,192005760,853441251712,0,0,3562565225088,0,4924807223040,0,1920002816,446400654720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,172800253440,288008640,48001440,0,336023520,0,0,0,0,0,48001440,0,337920495616,1127041652992,2659203900160,3241924754816,2655363894528,2674563922688,223713493920,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffffa92f1320
operator new,844864638030,718799469570,597324489300,6144184320,288008640,56881706400,55729671840,5464038720,48001440,0,673920988416,7680011264,5760008448,1920002816,172800253440,24000035200,3936118080,288008640,240007200,173760254848,139200204160,4800007040,2880004224,4704329280,560640822272,8640012672,0,31680046464,384005760,0,0,2400072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45120066176,0,0,0,0,0,0,0,0,0,0,0,24960036608,144000211200,416640611072,56640083072,1023361500928,823681208064,55739916960,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",800582822550,783542123910,596334448710,6240187200,192005760,24000720000,1062175864320,2189456640,0,48001440,846721241856,0,1920002816,2880004224,167040244992,20160029568,7200216000,816024480,0,176640259072,174720256256,2880004224,0,9600672000,430080630784,6720009856,0,20160029568,192002880,0,0,1776053280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200028160,0,0,24010080,0,0,0,0,0,0,0,0,6720009856,94080137984,320640470272,46080067584,1205761768448,599040878592,18274280640,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e1d3
__intel_ssse3_rep_memmove,720119523690,911857384620,682137966510,8352250560,528015840,208806264000,172805184000,2141442240,672020160,0,915841343232,193920284416,49920073216,22080032384,376320551936,960001408,3744112320,1728051840,2256067680,111360163328,99840146432,82560121088,15360022528,10272719040,462720678656,37440054912,62400091520,604800887040,11712175680,0,0,4224126720,0,0,0,0,0,0,0,0,0,0,0,0,0,29424882720,164160240768,15408462240,14496434880,96040320,0,0,0,0,0,0,0,0,119040174592,266880391424,481920706816,281280412544,593280870144,758401112320,25975790400,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c030
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",497900413080,885336297300,630655855830,5856175680,2112063360,175685270400,16848505440,1968590400,0,0,743041089792,0,1920002816,0,82560121088,0,96002880,0,0,122880180224,84480123904,0,132480194304,0,339840498432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210240308352,0,0,0,0,0,0,0,0,0,0,0,1920002816,1920002816,61440090112,235200344960,781441146112,758401112320,14327496960,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
get_page_from_freelist,487099970280,441498100680,423077345460,5424162720,3696110880,105363160800,46225386720,1219565760,480014400,864025920,360000528000,132480194304,117120171776,60480088704,161280236544,1920002816,15360460800,144004320,1344040320,24000035200,40320059136,58560085888,960001408,192013440,236160346368,960001408,5760008448,290880426624,576008640,0,0,7104213120,0,0,0,336010080,0,9605280,0,0,96006720,144010080,0,0,0,5184155520,81600119680,3120093600,3600108000,72030240,96006720,0,0,0,0,0,0,0,26880039424,76800112640,211200309760,186240273152,410880602624,435840639232,49992593280,vmlinux,get_page_from_freelist,[Unknown],0xffffffffa940f520
xas_load,458478796860,317863031850,326053367640,4128123840,4176125280,76802304000,47953438560,1056316800,0,336010080,305280447744,34560050688,9600014080,9600014080,111360163328,20160029568,23520705600,0,0,67200098560,46080067584,0,0,576040320,136320199936,1920002816,0,31680046464,0,0,0,144004320,0,0,0,672020160,0,0,0,0,0,0,0,0,0,624018720,86400126720,1392041760,1200036000,0,0,0,0,0,0,0,0,0,960001408,21120030976,57600084480,1920002816,504960740608,428160627968,15388615200,vmlinux,xas_load,[Unknown],0xffffffffa9c39ba0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",385035785820,818253547020,613165138740,7344220320,336010080,124323729600,214998449760,1997399040,0,0,849601246080,468480687104,255360374528,236160346368,589440864512,0,4224126720,672020160,48001440,72000105600,52800077440,2880004224,1920002816,720050400,176640259072,5760008448,0,570240836352,0,0,0,1056031680,0,0,0,0,0,0,0,0,0,0,0,0,96006720,384011520,99840146432,4224126720,4560136800,0,192013440,96006720,0,0,0,0,0,0,33600049280,234240343552,633600929280,56640083072,499200732160,359040526592,17126736480,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e667
free_perturb,343994103180,152886268080,109894505490,1344040320,0,27360820800,0,1939781760,96002880,0,126720185856,1920002816,1920002816,0,15360022528,0,0,0,0,39360057728,36480053504,0,0,96006720,96000140800,0,0,2880004224,0,0,0,1104033120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30720045056,0,96002880,0,0,0,0,0,0,0,0,0,1920002816,7680011264,7680011264,7680011264,240000352000,238080349184,15513452640,libc-2.29.so,free_perturb,malloc.c,0x95192
std::_Rb_tree_decrement,307272597660,187987707180,149496129090,1440043200,144004320,0,0,0,0,0,169920249216,3840005632,0,0,38400056320,0,0,672020160,0,37440054912,51840076032,0,960001408,1056073920,103680152064,0,0,2880004224,0,0,0,528015840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800042240,71040104192,13440019712,226560332288,205440301312,0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
tcache_put,294312066300,198518138910,135305547300,1776053280,48001440,49201476000,294344830080,672201600,0,0,181440266112,1920002816,1920002816,2880004224,38400056320,960001408,0,0,0,47040068992,35520052096,24000035200,960001408,528036960,122880180224,3840005632,0,28800042240,192002880,0,0,672020160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32640047872,1200036000,960028800,0,0,0,0,0,0,0,0,0,17280025344,49920073216,103680152064,36480053504,334080489984,336000492800,7778332800,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",288641833830,1193448929400,883446219810,10032300960,768023040,87602628000,22464673920,1910973120,144004320,0,1149121685376,708481039104,564480827904,485760712448,729601070080,4800007040,7392221760,96002880,0,118080173184,97920143616,960001408,960001408,2016141120,387840568832,49920073216,960001408,786241153152,96001440,0,384011520,1104033120,0,0,0,0,0,0,0,0,0,0,0,0,48003360,384011520,98880145024,2880086400,2928087840,48020160,384026880,96006720,0,0,0,0,0,0,8640012672,257280377344,796801168640,62400091520,639360937728,458880673024,15359806560,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
