Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
malloc_consolidate,386046948720,374766745680,270364866480,2352070560,240007200,79826394720,47713431360,869060640,96002880,0,343680504064,66240097152,32640047872,13440019712,136320199936,960001408,7728231840,1200036000,1248037440,86400126720,71040104192,0,960001408,5904413280,266880391424,20160029568,0,182400267520,0,0,0,480014400,864060480,0,0,144004320,0,0,0,0,0,0,0,0,0,3312099360,81600119680,7104213120,6672200160,840352800,192013440,0,0,0,0,0,0,0,0,4800007040,60480088704,3840005632,457920671616,332160487168,9919775040,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",255244594320,411847413120,294365298480,3120093600,1056031680,106611198240,9840295200,1166749920,0,0,424320622336,0,960001408,0,33600049280,0,0,0,0,69120101376,46080067584,0,73920108416,0,139200204160,960001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80640118272,0,0,0,0,0,0,0,0,0,0,0,0,0,27840040832,0,371520544896,369600542080,7903170240,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
operator new,222003996000,197283551040,146942644920,1488044640,48001440,9360280800,13056391680,989096640,96002880,144004320,212160311168,1920002816,960001408,3840005632,49920073216,0,1344040320,0,48001440,62400091520,36480053504,0,0,3264228480,125760184448,22080032384,0,15360022528,0,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520016896,0,0,0,0,0,0,0,0,0,0,0,0,960001408,65280095744,0,215040315392,209280306944,17563667520,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
plm_analyzeClusters$omp$parallel_for@64,170883075840,271354884300,199443589920,2256067680,0,94226826720,20928627840,825847680,96002880,0,255360374528,55680081664,72960107008,54720080256,107520157696,960001408,6768203040,240007200,432012960,40320059136,41280060544,0,0,1728120960,184320270336,16320023936,0,107520157696,0,0,0,864025920,0,0,0,0,0,0,0,0,192013440,48003360,0,0,0,2832084960,60480088704,8160244800,5424162720,48020160,144010080,0,0,0,0,0,0,0,0,0,88320129536,3840005632,291840428032,242880356224,16152044160,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432d54
"std::vector<double, std::allocator<double>>::push_back",153542763720,142742569320,111001998000,672020160,48001440,36289088640,2544076320,825847680,0,0,153600225280,3840005632,2880004224,960001408,34560050688,0,0,0,48001440,35520052096,31680046464,0,0,0,173760254848,960001408,0,8640012672,96001440,0,0,192005760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34560050688,48001440,48001440,0,0,0,0,0,0,0,0,0,0,1920002816,29760043648,0,152640223872,108480159104,5905771200,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43f1d7
__intel_ssse3_rep_memmove,151982735640,134372418660,94381698840,1440043200,0,40945228320,32064961920,331299360,96002880,48001440,125760184448,7680011264,1920002816,960001408,24960036608,0,336010080,0,48001440,21120030976,20160029568,960001408,5760008448,1680117600,92160135168,14400021120,960001408,55680081664,960014400,0,0,384011520,0,0,0,0,0,0,0,0,0,0,0,0,0,3024090720,35520052096,2640079200,3120093600,24010080,0,0,0,0,0,0,0,0,960001408,0,25920038016,1920002816,130560191488,131520192896,3485845440,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47cc30
std::_Rb_tree_increment,140042520720,206733721140,145082611440,2352070560,48001440,85874576160,0,1493247840,1440043200,4992149760,168960247808,75840111232,72000105600,48960071808,104640153472,0,9696290880,0,0,43200063360,23040033792,0,11520016896,2160151200,104640153472,10560015488,0,181440266112,0,0,0,96002880,0,0,0,96002880,0,0,0,0,192013440,0,0,0,0,1632048960,70080102784,10992329760,14784443520,864362880,0,0,0,0,0,0,0,0,0,6720009856,115200168960,2880004224,140160205568,129600190080,12080423040,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",126902284200,122312201580,87421573560,960028800,96002880,5136154080,153892616640,465739680,48001440,0,114240167552,1920002816,1920002816,3840005632,29760043648,0,672020160,240007200,0,23040033792,18240026752,0,0,1008070560,96000140800,1920002816,0,9600014080,0,0,0,240007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10560015488,0,0,0,0,0,0,0,0,0,0,0,0,0,42240061952,0,154560226688,86400126720,3423426720,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ee23
kmp_flag_native<unsigned long long>::get,95161712880,35010630180,25380456840,288008640,48001440,0,0,480144000,0,0,40320059136,0,0,0,960001408,0,48001440,0,0,1920002816,10560015488,0,0,0,43200063360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,24000035200,72960107008,3365809440,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",75181353240,140042520720,106621919160,1056031680,48001440,60337810080,0,1776532800,576017280,336010080,136320199936,20160029568,16320023936,17280025344,42240061952,0,14688440640,0,0,25920038016,17280025344,0,0,528036960,122880180224,5760008448,0,27840040832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52800077440,0,0,0,0,0,0,48001440,0,0,0,0,0,1920002816,73920108416,960001408,107520157696,58560085888,12671000160,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ed06
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",73861329480,120602170800,82921492560,864025920,48001440,17424522720,3792113760,446533920,0,48001440,126720185856,19200028160,13440019712,4800007040,38400056320,0,2592077760,0,0,21120030976,19200028160,0,0,720050400,69120101376,17280025344,0,40320059136,0,0,0,96002880,0,0,0,0,0,0,0,0,48003360,0,0,0,0,48001440,12480018304,432012960,96002880,72030240,48003360,0,0,0,0,0,0,0,0,0,15360022528,0,131520192896,93120136576,3332199360,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41f9b0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",66661199880,102511845180,75721362960,576017280,0,22704681120,48385451520,725017440,0,96002880,101760149248,0,0,960001408,17280025344,0,48001440,48001440,0,13440019712,10560015488,0,1920002816,5952416640,83520122496,5760008448,0,9600014080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24960036608,0,0,0,0,0,0,0,0,0,0,0,0,0,31680046464,0,114240167552,71040104192,5238371040,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ed2e
free_perturb,63541143720,29430529740,23220417960,240007200,0,5088152640,0,364909440,0,0,41280060544,0,0,0,4800007040,0,48001440,0,0,7680011264,7680011264,0,0,0,20160029568,0,0,960001408,0,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49920073216,58560085888,2664799200,libc-2.29.so,free_perturb,malloc.c,0x95192
tcache_put,57181029240,33480602640,22980413640,96002880,48001440,7632228960,36673100160,62418720,0,0,29760043648,0,0,0,4800007040,0,48001440,0,0,4800007040,9600014080,960001408,0,96006720,15360022528,960001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,432012960,768023040,0,0,0,0,0,0,0,0,0,0,0,5760008448,2880004224,47040068992,48960071808,542562720,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",56161010880,198903580200,144362598480,1872056160,0,16560496800,37777133280,369710880,0,0,188160275968,155520228096,160320235136,126720185856,150720221056,0,432012960,0,0,21120030976,11520016896,0,960001408,1584110880,64320094336,0,0,151680222464,0,0,0,192005760,0,0,0,0,0,0,0,0,0,144010080,0,0,0,96002880,15360022528,480014400,48001440,0,144010080,0,0,0,0,0,0,0,0,960001408,151680222464,0,74880109824,42240061952,5564868960,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f2b7
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",55621001160,43200777600,36000648000,144004320,0,0,33361000800,0,384011520,672020160,34560050688,21120030976,19200028160,14400021120,13440019712,0,3504105120,0,0,6720009856,3840005632,0,960001408,1008070560,7680011264,0,0,45120066176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,0,0,0,0,0,0,20160029568,960001408,19200028160,27840040832,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f751
operator delete,50640911520,91801652400,66721200960,528015840,48001440,0,0,0,0,0,98880145024,1920002816,960001408,0,19200028160,0,11472344160,0,0,16320023936,14400021120,0,960001408,864060480,83520122496,5760008448,0,0,0,0,0,96002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800007040,960001408,107520157696,60480088704,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",46020828360,105211893780,70801274400,624018720,0,0,0,0,48001440,96002880,110400161920,5760008448,1920002816,6720009856,13440019712,0,4320129600,0,0,23040033792,16320023936,0,0,192013440,94080137984,15360022528,0,28800042240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48960071808,0,69120101376,49920073216,0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43ed2e
unlink_chunk,43620785160,51570928260,35220633960,240007200,192005760,12816384480,23520705600,211263360,48001440,0,62400091520,10560015488,13440019712,960001408,18240026752,0,2928087840,240007200,1488044640,11520016896,8640012672,0,0,384026880,40320059136,1920002816,0,55680081664,0,0,0,0,0,0,0,192005760,48001440,0,0,0,0,0,0,0,0,816024480,8640012672,1104033120,576017280,264110880,0,0,0,0,0,0,0,0,0,10560015488,11520016896,0,63360092928,33600049280,1522056480,libc-2.29.so,unlink_chunk,malloc.c,0x94987
func@0x967a0,43020774360,57511035180,46560838080,432012960,0,50401512000,0,446533920,0,0,67200098560,0,0,0,15360022528,0,1728051840,0,0,10560015488,9600014080,0,0,48003360,84480123904,960001408,0,6720009856,192002880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49920073216,192005760,432012960,0,0,0,0,0,0,0,0,0,0,0,960001408,0,65280095744,42240061952,3288986400,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
