Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:OCR.ALL_READS.L3_MISS_LOCAL_DRAM.ANY_SNOOP,Hardware Event Count:OCR.ALL_READS.L3_MISS_REMOTE_HOP1_DRAM.ANY_SNOOP,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.HIT_OTHER_CORE_FWD,Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.DEMAND_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OCR.PF_L2_RFO.L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OCR.PF_L2_RFO.L3_MISS.REMOTE_HITM,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",1337982814080,2093977005120,1495127842560,15072452160,8352250560,502863085440,46273388160,6093027360,0,0,2142723142656,0,0,960001408,128640188672,0,96002880,0,0,353280518144,231360339328,0,393600577280,144010080,571200837760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522240765952,0,0,0,0,0,0,0,0,0,0,0,0,0,79680116864,2880004224,1607042356992,1612802365440,41345199840,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
malloc_consolidate,1239159651840,875728022400,613639635840,6912207360,96002880,284552536320,110403312000,3716314560,192005760,0,890881306624,65280095744,11520016896,4800007040,233280342144,0,4080122400,0,192005760,223680328064,171840252032,0,6720009856,13440940800,547200802560,34560050688,0,124800183040,480007200,0,0,1296038880,1968137760,0,0,0,0,0,0,0,0,0,0,0,0,8496254880,311040456192,13728411840,12624378720,216090720,48003360,0,0,0,0,0,0,0,0,3840005632,59520087296,5760008448,1215361782528,1163521706496,37921773120,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
operator new,832706645760,723053136960,513016416000,4704141120,48001440,62929887840,58081742400,3965989440,528015840,336010080,708481039104,26880039424,16320023936,13440019712,194880285824,2880004224,6288188640,0,48001440,239040350592,163200239360,0,4800007040,8256577920,530880778624,17280025344,0,101760149248,0,0,0,768023040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62400091520,0,0,0,0,0,0,0,0,0,0,0,0,1920002816,157440230912,22080032384,839041230592,787201154560,30407519520,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__intel_ssse3_rep_memmove,733703477760,683571873600,516616531200,4560136800,48001440,162148864320,156004680000,1622886720,1200036000,240007200,746881095424,39360057728,7680011264,11520016896,118080173184,0,1200036000,144004320,240007200,149760219648,125760184448,7680011264,6720009856,15361075200,471360691328,55680081664,0,184320270336,9024135360,0,48001440,2688080640,0,0,0,48001440,0,0,0,0,0,0,0,0,0,12336370080,144000211200,9408282240,10128303840,24010080,0,0,0,0,0,0,0,0,960001408,960001408,113280166144,72000105600,662400971520,727681067264,24333697920,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c830
func@0xbcd30,612379595520,646400684160,491055713280,4944148320,48001440,187349620320,0,1522056480,576017280,288008640,618240906752,45120066176,45120066176,43200063360,178560261888,0,39025170720,288008640,0,128640188672,94080137984,0,9600014080,18529296960,692161015168,99840146432,0,119040174592,864012960,0,0,1296038880,0,0,0,0,0,0,0,0,0,0,0,0,0,192005760,174720256256,528015840,864025920,0,0,0,0,48001440,0,0,0,0,0,1920002816,259200380160,1920002816,600000880000,579840850432,10827247200,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
kmp_flag_native<unsigned long long>::get,579258535680,221767096320,162365195520,2064061920,48001440,0,0,2924076960,0,0,230400337920,0,0,0,960001408,0,0,0,0,13440019712,82560121088,0,0,0,215040315392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,48001440,0,0,0,0,0,0,0,0,0,0,0,1920002816,15360022528,138240202752,456000668800,20540560320,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",561617971200,2017954572480,1436085953280,14304429120,0,183461503680,175973279040,2535160320,528015840,336010080,2154243159552,1600322347136,1510082214784,1363201999360,1711682510464,960001408,192005760,192005760,0,115200168960,97920143616,0,960001408,1344094080,358080525184,7680011264,0,1768322593536,0,0,0,1680050400,0,0,0,0,0,0,0,0,2352164640,1872131040,0,0,0,288008640,135360198528,4032120960,192005760,0,4560319200,0,0,0,0,0,0,0,0,2880004224,1637762402048,14400021120,637440934912,471360691328,33418022400,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efbb
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",538937245440,439754071680,326350442880,3360100800,48001440,134644039200,138724161600,2837651040,144004320,48001440,485760712448,11520016896,8640012672,4800007040,96960142208,0,48001440,48001440,0,106560156288,79680116864,0,5760008448,14016981120,273600401280,15360022528,0,21120030976,96001440,0,0,1152034560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130560191488,0,0,0,0,0,0,0,0,0,0,0,0,0,79680116864,6720009856,658560965888,450240660352,20703809280,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ec9d
"std::vector<double, std::allocator<double>>::push_back",514276456320,374651988480,271628691840,3456103680,0,120819624480,11040331200,2933679840,96002880,0,362880532224,25920038016,24960036608,16320023936,85440125312,0,96002880,144004320,96002880,78720115456,83520122496,0,2880004224,48003360,305280447744,0,0,32640047872,0,0,0,960028800,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,121920178816,0,0,0,0,0,0,0,0,0,0,0,0,960001408,63360092928,1920002816,437760642048,371520544896,21371209440,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43eed7
tcache_put,465134883840,265448494080,198006336000,2592077760,0,43489304640,348586457280,686605920,144004320,96002880,241920354816,2880004224,0,0,46080067584,0,144004320,0,0,63360092928,47040068992,24960036608,960001408,1200084000,118080173184,4800007040,0,24960036608,288004320,0,0,1776053280,0,0,0,0,0,0,0,0,0,0,0,0,0,48001440,46080067584,1632048960,1536046080,0,0,0,0,0,0,0,0,0,0,4800007040,31680046464,54720080256,365760536448,361920530816,5113533600,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",444614227200,610909548480,437053985280,4656139680,0,279656389440,0,6971690880,4224126720,1536046080,599040878592,107520157696,98880145024,91200133760,189120277376,0,52273568160,48001440,0,112320164736,75840111232,0,960001408,27601932000,360960529408,65280095744,0,230400337920,0,0,0,48001440,0,0,0,0,0,0,0,0,0,0,48003360,0,0,0,272640399872,0,0,0,0,0,0,192005760,0,0,0,0,0,13440019712,268800394240,7680011264,425280623744,291840428032,53593673280,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ec6e
std::_Rb_tree_increment,430753783680,684831913920,466034912640,5568167040,48001440,257623728480,0,6549164160,8352250560,26784803520,698881025024,243840357632,227520333696,193920284416,303360444928,960001408,9456283680,144004320,0,176640259072,64320094336,0,18240026752,11808826560,385920566016,41280060544,0,606720889856,0,0,0,960028800,0,0,0,0,0,0,0,0,48003360,0,0,0,0,5088152640,220800323840,31968959040,49249477440,72030240,0,0,0,96002880,0,0,0,0,0,5760008448,364800535040,18240026752,402240589952,414720608256,51591472800,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",421033472640,381372203520,273428749440,3408102240,0,24048721440,680084401920,1440432000,432012960,144004320,430080630784,23040033792,20160029568,21120030976,119040174592,0,13056391680,288008640,96002880,83520122496,50880074624,0,0,4848339360,237120347776,14400021120,0,53760078848,0,0,0,528015840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20160029568,0,48001440,0,0,0,0,0,0,0,0,0,0,960001408,107520157696,2880004224,462720678656,385920566016,10371110400,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ecee
unlink_chunk,325450414080,211896780480,147964734720,1728051840,0,88562656800,135364060800,1493247840,144004320,0,201600295680,8640012672,1920002816,960001408,44160064768,0,0,0,0,45120066176,55680081664,0,960001408,912063840,110400161920,960001408,0,32640047872,0,0,0,528015840,0,0,0,0,0,0,0,0,0,0,0,0,0,384011520,78720115456,768023040,576017280,48020160,48003360,0,0,0,0,0,0,0,0,1920002816,7680011264,0,311040456192,241920354816,11849953920,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",241747735680,175145604480,125284008960,1392041760,0,85394561760,54817644480,1214764320,192005760,0,163200239360,1920002816,0,0,30720045056,0,0,0,0,38400056320,33600049280,0,0,912063840,120960177408,960001408,0,0,192002880,0,0,240007200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92160135168,0,0,0,0,0,0,0,0,0,0,0,0,0,22080032384,6720009856,193920284416,275520404096,9631688640,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41fda0
free_perturb,234007488000,96183077760,74882396160,960028800,0,16992509760,0,1238771520,0,0,97920143616,960001408,0,0,18240026752,0,48001440,0,0,33600049280,33600049280,0,0,0,56640083072,960001408,0,0,0,0,0,768023040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520016896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163200239360,220800323840,9165948960,libc-2.29.so,free_perturb,malloc.c,0x95192
operator delete,225367211520,315010080000,222667125120,2592077760,0,0,0,0,96002880,48001440,307200450560,3840005632,1920002816,960001408,97920143616,0,27264817920,0,0,68160099968,66240097152,960001408,3840005632,3984278880,298560437888,20160029568,0,13440019712,672010080,0,0,384011520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960001408,23040033792,5760008448,397440582912,218880321024,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",221227079040,163805241600,116103715200,1104033120,0,0,173285198400,0,576017280,3312099360,172800253440,73920108416,86400126720,73920108416,103680152064,0,2880086400,0,0,29760043648,15360022528,0,2880004224,3168221760,72000105600,2880004224,0,213120312576,0,0,0,288008640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115200168960,2880004224,73920108416,98880145024,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f381
