Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
parallelLouvianMethod$omp$parallel_for@210,758.596339,68.5,0.0,10.7,11.8,66.2,0.0,60.2,12000360000,0,864060480,48003360,0,192013440,0,0,382.000000,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x432633
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",653.279319,57.9,3.4,25.1,1.7,37.3,0.0,37.3,363370900800,330057901440,624043680,0,0,48003360,48003360,0,8.312176,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f03b
func@0xbcd30,562.475259,0.0,28.1,0.0,0.7,0.8,0.0,0.0,917307518400,0,48003360,0,0,0,0,0,8.387078,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
apic_timer_interrupt,486.576401,44.7,0.0,,0.0,,0.0,,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff8bc01a60
__intel_avx_rep_memcpy,432.250861,67.4,39.7,,0.9,,10.2,,720021600,288008640,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46f780
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",363.804604,37.9,4.2,11.2,10.9,38.4,0.1,31.0,88082642400,20160604800,288020160,96006720,0,96006720,48003360,0,7.758974,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
page_fault,362.823999,28.8,0.0,0.0,7.8,8.8,3.7,0.0,0,1008030240,0,0,0,0,0,0,11.500000,vmlinux,page_fault,[Unknown],0xffffffff8bc01070
__handle_mm_fault,353.410187,80.9,5.7,0.4,11.7,6.1,65.8,0.0,22080662400,17568527040,0,0,0,0,0,0,22.048780,vmlinux,__handle_mm_fault,[Unknown],0xffffffff8b248830
tcache_get,336.151532,1.1,10.3,2.0,5.3,1.6,0.3,0.0,282968488800,762358870080,0,0,0,0,0,0,8.065495,libc-2.29.so,tcache_get,malloc.c,0x98bd9
try_charge,326.541599,94.4,16.3,0.0,1.0,0.5,73.8,0.0,7680230400,15120453600,0,0,0,0,0,0,9.361111,vmlinux,try_charge,[Unknown],0xffffffff8b29fb50
get_page_from_freelist,319.088998,45.6,7.0,6.6,8.2,18.5,10.7,0.0,162724881600,78338350080,432030240,48003360,240016800,0,0,0,27.002283,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8b20f520
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",278.295813,9.4,20.4,2.0,1.0,0.4,0.0,0.0,392171764800,0,0,0,0,0,0,0,13.648894,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ecee
__intel_ssse3_rep_memmove,276.922966,24.4,10.3,6.4,4.2,13.6,7.0,0.0,204966148800,177557326560,0,0,0,0,0,0,19.094298,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c930
mem_cgroup_try_charge,267.116912,90.7,0.5,0.0,0.3,0.6,84.7,0.0,17040511200,14832444960,0,0,0,0,0,0,6.166667,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff8b2a1f70
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",248.093167,3.0,16.7,1.5,0.7,0.0,0.4,0.0,24720741600,908667259200,0,0,0,0,0,0,7.517316,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43ed6e
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",236.522023,14.2,10.0,0.0,0.0,0.0,0.0,0.0,210006300000,17568527040,0,0,0,0,0,0,13.161943,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
operator new,236.129781,0.0,26.1,0.0,1.8,0.0,0.8,0.0,47041411200,56593697760,0,0,0,0,0,0,9.543353,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
__kmpc_atomic_float8_add,234.953054,64.4,60.3,0.0,11.3,28.7,0.0,28.7,46321389600,9648289440,96006720,0,0,0,48003360,0,19.666667,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
get_mem_cgroup_from_mm,226.127606,86.1,70.9,0.0,9.7,2.7,3.8,0.0,6960208800,4176125280,0,0,0,0,0,0,12.000000,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff8b29b5c0
"std::vector<double, std::allocator<double>>::push_back",221.420700,0.8,19.4,0.5,0.8,0.3,1.0,0.0,200166004800,17280518400,0,0,0,0,0,0,8.036913,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43ef57
unlink_chunk,212.791372,6.5,15.7,1.3,0.0,13.2,2.1,0.0,271688150400,478382351040,192013440,0,0,0,0,0,8.643713,libc-2.29.so,unlink_chunk,malloc.c,0x94987
xas_load,209.849556,30.1,36.5,0.0,0.0,3.4,0.2,0.0,95762872800,48961468800,48003360,0,0,0,0,0,9.913223,vmlinux,xas_load,[Unknown],0xffffffff8ba39ba0
_raw_spin_lock,181.411999,82.0,92.8,0.0,3.6,0.4,0.4,0.0,7680230400,7344220320,0,0,0,0,0,0,7.000000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff8ba50560
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",166.506797,0.0,22.7,1.2,0.0,0.4,0.6,0.0,162004860000,252727581600,0,0,0,0,0,0,10.592010,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43ed1d
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",149.444263,62.8,0.0,6.3,29.9,44.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
mem_cgroup_throttle_swaprate,147.286931,81.4,60.2,0.0,5.3,0.0,13.3,0.0,6240187200,1728051840,0,0,0,0,0,0,16.111111,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff8b269730
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",147.286931,57.5,0.0,8.4,13.2,49.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",142.580026,2.2,7.7,0.9,1.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43ed1d
unlink_chunk,125.321370,39.4,2.4,4.2,6.8,37.9,0.3,37.9,42721281600,13248397440,0,0,0,48003360,0,0,14.842391,libc-2.29.so,unlink_chunk,malloc.c,0x93760
__kmpc_atomic_float8_sub,124.733007,59.0,25.3,0.0,5.3,52.7,0.0,0.0,52081562400,7632228960,96006720,0,0,0,0,0,76.153846,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
__memmove_avx_unaligned_erms,111.200653,20.1,17.8,0.6,0.0,0.9,6.4,0.0,33841015200,19008570240,0,0,0,0,0,0,12.775000,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
tcache_put,105.120899,20.5,35.7,,0.6,,0.0,,3120093600,2016060480,0,0,0,0,0,0,15.014062,libc-2.29.so,tcache_put,malloc.c,0x967bc
operator delete,104.532536,0.0,23.5,1.2,0.6,0.0,0.3,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
mem_cgroup_try_charge_delay,97.472177,91.3,3.7,0.0,0.0,0.0,73.6,0.0,480014400,2304069120,0,0,0,0,0,0,6.250000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff8b2a2100
generic_file_buffered_read,92.765271,4.0,19.4,0.0,1.3,0.9,0.0,0.0,63361900800,32256967680,0,0,0,0,0,0,11.576471,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff8b205250
prep_new_page,89.431213,79.3,16.9,0.0,1.0,0.0,56.9,0.0,4080122400,6912207360,0,0,0,0,0,0,11.214286,vmlinux,prep_new_page,[Unknown],0xffffffff8b20c730
find_get_entry,85.901033,41.9,25.1,2.4,4.8,0.0,0.0,0.0,29520885600,12240367200,0,0,0,0,0,0,27.256410,vmlinux,find_get_entry,[Unknown],0xffffffff8b204140
ktime_get_update_offsets_now,79.232917,48.4,15.9,,38.4,,0.0,,1200036000,144004320,0,0,0,0,0,0,7.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff8b126be0
func@0x967a0,73.349284,0.0,20.6,2.8,0.8,0.0,0.0,0.0,181205436000,0,0,0,0,0,0,0,7.603704,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
entry_SYSCALL_64,72.957042,8.8,1.8,0.0,0.0,0.0,6.1,0.0,6240187200,9936298080,0,0,0,0,0,0,9.200000,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff8bc00010
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",72.564800,0.3,29.8,3.2,0.8,0.8,0.4,0.0,0,189077672160,0,0,0,0,0,48003360,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f401
func@0x404370,71.388073,13.7,23.4,0.0,0.0,2.1,19.2,0.0,100563016800,0,0,0,0,0,0,0,7.664093,driverForGraphClustering,func@0x404370,[Unknown],0x404370
sync_regs,68.838499,9.5,0.0,,8.3,,5.3,,480014400,3168095040,0,0,0,0,0,0,12.833333,vmlinux,sync_regs,[Unknown],0xffffffff8b02f3b0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",68.054015,71.7,1.2,50.2,18.0,16.3,0.0,0.0,34321029600,19584587520,0,0,0,0,0,0,8.345238,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43efc3
ktime_get,65.700562,55.4,47.1,,32.2,,0.4,,1920057600,432012960,0,0,0,0,0,0,147.200000,vmlinux,ktime_get,[Unknown],0xffffffff8b125d90
__pagevec_lru_add_fn,65.112199,16.9,16.1,,4.0,,2.0,,43441303200,24048721440,0,0,0,0,0,0,14.806452,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff8b21a370
task_tick_fair,64.719957,23.5,13.9,0.0,48.1,9.1,0.0,0.0,2400072000,1296038880,0,0,0,0,0,0,7.000000,vmlinux,task_tick_fair,[Unknown],0xffffffff8b0d77c0
mark_page_accessed,61.974261,30.8,36.2,,0.0,,0.0,,68642059200,6912207360,0,0,0,0,0,0,30.782609,vmlinux,mark_page_accessed,[Unknown],0xffffffff8b21adb0
handle_mm_fault,61.385898,51.9,21.3,10.3,28.5,3.9,3.2,0.0,14160424800,6336190080,0,0,0,0,0,0,9.684211,vmlinux,handle_mm_fault,[Unknown],0xffffffff8b249ab0
func@0x4043b0,61.189777,0.0,19.7,0.0,1.0,0.0,1.0,0.0,205686170400,0,0,0,0,0,0,0,18.748148,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
renumberClustersContiguously,61.189777,48.8,45.3,0.8,0.8,3.3,0.0,0.0,111843355200,864025920,0,0,0,0,0,0,7.846875,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x4519f0
__kmpc_atomic_fixed8_add,60.797535,2.5,25.4,1.3,0.0,0.0,0.0,0.0,75122253600,17568527040,0,0,0,0,0,0,82.750000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
tcache_put,60.013051,5.9,18.4,0.0,1.9,0.9,12.3,0.0,50641519200,291032730720,0,0,0,0,0,0,20.055556,libc-2.29.so,tcache_put,malloc.c,0x95390
down_read_trylock,54.129418,53.0,26.3,0.0,4.0,48.6,0.0,0.0,6240187200,2592077760,0,0,0,0,0,0,15.200000,vmlinux,down_read_trylock,[Unknown],0xffffffff8b0f09f0
free_perturb,48.245786,0.0,8.8,0.6,1.2,0.0,0.0,0.0,23520705600,0,0,0,0,0,0,0,14.444751,libc-2.29.so,free_perturb,malloc.c,0x95192
__alloc_pages_nodemask,48.049665,0.1,20.6,0.0,21.6,0.0,0.0,0.0,28080842400,22608678240,0,0,0,0,0,0,8.962963,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff8b211a00
up_read,46.872938,56.4,55.8,0.0,2.9,0.0,0.0,0.0,12480374400,2160064800,0,0,0,0,0,0,8.000000,vmlinux,up_read,[Unknown],0xffffffff8b0f0a70
__do_page_fault,46.088454,1.7,22.1,1.8,14.7,18.2,0.0,0.0,7920237600,9936298080,0,0,0,0,0,0,9.033333,vmlinux,__do_page_fault,[Unknown],0xffffffff8b07c190
copy_page_to_iter,43.931122,15.7,15.1,0.0,0.0,0.0,0.0,0.0,23040691200,12528375840,0,0,0,0,0,0,7.850000,vmlinux,copy_page_to_iter,[Unknown],0xffffffff8b4ea050
_intel_fast_memmove,43.538880,3.2,19.5,7.6,0.0,3.2,0.0,0.0,86882606400,3456103680,0,0,0,0,0,0,9.660000,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46be20
wakeup_kswapd,43.538880,84.2,33.1,,69.1,,3.7,,960028800,144004320,48003360,0,0,0,0,0,189.500000,vmlinux,wakeup_kswapd,[Unknown],0xffffffff8b221490
__gnu_cxx::new_allocator<double>::allocate,41.773790,0.0,33.9,,0.0,,2.3,,4800144000,65953978560,0,0,0,0,0,0,7.912500,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43f162
std::_Rb_tree_decrement,41.185427,6.0,31.9,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
update_curr,39.224216,23.3,13.5,0.0,59.4,0.0,7.2,0.0,6240187200,6768203040,48003360,0,0,0,0,0,7.900000,vmlinux,update_curr,[Unknown],0xffffffff8b0d2fd0
__fget,38.635853,2.7,0.0,22.1,0.0,0.0,0.0,0.0,14160424800,10800324000,0,0,0,0,0,0,18.833333,vmlinux,__fget,[Unknown],0xffffffff8b2d7b60
unmap_page_range,37.655247,81.4,33.6,11.2,0.0,29.1,0.0,0.0,17040511200,11520345600,96006720,0,144010080,0,0,0,13.088235,vmlinux,unmap_page_range,[Unknown],0xffffffff8b245c80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",35.105673,0.0,14.8,9.9,4.9,0.0,0.0,0.0,36481094400,0,0,0,0,0,0,0,7.477273,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43ec20
release_pages,34.517310,17.6,31.4,0.0,2.6,0.0,0.0,0.0,31200936000,14256427680,0,0,0,0,0,0,12.093750,vmlinux,release_pages,[Unknown],0xffffffff8b21a650
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",33.732826,3.2,20.7,0.0,0.0,0.0,4.9,0.0,0,45649369440,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43ef65
_raw_spin_lock_irqsave,33.340584,37.5,60.2,0.0,15.1,0.0,0.0,0.0,3840115200,2880086400,0,0,48003360,0,0,0,8.333333,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff8ba50390
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",33.340584,0.0,8.9,,2.0,,3.0,,10080302400,3456103680,0,0,0,0,0,0,30.267857,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43efd9
calConstantForSecondTerm$omp$parallel_for@100,33.144463,55.9,0.0,,14.9,,0.0,,240007200,0,0,0,0,0,0,0,0.0,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@100,utilityClusteringFunctions.cpp,0x43e9a1
func@0x404080,33.144463,0.0,14.6,1.0,1.9,0.0,0.0,0.0,192965788800,0,0,0,0,0,0,0,7.785433,driverForGraphClustering,func@0x404080,[Unknown],0x404080
ext4_mpage_readpages,32.556099,0.0,5.1,0.0,0.0,0.0,0.0,0.0,25920777600,8208246240,0,0,0,0,0,0,6.875000,vmlinux,ext4_mpage_readpages,[Unknown],0xffffffff8b397b80
page_counter_try_charge,32.556099,79.8,64.2,0.2,5.7,2.7,12.8,0.0,1200036000,864025920,0,0,0,0,0,0,14.000000,vmlinux,page_counter_try_charge,[Unknown],0xffffffff8b299db0
page_remove_rmap,32.556099,91.9,72.4,7.2,0.0,9.7,0.0,0.0,7440223200,4608138240,48003360,0,48003360,0,0,0,34.000000,vmlinux,page_remove_rmap,[Unknown],0xffffffff8b259db0
__update_load_avg_cfs_rq,31.575494,35.1,31.4,,10.5,,17.8,,2880086400,1584047520,0,0,0,0,0,0,51.750000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff8b0e7ca0
__libc_read,31.379373,9.2,5.4,5.4,0.0,0.0,0.0,0.0,0,3744112320,0,0,0,0,0,0,0.0,libpthread-2.29.so,__libc_read,read.c,0x12d80
xas_start,30.398767,7.8,14.4,0.0,6.4,12.8,0.0,0.0,27120813600,40465213920,0,0,0,0,0,0,14.613636,vmlinux,xas_start,[Unknown],0xffffffff8ba39b10
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",29.810404,0.0,6.5,1.1,2.2,0.0,0.0,0.0,57841735200,25344760320,0,0,0,0,0,0,10.706250,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41fe50
main$omp$parallel@211,29.418162,29.5,12.1,0.0,12.1,7.2,0.0,0.0,7440223200,9360280800,48003360,0,0,0,0,0,8.900000,driverForGraphClustering,main$omp$parallel@211,driverForGraphClustering.cpp,0x4058c9
get_max_fast,27.260830,6.2,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
kthread_blkcg,27.260830,95.8,0.0,0.0,0.0,0.0,81.6,0.0,4800144000,1152034560,0,0,0,0,0,0,9.250000,vmlinux,kthread_blkcg,[Unknown],0xffffffff8b0bcd80
rcu_sched_clock_irq,27.064709,24.0,25.0,0.0,54.1,5.3,0.0,0.0,960028800,144004320,48003360,0,0,0,0,0,14.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff8b114a20
workingset_activation,26.868588,78.8,84.7,14.1,0.0,0.0,0.0,0.0,3840115200,1440043200,0,0,0,0,0,0,213.625000,vmlinux,workingset_activation,[Unknown],0xffffffff8b23fde0
__zone_watermark_ok,26.476346,-0.0,0.0,,0.0,,0.0,,69362080800,3312099360,0,0,0,0,0,0,15.482759,vmlinux,__zone_watermark_ok,[Unknown],0xffffffff8b20f1f0
free_pcppages_bulk,26.084104,63.7,6.7,0.0,17.8,37.9,5.6,0.0,19200576000,10656319680,240016800,48003360,48003360,0,0,0,15.770833,vmlinux,free_pcppages_bulk,[Unknown],0xffffffff8b20d780
hrtimer_active,26.084104,54.0,29.9,0.0,75.7,4.0,0.0,0.0,1440043200,0,0,0,0,0,0,0,199.000000,vmlinux,hrtimer_active,[Unknown],0xffffffff8b122c80
update_cfs_group,25.691862,62.8,7.4,1.2,61.5,0.0,0.0,0.0,1440043200,576017280,0,0,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffff8b0d3380
__lseek64,25.495740,17.3,13.8,0.0,0.0,0.0,0.0,0.0,23760712800,0,0,0,0,0,0,0,0.0,libpthread-2.29.so,__lseek64,lseek64.c,0x13330
vmacache_find,25.299619,54.9,0.0,20.9,39.0,2.8,0.0,0.0,6960208800,720021600,0,0,0,0,0,0,71.541667,vmlinux,vmacache_find,[Unknown],0xffffffff8b23d720
