Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",429337727940,745753423320,552159938700,5376161280,2520075600,176909307120,15624468720,2050214880,712321044736,0,0,0,60480088704,3360004928,84002520,168005040,0,123480181104,85680125664,0,157080230384,0,478800702240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191520280896,0,0,0,0,0,8400012320,0,12600018480,142800209440,549360805728,378000554400,0,0,15065718360,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
get_page_from_freelist,409537371540,571870293480,361806512400,4704141120,1974059220,97274918160,40825224720,1520856120,594720872256,236880347424,225120330176,126000184800,282240413952,3360004928,9576287280,0,3738112140,26880039424,31920046816,68880101024,0,42002940,391440574112,1680002464,8400012320,453600665280,84001260,0,0,5838175140,0,0,0,84002520,0,8404620,0,0,0,42002940,0,0,84005880,1554046620,90720133056,1218036540,924027720,21008820,168011760,0,21840032032,120960177408,279720410256,241920354816,384720564256,436800640640,0,0,14200258800,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9740f520
free_perturb,305585500440,164702964600,139052502900,756022680,42001260,29736892080,0,2067019920,201600295680,7560011088,6720009856,1680002464,10080014784,0,0,42001260,0,30240044352,40320059136,0,840001232,0,193200283360,0,0,4200006160,0,0,0,924027720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33600049280,0,0,0,0,0,0,10080014784,32760048048,18480027104,206640303072,258720379456,0,0,17628486960,libc-2.29.so,free_perturb,malloc.c,0x95192
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",295685322240,267844821120,199353588300,1428042840,84002520,0,190769722920,0,215040315392,17640025872,10080014784,0,47880070224,0,5124153720,0,0,54600080080,52920077616,4200006160,3360004928,0,215040315392,19320028336,0,54600080080,0,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720009856,52920077616,88200129360,26880039424,297360436128,262080384384,0,0,0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e7a1
tcache_put,285455138100,207363732480,155252794500,1680050400,252007560,53929617840,287540625960,621786480,211680310464,17640025872,6720009856,0,20160029568,3360004928,0,84002520,0,22680033264,26040038192,34440050512,0,0,102480150304,5040007392,0,16800024640,336005040,0,0,1008030240,0,0,0,0,0,0,0,0,0,0,0,0,0,84002520,45360066528,966028980,882026460,0,0,0,21840032032,103320151536,126000184800,33600049280,258720379456,304080445984,0,0,8398318740,libc-2.29.so,tcache_put,malloc.c,0x95390
sumVertexDegree$omp$parallel_for@74,283145096520,118924180596720,86972615478900,940408211400,337018110240,94502835000,2142064260,890667120,118745934160448,104297912970048,96044060864416,80115957503232,103156351295760,0,367007009880,0,34777043280,105840155232,27720040656,14280020944,52080076384,42002940,56542162928384,1680002464,3617885306224,657137163799760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100147000,37675130220,15120022176,12474374220,1932057960,0,6678467460,1764123480,20796750501856,92244735292080,106843116703008,35463172012576,470400689920,292320428736,0,0,668529698760,driverForGraphClustering,sumVertexDegree$omp$parallel_for@74,utilityClusteringFunctions.cpp,0x43d60c
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",267964823280,1111340003760,824864847300,9324279720,882026460,82910487240,25326759780,2008202280,1065121562176,577080846384,507360744128,305760448448,761041116192,3360004928,6636199080,168005040,126003780,98280144144,94080137984,840001232,2520003696,0,636720933856,42840062832,840001232,596400874720,84001260,0,462013860,840025200,0,0,0,0,0,0,0,0,84005880,0,0,0,0,168005040,105840155232,3276098280,2352070560,105044100,210014700,0,6720009856,141120206976,624960916608,80640118272,641760941248,448560657888,0,0,15918574140,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ea00
std::_Rb_tree_decrement,238264288680,181983275640,135902446200,2184065520,126003780,0,0,0,147840216832,2520003696,10080014784,0,17640025872,0,420012600,672020160,0,41160060368,39480057904,0,0,0,146160214368,0,0,0,0,0,0,924027720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32760048048,85680125664,16800024640,176400258720,181440266112,0,0,0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",209883777840,102601846800,83251498500,588017640,84002520,0,46369391040,0,120960177408,0,0,0,15120022176,0,0,42001260,42001260,25200036960,25200036960,1680002464,0,0,62160091168,0,0,8400012320,168002520,0,0,294008820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720009856,30240044352,63000092400,15120022176,154560226688,171360251328,0,0,0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e237
operator delete,196683540240,382326881760,286655159700,2772083160,462013860,0,0,0,315840463232,7560011088,5040007392,0,73080107184,3360004928,27216816480,126003780,42001260,73920108416,61320089936,0,3360004928,42002940,425040623392,12600018480,0,8400012320,252003780,0,210006300,966028980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040007392,70560103488,98280144144,30240044352,488880717024,267120391776,0,0,0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
__kmpc_atomic_float8_add,195693522420,1211241801960,876165770700,10668320040,756022680,51409542240,8568257040,151245360,1162561705088,350280513744,650160953568,546000800800,1199521759296,3360004928,68966068920,420012600,84002520,52080076384,48720071456,0,0,0,248640364672,4200006160,0,483000708400,588008820,0,0,6174185220,3780264600,0,0,42001260,0,0,0,0,0,0,0,0,42002940,252007560,72240105952,714021420,714021420,42017640,168011760,0,127680187264,418320613536,929881363824,423360620928,314160460768,216720317856,0,0,7780733520,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
