Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
__intel_avx_rep_memcpy,3097.456695,69.8,23.6,0.0,0.5,30.6,5.2,0.0,924027720,252007560,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e400
unlink_chunk,2876.710347,90.5,4.3,1.1,3.3,0.0,8.2,71.4,141838255020,249991499520,4536317520,0,0,1386097020,3108217560,0,22.678779,libc-2.29.so,unlink_chunk,malloc.c,0x94987
__GI_,2804.004209,48.7,7.8,16.8,6.8,0.0,0.1,39.5,1574543234880,154228626720,3696258720,0,0,966067620,1890132300,0,18.952574,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
__intel_ssse3_rep_memmove,1978.833336,77.6,22.1,1.0,0.0,0.0,23.0,24.3,293840814960,203370100920,168011760,0,0,0,42002940,0,30.165414,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47b5b0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",1871.964072,92.7,2.2,0.0,10.1,81.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",1845.684745,91.6,5.5,6.5,3.7,82.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
func@0xbcd30,1829.917148,39.8,16.6,5.5,2.9,0.0,0.0,36.5,1464121922340,0,588041160,0,0,126008820,462032340,0,14.207131,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>",1306.082560,8.7,6.6,0.0,0.0,0.0,0.0,0.0,909243276480,77366320920,0,0,0,0,0,0,16.157804,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62210
__kmpc_atomic_fixed8_add,854.078133,74.0,77.5,0.5,7.4,0.5,0.0,0.0,79004370060,23436703080,0,0,0,0,0,0,141.802632,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",685.890439,69.8,11.4,36.2,7.4,2.8,0.5,27.1,113655409560,145156354560,588041160,0,84005880,126008820,378026460,0,12.309829,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dbe7
calConstantForSecondTerm$omp$parallel_for@91,641.215583,54.0,0.0,15.3,14.1,57.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43d251
tcache_get,403.825661,0.0,14.8,0.0,0.7,6.0,3.8,0.0,318327549540,875726271000,0,0,0,0,0,0,23.370213,libc-2.29.so,tcache_get,malloc.c,0x98bd9
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",339.003320,1.8,24.3,0.0,2.9,0.6,0.0,0.0,420894626460,0,0,0,0,0,0,0,20.758436,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43d636
operator new,322.359747,0.0,19.3,0.0,2.0,0.6,2.9,0.0,92864785860,72326169720,0,0,0,0,0,0,17.818262,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
func@0x404370,321.483769,60.9,3.4,0.0,0.0,0.7,73.3,0.0,109035270960,0,0,0,0,0,0,0,18.005208,driverForGraphClustering,func@0x404370,[Unknown],0x404370
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",307.468128,0.0,21.0,1.4,0.0,0.0,2.2,0.0,15708471240,1382513474160,0,0,0,0,0,0,22.040323,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43d753
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",282.940756,7.6,5.8,0.0,0.0,0.8,0.0,0.0,193121793480,21420642600,0,0,0,0,0,0,16.236842,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",247.025675,0.0,24.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43d65e
tcache_put,202.350819,37.5,4.0,0.0,2.2,8.2,52.6,0.0,79466383920,369191075400,0,0,0,0,0,0,20.563725,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::vector<double, std::allocator<double>>::push_back",196.218976,7.0,29.3,1.1,0.0,0.0,1.4,0.0,163552906440,17640529200,0,0,0,0,0,0,16.226891,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43db07
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",169.063671,0.0,17.6,0.0,2.8,0.0,5.7,0.0,118737562020,211434342840,0,0,0,0,0,0,10.436147,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43d65e
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",157.675963,82.8,31.8,29.7,12.6,14.4,0.0,0.0,0,22176665280,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
operator delete,155.924008,0.0,25.6,0.0,1.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
tcache_put,150.668142,19.1,25.9,3.6,0.0,0.0,0.0,0.0,2772083160,4788143640,0,0,0,0,0,0,19.462121,libc-2.29.so,tcache_put,malloc.c,0x967bc
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",143.660322,65.4,0.0,41.4,22.5,14.1,0.0,0.0,0,18144544320,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e37b
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",143.660322,0.0,23.1,0.0,1.9,15.0,3.8,0.0,0,204378131160,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e081
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",139.280434,69.9,17.1,36.5,12.3,16.9,0.0,0.0,0,26712801360,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e38f
__intel_avx_rep_memset,128.768703,83.8,0.0,0.0,0.5,4.3,3.2,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x46fbd0
renumberClustersContiguously,128.768703,71.5,16.0,3.0,16.4,0.0,0.0,35.7,75770273040,756022680,126008820,0,0,0,126008820,0,16.503846,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450670
alloc_perturb,120.008927,19.6,13.3,0.0,0.0,0.0,0.0,0.0,170483114340,0,0,0,0,0,0,0,8.927083,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
"std::vector<double, std::allocator<double>>::operator[]",118.256972,0.0,26.0,0.0,0.0,0.0,0.0,0.0,297536925840,0,0,0,0,0,0,0,19.343275,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d644
initCommAss$omp$parallel_for@99,116.505017,70.2,0.0,0.0,0.0,0.0,7.6,0.0,0,1008030240,0,0,0,0,0,0,0.0,driverForGraphClustering,initCommAss$omp$parallel_for@99,utilityClusteringFunctions.cpp,0x43ebc0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",93.729600,81.1,20.5,36.5,17.3,15.4,0.0,0.0,0,2772083160,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e367
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",91.101668,65.1,25.6,2.9,19.2,0.0,0.0,33.0,24486734580,21672650160,42002940,0,0,0,42002940,0,9.988095,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43db75
free_perturb,82.341892,0.0,17.2,0.0,0.3,2.3,0.0,0.0,35113053360,0,0,0,0,0,0,0,18.940265,libc-2.29.so,free_perturb,malloc.c,0x95192
func@0x967a0,81.465914,0.0,15.7,0.0,5.4,0.0,0.0,0.0,172793183640,0,0,0,0,0,0,0,12.681973,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
func@0x4042b0,79.713959,0.0,24.0,0.0,0.0,6.3,15.8,0.0,345586367280,0,0,0,0,0,0,0,30.975664,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
std::_Rb_tree_decrement,75.334071,10.9,16.2,0.0,3.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
sysmalloc,70.954183,0.0,0.0,0.0,8.7,0.0,0.0,0.0,1386041580,1512045360,0,0,0,0,0,0,19.000000,libc-2.29.so,sysmalloc,malloc.c,0x95d90
func@0x4043b0,60.442452,8.5,18.5,0.0,0.0,0.0,4.4,0.0,231930957720,0,0,0,0,0,0,0,16.644295,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
[sep5],59.566475,26.2,35.9,1.6,16.2,39.7,7.9,0.0,25410762300,19404582120,0,0,0,0,0,0,79.840909,sep5,[sep5],[Unknown],0x0
__gnu_cxx::new_allocator<double>::allocate,59.566475,0.0,23.6,0.0,0.9,7.6,7.6,0.0,4158124740,103575107160,0,0,0,0,0,0,7.789474,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd07
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",57.814520,9.8,15.0,4.4,0.0,7.8,3.9,0.0,12474374220,2772083160,0,0,0,0,0,0,8.835821,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43db83
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",48.178766,15.1,26.4,0.0,4.8,0.0,4.2,0.0,0,60733821960,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db17
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",46.426811,0.0,6.3,0.0,0.0,0.0,0.0,0.0,32802984060,3024090720,0,0,0,0,0,0,21.806122,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43d4ce
__gnu_cxx::new_allocator<double>::deallocate,39.418991,0.0,6.9,0.0,0.0,0.0,2.8,0.0,15708471240,36793103760,0,0,0,0,0,0,9.114286,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbb3
_intel_fast_memmove,39.418991,0.0,31.2,0.0,0.0,0.0,2.1,0.0,81776453220,8064241920,0,0,0,0,0,0,14.779412,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aaa0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",38.543013,20.7,8.1,6.6,0.0,0.0,0.0,0.0,83624508660,25200756000,0,0,0,0,0,0,24.817647,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",35.039103,17.0,29.3,0.0,0.0,5.9,46.9,0.0,0,39565186920,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d23
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",34.163125,9.0,17.1,0.0,0.0,0.0,20.5,0.0,0,12600378000,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d0f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",33.287148,0.0,53.3,0.0,27.7,0.0,0.0,0.0,0,5544166320,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431ce7
kmp_flag_native<unsigned long long>::get,30.659215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,8.780000,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"std::vector<double, std::allocator<double>>::_M_check_len",30.659215,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db17
func@0x404080,28.907260,,16.7,0.0,0.0,0.0,3.3,0.0,165400961880,0,0,0,0,0,0,0,15.877953,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",28.031282,15.9,8.1,0.0,6.6,0.0,0.0,0.0,0,10584317520,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431cfb
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",28.031282,50.4,0.0,0.0,0.0,0.0,77.3,0.0,0,6300189000,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
func@0x95d60,21.023462,0.0,11.2,0.0,10.1,0.0,9.0,0.0,458317749120,0,0,0,0,0,0,0,14.300314,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",21.023462,14.6,18.9,0.0,17.0,0.0,0.0,0.0,48973469160,0,2100147000,0,0,462032340,1386097020,0,66.697368,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e349
__gnu_cxx::new_allocator<double>::allocate,20.147484,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930207900,69302079000,0,0,0,0,0,0,9.194444,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431de9
get_max_fast,18.395529,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",16.643574,0.0,4.2,19.0,2.1,0.0,0.0,16.9,29106873180,0,2016141120,0,0,588041160,1260088200,0,9.645833,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e352
tcache_get,15.767596,0.0,22.4,0.0,0.0,0.0,0.0,0.0,23100693000,13608408240,0,0,0,0,0,0,7.388889,libc-2.29.so,tcache_get,malloc.c,0x974b8
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",14.891619,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a6d
"std::vector<double, std::allocator<double>>::_M_check_len",14.891619,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,35575067220,11088332640,0,0,0,0,0,0,9.093750,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x4319ea
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",14.015641,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5082152460,0,0,0,0,0,0,0,9.250000,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a3b
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",11.387708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9324279720,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x431843
func@0x4043e0,10.511731,0.0,35.9,0.0,0.0,0.0,0.0,0.0,262423872480,0,0,0,0,0,0,0,8.936709,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
heap_trim,9.635753,52.1,0.0,0.0,100.0,31.9,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,heap_trim,arena.c,0x95748
"std::vector<double, std::allocator<double>>::vector",8.759776,92.8,0.0,0.0,0.0,0.0,47.9,0.0,11550346500,0,0,0,0,0,0,0,7.750000,driverForGraphClustering,"std::vector<double, std::allocator<double>>::vector(void)",stl_vector.h,0x421af0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",7.883798,,35.9,0.0,32.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e089
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",7.007821,34.6,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d76c
func@0x404030,6.131843,28.2,59.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.083333,driverForGraphClustering,func@0x404030,[Unknown],0x404030
