Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
malloc_consolidate,279.747063,0.0,20.5,6.9,0.8,0.8,0.0,291608748000,106563196800,48003360,0,0,0,0,0,10.443627,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
tcache_get,269.941011,0.0,16.3,0.3,0.8,1.1,0.0,268856065440,739414181760,0,0,0,0,0,0,7.388514,libc-2.29.so,tcache_get,malloc.c,0x98bd9
plm_init$omp$parallel_for@285,243.974584,91.6,0.0,0.0,0.0,0.0,88.8,0,24960748800,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x432990
__intel_ssse3_rep_memmove,238.875437,0.0,11.7,3.6,0.6,1.4,0.5,160420812480,152068561920,0,0,0,0,0,0,12.109375,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47bf30
operator new,235.894397,0.0,18.8,1.3,0.3,2.4,0.1,62065861920,58465753920,0,0,0,0,0,0,7.572319,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
func@0xbcd30,211.104696,0.0,17.2,0.1,0.0,7.4,0.0,212550376320,0,0,0,0,0,0,0,7.218430,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
std::_Rb_tree_increment,209.692625,15.6,14.9,1.1,1.5,32.9,0.0,244663339680,0,0,0,0,0,0,144010080,7.979462,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",180.823607,3.8,12.8,,5.0,,0.0,284696540640,0,0,0,0,0,0,0,7.273275,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e036
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",140.344222,44.1,5.7,2.3,13.3,50.3,0.0,73874216160,110019300480,480033600,192013440,240016800,0,0,0,13.450820,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e5e7
"std::vector<double, std::allocator<double>>::push_back",133.833003,0.0,14.9,,1.5,,0.0,149764492800,16224486720,0,0,0,0,0,0,7.199045,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e507
parallelLouvianMethod$omp$parallel_for@210,111.867446,72.8,3.1,34.1,18.0,29.1,0.0,13248397440,0,336023520,144010080,0,0,0,0,115.781250,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x4318e3
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",108.023473,0.1,21.1,1.3,1.6,2.7,0.0,22176665280,733654008960,0,0,0,0,0,0,7.211039,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e153
operator delete,107.160541,0.0,26.8,0.8,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",89.352750,0.0,24.1,3.7,0.0,0.3,0.3,95762872800,14880446400,0,0,0,0,0,0,7.352941,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ece0
tcache_put,83.155325,4.4,13.8,1.9,0.7,0.0,10.8,43633308960,343402301760,0,0,0,0,0,0,7.687075,libc-2.29.so,tcache_put,malloc.c,0x95390
tcache_put,75.859622,28.6,30.6,,0.0,,0.0,720021600,96002880,0,0,0,0,0,0,15.826733,libc-2.29.so,tcache_put,malloc.c,0x967bc
func@0x967a0,75.232034,0.0,20.2,0.4,0.0,0.8,0.0,224934747840,0,0,0,0,0,0,0,7.260664,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
kmp_flag_native<unsigned long long>::get,71.544958,1.1,1.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.003317,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
unlink_chunk,62.209597,0.0,19.2,0.9,0.9,0.5,0.0,91154734560,141124233600,0,0,0,0,0,0,7.803519,libc-2.29.so,unlink_chunk,malloc.c,0x94987
sumVertexDegree$omp$parallel_for@74,59.385453,94.5,3.6,0.0,5.2,100.0,0.0,2592077760,192005760,144010080,96006720,0,0,0,0,12.500000,driverForGraphClustering,sumVertexDegree$omp$parallel_for@74,utilityClusteringFunctions.cpp,0x43d8ec
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",55.933723,0.9,11.4,0.0,0.0,0.6,0.0,82658479680,49633488960,0,0,0,0,0,0,7.854331,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41f0d0
__gnu_cxx::new_allocator<double>::allocate,52.638889,0.0,28.8,0.0,4.3,1.2,0.0,5040151200,60481814400,0,0,0,0,0,0,7.063636,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e707
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",51.932854,32.9,16.0,0.0,8.3,40.8,0.0,0,179429382720,0,0,0,0,0,48003360,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43ea81
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",48.167329,7.2,12.9,1.7,2.3,1.7,0.0,6624198720,2208066240,0,0,0,0,0,0,7.095238,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e583
func@0x404360,46.284567,6.1,19.3,0.0,0.0,0.0,11.2,115779473280,0,0,0,0,0,0,0,7.165025,driverForGraphClustering,func@0x404360,[Unknown],0x404360
func@0x4043a0,44.637151,0.0,18.2,1.4,0.0,4.9,0.0,206790203520,0,0,0,0,0,0,0,7.329327,driverForGraphClustering,func@0x4043a0,[Unknown],0x4043a0
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",39.381107,3.3,16.3,2.4,0.0,1.6,0.0,0,48481454400,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e517
unlink_chunk,36.164721,0.0,14.6,14.6,0.0,3.1,0.0,27072812160,11808354240,0,0,0,0,0,0,9.900990,libc-2.29.so,unlink_chunk,malloc.c,0x93760
"std::vector<double, std::allocator<double>>::operator[]",32.085404,0.0,16.3,0.0,0.0,4.1,0.0,203478104160,0,0,0,0,0,0,0,7.203033,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43e044
__kmpc_atomic_float8_add,31.771610,61.2,11.6,19.3,9.7,38.7,0.0,1296038880,384011520,48003360,0,0,0,0,0,432.500000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
__gnu_cxx::new_allocator<double>::deallocate,31.065574,0.2,13.6,0.0,4.2,1.0,0.0,17424522720,19008570240,0,0,0,0,0,0,7.361702,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43e5b3
free_perturb,29.731951,0.0,13.6,0.0,0.0,0.0,0.0,17856535680,0,0,0,0,0,0,0,7.403846,libc-2.29.so,free_perturb,malloc.c,0x95192
entry_SYSCALL_64,29.496606,2.4,2.1,1.1,0.0,0.0,1.1,1296038880,1920057600,0,0,0,0,0,0,11.777778,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff95000010
"std::vector<double, std::allocator<double>>::_M_check_len",28.319879,0.0,6.8,5.7,3.4,1.1,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43e517
func@0x95d60,26.437117,1.1,9.9,0.0,6.6,3.3,0.0,400332009600,0,0,0,0,0,0,0,7.477958,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
func@0x404080,25.338839,0.0,18.4,0.0,0.0,5.4,0.0,138100142880,0,0,0,0,0,0,0,7.350318,driverForGraphClustering,func@0x404080,[Unknown],0x404080
pick_next_task_fair,24.397458,0.0,21.3,0.0,0.0,0.0,0.0,39457183680,27072812160,0,0,0,0,0,0,8.645161,vmlinux,pick_next_task_fair,[Unknown],0xffffffff944dac90
clear_page_erms,24.005216,98.0,0.0,0.0,0.0,0.0,78.4,0,0,0,0,0,0,0,0,0.0,vmlinux,clear_page_erms,[Unknown],0xffffffff94e3c070
__gnu_cxx::new_allocator<double>::allocate,23.612974,0.1,22.5,0.0,0.0,0.0,0.0,10368311040,51649549440,0,0,0,0,0,0,8.728814,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x4327e9
__schedule,22.828490,0.0,14.1,0.0,0.0,1.2,0.0,29088872640,18144544320,0,0,0,0,0,0,8.106061,vmlinux,__schedule,[Unknown],0xffffffff94e4a700
_intel_fast_memmove,22.828490,0.0,4.2,6.9,2.8,1.4,0.0,97778933280,1824054720,0,0,0,0,0,0,8.437500,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b430
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",22.200903,0.0,24.9,2.8,0.0,0.0,0.0,26640799200,166660999680,0,0,0,0,0,0,7.155882,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43e05e
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",21.102625,0.0,12.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43246d
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",20.710383,0.0,20.0,0.0,0.0,0.0,9.1,0,23040691200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432723
update_curr,20.710383,0.0,9.5,15.0,4.1,6.8,0.0,22176665280,18336550080,48003360,48003360,0,0,0,0,7.300000,vmlinux,update_curr,[Unknown],0xffffffff944d2fd0
sched_yield,19.298311,7.7,10.5,0.0,0.0,0.0,0.0,8496254880,0,0,0,0,0,0,0,8.000000,libc-2.29.so,sched_yield,syscall-template.S,0x101860
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",18.592275,0.0,20.0,0.0,0.0,0.0,2.0,6048181440,0,0,0,0,0,0,0,12.558824,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x43243b
_raw_spin_lock,16.552616,0.0,20.6,0.0,0.0,6.2,0.0,14832444960,11040331200,0,0,0,0,0,0,17.888889,vmlinux,_raw_spin_lock,[Unknown],0xffffffff94e50560
tcache_get,15.611235,0.0,19.2,0.0,0.0,0.0,0.0,25920777600,13248397440,0,0,0,0,0,0,7.322581,libc-2.29.so,tcache_get,malloc.c,0x974b8
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",15.297442,0.0,33.6,4.2,2.1,0.0,0.0,0,6816204480,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4326fb
func@0x4042b0,14.748303,7.1,21.0,0.0,15.2,5.7,0.0,196997909760,0,0,0,0,0,0,0,7.778182,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
renumberClustersContiguously,14.748303,55.3,71.9,,0.0,,0.0,16272488160,96002880,0,0,0,0,0,0,12.613636,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x451000
"std::vector<double, std::allocator<double>>::_M_check_len",14.512958,0.0,8.7,0.0,0.0,0.0,0.0,29664889920,26976809280,0,0,0,0,0,0,12.461538,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x4323ea
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",14.199164,0.0,31.3,2.4,0.0,0.0,0.0,0,13440403200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ed73
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",14.120715,0.0,15.3,3.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ece0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",13.493128,0.0,19.5,0.0,0.0,0.0,3.9,0,5568167040,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43270f
task_tick_fair,13.336231,58.7,25.0,0.0,52.5,32.5,0.0,1584047520,288008640,96006720,48003360,0,0,0,0,7.000000,vmlinux,task_tick_fair,[Unknown],0xffffffff944d77c0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",12.943989,0.0,17.9,7.9,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ece0
native_sched_clock,12.865541,5.3,19.5,,0.0,,0.0,7920237600,0,0,0,0,0,0,0,8.789474,vmlinux,native_sched_clock,[Unknown],0xffffffff94438f10
ktime_get,12.394850,71.6,64.5,0.0,47.7,5.6,0.0,288008640,480014400,0,0,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffff94525d90
__calc_delta,12.237953,0.0,14.1,,0.0,,0.0,6912207360,576017280,0,0,0,0,0,0,7.000000,vmlinux,__calc_delta,[Unknown],0xffffffff944cdda0
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",11.767263,17.9,20.7,0.0,0.0,28.4,0.0,15696470880,29856895680,48003360,0,0,0,0,0,7.225000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e575
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",11.531918,0.0,31.9,0.0,0.0,0.0,0.0,0,6528195840,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4326e7
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",11.296572,23.5,24.9,2.3,0.0,2.3,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43e16c
copy_user_enhanced_fast_string,10.668985,48.7,13.4,,0.0,,0.0,1008030240,768023040,0,0,0,0,0,0,18.428571,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffff94e3c560
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",10.512088,0.0,28.6,5.7,0.0,0.0,0.0,0,13440403200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ed5f
get_max_fast,10.041398,0.0,9.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
std::_Rb_tree_decrement,9.649156,0.0,5.9,5.9,0.0,5.9,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",9.570707,12.2,10.4,0.0,0.0,10.4,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ea89
cgroup_rstat_updated,9.256913,0.0,8.7,,0.0,,0.0,11664349920,7776233280,0,0,0,0,0,0,9.739130,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff945515c0
ktime_get_update_offsets_now,8.943120,69.5,17.4,,34.8,,0.0,0,288008640,0,0,0,0,0,0,7.500000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff94526be0
pick_next_entity,8.864671,0.0,19.0,0.0,0.0,0.0,0.0,22464673920,3456103680,0,0,0,0,0,0,7.086957,vmlinux,pick_next_entity,[Unknown],0xffffffff944cee90
update_min_vruntime,8.629326,0.0,20.9,0.0,14.0,3.5,0.0,10080302400,5952178560,0,0,0,0,0,0,8.078947,vmlinux,update_min_vruntime,[Unknown],0xffffffff944cde80
cpuacct_charge,8.315532,0.0,16.6,,0.0,,0.0,13104393120,3360100800,0,0,0,0,0,0,11.700000,vmlinux,cpuacct_charge,[Unknown],0xffffffff944ee270
do_syscall_64,8.158636,0.0,20.2,0.0,0.0,0.0,0.0,16704501120,21216636480,0,0,0,0,0,0,7.666667,vmlinux,do_syscall_64,[Unknown],0xffffffff94404210
syscall_return_via_sysret,8.001739,0.0,21.6,0.0,0.0,0.0,0.0,27648829440,2016060480,0,0,0,0,0,0,8.617021,vmlinux,syscall_return_via_sysret,[Unknown],0xffffffff950000f1
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",7.923290,0.0,14.1,0.0,0.0,4.7,0.0,0,1536046080,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43234f
__kmpc_atomic_float8_sub,7.923290,65.8,12.7,22.2,0.0,41.3,0.0,2304069120,672020160,96006720,240016800,48003360,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",7.844842,0.0,14.9,0.0,0.0,0.0,0.0,0,5376161280,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x4224c0
entry_SYSCALL_64_after_hwframe,7.609497,0.0,19.7,0.0,0.0,0.0,0.0,4608138240,7296218880,0,0,0,0,0,0,7.111111,vmlinux,entry_SYSCALL_64_after_hwframe,[Unknown],0xffffffff95000048
_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather,7.531048,6.4,3.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,libiomp5.so,"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)",kmp_barrier.cpp,0x62b80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",7.374151,0.0,11.1,3.7,0.0,0.0,0.0,18144544320,0,0,0,0,0,0,0,8.160000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41ed19
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",7.295703,0.0,7.6,7.6,0.0,0.0,0.0,0,9024270720,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ed4b
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double>",7.138806,2.7,8.7,4.4,0.0,0.0,0.0,31104933120,0,0,0,0,0,0,0,8.220000,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double&&)",stl_vector.h,0x4323ea
"__gnu_cxx::new_allocator<double>::construct<double, double>",6.825012,7.0,63.9,0.0,0.0,0.0,0.0,0,27552826560,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&)",new_allocator.h,0x432464
apic_timer_interrupt,6.589667,57.0,46.1,0.0,33.6,8.4,0.0,0,96002880,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff95001a60
native_flush_tlb_one_user,5.648286,0.0,0.0,0.0,5.0,0.0,0.0,1296038880,0,0,0,0,0,0,0,0.0,vmlinux,native_flush_tlb_one_user,[Unknown],0xffffffff94473e10
update_cfs_group,5.256044,82.0,60.1,24.1,6.0,6.0,0.0,288008640,0,0,0,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffff944d3380
