Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",1881727754880,7690434964992,4802513913280,51661549800,51101533000,770723121000,385851575200,9634889600,7688811686976,6899210486784,218400331968,246400374528,7000010640000,0,1400042000,0,0,47600072352,61600093632,2800004256,2800004256,0,42000063840,2800004256,5600008512,10382415781248,0,0,0,2520075600,0,0,0,0,0,0,0,0,0,0,0,0,140009800,105423162600,663601008672,840025200,840025200,0,280019600,0,70000106400,5314408077888,6580010001600,2800004256,2240003404800,2189603328192,0,0,557479193600,imm,"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",counting.h,0xd430
"__gnu_cxx::__ops::_Val_less_iter::operator()<unsigned int, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>",1343060640384,7635125395200,4983873191040,52641579200,51941558200,368771062800,0,10251074400,7442411312448,5933209018464,2223203379264,2049603115392,6213209444064,0,5040151200,0,0,170800259616,198800302176,0,47600072352,0,1540002340800,484400736288,0,5952809048256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355600540512,0,0,0,0,0,5600008512,4768407247968,6742410248448,22400034048,2447203719744,1246001893920,0,0,75300583400,imm,"bool __gnu_cxx::__ops::_Val_less_iter::operator()<unsigned int, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>(unsigned int&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>) const",predefined_ops.h,0x121ec
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>",1248072466176,990762728448,687361682560,6860205800,6160184800,1359300777800,0,16384914000,985601498112,0,0,0,254800387296,0,0,0,0,148400225568,112000170240,0,47600072352,0,599200910784,16800025536,0,5600008512,0,0,0,420012600,0,0,0,0,0,0,0,0,0,0,0,0,0,47181415400,1246001893920,420012600,420012600,0,280019600,0,2800004256,47600072352,70000106400,2800004256,3024004596480,526400800128,0,0,486729975200,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>) const",predefined_ops.h,0xe563
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::co",839863793472,1843251532416,1208393861760,10500315000,12600378000,1306239186000,0,5279583400,1965602987712,397600604352,84000127680,53200080864,386400587328,0,280008400,0,0,64400097888,30800046816,5600008512,47600072352,0,1540002340800,98000148960,0,610400927808,560008400,0,0,280008400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377602093952,140004200,280008400,0,0,0,0,702801068256,1386002106720,168000255360,5311608073632,1640802494016,0,0,38133436600,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::co(trng::lcg64&)",uniformxx.hpp,0x12073
"std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",739464900480,761107775616,508006374720,4900147000,4060121800,0,0,0,767201166144,0,0,0,42000063840,0,280008400,0,0,39200059584,117600178752,0,8400012768,0,498400757568,226800344736,0,5600008512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212800323456,392000595840,0,1008001532160,1013601540672,0,0,0,imm,"void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0x121de
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",532955800224,981143672832,655298163840,7560226800,6300189000,0,0,0,1142401736448,2800004256,0,0,313600476672,0,700021000,0,0,42000063840,78400119168,0,67200102144,0,596400906528,67200102144,0,11200017024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361200549024,490000744800,2800004256,2746804175136,271600412832,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0x12211
"std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",465622410912,908399564736,590670133920,6580197400,6580197400,71682150400,50401512000,2058617400,890401353408,11200017024,8400012768,5600008512,162400246848,0,140004200,0,840025200,53200080864,128800195776,0,89600136192,0,562800855456,190400289408,0,16800025536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140004200,53200080864,0,0,0,0,0,0,2800004256,16800025536,2800004256,1618402459968,428400651168,0,0,15614683000,imm,"void std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe4d0
"std::vector<bool, std::allocator<bool>>::operator[]",291577623360,379952696832,241478375360,2380071400,2800084000,0,0,0,448000680960,30800046816,11200017024,0,11200017024,0,0,0,0,36400055328,50400076608,0,0,0,11200017024,106400161728,0,84000127680,280004200,0,0,560016800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131600200032,232400353248,36400055328,742001127840,238000361760,0,0,0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x120ca
"std::__move_median_to_first<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",230857334784,231458525760,149796751520,1680050400,700021000,0,0,0,252000383040,0,0,0,22400034048,0,0,0,0,16800025536,47600072352,0,8400012768,0,165200251104,19600029792,0,0,280004200,0,0,140004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596400906528,154000234080,0,0,0,imm,"void std::__move_median_to_first<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe519
_int_free,202300763424,2246049486336,1517005229440,16800504000,14840445200,52501575000,24640739200,434130200,2223203379264,1951602966432,1610002447200,1708002596160,2226003383520,5600008512,38641159200,0,5740172200,39200059584,25200038304,14000021280,0,0,131600200032,2800004256,0,3427205209344,0,0,0,3500105000,0,0,0,0,0,0,0,0,0,140009800,0,0,0,5040151200,11200017024,11480344400,9660289800,0,420029400,140009800,5600008512,492800749056,2024403077088,375200570304,268800408576,176400268128,0,0,6301890000,libc-2.29.so,_int_free,malloc.c,0x950c0
__GI___libc_malloc,162622159008,2571894995328,1651271214080,16380491400,19880596400,27580827400,19320579600,294088200,2368803600576,81200123424,50400076608,56000085120,2464003745280,2800004256,1260037800,0,2240067200,19600029792,42000063840,11200017024,2800004256,0,162400246848,11200017024,0,190400289408,840012600,0,0,2100063000,0,0,0,0,0,0,0,0,0,0,0,0,0,840025200,25200038304,2940088200,2940088200,0,0,0,2800004256,271600412832,971601476832,1758402672768,439600668192,168000255360,0,0,3501050000,libc-2.29.so,__GI___libc_malloc,malloc.c,0x98a40
"libmemkind::static_kind::allocator<unsigned int>::construct<unsigned int, unsigned int&>",135869160576,7196255982720,4660232048960,49001470000,55441663200,49561486800,47881436400,420126000,7100810793216,6680810154816,5978009086560,5616808537536,7215610967712,0,1120033600,0,140004200,56000085120,19600029792,67200102144,0,0,22400034048,0,400400608608,36299255174784,2240033600,0,0,7000210000,0,0,0,0,0,0,0,0,0,560039200,0,0,3220225400,31920957600,2800004256,6300189000,2380071400,0,5040352800,840058800,680401034208,5426408248128,6510009895200,1568002383360,165200251104,98000148960,0,0,187992380800,imm,"void libmemkind::static_kind::allocator<unsigned int>::construct<unsigned int, unsigned int&>(unsigned int*, unsigned int&&&) const",memkind_allocator.h,0xe8d0
