Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:DRAM Bound:Memory Bandwidth(%),Memory Bound:DRAM Bound:Memory Latency(%),Memory Bound:DRAM Bound:Memory Latency:NUMA: % of Remote Accesses(%),Memory Bound:DRAM Bound:Memory Latency:Local DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote DRAM(%),Memory Bound:DRAM Bound:Memory Latency:Remote Cache(%),Memory Bound:Persistent Memory Bound(%),Memory Bound:Persistent Memory Bound:Local Persistent Memory(%),Memory Bound:Persistent Memory Bound:Remote Persistent Memory(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",3128.441492,72.1,3.6,0.3,0.2,0.0,28.3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,751262537200,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xfaf5
"libmemkind::static_kind::allocator<unsigned int>::construct<unsigned int, unsigned int&>",2944.092507,99.2,9.0,0.5,0.6,2.8,73.8,16.6,77.8,0.0,4.3,0.0,78.8,44.4,100.0,47601428000,49281478400,2660186200,0,140009800,560039200,1820127400,0,606.219512,imm,"void libmemkind::static_kind::allocator<unsigned int>::construct<unsigned int, unsigned int&>(unsigned int*, unsigned int&&&) const",memkind_allocator.h,0xec40
"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",2156.098656,90.9,3.0,80.4,0.0,0.0,76.6,18.4,0.0,0.0,0.0,0.0,2.7,100.0,0.0,746502394400,373671209800,0,0,0,140009800,0,0,64.887805,imm,"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",counting.h,0xd3a0
"std::__move_merge<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__ops::_Iter_less_iter>",2076.867816,94.8,7.2,0.0,0.0,86.4,65.4,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"unsigned int* std::__move_merge<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xfb90
trng::lcg64::step,1979.202077,61.8,2.2,0.0,10.7,18.4,29.7,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619568585600,685740571600,0,0,0,0,0,0,7.221627,imm,trng::lcg64::step(void),lcg64.hpp,0x13253
"std::__move_merge<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",1605.797325,83.5,18.2,0.0,0.1,39.9,41.2,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195165854800,104863145800,140009800,0,0,0,0,0,17.797297,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>> std::__move_merge<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xfd4d
"std::__move_merge_adaptive<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",1373.988283,91.4,17.1,0.0,0.0,63.0,58.5,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205526165600,51521545600,140009800,0,0,0,0,0,7.078652,imm,"void std::__move_merge_adaptive<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0x1268a
__GI___libc_malloc,1316.722428,94.8,92.1,0.9,0.0,2.1,10.4,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29680890400,20580617400,0,0,0,0,0,0,59.692308,libc-2.29.so,__GI___libc_malloc,malloc.c,0x98a40
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>",1225.724632,94.2,12.0,2.3,2.3,81.7,69.7,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491134733600,0,140009800,0,0,0,0,0,7.090038,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>) const",predefined_ops.h,0xfbbc
"__gnu_cxx::__ops::_Iter_less_iter::operator()<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>",1124.921038,95.2,29.2,0.4,0.0,70.3,56.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12040361200,0,0,0,0,0,0,0,39.638889,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>(unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>) const",predefined_ops.h,0x12736
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin",1010.781560,34.2,0.0,2.5,1.9,1.6,38.1,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin(trng::lcg64&)",uniformxx.hpp,0x13253
_int_free,986.855415,95.7,14.1,3.2,3.5,79.1,23.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50121503600,25760772800,700049000,0,0,0,0,0,21.200000,libc-2.29.so,_int_free,malloc.c,0x950c0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",774.657967,59.1,5.3,0.2,0.2,0.0,32.1,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121803654000,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xfba8
clear_page_erms,762.498779,98.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560016800,560016800,0,0,0,0,0,0,0.0,vmlinux,clear_page_erms,[Unknown],0xffffffff99c3c070
"std::__move_merge_adaptive_backward<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",729.159069,61.8,8.4,0.0,0.6,0.0,24.2,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183405502000,98422952600,0,0,0,0,0,0,33.646465,imm,"void std::__move_merge_adaptive_backward<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0x1271c
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",716.999881,64.9,5.2,0.4,0.2,0.0,30.8,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120543616200,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xfbc5
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::co",520.491708,4.5,4.0,14.1,1.5,4.0,39.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309319278400,0,0,0,0,0,0,0,7.087349,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::co(trng::lcg64&)",uniformxx.hpp,0x13253
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*>",504.017969,95.0,32.7,0.6,3.3,57.3,51.3,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520075600,0,140009800,0,0,0,0,0,46.982456,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, unsigned int*) const",predefined_ops.h,0x126bc
apic_timer_interrupt,501.272345,71.8,0.0,0.0,2.2,15.8,18.7,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,140004200,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff99e01a60
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",372.620288,54.3,6.9,0.9,0.0,0.4,35.7,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46481394400,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0x126a0
"__gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>",323.199071,98.3,0.0,0.5,0.0,1.5,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42561276800,0,0,0,0,0,0,0.0,imm,"void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&&&)",new_allocator.h,0x132d0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",300.841854,11.0,4.3,0.0,0.0,0.5,30.5,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xfc6e
func@0x1d6d0,291.036057,30.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210000,0,0,0,0,0,0,0,7.000000,libgomp.so.1.0.0,func@0x1d6d0,[Unknown],0x1d6d0
unlink_chunk,216.904231,97.7,0.0,11.5,9.2,88.0,20.7,79.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800084000,280008400,280019600,0,0,0,0,0,18.600000,libc-2.29.so,unlink_chunk,malloc.c,0x93760
ktime_get_update_offsets_now,190.232463,69.7,0.0,6.7,67.4,9.3,1.7,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4480134400,700021000,0,0,0,0,0,0,7.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff99326be0
"std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>",182.387825,0.0,9.3,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199505985000,0,0,0,0,0,0,0.0,imm,"void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter)",stl_algo.h,0xf992
ktime_get,176.112115,72.7,8.0,1.0,46.9,5.0,1.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6720201600,1400042000,0,0,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffff99325d90
_int_malloc,146.302492,84.6,4.9,7.9,6.9,69.9,40.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13160394800,27860835800,420029400,0,0,0,0,0,9.230769,libc-2.29.so,_int_malloc,malloc.c,0x966c0
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",120.022956,34.7,5.4,1.3,0.0,0.0,32.3,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xfd71
trigger_load_balance,119.630724,91.9,2.8,0.0,98.4,5.5,4.2,90.1,0.0,0.0,0.0,13.6,0.0,0.0,0.0,2240067200,560016800,0,0,0,0,0,140009800,7.000000,vmlinux,trigger_load_balance,[Unknown],0xffffffff992db5d0
"std::vector<bool, std::allocator<bool>>::operator[]",111.786086,2.0,0.0,10.2,0.0,2.9,36.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x132aa
task_tick_fair,109.432695,73.9,9.9,14.1,46.5,24.0,7.1,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040151200,560016800,0,0,0,0,0,0,22.400000,vmlinux,task_tick_fair,[Unknown],0xffffffff992d77c0
"__gnu_cxx::__ops::_Val_less_iter::operator()<unsigned int, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>",100.411362,5.3,21.7,1.6,0.0,0.0,79.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60761822800,0,0,0,0,0,0,0,67.306604,imm,"bool __gnu_cxx::__ops::_Val_less_iter::operator()<unsigned int, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>(unsigned int&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>) const",predefined_ops.h,0xf992
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++",89.821101,78.0,24.6,0.0,12.3,17.6,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xec4a
func@0xa7c0,89.428869,78.9,0.0,0.0,0.0,3.0,16.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150084502400,0,0,0,0,0,0,0,9.162162,imm,func@0xa7c0,[Unknown],0xa7c0
__memset_avx2_erms,87.467710,100.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,__memset_avx2_erms,memset-vec-unaligned-erms.S,0x1894d0
cgroup_rstat_updated,80.015304,93.5,100.0,0.0,2.2,2.2,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400042000,980029400,0,0,0,0,0,0,275.250000,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff993515c0
"__gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>",74.916289,60.9,0.0,0.0,3.9,0.0,23.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,351130533600,0,0,0,0,0,0,0.0,imm,"void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&&&)",new_allocator.h,0x13298
func@0x1d860,70.209507,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240067200,0,0,0,0,0,0,0,7.000000,libgomp.so.1.0.0,func@0x1d860,[Unknown],0x1d860
__update_load_avg_cfs_rq,69.817275,86.9,45.1,0.0,33.2,35.6,0.0,54.6,100.0,0.0,36.8,0.0,0.0,0.0,0.0,4200126000,3080092400,0,0,140009800,0,0,0,7.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffff992e7ca0
tick_sched_timer,69.425043,91.0,0.0,41.2,92.1,7.3,0.0,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280008400,980029400,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffff99334880
