Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>",851.796906,2.4,27.1,0.3,0.0,0.0,0.4,0.2,432332969600,544756342200,0,0,0,420029400,0,0,15.727811,imm,"void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter)",stl_algo.h,0x11a50
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator--",789.432037,3.5,22.3,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xe550
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin",749.293641,18.4,0.0,9.7,2.2,4.2,2.7,0.0,0,0,0,0,0,0,0,0,0.0,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin(trng::lcg64&)",uniformxx.hpp,0x118d3
"__gnu_cxx::__ops::_Val_less_iter::operator()<unsigned int, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>",578.672772,45.3,9.7,19.5,7.2,11.1,0.8,0.0,251587547400,0,0,0,0,0,0,0,13.487382,imm,"bool __gnu_cxx::__ops::_Val_less_iter::operator()<unsigned int, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>(unsigned int&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>) const",predefined_ops.h,0x11a52
clear_page_erms,481.791496,98.4,0.0,0.0,0.0,0.2,87.6,0.0,840025200,140004200,0,0,0,0,0,0,0.0,vmlinux,clear_page_erms,[Unknown],0xffffffffa2e3c070
"std::vector<bool, std::allocator<bool>>::operator[]",478.130666,17.1,3.4,0.0,3.1,14.3,0.0,0.0,0,0,0,0,0,0,0,420029400,0.0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x11865
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::co",402.299168,7.7,0.0,34.2,4.6,8.3,0.0,0.0,1040091201800,0,0,0,0,0,0,0,7.104089,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::co(trng::lcg64&)",uniformxx.hpp,0x118d3
__GI___libc_malloc,354.316134,88.4,71.6,4.8,2.7,6.6,0.0,0.0,18060541800,10500315000,0,0,0,0,0,0,17.000000,libc-2.29.so,__GI___libc_malloc,malloc.c,0x98a40
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>",291.036057,0.0,25.1,0.0,0.0,0.0,0.0,0.0,949648488600,0,0,0,0,140009800,0,0,21.141696,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>) const",predefined_ops.h,0xe553
func@0x1d6d0,216.773487,22.4,16.9,0.0,0.0,0.0,0.0,0.0,5460163800,0,0,0,0,0,0,0,7.000000,libgomp.so.1.0.0,func@0x1d6d0,[Unknown],0x1d6d0
"std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>",209.844057,4.0,12.2,0.4,0.0,0.0,0.0,0.0,51801554000,34581037400,0,0,0,0,0,0,7.378947,imm,"void std::__introsort_loop<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, long, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe4c0
_int_free,185.656425,81.4,7.3,1.6,0.0,0.0,1.2,78.8,29120873600,13580407400,140009800,0,0,0,140009800,0,16.320000,libc-2.29.so,_int_free,malloc.c,0x950c0
"std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",168.005990,11.4,8.9,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"void std::__unguarded_insertion_sort<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0x11a3e
"std::vector<bool, std::allocator<bool>>::operator[]",77.400425,1.3,0.0,8.1,3.1,3.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x1192a
func@0x1d860,69.948019,39.2,17.6,0.0,0.0,0.0,0.0,0.0,2800084000,0,0,0,0,0,0,0,7.000000,libgomp.so.1.0.0,func@0x1d860,[Unknown],0x1d860
"std::__move_median_to_first<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",52.559072,3.6,16.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"void std::__move_median_to_first<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe509
"libmemkind::static_kind::allocator<unsigned int>::construct<unsigned int, unsigned int const&>",46.675594,94.9,5.2,0.0,3.5,0.0,81.8,0.0,0,31640949200,0,0,0,0,0,0,0.0,imm,"void libmemkind::static_kind::allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&&&) const",memkind_allocator.h,0x1194e
std::move_iterator<unsigned int*>::operator++,40.661372,77.3,0.0,0.0,20.0,48.0,6.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,std::move_iterator<unsigned int*>::operator++(void),stl_iterator.h,0x41e6b
__memset_avx2_erms,35.170126,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,__memset_avx2_erms,memset-vec-unaligned-erms.S,0x1894d0
unlink_chunk,34.124174,91.5,12.2,0.0,0.0,23.8,0.0,61.9,2940088200,420012600,560039200,0,280019600,0,420029400,0,26.000000,libc-2.29.so,unlink_chunk,malloc.c,0x93760
apic_timer_interrupt,33.208966,84.7,0.0,9.2,9.2,2.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffffa3001a60
std::swap<unsigned int>,28.894415,37.9,14.7,0.0,0.0,0.0,0.0,0.0,27720831600,31220936600,0,0,0,0,0,0,9.692308,imm,"std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned int>>, std::is_move_constructible<unsigned int>, std::is_move_assignable<unsigned int>>::value, void>::type std::swap<unsigned int>(unsigned int&, unsigned int&)",move.h,0xe628
ktime_get_update_offsets_now,27.586976,61.7,6.6,0.0,66.0,16.5,0.0,0.0,420012600,140004200,0,0,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffffa2526be0
std::swap<unsigned int>,25.887304,0.0,12.2,0.0,0.0,0.0,0.0,0.0,20440613200,24500735000,0,0,0,0,0,0,10.000000,imm,"std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned int>>, std::is_move_constructible<unsigned int>, std::is_move_assignable<unsigned int>>::value, void>::type std::swap<unsigned int>(unsigned int&, unsigned int&)",move.h,0xe58c
"__gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>",25.364328,26.2,0.0,0.0,13.2,3.3,33.0,0.0,0,215746472200,0,0,0,0,0,0,0.0,imm,"void __gnu_cxx::new_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&&&)",new_allocator.h,0x11918
std::swap<unsigned int>,25.233584,0.0,10.2,0.0,0.0,0.0,0.0,0.0,26040781200,31640949200,0,0,0,0,0,0,7.000000,imm,"std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned int>>, std::is_move_constructible<unsigned int>, std::is_move_assignable<unsigned int>>::value, void>::type std::swap<unsigned int>(unsigned int&, unsigned int&)",move.h,0xe527
task_tick_fair,24.187633,67.0,42.6,9.1,27.4,27.4,0.0,0.0,1260037800,980029400,0,0,0,0,0,0,0.0,vmlinux,task_tick_fair,[Unknown],0xffffffffa24d77c0
__GI_,21.049778,41.9,15.7,15.7,35.4,7.9,0.0,0.0,4900147000,420012600,140009800,0,140009800,0,0,0,14.833333,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>",20.657546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> const&)",stl_iterator.h,0xe4c5
clear_huge_page,19.480850,98.9,0.0,0.0,0.0,0.0,100.0,0.0,0,840025200,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffffa264bbe0
_int_malloc,18.042667,0.0,33.3,0.0,4.2,29.2,0.0,0.0,7840235200,14980449400,0,0,0,0,0,0,11.400000,libc-2.29.so,_int_malloc,malloc.c,0x966c0
ktime_get,18.042667,63.0,19.0,0.0,61.9,4.8,0.0,0.0,420012600,420012600,0,0,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffffa2525d90
account_user_time,16.865971,45.7,0.0,0.0,78.9,29.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffffa24ccfa0
trigger_load_balance,14.643324,75.0,9.1,0.0,100.0,13.6,0.0,0.0,140004200,280008400,0,0,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffffa24db5d0
update_curr,13.858860,46.8,0.0,46.3,46.3,5.8,0.0,0.0,980029400,280008400,0,0,0,0,0,0,7.000000,vmlinux,update_curr,[Unknown],0xffffffffa24d2fd0
__memmove_avx_unaligned_erms,12.289932,81.2,16.3,0.0,8.1,89.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
clear_subpage,11.505469,98.4,12.7,0.0,0.0,0.0,82.7,0.0,1400042000,1120033600,0,0,0,0,0,0,0.0,vmlinux,clear_subpage,[Unknown],0xffffffffa2643800
"__gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>",10.590261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> const&)",stl_iterator.h,0xe4ee
rcu_sched_clock_irq,10.590261,89.9,0.0,0.0,100.0,0.0,0.0,0.0,560016800,560016800,0,0,0,0,0,0,238.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffffa2514a20
cgroup_rstat_updated,9.413565,,94.8,14.6,7.3,0.0,0.0,0.0,280008400,420012600,0,0,0,0,0,0,0.0,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffffa25515c0
__GI___pthread_mutex_trylock,8.236870,72.0,53.8,43.1,0.0,32.3,0.0,0.0,140004200,280008400,0,0,0,0,0,0,0.0,libpthread-2.29.so,__GI___pthread_mutex_trylock,pthread_mutex_trylock.c,0xbba0
update_cfs_group,8.236870,,0.0,20.6,92.6,0.0,0.0,0.0,560016800,140004200,0,0,0,0,0,0,0.0,vmlinux,update_cfs_group,[Unknown],0xffffffffa24d3380
operator new,7.844638,28.6,30.4,0.0,0.0,0.0,0.0,0.0,0,6160184800,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
[sep5],7.452406,,25.9,100.0,0.0,25.9,0.0,0.0,2240067200,560016800,0,0,0,0,0,0,7.500000,sep5,[sep5],[Unknown],0x0
std::_Bit_reference::operator=,6.798686,96.6,0.0,10.1,0.0,0.0,40.6,0.0,46621398600,64681940400,0,0,0,0,0,0,14.806452,imm,std::_Bit_reference::operator=(bool),stl_bvector.h,0x1193c
_cond_resched,6.537198,82.5,0.0,0.0,0.0,0.0,100.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,_cond_resched,[Unknown],0xffffffffa2e4b1c0
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>",6.275710,17.4,0.0,0.0,12.7,0.0,0.0,0.0,55161654800,0,0,0,0,0,0,0,6.983051,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>) const",predefined_ops.h,0xe509
account_entity_enqueue,6.144966,,0.0,0.0,0.0,0.0,54.9,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,account_entity_enqueue,[Unknown],0xffffffffa24d2430
native_queued_spin_lock_slowpath,6.014222,60.4,37.8,0.0,18.9,18.9,0.0,0.0,420012600,0,0,0,0,0,0,0,7.000000,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffffa24f1320
run_local_timers,6.014222,100.0,0.0,36.2,48.3,24.1,0.0,0.0,280008400,140004200,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffffa2522820
get_page_from_freelist,5.752734,65.2,0.0,0.0,48.8,97.7,0.0,0.0,840025200,280008400,0,0,0,0,0,0,0.0,vmlinux,get_page_from_freelist,[Unknown],0xffffffffa260f520
__update_load_avg_cfs_rq,5.621990,,0.0,0.0,58.3,0.0,0.0,0.0,700021000,1120033600,0,140009800,0,0,0,0,7.000000,vmlinux,__update_load_avg_cfs_rq,[Unknown],0xffffffffa24e7ca0
"std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",5.621990,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe4ee
_raw_spin_lock,5.229758,78.6,85.7,0.0,14.3,0.0,0.0,0.0,140004200,140004200,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock,[Unknown],0xffffffffa2e50560
reweight_entity,5.229758,78.1,0.0,10.9,0.0,0.0,10.9,0.0,280008400,560016800,0,0,0,0,0,0,7.000000,vmlinux,reweight_entity,[Unknown],0xffffffffa24d31d0
_raw_spin_lock_irqsave,5.099014,7.5,0.0,0.0,41.2,20.6,0.0,0.0,4200126000,2800084000,0,0,0,0,0,0,25.000000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffffa2e50390
hrtimer_interrupt,5.099014,-0.0,0.0,52.5,35.0,0.0,0.0,0.0,1120033600,420012600,140009800,0,0,0,0,0,0.0,vmlinux,hrtimer_interrupt,[Unknown],0xffffffffa2523c70
tcache_get,5.099014,68.4,0.0,43.7,14.6,0.0,0.0,0.0,700021000,4480134400,0,0,0,0,0,0,0.0,libc-2.29.so,tcache_get,malloc.c,0x98bd9
hrtimer_active,4.837527,67.4,65.1,0.0,100.0,16.3,0.0,0.0,280008400,0,0,0,0,0,0,0,0.0,vmlinux,hrtimer_active,[Unknown],0xffffffffa2522c80
operator delete,4.837527,,22.6,0.0,0.0,22.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
__acct_update_integrals,4.706783,90.7,28.0,0.0,70.0,0.0,0.0,0.0,280008400,280008400,140009800,0,0,0,0,0,0.0,vmlinux,__acct_update_integrals,[Unknown],0xffffffffa257ef80
rcu_all_qs,4.706783,84.1,0.0,15.9,0.0,0.0,63.6,0.0,0,140004200,0,0,0,0,0,0,7.000000,vmlinux,rcu_all_qs,[Unknown],0xffffffffa25121e0
rcu_irq_enter,4.706783,,100.0,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,rcu_irq_enter,[Unknown],0xffffffffa2514900
