Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
plm_init$omp$parallel_for@285,1512.954059,89.8,0.0,0.0,0.3,0.1,83.2,0.0,0,23520705600,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x4336e0
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>",1350.658837,10.7,8.8,0.0,0.1,0.0,0.0,0.0,968989068800,89282678400,0,0,0,0,0,0,7.101764,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)1, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62210
__GI_,1295.921243,13.1,19.9,2.9,4.0,22.5,0.0,16.4,1690290707200,166885006400,4640324800,1920134400,0,1440100800,480033600,0,8.867365,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",1175.812320,83.3,4.5,0.0,4.0,81.5,0.0,61.9,113283398400,24960748800,2240156800,800056000,0,800056000,160011200,0,29.047244,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
func@0xbcd30,1061.979044,3.7,21.9,0.0,4.2,6.7,0.0,0.0,1458283747200,0,320022400,0,0,0,0,0,7.607321,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
parallelLouvianMethod$omp$parallel_for@210,1043.675072,60.8,0.0,8.4,10.5,62.2,0.0,62.2,8960268800,0,960067200,0,0,320022400,0,0,1068.142857,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x432633
plm_analyzeClusters$omp$parallel_for@64,1029.554865,30.0,9.7,3.7,0.0,41.0,6.2,31.5,737302118400,298728961600,320022400,160011200,0,0,160011200,0,8.996460,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432dd4
__kmpc_atomic_float8_add,946.925504,85.7,49.0,0.0,6.4,53.7,0.0,0.0,47681430400,9600288000,960067200,0,0,0,0,0,130.400000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
copy_user_enhanced_fast_string,926.181002,66.6,3.3,0.1,4.7,58.4,0.0,0.0,45441363200,21600648000,480033600,0,160011200,0,0,0,160.191304,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffff9ce3c560
clear_page_erms,754.472309,92.1,0.0,0.0,0.0,0.5,69.7,0.0,4160124800,1920057600,0,0,0,0,0,0,17.000000,vmlinux,clear_page_erms,[Unknown],0xffffffff9ce3c070
unlink_chunk,731.287277,78.5,2.3,0.8,0.1,71.7,0.9,49.5,116483494400,25120753600,6080425600,3040212800,0,2080145600,480033600,0,101.647619,libc-2.29.so,unlink_chunk,malloc.c,0x93760
unlink_chunk,727.800806,77.6,4.7,0.0,4.4,61.0,1.1,46.0,155844675200,250087502400,5920414400,2080145600,0,1280089600,960067200,0,26.089820,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",683.173978,74.2,0.0,19.7,6.6,58.6,0.0,58.6,137284118400,238087142400,1280089600,0,0,1120078400,320022400,0,23.187500,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f337
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",557.486701,89.8,0.0,7.9,7.9,80.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",544.586759,89.6,3.8,0.0,8.7,82.3,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41fa60
__kmpc_atomic_float8_sub,387.346920,77.8,19.3,3.2,16.6,55.4,0.0,55.4,63041891200,11040331200,960067200,0,0,160011200,0,0,28.800000,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
__intel_ssse3_rep_memmove,365.556477,22.9,17.0,6.5,0.0,11.3,8.6,0.0,261767852800,210566316800,0,160011200,0,0,0,0,23.490196,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47ccf0
tcache_get,346.729534,0.0,15.5,0.0,0.6,1.2,0.6,0.0,379211376000,958588756800,0,0,0,0,0,0,7.531915,libc-2.29.so,tcache_get,malloc.c,0x98bd9
__handle_mm_fault,331.040414,84.1,3.0,0.4,8.0,3.0,67.7,0.0,20160604800,18880566400,0,0,0,0,0,0,12.066667,vmlinux,__handle_mm_fault,[Unknown],0xffffffff9c648830
page_fault,318.663443,33.9,0.0,0.0,7.9,8.5,4.5,0.0,0,1600048000,0,0,0,0,0,0,7.000000,vmlinux,page_fault,[Unknown],0xffffffff9d001070
try_charge,310.818883,96.2,16.6,0.0,0.4,0.0,79.4,0.0,11520345600,13760412800,0,0,0,0,0,0,147.785714,vmlinux,try_charge,[Unknown],0xffffffff9c69fb50
__intel_avx_rep_memcpy,296.524352,81.4,31.7,,2.8,,14.4,,960028800,320009600,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46fb40
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",280.137939,3.7,18.8,3.8,0.0,3.5,0.0,0.0,375051251200,0,0,0,0,0,0,0,7.164110,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43ed86
operator new,277.174439,0.0,20.7,1.9,0.0,0.4,0.4,0.0,87362620800,62721881600,0,0,0,0,0,0,7.303430,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",272.990674,6.4,6.5,0.0,0.0,0.0,0.0,0.0,212486374400,22080662400,0,0,0,0,0,0,6.942623,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",272.119056,0.0,16.7,0.8,0.0,0.8,0.0,0.0,24640739200,1047231416000,0,0,0,0,0,0,7.222222,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43eea3
mem_cgroup_try_charge,269.678526,97.2,3.0,0.0,0.5,1.0,88.9,0.0,12800384000,15040451200,0,0,0,0,0,0,8.454545,vmlinux,mem_cgroup_try_charge,[Unknown],0xffffffff9c6a1f70
"std::vector<double, std::allocator<double>>::push_back",253.466436,0.0,17.7,0.0,0.0,3.2,0.4,0.0,212486374400,15200456000,0,0,0,0,0,0,7.721805,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43f257
get_page_from_freelist,241.089465,42.5,5.0,4.1,8.1,16.5,8.7,0.0,147844435200,72482174400,160011200,0,160011200,0,0,0,12.569444,vmlinux,get_page_from_freelist,[Unknown],0xffffffff9c60f520
get_mem_cgroup_from_mm,222.436845,92.6,57.1,0.1,8.2,5.8,1.8,0.0,5120153600,2720081600,0,0,0,0,0,0,9.000000,vmlinux,get_mem_cgroup_from_mm,[Unknown],0xffffffff9c69b5c0
xas_load,220.867933,24.1,25.3,1.8,0.0,1.8,0.0,0.0,96002880000,52321569600,0,0,0,0,0,0,10.097222,vmlinux,xas_load,[Unknown],0xffffffff9ce39ba0
_raw_spin_lock,166.478987,84.4,74.1,1.5,2.3,0.0,0.0,0.0,6400192000,6240187200,0,0,0,0,0,0,26.400000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff9ce50560
operator delete,126.210248,0.0,25.2,0.0,1.5,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
tcache_put,126.035924,27.3,30.4,5.6,0.8,0.0,0.0,0.0,3840115200,2560076800,0,0,0,0,0,0,25.426357,libc-2.29.so,tcache_put,malloc.c,0x967bc
mem_cgroup_throttle_swaprate,125.687277,87.9,79.2,0.1,1.1,4.1,13.7,0.0,5440163200,1440043200,0,0,0,0,0,0,709.500000,vmlinux,mem_cgroup_throttle_swaprate,[Unknown],0xffffffff9c669730
generic_file_buffered_read,124.467012,23.9,15.2,0.0,5.1,0.0,0.0,0.0,61121833600,34721041600,0,0,0,0,0,0,7.641509,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff9c605250
__memmove_avx_unaligned_erms,121.503512,18.1,12.4,1.5,0.0,0.0,9.3,0.0,29440883200,22080662400,0,0,0,0,0,0,18.086957,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
__kmpc_atomic_fixed8_add,112.787334,37.0,34.4,5.6,0.0,2.8,0.0,0.0,74562236800,21280638400,160011200,0,0,0,0,0,78.166667,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
entry_SYSCALL_64,100.933333,14.0,7.7,0.0,1.9,0.0,7.7,0.0,8640259200,8160244800,0,0,0,0,0,0,11.333333,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff9d000010
func@0x404370,95.877950,35.2,15.4,0.0,2.1,0.0,37.0,0.0,119363580800,0,0,0,0,0,0,0,7.558824,driverForGraphClustering,func@0x404370,[Unknown],0x404370
tcache_put,95.180656,0.7,11.2,0.0,0.0,6.7,10.1,0.0,71042131200,384011520000,0,0,0,0,0,0,7.795455,libc-2.29.so,tcache_put,malloc.c,0x95390
renumberClustersContiguously,91.171215,54.2,20.9,1.8,10.0,12.7,0.0,0.0,66561996800,960028800,160011200,160011200,0,0,0,0,8.568966,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x451dc0
mem_cgroup_try_charge_delay,90.125273,95.7,2.9,0.0,0.0,0.0,82.5,0.0,320009600,2720081600,0,0,0,0,0,0,7.000000,vmlinux,mem_cgroup_try_charge_delay,[Unknown],0xffffffff9c6a2100
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",88.556362,10.1,24.2,2.5,3.8,7.6,0.0,0.0,0,190565716800,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43f7d1
prep_new_page,87.510420,88.4,7.6,0.0,0.0,1.9,56.6,0.0,960028800,6080182400,0,0,0,0,0,0,9.875000,vmlinux,prep_new_page,[Unknown],0xffffffff9c60c730
func@0x967a0,84.895567,0.0,14.6,1.1,0.0,1.1,0.0,0.0,232326969600,0,0,0,0,0,0,0,7.431818,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
wakeup_kswapd,82.803685,94.2,22.4,,51.9,,3.5,,960028800,800024000,0,0,0,0,0,0,16.000000,vmlinux,wakeup_kswapd,[Unknown],0xffffffff9c621490
find_get_entry,81.757743,14.5,20.3,2.5,0.0,0.0,0.0,0.0,25920777600,15200456000,0,0,0,0,0,0,11.954545,vmlinux,find_get_entry,[Unknown],0xffffffff9c604140
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",78.794243,69.1,7.7,32.3,21.5,33.8,0.0,33.8,31040931200,28480854400,0,0,0,0,160011200,0,7.450000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43f2c5
mark_page_accessed,65.371330,13.9,11.4,,0.0,,0.0,,72642179200,5600168000,0,0,0,0,0,0,24.058824,vmlinux,mark_page_accessed,[Unknown],0xffffffff9c61adb0
copy_page_to_iter,64.325389,21.6,31.2,0.0,0.0,0.0,0.0,0.0,24000720000,13120393600,0,0,0,0,0,0,7.025000,vmlinux,copy_page_to_iter,[Unknown],0xffffffff9c8ea050
__pagevec_lru_add_fn,63.802418,0.0,26.9,,2.7,,0.0,,36481094400,23680710400,0,0,0,0,0,0,10.000000,vmlinux,__pagevec_lru_add_fn,[Unknown],0xffffffff9c61a370
sync_regs,62.582153,7.8,8.4,,19.6,,2.8,,640019200,3360100800,0,0,0,0,0,0,12.333333,vmlinux,sync_regs,[Unknown],0xffffffff9c42f3b0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",61.361888,8.3,16.6,0.0,0.0,0.0,0.0,0.0,48321449600,267368020800,0,0,0,0,0,0,7.193277,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43edae
func@0x4043b0,60.141623,0.0,3.1,1.6,0.0,0.0,0.0,0.0,228806864000,0,0,0,0,0,0,0,7.337209,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
__gnu_cxx::new_allocator<double>::allocate,59.967300,0.0,11.4,0.0,3.8,0.0,0.0,0.0,2240067200,95682870400,0,0,0,0,0,0,7.030303,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43f457
apic_timer_interrupt,54.737594,68.8,0.0,4.1,8.2,12.3,0.0,0.0,0,160004800,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff9d001a60
std::_Rb_tree_decrement,52.122740,11.0,24.7,0.0,0.0,2.1,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
down_read_trylock,48.810593,69.6,61.3,27.0,2.5,0.0,0.0,0.0,2240067200,2240067200,0,0,0,0,0,0,7.000000,vmlinux,down_read_trylock,[Unknown],0xffffffff9c4f09f0
__fget,46.370063,17.9,4.1,8.2,4.1,0.0,0.0,0.0,20480614400,13920417600,0,0,0,0,0,0,10.454545,vmlinux,__fget,[Unknown],0xffffffff9c6d7b60
free_perturb,46.195740,0.0,11.3,0.0,0.0,6.8,0.0,0.0,29440883200,0,0,0,0,0,0,0,7.327586,libc-2.29.so,free_perturb,malloc.c,0x95192
handle_mm_fault,46.195740,51.8,39.0,9.7,19.5,3.2,19.5,0.0,13760412800,9600288000,0,0,0,0,0,0,10.625000,vmlinux,handle_mm_fault,[Unknown],0xffffffff9c649ab0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",43.406563,0.0,16.2,,0.0,,0.0,,15360460800,4960148800,0,0,0,0,0,0,7.000000,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43f2d3
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",40.791710,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0,60641819200,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43f267
func@0x404080,40.268739,0.0,40.7,2.7,0.0,0.0,0.0,0.0,168965068800,0,0,0,0,0,0,0,8.098592,driverForGraphClustering,func@0x404080,[Unknown],0x404080
__libc_read,39.920092,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0,5120153600,0,0,0,0,0,0,7.000000,libpthread-2.29.so,__libc_read,read.c,0x12d80
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",39.920092,0.0,14.8,0.0,0.0,4.9,0.0,0.0,45441363200,3360100800,0,0,0,0,0,0,7.672131,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43ec1e
up_read,39.745769,81.9,70.8,0.0,0.0,0.0,0.0,0.0,11840355200,2880086400,0,0,0,0,0,0,0.0,vmlinux,up_read,[Unknown],0xffffffff9c4f0a70
calConstantForSecondTerm$omp$parallel_for@91,39.397121,66.3,0.0,20.7,20.7,59.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43e9a1
__lseek64,39.222798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28480854400,0,0,0,0,0,0,0,7.000000,libpthread-2.29.so,__lseek64,lseek64.c,0x13330
_intel_fast_memmove,37.479562,0.0,10.4,10.4,0.0,0.0,0.0,0.0,105603168000,5920177600,0,0,0,0,0,0,8.800000,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46c1f0
__gnu_cxx::new_allocator<double>::deallocate,35.736327,0.0,17.3,0.0,3.5,0.0,3.5,0.0,23040691200,31040931200,0,0,0,0,0,0,7.391304,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43f303
task_tick_fair,35.562003,47.9,0.0,0.0,73.1,29.3,0.0,0.0,3840115200,320009600,0,0,0,0,0,0,0.0,vmlinux,task_tick_fair,[Unknown],0xffffffff9c4d77c0
main$omp$parallel@211,35.387680,22.3,27.8,4.6,4.6,4.6,0.0,0.0,8960268800,7680230400,0,0,0,0,0,0,11.545455,driverForGraphClustering,main$omp$parallel@211,driverForGraphClustering.cpp,0x4058c9
__alloc_pages_nodemask,35.039033,0.0,18.6,0.0,9.3,0.0,4.6,0.0,24320729600,16160484800,0,0,0,0,0,0,10.857143,vmlinux,__alloc_pages_nodemask,[Unknown],0xffffffff9c611a00
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",35.039033,0.0,26.9,0.0,2.7,0.0,0.0,0.0,72962188800,31840955200,0,0,0,0,0,0,8.147059,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41fe50
ktime_get,34.690386,63.0,53.1,0.0,33.2,3.3,3.3,0.0,320009600,960028800,0,0,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffff9c525d90
_raw_spin_lock_irqsave,34.516062,56.0,44.1,11.0,11.0,3.7,0.0,0.0,4160124800,4000120000,0,0,0,0,0,0,21.500000,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff9ce50390
release_pages,34.167415,24.8,45.1,8.2,0.0,0.0,0.0,0.0,33921017600,14400432000,0,0,0,0,0,0,8.500000,vmlinux,release_pages,[Unknown],0xffffffff9c61a650
"std::vector<double, std::allocator<double>>::operator[]",33.818768,0.0,22.9,0.0,0.0,0.0,0.0,0.0,267208016000,0,0,0,0,0,0,0,7.157685,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43ed94
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",32.598503,30.5,17.5,14.5,8.7,5.8,0.0,0.0,0,25920777600,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41faf3
func@0x4042b0,31.203915,0.0,26.1,0.0,13.1,0.0,0.0,0.0,350730521600,0,0,0,0,0,0,0,8.127820,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
"std::vector<double, std::allocator<double>>::_M_check_len",30.332297,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43f267
try_to_wake_up,29.809326,65.9,4.2,21.2,4.2,42.4,0.0,0.0,2240067200,960028800,0,0,0,0,0,0,7.000000,vmlinux,try_to_wake_up,[Unknown],0xffffffff9c4c8e70
page_counter_try_charge,29.635003,93.6,45.1,4.5,18.0,0.0,4.5,0.0,1600048000,800024000,0,0,0,0,0,0,29.500000,vmlinux,page_counter_try_charge,[Unknown],0xffffffff9c699db0
std::istream::read,29.635003,0.0,43.1,0.0,0.0,0.0,0.0,0.0,15040451200,13120393600,0,0,0,0,0,0,9.555556,libstdc++.so.6.0.26,"std::istream::read(char*, long)",[Unknown],0x1110e0
__intel_avx_rep_memset,29.460679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x471310
ktime_get_update_offsets_now,28.589062,45.8,50.7,0.0,54.6,7.8,0.0,0.0,320009600,160004800,0,0,0,0,0,0,7.000000,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff9c526be0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::construct<std::pair<long const, long>, std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<>>",28.240415,3.4,15.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::construct<std::pair<long const, long>, std::piecewise_construct_t const&, std::tuple<long const&>, std::tuple<>>(std::pair<long const, long>*, std::piecewise_construct_t const&&&)",new_allocator.h,0x43eec0
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",28.240415,26.3,48.7,0.0,24.3,7.0,0.0,0.0,0,24800744000,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41fadf
fput_many,27.891767,0.0,7.1,0.0,0.0,0.0,0.0,0.0,10560316800,9760292800,0,0,0,0,0,0,21.750000,vmlinux,fput_many,[Unknown],0xffffffff9c6b7d00
__do_page_fault,27.543120,19.5,21.3,10.7,0.0,0.0,0.0,0.0,6080182400,13280398400,0,0,0,0,0,0,7.666667,vmlinux,__do_page_fault,[Unknown],0xffffffff9c47c190
