Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",146.575763,10.8,7.1,0.0,0.2,0.0,0.0,0.0,114195425760,10944328320,0,0,0,0,0,0,6.761029,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
malloc_consolidate,120.531795,5.1,19.6,6.2,6.7,3.2,0.0,0.0,82418472480,47377421280,96006720,192013440,0,0,0,0,11.873737,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
plm_analyzeClusters$omp$parallel_for@64,103.901310,11.5,13.7,8.0,0.0,33.8,0.3,0.0,99362980800,19584587520,96006720,48003360,0,0,0,0,10.440909,driverForGraphClustering,plm_analyzeClusters$omp$parallel_for@64,parallelLouvainMethod-nrt.cpp,0x432104
clear_page_erms,93.232697,97.5,0.0,0.0,0.0,0.0,99.4,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,clear_page_erms,[Unknown],0xffffffff88e3c070
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",69.855883,69.9,6.0,9.0,11.6,57.6,0.0,0.0,16272488160,27504825120,192013440,0,0,0,0,0,7.600000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e667
std::_Rb_tree_increment,65.070696,24.4,18.5,0.0,8.5,30.8,0.0,0.0,84098522880,0,96006720,96006720,0,0,0,48003360,7.972067,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
tcache_get,64.521576,0.0,8.8,2.3,0.5,0.0,0.0,0.0,62593877760,159412782240,0,0,0,0,0,0,7.830882,libc-2.29.so,tcache_get,malloc.c,0x98bd9
operator new,60.403178,0.0,22.1,3.5,0.0,2.5,0.0,0.0,11808354240,11520345600,0,0,0,0,0,0,7.341969,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",54.166746,8.4,9.0,0.0,10.2,9.0,0.0,0.0,65569967040,0,0,0,0,0,0,0,7.149171,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e0b6
"std::vector<double, std::allocator<double>>::push_back",41.497767,0.0,17.0,0.0,1.5,2.2,0.0,0.0,28752862560,4272128160,0,0,0,0,0,0,7.169811,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43e587
__intel_ssse3_rep_memmove,40.517196,0.0,8.2,4.8,3.7,1.9,0.0,0.0,42241267200,31824954720,0,0,0,0,0,0,9.988636,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47c030
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",39.732740,0.0,24.3,0.0,2.3,2.3,0.0,0.0,5040151200,178661359680,0,0,0,0,0,0,7.107692,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43e1d3
apic_timer_interrupt,36.555689,66.8,0.0,0.0,11.0,20.4,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,apic_timer_interrupt,[Unknown],0xffffffff89001a60
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",35.614341,8.3,13.7,5.6,8.0,3.2,0.0,0.0,17088512640,4272128160,0,0,0,0,0,0,8.358974,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
operator delete,29.691692,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
tcache_put,26.710756,24.5,16.7,19.0,1.2,0.0,0.0,0.0,864025920,624018720,0,0,0,0,0,0,18.358621,libc-2.29.so,tcache_put,malloc.c,0x967bc
unlink_chunk,23.651374,1.4,14.7,0.0,7.3,2.4,0.0,0.0,19680590400,6144184320,48003360,48003360,0,0,0,0,10.197368,libc-2.29.so,unlink_chunk,malloc.c,0x93760
ktime_get,22.945363,65.8,18.8,,18.8,,0.0,,144004320,48001440,0,0,0,0,0,0,7.000000,vmlinux,ktime_get,[Unknown],0xffffffff88525d90
__kmpc_atomic_float8_add,22.827694,72.9,10.7,0.0,13.4,54.9,0.0,0.0,624018720,144004320,96006720,48003360,48003360,0,0,0,541.000000,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
ktime_get_update_offsets_now,21.651009,47.3,37.0,0.0,57.0,7.1,0.0,0.0,192005760,48001440,0,0,0,0,0,0,0.0,vmlinux,ktime_get_update_offsets_now,[Unknown],0xffffffff88526be0
func@0x967a0,19.454530,0.0,28.7,1.8,0.0,0.0,0.0,0.0,44257327680,0,0,0,0,0,0,0,7.297297,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
copy_user_enhanced_fast_string,17.258051,60.4,6.9,0.4,27.6,27.2,0.0,0.0,960028800,480014400,0,0,0,0,0,0,121.714286,vmlinux,copy_user_enhanced_fast_string,[Unknown],0xffffffff88e3c560
unlink_chunk,16.630485,0.0,22.4,13.1,0.0,3.7,0.0,0.0,13200396000,23664709920,0,0,0,0,0,0,10.906250,libc-2.29.so,unlink_chunk,malloc.c,0x94987
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",15.336131,50.5,7.2,0.0,2.4,59.8,0.0,0.0,0,33312999360,0,0,0,0,0,48003360,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43eb01
parallelLouvianMethod$omp$parallel_for@237,13.531881,71.2,37.3,,0.0,,0.0,,2208066240,1056031680,0,0,0,0,0,0,41.500000,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@237,parallelLouvainMethod-nrt.cpp,0x431650
task_tick_fair,12.041413,42.0,46.5,0.0,17.4,43.6,0.0,0.0,576017280,192005760,0,0,0,0,0,0,79.000000,vmlinux,task_tick_fair,[Unknown],0xffffffff884d77c0
plm_init$omp$parallel_for@285,12.002190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1488044640,0,0,0,0,0,0,0.0,driverForGraphClustering,plm_init$omp$parallel_for@285,parallelLouvainMethod-nrt.cpp,0x432a10
trigger_load_balance,11.531516,74.4,22.8,17.1,25.6,19.9,0.0,0.0,192005760,48001440,0,0,0,0,0,0,0.0,vmlinux,trigger_load_balance,[Unknown],0xffffffff884db5d0
free_perturb,11.492293,0.0,20.2,0.0,0.0,0.0,0.0,0.0,4224126720,0,0,0,0,0,0,0,7.413043,libc-2.29.so,free_perturb,malloc.c,0x95192
kmp_flag_native<unsigned long long>::get,11.296179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.000000,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
func@0x404370,11.178510,1.6,31.3,3.1,0.0,0.0,0.0,0.0,15024450720,0,0,0,0,0,0,0,7.476744,driverForGraphClustering,func@0x404370,[Unknown],0x404370
entry_SYSCALL_64,10.158716,21.7,0.0,,0.0,,28.5,,576017280,576017280,0,0,0,0,0,0,0.0,vmlinux,entry_SYSCALL_64,[Unknown],0xffffffff89000010
func@0x4043b0,10.041048,2.1,9.1,0.0,6.1,0.0,0.0,0.0,29376881280,0,0,0,0,0,0,0,7.244444,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
tcache_put,10.001825,0.0,2.8,2.8,0.0,0.0,0.0,0.0,7632228960,38353150560,0,0,0,0,0,0,7.720000,libc-2.29.so,tcache_put,malloc.c,0x95390
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",8.668248,0.0,21.0,3.5,0.0,0.0,0.0,0.0,0,2256067680,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43277b
native_queued_spin_lock_slowpath,8.589803,18.8,16.6,0.0,3.3,9.9,0.0,0.0,240007200,0,48003360,0,0,0,0,0,0.0,vmlinux,native_queued_spin_lock_slowpath,[Unknown],0xffffffff884f1320
clear_huge_page,8.197574,94.7,0.0,0.0,0.0,0.0,62.1,0.0,0,48001440,0,0,0,0,0,0,0.0,vmlinux,clear_huge_page,[Unknown],0xffffffff8864bbe0
__memmove_avx_unaligned_erms,7.883791,45.0,25.4,0.0,0.0,0.0,31.7,0.0,1104033120,576017280,0,0,0,0,0,0,13.000000,libc-2.29.so,__memmove_avx_unaligned_erms,memmove-vec-unaligned-erms.S,0x189080
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",7.883791,26.4,24.4,0.0,17.4,10.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",7.099335,38.9,31.5,0.0,27.6,3.9,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41ed90
std::_Rb_tree_decrement,7.020889,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
func@0x404080,6.746329,0.0,37.9,0.0,4.7,0.0,0.0,0.0,22416672480,0,0,0,0,0,0,0,7.174419,driverForGraphClustering,func@0x404080,[Unknown],0x404080
func@0x95d60,6.079541,0.3,0.0,11.9,0.0,0.0,0.0,0.0,103107093120,0,0,0,0,0,0,0,7.042553,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
parallelLouvianMethod$omp$parallel_for@210,6.040318,48.8,86.0,,17.2,,0.0,,768023040,0,0,0,0,0,0,0,159.333333,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x431963
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.961872,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0,1920057600,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x43278f
run_local_timers,5.961872,80.2,24.7,0.0,54.3,0.0,0.0,0.0,48001440,0,0,0,0,0,0,0,0.0,vmlinux,run_local_timers,[Unknown],0xffffffff88522820
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",5.961872,3.0,16.7,0.0,0.0,0.0,0.0,0.0,0,7248217440,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43e597
_cond_resched,5.922649,93.5,5.7,0.0,0.0,0.0,97.5,0.0,528015840,144004320,0,0,0,0,0,0,8.000000,vmlinux,_cond_resched,[Unknown],0xffffffff88e4b1c0
rcu_sched_clock_irq,5.844204,75.3,44.4,0.0,59.3,29.6,0.0,0.0,96002880,48001440,0,0,0,0,0,0,7.000000,vmlinux,rcu_sched_clock_irq,[Unknown],0xffffffff88514a20
xas_load,5.844204,,53.3,,0.0,,0.0,,3456103680,2640079200,0,0,0,0,0,0,8.800000,vmlinux,xas_load,[Unknown],0xffffffff88e39ba0
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",5.765758,0.0,17.0,5.7,0.0,0.0,0.0,0.0,5760172800,42673280160,0,0,0,0,0,0,7.067568,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43e0de
__gnu_cxx::new_allocator<double>::allocate,5.687312,0.0,45.1,0.0,8.2,0.0,0.0,0.0,240007200,12720381600,0,0,0,0,0,0,7.214286,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43e787
__kmpc_atomic_float8_sub,5.608866,53.3,33.2,0.0,0.0,60.8,0.0,0.0,1536046080,288008640,192013440,0,48003360,0,0,0,0.0,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
pick_next_task_fair,5.255861,11.1,13.5,0.0,0.0,0.0,0.0,0.0,7392221760,4704141120,0,0,0,0,0,0,8.210526,vmlinux,pick_next_task_fair,[Unknown],0xffffffff884dac90
tcache_get,5.255861,0.0,38.1,0.0,0.0,0.0,0.0,0.0,10464313920,5088152640,0,0,0,0,0,0,7.000000,libc-2.29.so,tcache_get,malloc.c,0x974b8
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",5.216638,4.9,38.1,0.0,0.0,0.0,0.0,0.0,0,2016060480,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x432767
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",5.177415,0.0,19.9,13.3,0.0,13.3,0.0,0.0,720021600,144004320,0,0,0,0,0,0,7.500000,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43e603
"std::vector<double, std::allocator<double>>::operator[]",5.020524,0.0,40.4,0.0,0.0,5.8,0.0,0.0,32160964800,0,0,0,0,0,0,0,7.123596,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43e0c4
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",4.902855,19.1,11.2,11.2,0.0,0.0,0.0,0.0,0,5520165600,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ee23
"std::vector<double, std::allocator<double>>::_M_check_len",4.863632,13.7,37.2,0.0,0.0,6.2,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43e597
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",4.745964,52.4,10.9,10.9,0.0,32.8,0.0,0.0,1392041760,1488044640,0,0,0,0,0,0,7.100000,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43e5f5
renumberClustersContiguously,4.589073,81.5,49.0,27.2,100.0,0.0,0.0,0.0,6384191520,144004320,0,0,0,0,0,0,30.000000,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x4510f0
__schedule,4.549850,-0.0,0.0,6.1,0.0,0.0,0.0,0.0,6624198720,3456103680,0,0,0,0,0,0,9.555556,vmlinux,__schedule,[Unknown],0xffffffff88e4a700
update_curr,4.471404,29.2,5.2,0.0,41.8,20.9,0.0,0.0,3792113760,4368131040,0,48003360,48003360,0,0,0,8.117647,vmlinux,update_curr,[Unknown],0xffffffff884d2fd0
tick_sched_timer,4.353736,83.3,46.7,0.0,66.7,6.7,0.0,0.0,48001440,48001440,0,0,0,0,0,0,0.0,vmlinux,tick_sched_timer,[Unknown],0xffffffff88534880
__gnu_cxx::new_allocator<double>::deallocate,4.039953,0.0,7.0,13.9,0.0,0.0,0.0,0.0,1776053280,4176125280,0,0,0,0,0,0,7.538462,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43e633
_raw_spin_lock,3.765393,0.0,34.4,0.0,8.6,0.0,0.0,0.0,2784083520,2256067680,0,0,0,0,0,0,29.000000,vmlinux,_raw_spin_lock,[Unknown],0xffffffff88e50560
_intel_fast_memmove,3.608502,0.0,18.1,0.0,0.0,9.0,0.0,0.0,8160244800,192005760,0,0,0,0,0,0,9.714286,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46b520
entry_SYSCALL_64_after_hwframe,3.608502,,0.0,0.0,0.0,0.0,27.4,0.0,1152034560,1776053280,0,0,0,0,0,0,7.250000,vmlinux,entry_SYSCALL_64_after_hwframe,[Unknown],0xffffffff89000048
generic_file_buffered_read,3.490833,64.8,58.6,,0.0,,0.0,,1536046080,1056031680,0,0,0,0,0,0,9.000000,vmlinux,generic_file_buffered_read,[Unknown],0xffffffff88605250
get_page_from_freelist,3.373164,49.6,14.4,,14.4,,0.0,,2208066240,1584047520,0,0,0,0,0,0,8.000000,vmlinux,get_page_from_freelist,[Unknown],0xffffffff8860f520
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",3.333942,35.8,42.2,0.0,10.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43e1ec
func@0x4042b0,3.216273,15.5,35.9,0.0,17.9,17.9,0.0,0.0,49681490400,0,0,0,0,0,0,0,7.318182,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
sched_yield,3.216273,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1584047520,0,0,0,0,0,0,0,0.0,libc-2.29.so,sched_yield,syscall-template.S,0x101860
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",3.059382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7392221760,0,0,0,0,0,0,0,8.285714,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41edc9
get_max_fast,3.020159,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",2.980936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360100800,432012960,0,0,0,0,0,0,9.416667,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43df4e
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.824045,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0,4992149760,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41ee0f
__calc_delta,2.706376,0.4,10.9,0.0,0.0,0.0,0.0,0.0,1392041760,144004320,0,0,0,0,0,0,7.000000,vmlinux,__calc_delta,[Unknown],0xffffffff884cdda0
native_sched_clock,2.667153,2.4,42.7,0.0,0.0,10.7,0.0,0.0,1968059040,0,0,0,0,0,0,0,8.200000,vmlinux,native_sched_clock,[Unknown],0xffffffff88438f10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",2.588708,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0,1248037440,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x4327a3
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",2.588708,6.0,25.7,12.9,0.0,0.0,0.0,0.0,4128123840,2400072000,0,0,0,0,0,0,7.545455,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41f180
main$omp$parallel@210,2.392593,25.0,66.7,22.2,0.0,22.2,0.0,0.0,480014400,240007200,0,0,0,0,0,0,49.000000,driverForGraphClustering,main$omp$parallel@210,driverForGraphClustering.cpp,0x4058ab
cgroup_rstat_updated,2.274925,0.0,31.7,,10.6,,0.0,,2304069120,1776053280,0,0,0,0,0,0,7.166667,vmlinux,cgroup_rstat_updated,[Unknown],0xffffffff885515c0
cpuacct_charge,2.274925,0.0,30.9,0.0,30.9,0.0,0.0,0.0,2112063360,912027360,0,48003360,0,0,0,0,9.142857,vmlinux,cpuacct_charge,[Unknown],0xffffffff884ee270
__do_softirq,2.235702,11.1,98.8,,19.8,,0.0,,240007200,48001440,0,0,0,0,0,0,7.000000,vmlinux,__do_softirq,[Unknown],0xffffffff89200000
update_min_vruntime,2.235702,0.0,64.6,,16.2,,0.0,,1872056160,960028800,0,0,0,0,0,0,7.000000,vmlinux,update_min_vruntime,[Unknown],0xffffffff884cde80
account_user_time,2.196479,68.6,0.0,,15.7,,0.0,,48001440,96002880,0,0,0,0,0,0,0.0,vmlinux,account_user_time,[Unknown],0xffffffff884ccfa0
tcache_put,2.196479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584047520,3696110880,0,0,0,0,0,0,6.818182,libc-2.29.so,tcache_put,malloc.c,0x96e44
func@0x4043e0,2.157256,28.7,28.4,0.0,0.0,0.0,0.0,0.0,32208966240,0,0,0,0,0,0,0,7.562500,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
_raw_spin_lock_irqsave,2.039588,54.3,61.0,0.0,15.2,0.0,0.0,0.0,48001440,288008640,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_lock_irqsave,[Unknown],0xffffffff88e50390
find_get_entry,2.039588,83.8,24.2,24.2,0.0,0.0,0.0,0.0,720021600,240007200,0,0,0,0,0,0,7.000000,vmlinux,find_get_entry,[Unknown],0xffffffff88604140
_raw_spin_trylock,2.000365,93.1,100.0,0.0,55.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,vmlinux,_raw_spin_trylock,[Unknown],0xffffffff88e501b0
