Function,CPU Time,Memory Bound(%),Memory Bound:L1 Bound(%),Memory Bound:L2 Bound(%),Memory Bound:L3 Bound(%),Memory Bound:DRAM Bound(%),Memory Bound:Store Bound(%),Memory Bound:Persistent Memory Bound(%),Loads,Stores,LLC Miss Count,LLC Miss Count:Local DRAM Access Count,LLC Miss Count:Remote DRAM Access Count,LLC Miss Count:Local Persistent Memory Access Count,LLC Miss Count:Remote Persistent Memory Access Count,LLC Miss Count:Remote Cache Access Count,Average Latency (cycles),Module,Function (Full),Source File,Start Address
std::_Rb_tree_increment,1019.446390,38.4,11.4,8.2,14.7,15.6,0.0,12.6,668324049120,0,1470102900,42002940,252017640,168011760,0,0,16.348207,libstdc++.so.6.0.26,std::_Rb_tree_increment(std::_Rb_tree_node_base*),[Unknown],0xbcd90
__GI_,988.171338,0.0,22.8,3.6,3.0,1.5,0.0,2.0,1725999778440,149734491900,294020580,0,42002940,42002940,0,0,11.194209,libc-2.29.so,"float __GI_(long, int, bool, char)",malloc.c,0x991d0
malloc_consolidate,878.708658,11.2,15.2,9.7,4.8,6.2,2.2,3.5,828978868620,247177415100,462032340,126008820,126008820,84005880,0,0,10.375983,libc-2.29.so,malloc_consolidate,malloc.c,0x94880
parallelLouvianMethod$omp$parallel_for@210,786.687834,73.2,0.0,13.9,21.5,45.3,0.0,11.8,11340340200,0,504035280,84005880,168011760,42002940,0,0,248.025641,driverForGraphClustering,parallelLouvianMethod$omp$parallel_for@210,parallelLouvainMethod-nrt.cpp,0x430ee3
func@0xbcd30,599.037525,0.3,20.8,0.7,0.6,0.6,0.0,0.0,1014582436560,0,42002940,0,0,0,0,0,10.357686,libstdc++.so.6.0.26,func@0xbcd30,[Unknown],0xbcd30
__kmpc_atomic_float8_add,485.966185,83.3,57.4,0.0,10.3,32.8,0.0,0.0,48763462860,5880176400,126008820,42002940,0,0,0,0,10.512821,libiomp5.so,__kmpc_atomic_float8_add,kmp_atomic.cpp,0x458c0
tcache_get,353.648659,6.9,11.9,11.0,5.2,5.0,1.6,0.0,287288618400,822384670800,42002940,42002940,0,0,0,0,16.657064,libc-2.29.so,tcache_get,malloc.c,0x98bd9
__intel_ssse3_rep_memmove,295.308659,21.9,13.0,12.2,2.7,2.1,10.0,0.0,224916747300,175145254200,42002940,0,0,0,0,0,18.331250,driverForGraphClustering,__intel_ssse3_rep_memmove,[Unknown],0x47b5b0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",286.888453,11.0,15.7,0.5,1.8,0.0,0.0,0.0,397289918340,0,0,0,0,0,0,0,13.572906,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43d636
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",264.033608,33.9,19.4,0.5,10.5,4.9,0.0,24.4,91478744280,24150724500,42002940,42002940,0,84005880,0,0,10.375839,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
operator new,256.816288,1.0,18.8,0.0,1.9,0.3,1.7,0.0,52165564920,44521335600,0,0,0,0,0,0,10.250620,libstdc++.so.6.0.26,operator new(unsigned long),[Unknown],0xa5a10
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate",249.598969,3.8,16.7,0.2,0.8,0.0,0.5,0.0,17766532980,1064941947300,0,0,0,0,0,0,7.884848,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::allocate(unsigned long, void const*)",new_allocator.h,0x43d753
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",247.193195,59.9,0.0,42.7,2.5,0.0,0.0,28.6,137974139100,203916117300,210014700,0,0,42002940,252017640,0,11.702991,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43dbe7
"std::vector<double, std::allocator<double>>::push_back",205.092165,0.0,22.8,0.8,0.5,0.0,0.0,0.0,201102032880,17430522900,84005880,0,0,0,0,0,9.858902,driverForGraphClustering,"std::vector<double, std::allocator<double>>::push_back(double const&)",stl_vector.h,0x43db07
"_INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>",200.280618,9.1,5.2,0.0,0.0,0.0,0.0,0.0,182579477220,18690560700,0,0,0,0,0,0,22.248175,libiomp5.so,"bool _INTERNAL_25_______src_kmp_barrier_cpp_ddfed41b::__kmp_wait_template<kmp_flag_64, (int)0, (bool)0, (bool)1>(kmp_info*, kmp_flag_64*, void*)",kmp_wait_release.h,0x62cf8
unlink_chunk,199.679175,3.6,12.5,3.4,0.0,3.5,3.4,3.1,253267597800,455503664700,42002940,42002940,42002940,42002940,0,0,8.446735,libc-2.29.so,unlink_chunk,malloc.c,0x94987
__kmpc_atomic_float8_sub,180.432989,68.2,32.7,0.0,18.7,48.3,0.0,0.0,56323689660,6720201600,168011760,0,0,0,0,0,121.878788,libiomp5.so,__kmpc_atomic_float8_sub,kmp_atomic.cpp,0x45910
[sep5],138.331959,0.0,0.0,7.0,6.8,1.7,3.9,0.0,11718351540,10290308700,0,0,0,0,0,0,50.595238,sep5,[sep5],[Unknown],0x0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",125.100206,42.9,7.2,12.9,5.0,46.6,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
"__gnu_cxx::new_allocator<double>::construct<double, double const&>",123.295876,86.0,0.2,57.3,4.7,17.0,0.0,0.0,19656589680,19530585900,42002940,0,0,0,0,0,7.421053,driverForGraphClustering,"void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&&&)",new_allocator.h,0x43db75
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end",117.882886,0.2,5.6,1.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_end(void)",stl_tree.h,0x43d65e
operator delete,109.462680,0.0,21.7,1.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,operator delete(void*),[Unknown],0xa3d60
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",108.861237,4.5,23.1,2.4,0.0,0.0,0.0,0.0,125121753540,241927257600,0,0,0,0,0,0,9.132323,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x43d65e
tcache_put,99.839587,3.0,16.2,3.2,0.0,1.9,19.4,0.0,53677610280,285398561700,0,0,0,0,0,0,20.386243,libc-2.29.so,tcache_put,malloc.c,0x95390
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase",99.238144,45.9,26.6,0.0,4.9,55.9,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_erase(std::_Rb_tree_node<std::pair<long const, long>>*)",stl_tree.h,0x41e310
tcache_put,89.013608,20.8,37.2,7.4,0.0,0.0,0.0,0.0,3402102060,3360100800,0,0,0,0,0,0,18.009447,libc-2.29.so,tcache_put,malloc.c,0x967bc
unlink_chunk,84.202062,25.8,19.9,14.9,0.0,18.2,0.0,9.5,44983349460,14490434700,126008820,42002940,84005880,42002940,0,0,13.616352,libc-2.29.so,unlink_chunk,malloc.c,0x93760
func@0x967a0,81.796289,0.0,14.5,0.4,1.6,0.0,0.0,0.0,181445443200,0,0,0,0,0,0,0,13.479167,libstdc++.so.6.0.26,func@0x967a0,[Unknown],0x967a0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++",80.593402,0.0,2.5,11.0,0.4,1.1,1.8,0.0,0,178085342400,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator++(int)",stl_tree.h,0x43e081
__intel_avx_rep_memcpy,78.789072,97.3,50.7,0.0,0.0,13.8,28.8,0.0,378011340,210006300,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memcpy,[Unknown],0x46e400
func@0x404370,70.970309,14.8,12.9,0.0,0.0,0.9,19.9,0.0,103575107160,0,0,0,0,0,0,0,7.788177,driverForGraphClustering,func@0x404370,[Unknown],0x404370
__kmpc_atomic_fixed8_add,64.955876,27.9,32.3,0.0,0.0,0.0,0.0,0.0,60859825740,16590497700,0,0,0,0,0,0,33.300000,libiomp5.so,__kmpc_atomic_fixed8_add,kmp_atomic.cpp,0x458a0
renumberClustersContiguously,63.151546,49.5,50.8,2.1,0.0,2.1,0.0,0.0,80516415420,630018900,0,0,0,0,0,0,8.726316,driverForGraphClustering,"renumberClustersContiguously(long*, long)",buildNextPhase.cpp,0x450670
free_perturb,61.347216,0.0,15.0,0.0,2.0,0.0,0.0,0.0,29862895860,0,0,0,0,0,0,0,11.139303,libc-2.29.so,free_perturb,malloc.c,0x95192
func@0x4043b0,57.137113,0.0,8.7,0.0,0.0,0.0,0.0,0.0,199589987520,0,0,0,0,0,0,0,14.350282,driverForGraphClustering,func@0x4043b0,[Unknown],0x4043b0
std::_Rb_tree_decrement,43.905361,13.6,42.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libstdc++.so.6.0.26,std::_Rb_tree_decrement(std::_Rb_tree_node_base*),[Unknown],0xbcdf0
__gnu_cxx::new_allocator<double>::allocate,42.702474,0.0,19.9,0.0,2.2,0.0,0.0,0.0,3024090720,75812274300,0,0,0,0,0,0,7.767677,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x43dd07
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",39.093814,0.0,1.9,1.9,7.5,0.0,0.0,0.0,10584317520,2100063000,0,0,0,0,0,0,8.011494,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x43db83
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end",38.492371,8.3,0.0,25.6,0.0,1.9,0.0,0.0,24570737100,3150094500,0,0,0,0,0,0,7.530612,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::end(void)",stl_tree.h,0x43d4ce
func@0x404080,37.289484,0.0,26.9,0.0,0.0,0.0,0.0,0.0,209796293700,0,0,0,0,0,0,0,9.150289,driverForGraphClustering,func@0x404080,[Unknown],0x404080
"std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>",36.688041,0.0,5.3,0.0,7.0,0.0,0.0,0.0,0,41581247400,0,0,0,0,0,0,0.0,driverForGraphClustering,"void std::vector<double, std::allocator<double>>::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double>>>, double const&&&)",stl_vector.h,0x43db17
_intel_fast_memmove,34.883711,2.7,25.9,0.0,6.7,0.0,0.0,0.0,77870336040,5460163800,0,0,0,0,0,0,7.964912,driverForGraphClustering,_intel_fast_memmove,[Unknown],0x46aaa0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos",34.282268,0.0,19.0,0.0,0.0,0.0,0.0,0.0,55945678320,24150724500,0,0,0,0,0,0,11.368217,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<long const, long>>, long const&)",stl_tree.h,0x41e700
func@0x4042b0,31.275051,22.9,29.6,0.0,1.2,3.7,12.3,0.0,316017480240,0,0,0,0,0,0,0,8.690909,driverForGraphClustering,func@0x4042b0,[Unknown],0x4042b0
"std::vector<double, std::allocator<double>>::operator[]",28.869278,4.8,36.2,4.9,0.0,0.0,0.0,0.0,361756852380,0,0,0,0,0,0,0,12.425974,driverForGraphClustering,"std::vector<double, std::allocator<double>>::operator[](unsigned long)",stl_vector.h,0x43d644
"std::vector<double, std::allocator<double>>::_M_check_len",25.260619,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x43db17
get_max_fast,24.659175,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,libc-2.29.so,get_max_fast,malloc.c,0x9670a
__gnu_cxx::new_allocator<double>::deallocate,24.057732,0.0,0.0,4.7,0.0,0.0,4.7,0.0,14364430920,21840655200,0,0,0,0,0,0,7.991667,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long)",new_allocator.h,0x43dbb3
func@0x95d60,21.651959,0.0,24.1,1.9,7.4,0.0,0.0,0.0,361378841040,0,0,0,0,0,0,0,7.998117,libstdc++.so.6.0.26,func@0x95d60,[Unknown],0x95d60
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",21.050515,0.0,29.6,9.3,0.0,0.0,0.0,0.0,0,24360730800,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e3a3
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",18.644742,0.0,40.5,12.6,0.0,0.0,0.0,0.0,0,24150724500,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e38f
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",17.441856,0.0,29.0,0.0,7.6,4.6,0.0,0.0,0,15540466200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e37b
kmp_flag_native<unsigned long long>::get,16.238969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.065359,libiomp5.so,kmp_flag_native<unsigned long long>::get(void),kmp_wait_release.h,0x6253a
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",15.637526,3.7,28.3,0.0,0.0,0.0,0.0,0.0,0,7140214200,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431ce7
tcache_get,15.637526,0.0,48.6,0.0,0.0,0.0,0.0,0.0,34399031940,15960478800,0,0,0,0,0,0,8.814815,libc-2.29.so,tcache_get,malloc.c,0x974b8
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",15.036082,5.5,20.1,0.0,0.0,0.0,0.0,0.0,0,7980239400,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431cfb
alloc_perturb,15.036082,0.0,3.2,9.7,6.5,0.0,0.0,0.0,207150214320,0,0,0,0,0,0,0,8.269841,libc-2.29.so,alloc_perturb,malloc.c,0x970f1
initCommAss$omp$parallel_for@99,14.434639,51.5,0.0,0.0,6.7,0.0,16.7,0.0,0,630018900,0,0,0,0,0,0,0.0,driverForGraphClustering,initCommAss$omp$parallel_for@99,utilityClusteringFunctions.cpp,0x43ebc0
"std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>",13.833196,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"double* std::__copy_move<(bool)1, (bool)1, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)",stl_algobase.h,0x431a6d
__gnu_cxx::new_allocator<double>::allocate,13.231753,0.0,1.9,9.6,0.0,0.0,0.0,0.0,8694260820,50611518300,0,0,0,0,0,0,9.833333,driverForGraphClustering,"__gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*)",new_allocator.h,0x431de9
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",12.028866,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5460163800,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x41e367
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",11.427423,0.0,28.3,0.0,0.0,0.0,23.6,0.0,0,27510825300,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d23
calConstantForSecondTerm$omp$parallel_for@91,11.427423,100.0,0.0,27.2,37.0,22.2,0.0,0.0,378011340,0,84005880,0,0,0,0,0,929.666667,driverForGraphClustering,calConstantForSecondTerm$omp$parallel_for@91,utilityClusteringFunctions.cpp,0x43d251
"std::_Vector_base<double, std::allocator<double>>::_M_allocate",11.427423,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646079380,0,0,0,0,0,0,0,9.857143,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_M_allocate(unsigned long)",stl_vector.h,0x431a3b
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right",10.224536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,31374941220,0,378026460,168011760,126008820,0,0,0,9.904762,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_S_right(std::_Rb_tree_node_base*)",stl_tree.h,0x41e352
"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate",9.623093,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0,8190245700,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, long>>>::deallocate(std::_Rb_tree_node<std::pair<long const, long>>*, unsigned long)",new_allocator.h,0x431d0f
tcache_put,9.623093,14.0,38.9,0.0,0.0,0.0,0.0,0.0,6426192780,11130333900,0,0,0,0,0,0,7.166667,libc-2.29.so,tcache_put,malloc.c,0x96e44
__intel_avx_rep_memset,8.420206,45.2,0.0,0.0,8.6,0.0,10.8,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,__intel_avx_rep_memset,[Unknown],0x46fbd0
func@0x4043e0,8.420206,27.1,16.5,11.8,0.0,0.0,0.0,0.0,204882146280,0,0,0,0,0,0,0,8.401361,driverForGraphClustering,func@0x4043e0,[Unknown],0x4043e0
"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=",8.420206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Rb_tree_iterator<std::pair<long const, long>>::operator!=(std::_Rb_tree_iterator<std::pair<long const, long>> const&) const",stl_tree.h,0x43e089
"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[]",8.420206,10.9,19.4,0.0,0.0,0.0,0.0,0.0,0,5250157500,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::map<long, long, std::less<long>, std::allocator<std::pair<long const, long>>>::operator[](long const&)",stl_map.h,0x431843
"std::vector<double, std::allocator<double>>::_M_check_len",8.420206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656589680,14910447300,0,0,0,0,0,0,8.461538,driverForGraphClustering,"std::vector<double, std::allocator<double>>::_M_check_len(unsigned long, char const*) const",stl_vector.h,0x4319ea
"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr",7.818763,14.7,41.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,driverForGraphClustering,"__gnu_cxx::__aligned_membuf<std::pair<long const, long>>::_M_addr(void)",aligned_buffer.h,0x43d76c
sched_yield,7.217320,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646079380,0,0,0,0,0,0,0,0.0,libc-2.29.so,sched_yield,syscall-template.S,0x101860
func@0x404030,6.014433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7.809524,driverForGraphClustering,func@0x404030,[Unknown],0x404030
alloc_perturb,5.412990,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,19656589680,0,0,0,0,0,0,0,7.000000,libc-2.29.so,alloc_perturb,malloc.c,0x97776
pvclock_gtod_notify,5.412990,0.0,8.6,43.2,0.0,25.9,0.0,0.0,0,210006300,0,0,0,0,0,0,0.0,kvm,pvclock_gtod_notify,[Unknown],0x15250
"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl",5.412990,,0.0,21.6,0.0,0.0,21.6,0.0,0,2940088200,0,0,0,0,0,0,0.0,driverForGraphClustering,"std::_Vector_base<double, std::allocator<double>>::_Vector_impl::_Vector_impl(void)",stl_vector.h,0x421af0
"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin",4.811546,0.0,62.2,0.0,0.0,0.0,0.0,0.0,4536136080,0,0,0,0,0,0,0,7.000000,driverForGraphClustering,"std::_Rb_tree<long, std::pair<long const, long>, std::_Select1st<std::pair<long const, long>>, std::less<long>, std::allocator<std::pair<long const, long>>>::_M_begin(void)",stl_tree.h,0x41e91d
